"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",2862,,431,1204,1151,76
"Enseñanza (039)",3822,,476,1517,1679,150
"Servicios sociales y de salud (040)",1483,1,287,625,517,53
"Otras activ. serv.comun.soc y personales (041)",1825,67,599,593,453,113
"Hogares privados con servicio doméstico (042)",213,18,110,50,30,5
"Organiz. y organos extraterritoriales (043)",3,,1,1,1,
"Actividad economica no especificada (044)",1312,14,473,447,301,77
"Desocupado (045)",3051,33,1499,815,559,145
"Mujeres (046)",51453,392,17988,20143,11829,1101
"Agric., ganadería, caza y silvicultura (047)",11602,56,5077,4524,1794,151
"Pesca (048)",5,,1,4,,
"Explotación de minas y canteras (049)",64,4,24,27,9,
"Industrias manufactureras (050)",3620,15,1278,1524,742,61
"Suministro de electricidad, gas y agua (051)",58,,13,25,19,1
"Construcción (052)",233,4,95,89,44,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",11663,148,3448,4454,3128,485
"Venta, mant.y rep. veh.autom.y motoc. (054)",251,1,114,93,37,6
"Comercio al por mayor (055)",879,4,344,362,153,16
"Comercio al por menor (056)",10533,143,2990,3999,2938,463
"Hoteles y restaurantes (057)",3626,63,1351,1139,958,115
"Trans., almac. y comunicaciones (058)",791,7,413,258,108,5
"Intermediación financiera (059)",457,,222,189,46,
"Activid.inmobil., empres. y alquileres (060)",2049,,813,828,396,12
"Admin.pub. y defensa; p. segur.soc afil (061)",1362,,362,585,404,11
"Enseñanza (062)",6047,,1115,2990,1869,73
"Servicios sociales y de salud (063)",2434,,487,1094,834,19
"Otras activ. serv.comun.soc y personales (064)",1344,13,438,520,337,36
"Hogares privados con servicio doméstico (065)",2713,61,1206,769,624,53
"Organiz. y organos extraterritoriales (066)",4,,1,2,1,
"Actividad economica no especificada (067)",1091,4,365,434,235,53
"Desocupado (068)",2290,17,1279,688,281,25
,,,,,,
"URBANA (069)",123416,1153,42809,45389,29825,4240
"Agric., ganadería, caza y silvicultura (070)",25495,160,10976,8674,4800,885
"Pesca (071)",152,,43,46,57,6
"Explotación de minas y canteras (072)",908,8,321,368,185,26
"Industrias manufactureras (073)",9381,86,3549,3478,1928,340
"Suministro de electricidad, gas y agua (074)",367,,78,125,155,9
"Construcción (075)",7325,70,2393,2702,1873,287
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",23403,452,7197,8379,6224,1151
"Venta, mant.y rep. veh.autom.y motoc. (077)",2358,28,874,810,546,100
"Comercio al por mayor (078)",2294,22,927,921,383,41
"Comercio al por menor (079)",18751,402,5396,6648,5295,1010
"Hoteles y restaurantes (080)",5288,106,2015,1613,1356,198
"Trans., almac. y comunicaciones (081)",12323,49,4772,4818,2375,309
"Intermediación financiera (082)",1019,,420,446,142,11
"Activid.inmobil., empres. y alquileres (083)",7260,2,2382,2900,1804,172
"Admin.pub. y defensa; p. segur.soc afil (084)",4094,,771,1736,1501,86
"Enseñanza (085)",9539,,1520,4363,3436,220
"Servicios sociales y de salud (086)",3831,1,752,1684,1323,71
"Otras activ. serv.comun.soc y personales (087)",3097,79,1017,1080,776,145
"Hogares privados con servicio doméstico (088)",2771,78,1257,768,612,56
"Organiz. y organos extraterritoriales (089)",7,,2,3,2,
"Actividad economica no especificada (090)",2262,18,784,824,514,122
"Desocupado (091)",4894,44,2560,1382,762,146
"Hombres (092)",75635,778,26421,26589,18645,3202
"Agric., ganadería, caza y silvicultura (093)",16104,110,6936,4923,3363,772
"Pesca (094)",147,,42,42,57,6
"Explotación de minas y canteras (095)",846,4,298,341,177,26
"Industrias manufactureras (096)",5987,71,2355,2064,1218,279
"Suministro de electricidad, gas y agua (097)",310,,66,100,136,8
"Construcción (098)",7095,66,2299,2615,1829,286
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",12066,311,3864,4047,3164,680
"Venta, mant.y rep. veh.autom.y motoc. (100)",2118,27,768,720,509,94
"Comercio al por mayor (101)",1443,18,594,569,235,27
"Comercio al por menor (102)",8505,266,2502,2758,2420,559
"Hoteles y restaurantes (103)",1783,43,707,522,426,85
"Trans., almac. y comunicaciones (104)",11542,42,4365,4562,2269,304
"Intermediación financiera (105)",566,,201,258,96,11
"Activid.inmobil., empres. y alquileres (106)",5274,2,1599,2097,1416,160
"Admin.pub. y defensa; p. segur.soc afil (107)",2771,,422,1163,1110,76
"Enseñanza (108)",3691,,459,1462,1623,147
"Servicios sociales y de salud (109)",1456,1,281,618,504,52
"Otras activ. serv.comun.soc y personales (110)",1779,66,587,573,444,109
"Hogares privados con servicio doméstico (111)",202,18,108,43,28,5
"Organiz. y organos extraterritoriales (112)",3,,1,1,1,
"Actividad economica no especificada (113)",1238,14,442,420,290,72
"Desocupado (114)",2775,30,1389,738,494,124
"Mujeres (115)",47781,375,16388,18800,11180,1038
"Agric., ganadería, caza y silvicultura (116)",9391,50,4040,3751,1437,113
"Pesca (117)",5,,1,4,,
"Explotación de minas y canteras (118)",62,4,23,27,8,
"Industrias manufactureras (119)",3394,15,1194,1414,710,61
"Suministro de electricidad, gas y agua (120)",57,,12,25,19,1
"Construcción (121)",230,4,94,87,44,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",11337,141,3333,4332,3060,471
"Venta, mant.y rep. veh.autom.y motoc. (123)",240,1,106,90,37,6
"Comercio al por mayor (124)",851,4,333,352,148,14
"Comercio al por menor (125)",10246,136,2894,3890,2875,451
"Hoteles y restaurantes (126)",3505,63,1308,1091,930,113
"Trans., almac. y comunicaciones (127)",781,7,407,256,106,5
"Intermediación financiera (128)",453,,219,188,46,
"Activid.inmobil., empres. y alquileres (129)",1986,,783,803,388,12
"Admin.pub. y defensa; p. segur.soc afil (130)",1323,,349,573,391,10
"Enseñanza (131)",5848,,1061,2901,1813,73
"Servicios sociales y de salud (132)",2375,,471,1066,819,19
"Otras activ. serv.comun.soc y personales (133)",1318,13,430,507,332,36
"Hogares privados con servicio doméstico (134)",2569,60,1149,725,584,51
"Organiz. y organos extraterritoriales (135)",4,,1,2,1,
"Actividad economica no especificada (136)",1024,4,342,404,224,50
"Desocupado (137)",2119,14,1171,644,268,22
,,,,,,
"RURAL (138)",11887,56,4719,3999,2569,544
"Agric., ganadería, caza y silvicultura (139)",7699,34,3228,2408,1617,412
"Pesca (140)",2,,,,2,
"Explotación de minas y canteras (141)",69,,31,23,14,1
"Industrias manufactureras (142)",642,1,267,229,127,18
"Suministro de electricidad, gas y agua (143)",8,,1,5,2,
"Construcción (144)",300,1,106,101,80,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",721,11,233,277,171,29
"Venta, mant.y rep. veh.autom.y motoc. (146)",115,,39,51,20,5
"Comercio al por mayor (147)",123,,42,49,28,4
"Comercio al por menor (148)",483,11,152,177,123,20
"Hoteles y restaurantes (149)",168,,61,62,40,5
"Trans., almac. y comunicaciones (150)",561,1,199,241,104,16
"Intermediación financiera (151)",8,,4,4,,
"Activid.inmobil., empres. y alquileres (152)",348,,123,155,62,8
"Admin.pub. y defensa; p. segur.soc afil (153)",130,,22,53,54,1
"Enseñanza (154)",330,,71,144,112,3
"Servicios sociales y de salud (155)",86,,22,35,28,1
"Otras activ. serv.comun.soc y personales (156)",72,1,20,33,14,4
"Hogares privados con servicio doméstico (157)",155,1,59,51,42,2
"Actividad economica no especificada (159)",141,,54,57,22,8
"Desocupado (160)",447,6,218,121,78,24
"Hombres (161)",8215,39,3119,2656,1920,481
"Agric., ganadería, caza y silvicultura (162)",5488,28,2191,1635,1260,374
"Pesca (163)",2,,,,2,
"Explotación de minas y canteras (164)",67,,30,23,13,1
"Industrias manufactureras (165)",416,1,183,119,95,18
"Suministro de electricidad, gas y agua (166)",7,,,5,2,
"Construcción (167)",297,1,105,99,80,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",395,4,118,155,103,15
"Venta, mant.y rep. veh.autom.y motoc. (169)",104,,31,48,20,5
"Comercio al por mayor (170)",95,,31,39,23,2
"Comercio al por menor (171)",196,4,56,68,60,8
"Hoteles y restaurantes (172)",47,,18,14,12,3
"Trans., almac. y comunicaciones (173)",551,1,193,239,102,16
"Intermediación financiera (174)",4,,1,3,,
"Activid.inmobil., empres. y alquileres (175)",285,,93,130,54,8
"Admin.pub. y defensa; p. segur.soc afil (176)",91,,9,41,41,
"Enseñanza (177)",131,,17,55,56,3
"Servicios sociales y de salud (178)",27,,6,7,13,1
"Otras activ. serv.comun.soc y personales (179)",46,1,12,20,9,4
"Hogares privados con servicio doméstico (180)",11,,2,7,2,
"Actividad economica no especificada (182)",74,,31,27,11,5
"Desocupado (183)",276,3,110,77,65,21
"Mujeres (184)",3672,17,1600,1343,649,63
"Agric., ganadería, caza y silvicultura (185)",2211,6,1037,773,357,38
"Explotación de minas y canteras (187)",2,,1,,1,
"Industrias manufactureras (188)",226,,84,110,32,
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",326,7,115,122,68,14
"Venta, mant.y rep. veh.autom.y motoc. (192)",11,,8,3,,
"Comercio al por mayor (193)",28,,11,10,5,2
"Comercio al por menor (194)",287,7,96,109,63,12
"Hoteles y restaurantes (195)",121,,43,48,28,2
"Trans., almac. y comunicaciones (196)",10,,6,2,2,
"Intermediación financiera (197)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (198)",63,,30,25,8,
"Admin.pub. y defensa; p. segur.soc afil (199)",39,,13,12,13,1
"Enseñanza (200)",199,,54,89,56,
"Servicios sociales y de salud (201)",59,,16,28,15,
"Otras activ. serv.comun.soc y personales (202)",26,,8,13,5,
"Hogares privados con servicio doméstico (203)",144,1,57,44,40,2
"Actividad economica no especificada (205)",67,,23,30,11,3
"Desocupado (206)",171,3,108,44,13,3
