"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (106)",2034,1411,74,465,71,13,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",1520,1360,160,,,,,
"Enseñanza (108)",1824,1613,1,200,3,7,,
"Servicios sociales y de salud (109)",580,469,11,93,6,1,,
"Otras activ. serv.comun.soc y personales (110)",941,515,61,334,13,18,,
"Hogares privados con servicio doméstico (111)",118,,,,,,118,
"Organiz. y organos extraterritoriales (112)",4,4,,,,,,
"Actividad economica no especificada (113)",1139,531,217,306,34,51,,
"Desocupado (114)",1194,,,,,,,1194
"Mujeres (115)",22174,7941,1112,7336,337,2071,2746,631
"Agric., ganadería, caza y silvicultura (116)",2255,33,510,779,38,895,,
"Pesca (117)",11,,4,3,2,2,,
"Explotación de minas y canteras (118)",2,2,,,,,,
"Industrias manufactureras (119)",1085,86,170,770,21,38,,
"Suministro de electricidad, gas y agua (120)",25,25,,,,,,
"Construcción (121)",158,46,75,32,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",5506,1374,14,3170,102,846,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",163,100,5,35,5,18,,
"Comercio al por mayor (124)",237,89,2,95,6,45,,
"Comercio al por menor (125)",5106,1185,7,3040,91,783,,
"Hoteles y restaurantes (126)",2632,846,92,1483,78,133,,
"Trans., almac. y comunicaciones (127)",397,294,17,65,7,14,,
"Intermediación financiera (128)",180,175,,3,,2,,
"Activid.inmobil., empres. y alquileres (129)",965,787,24,118,21,15,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",612,550,62,,,,,
"Enseñanza (131)",2052,1856,,186,6,4,,
"Servicios sociales y de salud (132)",819,751,2,58,6,2,,
"Otras activ. serv.comun.soc y personales (133)",753,356,53,329,9,6,,
"Hogares privados con servicio doméstico (134)",2746,,,,,,2746,
"Organiz. y organos extraterritoriales (135)",1,1,,,,,,
"Actividad economica no especificada (136)",1344,759,89,340,44,112,,
"Desocupado (137)",631,,,,,,,631
,,,,,,,,
"RURAL (138)",6095,295,803,3202,214,1317,100,164
"Agric., ganadería, caza y silvicultura (139)",5044,21,652,2913,204,1254,,
"Pesca (140)",36,1,13,20,,2,,
"Industrias manufactureras (142)",39,2,15,19,,3,,
"Construcción (144)",102,3,84,12,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",146,17,4,106,3,16,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,3,3,3,,1,,
"Comercio al por menor (148)",136,14,1,103,3,15,,
"Hoteles y restaurantes (149)",49,14,5,27,,3,,
"Trans., almac. y comunicaciones (150)",89,16,8,64,,1,,
"Activid.inmobil., empres. y alquileres (152)",28,26,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",65,58,7,,,,,
"Enseñanza (154)",89,85,,3,1,,,
"Servicios sociales y de salud (155)",15,13,,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",41,26,4,10,,1,,
"Hogares privados con servicio doméstico (157)",100,,,,,,100,
"Actividad economica no especificada (159)",88,13,9,27,3,36,,
"Desocupado (160)",164,,,,,,,164
"Hombres (161)",4785,217,656,2811,191,772,6,132
"Agric., ganadería, caza y silvicultura (162)",4088,21,517,2616,184,750,,
"Pesca (163)",33,1,13,17,,2,,
"Industrias manufactureras (165)",26,2,12,11,,1,,
"Construcción (167)",102,3,84,12,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",81,11,4,61,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,2,3,3,,1,,
"Comercio al por menor (171)",72,9,1,58,1,3,,
"Hoteles y restaurantes (172)",15,4,,10,,1,,
"Trans., almac. y comunicaciones (173)",87,15,7,64,,1,,
"Activid.inmobil., empres. y alquileres (175)",26,24,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",62,56,6,,,,,
"Enseñanza (177)",48,45,,2,1,,,
"Servicios sociales y de salud (178)",6,5,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",35,24,2,8,,1,,
"Hogares privados con servicio doméstico (180)",6,,,,,,6,
"Actividad economica no especificada (182)",38,6,9,9,3,11,,
"Desocupado (183)",132,,,,,,,132
"Mujeres (184)",1310,78,147,391,23,545,94,32
"Agric., ganadería, caza y silvicultura (185)",956,,135,297,20,504,,
"Pesca (186)",3,,,3,,,,
"Industrias manufactureras (188)",13,,3,8,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",65,6,,45,2,12,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,1,,,,,,
"Comercio al por menor (194)",64,5,,45,2,12,,
"Hoteles y restaurantes (195)",34,10,5,17,,2,,
"Trans., almac. y comunicaciones (196)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,2,1,,,,,
"Enseñanza (200)",41,40,,1,,,,
"Servicios sociales y de salud (201)",9,8,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",6,2,2,2,,,,
"Hogares privados con servicio doméstico (203)",94,,,,,,94,
"Actividad economica no especificada (205)",50,7,,18,,25,,
"Desocupado (206)",32,,,,,,,32
