"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",3369,,,,157,1544,1122,546
"De 45 a 49 años (048)",2933,,,3,421,1600,455,454
"De 50 y más años (049)",12219,297,1049,2513,3577,2014,73,2696
,,,,,,,,
"URBANA (060)",25520,194,686,1635,3081,5423,7682,6819
"De 12 a 14 años (061)",59,,,,,,1,58
"De 15 a 19 años (062)",579,,,,,,316,263
"De 20 a 24 años (063)",2382,,,,,3,1259,1120
"De 25 a 29 años (064)",2834,,,,,113,1769,952
"De 30 a 34 años (065)",3028,,,,,446,1830,752
"De 35 a 39 años (066)",3025,,,,23,978,1410,614
"De 40 a 44 años (067)",2844,,,,159,1364,777,544
"De 45 a 49 años (068)",2472,,,3,425,1293,278,473
"De 50 y más años (069)",8297,194,686,1632,2474,1226,42,2043
"PEA (070)",6804,12,70,246,822,1756,2003,1895
"De 12 a 14 años (071)",4,,,,,,,4
"De 15 a 19 años (072)",80,,,,,,44,36
"De 20 a 24 años (073)",546,,,,,1,235,310
"De 25 a 29 años (074)",757,,,,,29,417,311
"De 30 a 34 años (075)",892,,,,,150,502,240
"De 35 a 39 años (076)",1018,,,,8,324,461,225
"De 40 a 44 años (077)",993,,,,57,497,248,191
"De 45 a 49 años (078)",853,,,2,168,420,84,179
"De 50 y más años (079)",1661,12,70,244,589,335,12,399
"Ocupada (080)",6571,11,70,245,809,1713,1931,1792
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",72,,,,,,40,32
"De 20 a 24 años (083)",496,,,,,1,223,272
"De 25 a 29 años (084)",710,,,,,28,394,288
"De 30 a 34 años (085)",866,,,,,146,491,229
"De 35 a 39 años (086)",991,,,,8,316,449,218
"De 40 a 44 años (087)",975,,,,55,489,242,189
"De 45 a 49 años (088)",831,,,2,165,410,80,174
"De 50 y más años (089)",1626,11,70,243,581,323,12,386
"Desocupada (090)",233,1,,1,13,43,72,103
"De 15 a 19 años (092)",8,,,,,,4,4
"De 20 a 24 años (093)",50,,,,,,12,38
"De 25 a 29 años (094)",47,,,,,1,23,23
"De 30 a 34 años (095)",26,,,,,4,11,11
"De 35 a 39 años (096)",27,,,,,8,12,7
"De 40 a 44 años (097)",18,,,,2,8,6,2
"De 45 a 49 años (098)",22,,,,3,10,4,5
"De 50 y más años (099)",35,1,,1,8,12,,13
"No PEA (100)",18716,182,616,1389,2259,3667,5679,4924
"De 12 a 14 años (101)",55,,,,,,1,54
"De 15 a 19 años (102)",499,,,,,,272,227
"De 20 a 24 años (103)",1836,,,,,2,1024,810
"De 25 a 29 años (104)",2077,,,,,84,1352,641
"De 30 a 34 años (105)",2136,,,,,296,1328,512
"De 35 a 39 años (106)",2007,,,,15,654,949,389
"De 40 a 44 años (107)",1851,,,,102,867,529,353
"De 45 a 49 años (108)",1619,,,1,257,873,194,294
"De 50 y más años (109)",6636,182,616,1388,1885,891,30,1644
,,,,,,,,
"RURAL (120)",17019,118,457,1212,2124,3733,5987,3388
"De 12 a 14 años (121)",39,,,,,,2,37
"De 15 a 19 años (122)",448,,,,,,261,187
"De 20 a 24 años (123)",1528,,,,,4,957,567
"De 25 a 29 años (124)",1788,,,,,68,1292,428
"De 30 a 34 años (125)",1920,,,,,225,1368,327
"De 35 a 39 años (126)",1889,,,,11,557,1078,243
"De 40 a 44 años (127)",1740,,,,65,774,669,232
"De 45 a 49 años (128)",1540,,,2,192,834,315,197
"De 50 y más años (129)",6127,118,457,1210,1856,1271,45,1170
"PEA (130)",1936,3,24,85,205,491,633,495
"De 12 a 14 años (131)",7,,,,,,,7
"De 15 a 19 años (132)",39,,,,,,23,16
"De 20 a 24 años (133)",197,,,,,,103,94
"De 25 a 29 años (134)",205,,,,,9,127,69
"De 30 a 34 años (135)",216,,,,,29,122,65
"De 35 a 39 años (136)",280,,,,3,101,126,50
"De 40 a 44 años (137)",222,,,,10,97,76,39
"De 45 a 49 años (138)",226,,,,28,107,54,37
"De 50 y más años (139)",544,3,24,85,164,148,2,118
"Ocupada (140)",1875,3,24,85,202,481,616,464
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",37,,,,,,23,14
"De 20 a 24 años (143)",177,,,,,,97,80
"De 25 a 29 años (144)",197,,,,,9,125,63
"De 30 a 34 años (145)",205,,,,,27,119,59
"De 35 a 39 años (146)",275,,,,3,99,123,50
"De 40 a 44 años (147)",219,,,,10,96,74,39
"De 45 a 49 años (148)",222,,,,28,104,53,37
"De 50 y más años (149)",536,3,24,85,161,146,2,115
"Desocupada (150)",61,,,,3,10,17,31
"De 15 a 19 años (152)",2,,,,,,,2
"De 20 a 24 años (153)",20,,,,,,6,14
"De 25 a 29 años (154)",8,,,,,,2,6
"De 30 a 34 años (155)",11,,,,,2,3,6
"De 35 a 39 años (156)",5,,,,,2,3,
"De 40 a 44 años (157)",3,,,,,1,2,
"De 45 a 49 años (158)",4,,,,,3,1,
"De 50 y más años (159)",8,,,,3,2,,3
"No PEA (160)",15083,115,433,1127,1919,3242,5354,2893
"De 12 a 14 años (161)",32,,,,,,2,30
"De 15 a 19 años (162)",409,,,,,,238,171
"De 20 a 24 años (163)",1331,,,,,4,854,473
"De 25 a 29 años (164)",1583,,,,,59,1165,359
"De 30 a 34 años (165)",1704,,,,,196,1246,262
"De 35 a 39 años (166)",1609,,,,8,456,952,193
"De 40 a 44 años (167)",1518,,,,55,677,593,193
"De 45 a 49 años (168)",1314,,,2,164,727,261,160
"De 50 y más años (169)",5583,115,433,1125,1692,1123,43,1052
