"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",108,93,33,34,17,6,3,,,,15,98
"De 25 a 29 años (024)",100,80,14,28,20,13,5,,,,20,129
"De 30 a 34 años (025)",110,104,16,24,31,23,8,1,1,,6,206
"De 35 a 39 años (026)",125,119,10,19,32,19,28,10,1,,6,338
"De 40 a 44 años (027)",89,86,6,8,16,12,24,14,6,,3,328
"De 45 a 49 años (028)",66,65,4,4,9,14,12,16,5,1,1,277
"De 50 y más años (029)",177,177,6,14,8,18,36,45,31,19,,1012
"Desocupada (030)",154,148,111,15,4,4,6,5,1,2,6,121
"De 12 a 14 años (031)",25,25,25,,,,,,,,,
"De 15 a 19 años (032)",64,64,62,2,,,,,,,,2
"De 20 a 24 años (033)",24,18,16,2,,,,,,,6,2
"De 25 a 29 años (034)",11,11,5,5,1,,,,,,,7
"De 30 a 34 años (035)",9,9,1,5,1,2,,,,,,13
"De 35 a 39 años (036)",8,8,,1,1,1,2,3,,,,34
"De 40 a 44 años (037)",3,3,,,,1,2,,,,,12
"De 45 a 49 años (038)",2,2,1,,,,,1,,,,7
"De 50 y más años (039)",8,8,1,,1,,2,1,1,2,,44
"No PEA (040)",10283,10096,3033,1141,1082,988,1562,1029,720,541,187,32030
"De 12 a 14 años (041)",1317,1310,1307,3,,,,,,,7,3
"De 15 a 19 años (042)",1347,1335,1112,183,36,2,2,,,,12,269
"De 20 a 24 años (043)",1121,1056,292,368,258,102,32,4,,,65,1347
"De 25 a 29 años (044)",955,913,81,197,252,187,177,18,1,,42,2135
"De 30 a 34 años (045)",907,887,51,111,194,205,242,64,19,1,20,2739
"De 35 a 39 años (046)",902,890,26,77,115,133,305,162,57,15,12,3727
"De 40 a 44 años (047)",750,743,40,44,66,123,214,160,69,27,7,3429
"De 45 a 49 años (048)",603,601,19,35,46,60,147,135,87,72,2,3380
"De 50 y más años (049)",2381,2361,105,123,115,176,443,486,487,426,20,15001
,,,,,,,,,,,,
"URBANA (060)",1870,1816,525,260,230,248,275,131,87,60,54,4918
"De 12 a 14 años (061)",193,193,193,,,,,,,,,
"De 15 a 19 años (062)",216,216,190,23,3,,,,,,,29
"De 20 a 24 años (063)",177,159,60,63,21,11,4,,,,18,154
"De 25 a 29 años (064)",191,174,22,62,45,27,17,1,,,17,316
"De 30 a 34 años (065)",208,199,16,42,56,54,25,4,2,,9,465
"De 35 a 39 años (066)",175,170,7,22,36,39,53,9,3,1,5,536
"De 40 a 44 años (067)",145,141,11,9,21,35,37,20,5,3,4,524
"De 45 a 49 años (068)",135,135,5,14,16,31,31,19,12,7,,580
"De 50 y más años (069)",430,429,21,25,32,51,108,78,65,49,1,2314
"PEA (070)",349,325,76,59,60,54,50,14,9,3,24,768
"De 12 a 14 años (071)",5,5,5,,,,,,,,,
"De 15 a 19 años (072)",28,28,26,2,,,,,,,,2
"De 20 a 24 años (073)",33,28,17,8,1,1,1,,,,5,17
"De 25 a 29 años (074)",45,35,9,15,8,1,2,,,,10,44
"De 30 a 34 años (075)",55,51,9,13,15,13,1,,,,4,87
"De 35 a 39 años (076)",57,54,3,10,19,11,11,,,,3,130
"De 40 a 44 años (077)",33,31,,2,11,7,10,1,,,2,96
"De 45 a 49 años (078)",36,36,3,4,4,11,10,2,2,,,122
"De 50 y más años (079)",57,57,4,5,2,10,15,11,7,3,,270
"Ocupada (080)",313,290,56,54,57,52,46,13,9,3,23,726
"De 12 a 14 años (081)",3,3,3,,,,,,,,,
"De 15 a 19 años (082)",20,20,18,2,,,,,,,,2
"De 20 a 24 años (083)",24,20,10,7,1,1,1,,,,4,16
"De 25 a 29 años (084)",42,32,8,14,7,1,2,,,,10,41
"De 30 a 34 años (085)",52,48,9,11,15,12,1,,,,4,82
"De 35 a 39 años (086)",53,50,3,9,18,11,9,,,,3,117
"De 40 a 44 años (087)",30,28,,2,11,6,8,1,,,2,84
"De 45 a 49 años (088)",35,35,2,4,4,11,10,2,2,,,122
"De 50 y más años (089)",54,54,3,5,1,10,15,10,7,3,,262
"Desocupada (090)",36,35,20,5,3,2,4,1,,,1,42
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",8,8,8,,,,,,,,,
"De 20 a 24 años (093)",9,8,7,1,,,,,,,1,1
"De 25 a 29 años (094)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (095)",3,3,,2,,1,,,,,,5
"De 35 a 39 años (096)",4,4,,1,1,,2,,,,,13
"De 40 a 44 años (097)",3,3,,,,1,2,,,,,12
"De 45 a 49 años (098)",1,1,1,,,,,,,,,
"De 50 y más años (099)",3,3,1,,1,,,1,,,,8
"No PEA (100)",1521,1491,449,201,170,194,225,117,78,57,30,4150
"De 12 a 14 años (101)",188,188,188,,,,,,,,,
"De 15 a 19 años (102)",188,188,164,21,3,,,,,,,27
"De 20 a 24 años (103)",144,131,43,55,20,10,3,,,,13,137
"De 25 a 29 años (104)",146,139,13,47,37,26,15,1,,,7,272
"De 30 a 34 años (105)",153,148,7,29,41,41,24,4,2,,5,378
"De 35 a 39 años (106)",118,116,4,12,17,28,42,9,3,1,2,406
"De 40 a 44 años (107)",112,110,11,7,10,28,27,19,5,3,2,428
"De 45 a 49 años (108)",99,99,2,10,12,20,21,17,10,7,,458
"De 50 y más años (109)",373,372,17,20,30,41,93,67,58,46,1,2044
,,,,,,,,,,,,
"RURAL (120)",9447,9256,2798,1038,992,849,1409,989,678,503,191,29638
"De 12 a 14 años (121)",1159,1152,1149,3,,,,,,,7,3
"De 15 a 19 años (122)",1290,1277,1064,173,36,2,2,,,,13,259
"De 20 a 24 años (123)",1076,1008,281,341,254,97,31,4,,,68,1293
"De 25 a 29 años (124)",875,830,78,168,228,173,165,17,1,,45,1955
"De 30 a 34 años (125)",818,801,52,98,170,176,225,61,18,1,17,2493
"De 35 a 39 años (126)",860,847,29,75,112,114,282,166,55,14,13,3563
"De 40 a 44 años (127)",697,691,35,43,61,101,203,154,70,24,6,3245
"De 45 a 49 años (128)",536,533,19,25,39,43,128,133,80,66,3,3084
"De 50 y más años (129)",2136,2117,91,112,92,143,373,454,454,398,19,13743
"PEA (130)",685,651,214,98,80,55,72,77,36,19,34,1758
"De 12 a 14 años (131)",30,30,30,,,,,,,,,
"De 15 a 19 años (132)",131,130,116,11,3,,,,,,1,17
"De 20 a 24 años (133)",99,83,32,28,16,5,2,,,,16,83
"De 25 a 29 años (134)",66,56,10,18,13,12,3,,,,10,92
"De 30 a 34 años (135)",64,62,8,16,17,12,7,1,1,,2,132
"De 35 a 39 años (136)",76,73,7,10,14,9,19,13,1,,3,242
"De 40 a 44 años (137)",59,58,6,6,5,6,16,13,6,,1,244
"De 45 a 49 años (138)",32,31,2,,5,3,2,15,3,1,1,162
"De 50 y más años (139)",128,128,3,9,7,8,23,35,25,18,,786
"Ocupada (140)",567,538,123,88,79,53,70,73,35,17,29,1679
"De 12 a 14 años (141)",7,7,7,,,,,,,,,
"De 15 a 19 años (142)",75,74,62,9,3,,,,,,1,15
"De 20 a 24 años (143)",84,73,23,27,16,5,2,,,,11,82
"De 25 a 29 años (144)",58,48,6,14,13,12,3,,,,10,88
"De 30 a 34 años (145)",58,56,7,13,16,11,7,1,1,,2,124
"De 35 a 39 años (146)",72,69,7,10,14,8,19,10,1,,3,221
"De 40 a 44 años (147)",59,58,6,6,5,6,16,13,6,,1,244
"De 45 a 49 años (148)",31,30,2,,5,3,2,14,3,1,1,155
"De 50 y más años (149)",123,123,3,9,7,8,21,35,24,16,,750
"Desocupada (150)",118,113,91,10,1,2,2,4,1,2,5,79
"De 12 a 14 años (151)",23,23,23,,,,,,,,,
"De 15 a 19 años (152)",56,56,54,2,,,,,,,,2
"De 20 a 24 años (153)",15,10,9,1,,,,,,,5,1
"De 25 a 29 años (154)",8,8,4,4,,,,,,,,4
"De 30 a 34 años (155)",6,6,1,3,1,1,,,,,,8
"De 35 a 39 años (156)",4,4,,,,1,,3,,,,21
"De 45 a 49 años (158)",1,1,,,,,,1,,,,7
"De 50 y más años (159)",5,5,,,,,2,,1,2,,36
"No PEA (160)",8762,8605,2584,940,912,794,1337,912,642,484,157,27880
"De 12 a 14 años (161)",1129,1122,1119,3,,,,,,,7,3
"De 15 a 19 años (162)",1159,1147,948,162,33,2,2,,,,12,242
"De 20 a 24 años (163)",977,925,249,313,238,92,29,4,,,52,1210
"De 25 a 29 años (164)",809,774,68,150,215,161,162,17,1,,35,1863
"De 30 a 34 años (165)",754,739,44,82,153,164,218,60,17,1,15,2361
"De 35 a 39 años (166)",784,774,22,65,98,105,263,153,54,14,10,3321
"De 40 a 44 años (167)",638,633,29,37,56,95,187,141,64,24,5,3001
"De 45 a 49 años (168)",504,502,17,25,34,40,126,118,77,65,2,2922
"De 50 y más años (169)",2008,1989,88,103,85,135,350,419,429,380,19,12957
