"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",14,2,7,4,1,
"Actividad economica no especificada (044)",57,,17,15,18,7
"Desocupado (045)",202,11,74,73,37,7
"Mujeres (046)",2096,81,669,764,473,109
"Agric., ganadería, caza y silvicultura (047)",841,55,284,257,188,57
"Industrias manufactureras (050)",40,,6,15,17,2
"Construcción (052)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",224,2,49,99,59,15
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,5,3,1,
"Comercio al por mayor (055)",17,1,7,5,3,1
"Comercio al por menor (056)",198,1,37,91,55,14
"Hoteles y restaurantes (057)",133,3,26,70,29,5
"Trans., almac. y comunicaciones (058)",18,,8,5,3,2
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",12,,3,7,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",49,,13,24,12,
"Enseñanza (062)",174,,32,94,48,
"Servicios sociales y de salud (063)",68,,11,40,14,3
"Otras activ. serv.comun.soc y personales (064)",22,1,7,7,7,
"Hogares privados con servicio doméstico (065)",310,13,138,83,61,15
"Actividad economica no especificada (067)",151,,70,45,29,7
"Desocupado (068)",49,7,20,15,4,3
,,,,,,
"URBANA (069)",5149,106,1321,1934,1394,394
"Agric., ganadería, caza y silvicultura (070)",2844,75,765,946,766,292
"Pesca (071)",1,,,1,,
"Industrias manufactureras (073)",152,2,33,54,48,15
"Suministro de electricidad, gas y agua (074)",9,,,8,1,
"Construcción (075)",91,,19,42,28,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",461,10,98,191,129,33
"Venta, mant.y rep. veh.autom.y motoc. (077)",59,1,22,22,14,
"Comercio al por mayor (078)",30,1,8,12,8,1
"Comercio al por menor (079)",372,8,68,157,107,32
"Hoteles y restaurantes (080)",143,2,26,75,35,5
"Trans., almac. y comunicaciones (081)",236,1,73,105,55,2
"Intermediación financiera (082)",6,,3,3,,
"Activid.inmobil., empres. y alquileres (083)",51,,18,19,11,3
"Admin.pub. y defensa; p. segur.soc afil (084)",154,,31,79,43,1
"Enseñanza (085)",320,,38,166,115,1
"Servicios sociales y de salud (086)",95,,13,54,24,4
"Otras activ. serv.comun.soc y personales (087)",57,2,17,25,12,1
"Hogares privados con servicio doméstico (088)",240,8,98,65,55,14
"Actividad economica no especificada (090)",109,,29,31,38,11
"Desocupado (091)",180,6,60,70,34,10
"Hombres (092)",3778,82,993,1373,1027,303
"Agric., ganadería, caza y silvicultura (093)",2479,63,689,814,663,250
"Pesca (094)",1,,,1,,
"Industrias manufactureras (096)",113,2,28,39,31,13
"Suministro de electricidad, gas y agua (097)",9,,,8,1,
"Construcción (098)",88,,18,40,28,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",257,8,58,100,73,18
"Venta, mant.y rep. veh.autom.y motoc. (100)",50,1,17,19,13,
"Comercio al por mayor (101)",16,,3,7,6,
"Comercio al por menor (102)",191,7,38,74,54,18
"Hoteles y restaurantes (103)",22,1,4,10,7,
"Trans., almac. y comunicaciones (104)",218,1,65,100,52,
"Intermediación financiera (105)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (106)",39,,15,12,9,3
"Admin.pub. y defensa; p. segur.soc afil (107)",106,,19,55,31,1
"Enseñanza (108)",167,,15,82,69,1
"Servicios sociales y de salud (109)",34,,5,18,10,1
"Otras activ. serv.comun.soc y personales (110)",36,1,10,19,5,1
"Hogares privados con servicio doméstico (111)",13,2,6,4,1,
"Actividad economica no especificada (113)",47,,12,12,17,6
"Desocupado (114)",145,4,47,57,30,7
"Mujeres (115)",1371,24,328,561,367,91
"Agric., ganadería, caza y silvicultura (116)",365,12,76,132,103,42
"Industrias manufactureras (119)",39,,5,15,17,2
"Construcción (121)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",204,2,40,91,56,15
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,5,3,1,
"Comercio al por mayor (124)",14,1,5,5,2,1
"Comercio al por menor (125)",181,1,30,83,53,14
"Hoteles y restaurantes (126)",121,1,22,65,28,5
"Trans., almac. y comunicaciones (127)",18,,8,5,3,2
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",12,,3,7,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",48,,12,24,12,
"Enseñanza (131)",153,,23,84,46,
"Servicios sociales y de salud (132)",61,,8,36,14,3
"Otras activ. serv.comun.soc y personales (133)",21,1,7,6,7,
"Hogares privados con servicio doméstico (134)",227,6,92,61,54,14
"Actividad economica no especificada (136)",62,,17,19,21,5
"Desocupado (137)",35,2,13,13,4,3
,,,,,,
"RURAL (138)",4406,248,1870,1320,786,182
"Agric., ganadería, caza y silvicultura (139)",3980,227,1671,1174,730,178
"Pesca (140)",1,,,,1,
"Explotación de minas y canteras (141)",1,,,,1,
"Industrias manufactureras (142)",13,,5,6,2,
"Construcción (144)",11,,2,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",53,,19,23,11,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,1,
"Comercio al por mayor (147)",6,,3,1,2,
"Comercio al por menor (148)",46,,16,22,8,
"Hoteles y restaurantes (149)",12,2,4,5,1,
"Trans., almac. y comunicaciones (150)",18,,9,5,4,
"Activid.inmobil., empres. y alquileres (152)",3,,1,,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",3,,2,1,,
"Enseñanza (154)",44,,11,25,8,
"Servicios sociales y de salud (155)",9,,5,4,,
"Otras activ. serv.comun.soc y personales (156)",4,,2,2,,
"Hogares privados con servicio doméstico (157)",84,7,47,22,7,1
"Actividad economica no especificada (159)",99,,58,29,9,3
"Desocupado (160)",71,12,34,18,7,
"Hombres (161)",3681,191,1529,1117,680,164
"Agric., ganadería, caza y silvicultura (162)",3504,184,1463,1049,645,163
"Pesca (163)",1,,,,1,
"Explotación de minas y canteras (164)",1,,,,1,
"Industrias manufactureras (165)",12,,4,6,2,
"Construcción (167)",11,,2,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",33,,10,15,8,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,1,
"Comercio al por mayor (170)",3,,1,1,1,
"Comercio al por menor (171)",29,,9,14,6,
"Trans., almac. y comunicaciones (173)",18,,9,5,4,
"Activid.inmobil., empres. y alquileres (175)",3,,1,,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",2,,1,1,,
"Enseñanza (177)",23,,2,15,6,
"Servicios sociales y de salud (178)",2,,2,,,
"Otras activ. serv.comun.soc y personales (179)",3,,2,1,,
"Hogares privados con servicio doméstico (180)",1,,1,,,
"Actividad economica no especificada (182)",10,,5,3,1,1
"Desocupado (183)",57,7,27,16,7,
"Mujeres (184)",725,57,341,203,106,18
"Agric., ganadería, caza y silvicultura (185)",476,43,208,125,85,15
"Industrias manufactureras (188)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",20,,9,8,3,
"Comercio al por mayor (193)",3,,2,,1,
"Comercio al por menor (194)",17,,7,8,2,
"Hoteles y restaurantes (195)",12,2,4,5,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",1,,1,,,
"Enseñanza (200)",21,,9,10,2,
"Servicios sociales y de salud (201)",7,,3,4,,
"Otras activ. serv.comun.soc y personales (202)",1,,,1,,
"Hogares privados con servicio doméstico (203)",83,7,46,22,7,1
"Actividad economica no especificada (205)",89,,53,26,8,2
"Desocupado (206)",14,5,7,2,,
