"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",39,95,95,2,100,2.1,
"De 40 a 44 años (037)",41,124,120,,96.8,,
"De 45 a 49 años (038)",23,85,77,,90.6,,
"De 50 y más años (039)",26,131,114,,87,,
"No PEA (040)",30621,77810,70096,1924,90.1,2.5,
"De 12 a 14 años (041)",3515,9,9,2,100,22.2,
"De 15 a 19 años (042)",4810,680,668,201,98.2,29.6,
"De 20 a 24 años (043)",3643,3479,3423,580,98.4,16.7,
"De 25 a 29 años (044)",3459,6225,6090,537,97.8,8.6,
"De 30 a 34 años (045)",3002,7588,7366,347,97.1,4.6,
"De 35 a 39 años (046)",2528,7824,7455,200,95.3,2.6,
"De 40 a 44 años (047)",2045,7476,7005,48,93.7,0.6,
"De 45 a 49 años (048)",1649,7414,6794,9,91.6,0.1,
"De 50 y más años (049)",5970,37115,31286,,84.3,,
,,,,,,,
"URBANA (060)",38121,93028,84650,2122,91,2.3,
"De 12 a 14 años (061)",3434,12,12,2,100,16.7,
"De 15 a 19 años (062)",5408,739,726,201,98.2,27.2,
"De 20 a 24 años (063)",4777,3924,3854,598,98.2,15.2,
"De 25 a 29 años (064)",4645,7406,7249,596,97.9,8,
"De 30 a 34 años (065)",4096,9585,9338,410,97.4,4.3,
"De 35 a 39 años (066)",3612,10516,10088,240,95.9,2.3,
"De 40 a 44 años (067)",2997,10356,9784,64,94.5,0.6,
"De 45 a 49 años (068)",2368,10031,9239,11,92.1,0.1,
"De 50 y más años (069)",6784,40459,34360,,84.9,,
"PEA (070)",9018,19876,18625,289,93.7,1.5,
"De 12 a 14 años (071)",85,3,3,,100,,
"De 15 a 19 años (072)",805,86,85,11,98.8,12.8,
"De 20 a 24 años (073)",1339,669,652,53,97.5,7.9,
"De 25 a 29 años (074)",1363,1543,1509,84,97.8,5.4,
"De 30 a 34 años (075)",1234,2409,2356,78,97.8,3.2,
"De 35 a 39 años (076)",1208,3079,2984,45,96.9,1.5,
"De 40 a 44 años (077)",1049,3289,3143,16,95.6,0.5,
"De 45 a 49 años (078)",808,3083,2868,2,93,0.1,
"De 50 y más años (079)",1127,5715,5025,,87.9,,
"Ocupada (080)",8503,19177,17964,267,93.7,1.4,
"De 12 a 14 años (081)",75,3,3,,100,,
"De 15 a 19 años (082)",705,79,78,10,98.7,12.7,
"De 20 a 24 años (083)",1211,621,607,47,97.7,7.6,
"De 25 a 29 años (084)",1273,1465,1434,75,97.9,5.1,
"De 30 a 34 años (085)",1176,2278,2228,74,97.8,3.2,
"De 35 a 39 años (086)",1169,2984,2889,43,96.8,1.4,
"De 40 a 44 años (087)",1008,3165,3023,16,95.5,0.5,
"De 45 a 49 años (088)",785,2998,2791,2,93.1,0.1,
"De 50 y más años (089)",1101,5584,4911,,87.9,,
"Desocupada (090)",515,699,661,22,94.6,3.1,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",100,7,7,1,100,14.3,
"De 20 a 24 años (093)",128,48,45,6,93.8,12.5,
"De 25 a 29 años (094)",90,78,75,9,96.2,11.5,
"De 30 a 34 años (095)",58,131,128,4,97.7,3.1,
"De 35 a 39 años (096)",39,95,95,2,100,2.1,
"De 40 a 44 años (097)",41,124,120,,96.8,,
"De 45 a 49 años (098)",23,85,77,,90.6,,
"De 50 y más años (099)",26,131,114,,87,,
"No PEA (100)",29103,73152,66025,1833,90.3,2.5,
"De 12 a 14 años (101)",3349,9,9,2,100,22.2,
"De 15 a 19 años (102)",4603,653,641,190,98.2,29.1,
"De 20 a 24 años (103)",3438,3255,3202,545,98.4,16.7,
"De 25 a 29 años (104)",3282,5863,5740,512,97.9,8.7,
"De 30 a 34 años (105)",2862,7176,6982,332,97.3,4.6,
"De 35 a 39 años (106)",2404,7437,7104,195,95.5,2.6,
"De 40 a 44 años (107)",1948,7067,6641,48,94,0.7,
"De 45 a 49 años (108)",1560,6948,6371,9,91.7,0.1,
"De 50 y más años (109)",5657,34744,29335,,84.4,,
,,,,,,,
"RURAL (120)",1706,5071,4456,96,87.9,1.9,
"De 12 a 14 años (121)",169,,,,,,
"De 15 a 19 años (122)",225,29,29,11,100,37.9,
"De 20 a 24 años (123)",243,249,246,39,98.8,15.7,
"De 25 a 29 años (124)",203,384,371,25,96.6,6.5,
"De 30 a 34 años (125)",163,460,431,16,93.7,3.5,
"De 35 a 39 años (126)",144,439,403,5,91.8,1.1,
"De 40 a 44 años (127)",118,479,430,,89.8,,
"De 45 a 49 años (128)",108,537,487,,90.7,,
"De 50 y más años (129)",333,2494,2059,,82.6,,
"PEA (130)",188,413,385,6,93.2,1.5,
"De 12 a 14 años (131)",3,,,,,,
"De 15 a 19 años (132)",18,2,2,1,100,50,
"De 20 a 24 años (133)",38,25,25,4,100,16,
"De 25 a 29 años (134)",26,22,21,,95.5,,
"De 30 a 34 años (135)",23,48,47,1,97.9,2.1,
"De 35 a 39 años (136)",20,52,52,,100,,
"De 40 a 44 años (137)",21,70,66,,94.3,,
"De 45 a 49 años (138)",19,71,64,,90.1,,
"De 50 y más años (139)",20,123,108,,87.8,,
"Ocupada (140)",178,408,380,5,93.1,1.2,
"De 12 a 14 años (141)",1,,,,,,
"De 15 a 19 años (142)",16,2,2,1,100,50,
"De 20 a 24 años (143)",35,23,23,3,100,13,
"De 25 a 29 años (144)",23,19,18,,94.7,,
"De 30 a 34 años (145)",23,48,47,1,97.9,2.1,
"De 35 a 39 años (146)",20,52,52,,100,,
"De 40 a 44 años (147)",21,70,66,,94.3,,
"De 45 a 49 años (148)",19,71,64,,90.1,,
"De 50 y más años (149)",20,123,108,,87.8,,
"Desocupada (150)",10,5,5,1,100,20,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",2,,,,,,
"De 20 a 24 años (153)",3,2,2,1,100,50,
"De 25 a 29 años (154)",3,3,3,,100,,
"No PEA (160)",1518,4658,4071,90,87.4,1.9,
"De 12 a 14 años (161)",166,,,,,,
"De 15 a 19 años (162)",207,27,27,10,100,37,
"De 20 a 24 años (163)",205,224,221,35,98.7,15.6,
"De 25 a 29 años (164)",177,362,350,25,96.7,6.9,
"De 30 a 34 años (165)",140,412,384,15,93.2,3.6,
"De 35 a 39 años (166)",124,387,351,5,90.7,1.3,
"De 40 a 44 años (167)",97,409,364,,89,,
"De 45 a 49 años (168)",89,466,423,,90.8,,
"De 50 y más años (169)",313,2371,1951,,82.3,,
