"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (064)",171,,,,,10,106,55
"De 30 a 34 años (065)",203,,,,,51,95,57
"De 35 a 39 años (066)",182,,,,4,81,70,27
"De 40 a 44 años (067)",172,,,,25,81,38,28
"De 45 a 49 años (068)",140,,,1,46,59,14,20
"De 50 y más años (069)",614,15,54,137,170,67,4,167
"PEA (070)",874,4,20,64,148,212,208,218
"De 15 a 19 años (072)",12,,,,,,6,6
"De 20 a 24 años (073)",74,,,,,1,36,37
"De 25 a 29 años (074)",82,,,,,6,46,30
"De 30 a 34 años (075)",113,,,,,26,49,38
"De 35 a 39 años (076)",105,,,,4,47,38,16
"De 40 a 44 años (077)",111,,,,16,56,23,16
"De 45 a 49 años (078)",88,,,1,34,35,7,11
"De 50 y más años (079)",289,4,20,63,94,41,3,64
"Ocupada (080)",851,4,20,64,146,202,202,213
"De 15 a 19 años (082)",12,,,,,,6,6
"De 20 a 24 años (083)",72,,,,,1,35,36
"De 25 a 29 años (084)",80,,,,,6,45,29
"De 30 a 34 años (085)",108,,,,,24,47,37
"De 35 a 39 años (086)",104,,,,4,47,38,15
"De 40 a 44 años (087)",106,,,,15,53,22,16
"De 45 a 49 años (088)",85,,,1,34,34,6,10
"De 50 y más años (089)",284,4,20,63,93,37,3,64
"Desocupada (090)",23,,,,2,10,6,5
"De 20 a 24 años (093)",2,,,,,,1,1
"De 25 a 29 años (094)",2,,,,,,1,1
"De 30 a 34 años (095)",5,,,,,2,2,1
"De 35 a 39 años (096)",1,,,,,,,1
"De 40 a 44 años (097)",5,,,,1,3,1,
"De 45 a 49 años (098)",3,,,,,1,1,1
"De 50 y más años (099)",5,,,,1,4,,
"No PEA (100)",783,11,34,74,97,139,220,208
"De 15 a 19 años (102)",21,,,,,,16,5
"De 20 a 24 años (103)",68,,,,,1,43,24
"De 25 a 29 años (104)",89,,,,,4,60,25
"De 30 a 34 años (105)",90,,,,,25,46,19
"De 35 a 39 años (106)",77,,,,,34,32,11
"De 40 a 44 años (107)",61,,,,9,25,15,12
"De 45 a 49 años (108)",52,,,,12,24,7,9
"De 50 y más años (109)",325,11,34,74,76,26,1,103
,,,,,,,,
"RURAL (120)",786,6,18,57,102,188,238,177
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",20,,,,,,15,5
"De 20 a 24 años (123)",63,,,,,1,36,26
"De 25 a 29 años (124)",92,,,,,8,55,29
"De 30 a 34 años (125)",105,,,,,21,61,23
"De 35 a 39 años (126)",93,,,,1,40,36,16
"De 40 a 44 años (127)",79,,,,5,44,22,8
"De 45 a 49 años (128)",79,,,,23,36,11,9
"De 50 y más años (129)",253,6,18,57,73,38,2,59
"PEA (130)",424,1,8,25,55,111,130,94
"De 15 a 19 años (132)",10,,,,,,7,3
"De 20 a 24 años (133)",39,,,,,,21,18
"De 25 a 29 años (134)",56,,,,,5,34,17
"De 30 a 34 años (135)",50,,,,,9,30,11
"De 35 a 39 años (136)",49,,,,,23,19,7
"De 40 a 44 años (137)",44,,,,3,26,11,4
"De 45 a 49 años (138)",44,,,,11,21,6,6
"De 50 y más años (139)",132,1,8,25,41,27,2,28
"Ocupada (140)",423,1,8,25,55,111,130,93
"De 15 a 19 años (142)",10,,,,,,7,3
"De 20 a 24 años (143)",38,,,,,,21,17
"De 25 a 29 años (144)",56,,,,,5,34,17
"De 30 a 34 años (145)",50,,,,,9,30,11
"De 35 a 39 años (146)",49,,,,,23,19,7
"De 40 a 44 años (147)",44,,,,3,26,11,4
"De 45 a 49 años (148)",44,,,,11,21,6,6
"De 50 y más años (149)",132,1,8,25,41,27,2,28
"Desocupada (150)",1,,,,,,,1
"De 20 a 24 años (153)",1,,,,,,,1
"No PEA (160)",362,5,10,32,47,77,108,83
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",10,,,,,,8,2
"De 20 a 24 años (163)",24,,,,,1,15,8
"De 25 a 29 años (164)",36,,,,,3,21,12
"De 30 a 34 años (165)",55,,,,,12,31,12
"De 35 a 39 años (166)",44,,,,1,17,17,9
"De 40 a 44 años (167)",35,,,,2,18,11,4
"De 45 a 49 años (168)",35,,,,12,15,5,3
"De 50 y más años (169)",121,5,10,32,32,11,,31
