"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",200,161,3,100,39,17,2,,,,39,239
"De 25 a 29 años (024)",262,224,2,85,82,40,15,,,,38,431
"De 30 a 34 años (025)",314,282,,79,82,59,50,11,1,,32,714
"De 35 a 39 años (026)",312,305,,59,77,55,83,27,4,,7,953
"De 40 a 44 años (027)",285,279,,29,45,55,85,44,16,5,6,1127
"De 45 a 49 años (028)",239,230,,20,37,53,60,40,19,1,9,946
"De 50 y más años (029)",569,561,1,35,56,63,155,125,94,32,8,2959
"Desocupada (030)",81,56,,18,16,6,13,3,,,25,145
"De 15 a 19 años (032)",3,3,,2,,1,,,,,,5
"De 20 a 24 años (033)",23,12,,7,5,,,,,,11,17
"De 25 a 29 años (034)",19,9,,6,3,,,,,,10,12
"De 30 a 34 años (035)",9,7,,2,3,1,1,,,,2,15
"De 35 a 39 años (036)",11,10,,,2,3,4,1,,,1,36
"De 40 a 44 años (037)",5,5,,1,1,1,1,1,,,,17
"De 45 a 49 años (038)",6,6,,,1,,4,1,,,,27
"De 50 y más años (039)",5,4,,,1,,3,,,,1,16
"No PEA (040)",11333,11018,32,1767,1788,1610,2673,1775,1038,335,315,45768
"De 12 a 14 años (041)",14,7,2,5,,,,,,,7,5
"De 15 a 19 años (042)",311,295,2,245,39,4,5,,,,16,355
"De 20 a 24 años (043)",1088,986,4,575,312,79,14,2,,,102,1509
"De 25 a 29 años (044)",1355,1275,4,393,474,259,135,9,1,,80,2752
"De 30 a 34 años (045)",1317,1283,1,169,334,358,340,70,11,,34,3914
"De 35 a 39 años (046)",1282,1254,4,90,182,297,461,171,42,7,28,4904
"De 40 a 44 años (047)",1097,1089,2,40,125,159,392,257,102,12,8,5178
"De 45 a 49 años (048)",977,969,2,52,82,96,308,234,151,44,8,5110
"De 50 y más años (049)",3892,3860,11,198,240,358,1018,1032,731,272,32,22041
,,,,,,,,,,,,
"URBANA (060)",4760,4571,8,863,872,747,1023,605,347,106,189,17263
"De 12 a 14 años (061)",6,3,1,2,,,,,,,3,2
"De 15 a 19 años (062)",108,99,1,80,14,2,2,,,,9,122
"De 20 a 24 años (063)",385,322,1,228,71,19,3,,,,63,440
"De 25 a 29 años (064)",526,479,1,196,183,75,22,1,1,,47,896
"De 30 a 34 años (065)",564,541,,118,182,143,79,15,4,,23,1368
"De 35 a 39 años (066)",581,567,,70,137,146,154,48,12,,14,1859
"De 40 a 44 años (067)",504,498,1,30,84,102,164,76,38,3,6,2059
"De 45 a 49 años (068)",461,452,,34,60,74,144,87,44,9,9,2028
"De 50 y más años (069)",1625,1610,3,105,141,186,455,378,248,94,15,8489
"PEA (070)",1165,1086,,259,257,191,230,91,43,15,79,3452
"De 15 a 19 años (072)",15,12,,10,2,,,,,,3,14
"De 20 a 24 años (073)",88,66,,51,9,5,1,,,,22,89
"De 25 a 29 años (074)",122,105,,54,40,9,2,,,,17,169
"De 30 a 34 años (075)",166,148,,54,51,28,13,2,,,18,308
"De 35 a 39 años (076)",188,182,,40,53,40,41,7,1,,6,496
"De 40 a 44 años (077)",165,161,,18,36,38,48,13,6,2,4,562
"De 45 a 49 años (078)",151,144,,12,30,38,47,15,1,1,7,512
"De 50 y más años (079)",270,268,,20,36,33,78,54,35,12,2,1302
"Ocupada (080)",1115,1044,,246,245,187,219,89,43,15,71,3341
"De 15 a 19 años (082)",14,11,,9,2,,,,,,3,13
"De 20 a 24 años (083)",77,59,,47,6,5,1,,,,18,79
"De 25 a 29 años (084)",113,98,,49,38,9,2,,,,15,160
"De 30 a 34 años (085)",158,141,,52,48,27,12,2,,,17,293
"De 35 a 39 años (086)",179,174,,40,51,38,38,6,1,,5,467
"De 40 a 44 años (087)",162,158,,17,36,37,47,13,6,2,4,553
"De 45 a 49 años (088)",146,139,,12,29,38,44,14,1,1,7,490
"De 50 y más años (089)",266,264,,20,35,33,75,54,35,12,2,1286
"Desocupada (090)",50,42,,13,12,4,11,2,,,8,111
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",11,7,,4,3,,,,,,4,10
"De 25 a 29 años (094)",9,7,,5,2,,,,,,2,9
"De 30 a 34 años (095)",8,7,,2,3,1,1,,,,1,15
"De 35 a 39 años (096)",9,8,,,2,2,3,1,,,1,29
"De 40 a 44 años (097)",3,3,,1,,1,1,,,,,9
"De 45 a 49 años (098)",5,5,,,1,,3,1,,,,22
"De 50 y más años (099)",4,4,,,1,,3,,,,,16
"No PEA (100)",3595,3485,8,604,615,556,793,514,304,91,110,13811
"De 12 a 14 años (101)",6,3,1,2,,,,,,,3,2
"De 15 a 19 años (102)",93,87,1,70,12,2,2,,,,6,108
"De 20 a 24 años (103)",297,256,1,177,62,14,2,,,,41,351
"De 25 a 29 años (104)",404,374,1,142,143,66,20,1,1,,30,727
"De 30 a 34 años (105)",398,393,,64,131,115,66,13,4,,5,1060
"De 35 a 39 años (106)",393,385,,30,84,106,113,41,11,,8,1363
"De 40 a 44 años (107)",339,337,1,12,48,64,116,63,32,1,2,1497
"De 45 a 49 años (108)",310,308,,22,30,36,97,72,43,8,2,1516
"De 50 y más años (109)",1355,1342,3,85,105,153,377,324,213,82,13,7187
,,,,,,,,,,,,
"RURAL (120)",8883,8586,31,1365,1354,1211,2113,1420,825,267,297,36063
"De 12 a 14 años (121)",9,5,1,4,,,,,,,4,4
"De 15 a 19 años (122)",253,239,2,202,29,3,3,,,,14,281
"De 20 a 24 años (123)",926,837,6,454,285,77,13,2,,,89,1325
"De 25 a 29 años (124)",1110,1029,5,288,376,224,128,8,,,81,2299
"De 30 a 34 años (125)",1076,1031,1,132,237,275,312,66,8,,45,3275
"De 35 a 39 años (126)",1024,1002,4,79,124,209,394,151,34,7,22,4034
"De 40 a 44 años (127)",883,875,1,40,87,113,314,226,80,14,8,4263
"De 45 a 49 años (128)",761,753,2,38,60,75,228,188,126,36,8,4055
"De 50 y más años (129)",2841,2815,9,128,156,235,721,779,577,210,26,16527
"PEA (130)",1145,1053,7,202,181,157,233,159,91,23,92,4106
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",35,31,1,27,2,1,,,,,4,34
"De 20 a 24 años (133)",135,107,3,56,35,12,1,,,,28,167
"De 25 a 29 años (134)",159,128,2,37,45,31,13,,,,31,274
"De 30 a 34 años (135)",157,141,,27,34,32,38,9,1,,16,421
"De 35 a 39 años (136)",135,133,,19,26,18,46,21,3,,2,493
"De 40 a 44 años (137)",125,123,,12,10,18,38,32,10,3,2,582
"De 45 a 49 años (138)",94,92,,8,8,15,17,26,18,,2,461
"De 50 y más años (139)",304,297,1,15,21,30,80,71,59,20,7,1673
"Ocupada (140)",1114,1039,7,197,177,155,231,158,91,23,75,4072
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",33,29,1,26,2,,,,,,4,30
"De 20 a 24 años (143)",123,102,3,53,33,12,1,,,,21,160
"De 25 a 29 años (144)",149,126,2,36,44,31,13,,,,23,271
"De 30 a 34 años (145)",156,141,,27,34,32,38,9,1,,15,421
"De 35 a 39 años (146)",133,131,,19,26,17,45,21,3,,2,486
"De 40 a 44 años (147)",123,121,,12,9,18,38,31,10,3,2,574
"De 45 a 49 años (148)",93,91,,8,8,15,16,26,18,,2,456
"De 50 y más años (149)",303,297,1,15,21,30,80,71,59,20,6,1673
"Desocupada (150)",31,14,,5,4,2,2,1,,,17,34
"De 15 a 19 años (152)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (153)",12,5,,3,2,,,,,,7,7
"De 25 a 29 años (154)",10,2,,1,1,,,,,,8,3
"De 30 a 34 años (155)",1,,,,,,,,,,1,
"De 35 a 39 años (156)",2,2,,,,1,1,,,,,7
"De 40 a 44 años (157)",2,2,,,1,,,1,,,,8
"De 45 a 49 años (158)",1,1,,,,,1,,,,,5
"De 50 y más años (159)",1,,,,,,,,,,1,
"No PEA (160)",7738,7533,24,1163,1173,1054,1880,1261,734,244,205,31957
"De 12 a 14 años (161)",8,4,1,3,,,,,,,4,3
"De 15 a 19 años (162)",218,208,1,175,27,2,3,,,,10,247
"De 20 a 24 años (163)",791,730,3,398,250,65,12,2,,,61,1158
"De 25 a 29 años (164)",951,901,3,251,331,193,115,8,,,50,2025
"De 30 a 34 años (165)",919,890,1,105,203,243,274,57,7,,29,2854
"De 35 a 39 años (166)",889,869,4,60,98,191,348,130,31,7,20,3541
"De 40 a 44 años (167)",758,752,1,28,77,95,276,194,70,11,6,3681
"De 45 a 49 años (168)",667,661,2,30,52,60,211,162,108,36,6,3594
"De 50 y más años (169)",2537,2518,8,113,135,205,641,708,518,190,19,14854
