"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1,5,5,,100,,
"De 50 y más años (039)",12,66,55,,83.3,,
"No PEA (040)",19065,62919,54622,980,86.8,1.6,
"De 12 a 14 años (041)",2384,14,14,,100,,
"De 15 a 19 años (042)",2742,330,324,101,98.2,30.6,
"De 20 a 24 años (043)",1829,1752,1705,260,97.3,14.8,
"De 25 a 29 años (044)",1463,3006,2912,219,96.9,7.3,
"De 30 a 34 años (045)",1224,3944,3760,167,95.3,4.2,
"De 35 a 39 años (046)",1387,5939,5601,156,94.3,2.6,
"De 40 a 44 años (047)",1252,6551,6076,64,92.7,1,
"De 45 a 49 años (048)",1094,6395,5752,13,89.9,0.2,
"De 50 y más años (049)",5690,34988,28478,,81.4,,
,,,,,,,
"URBANA (060)",8240,23631,20981,340,88.8,1.4,
"De 12 a 14 años (061)",815,2,2,,100,,
"De 15 a 19 años (062)",1085,114,113,38,99.1,33.3,
"De 20 a 24 años (063)",845,644,626,88,97.2,13.7,
"De 25 a 29 años (064)",780,1155,1127,73,97.6,6.3,
"De 30 a 34 años (065)",655,1696,1646,71,97.1,4.2,
"De 35 a 39 años (066)",768,2641,2537,44,96.1,1.7,
"De 40 a 44 años (067)",638,2654,2509,24,94.5,0.9,
"De 45 a 49 años (068)",544,2582,2359,2,91.4,0.1,
"De 50 y más años (069)",2110,12143,10062,,82.9,,
"PEA (070)",1896,4630,4336,59,93.7,1.3,
"De 12 a 14 años (071)",11,,,,,,
"De 15 a 19 años (072)",106,12,12,4,100,33.3,
"De 20 a 24 años (073)",225,95,92,10,96.8,10.5,
"De 25 a 29 años (074)",267,249,248,19,99.6,7.6,
"De 30 a 34 años (075)",262,523,515,15,98.5,2.9,
"De 35 a 39 años (076)",282,739,722,7,97.7,0.9,
"De 40 a 44 años (077)",229,733,708,4,96.6,0.5,
"De 45 a 49 años (078)",185,714,671,,94,,
"De 50 y más años (079)",329,1565,1368,,87.4,,
"Ocupada (080)",1797,4508,4215,56,93.5,1.2,
"De 12 a 14 años (081)",7,,,,,,
"De 15 a 19 años (082)",95,11,11,3,100,27.3,
"De 20 a 24 años (083)",202,89,86,9,96.6,10.1,
"De 25 a 29 años (084)",243,226,225,19,99.6,8.4,
"De 30 a 34 años (085)",250,506,498,14,98.4,2.8,
"De 35 a 39 años (086)",270,709,692,7,97.6,1,
"De 40 a 44 años (087)",224,721,696,4,96.5,0.6,
"De 45 a 49 años (088)",184,709,666,,93.9,,
"De 50 y más años (089)",322,1537,1341,,87.2,,
"Desocupada (090)",99,122,121,3,99.2,2.5,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",11,1,1,1,100,100,
"De 20 a 24 años (093)",23,6,6,1,100,16.7,
"De 25 a 29 años (094)",24,23,23,,100,,
"De 30 a 34 años (095)",12,17,17,1,100,5.9,
"De 35 a 39 años (096)",12,30,30,,100,,
"De 40 a 44 años (097)",5,12,12,,100,,
"De 45 a 49 años (098)",1,5,5,,100,,
"De 50 y más años (099)",7,28,27,,96.4,,
"No PEA (100)",6344,19001,16645,281,87.6,1.5,
"De 12 a 14 años (101)",804,2,2,,100,,
"De 15 a 19 años (102)",979,102,101,34,99,33.3,
"De 20 a 24 años (103)",620,549,534,78,97.3,14.2,
"De 25 a 29 años (104)",513,906,879,54,97,6,
"De 30 a 34 años (105)",393,1173,1131,56,96.4,4.8,
"De 35 a 39 años (106)",486,1902,1815,37,95.4,1.9,
"De 40 a 44 años (107)",409,1921,1801,20,93.8,1,
"De 45 a 49 años (108)",359,1868,1688,2,90.4,0.1,
"De 50 y más años (109)",1781,10578,8694,,82.2,,
,,,,,,,
"RURAL (120)",13842,47216,40872,746,86.6,1.6,
"De 12 a 14 años (121)",1594,12,12,,100,,
"De 15 a 19 años (122)",1846,238,233,71,97.9,29.8,
"De 20 a 24 años (123)",1386,1288,1252,190,97.2,14.8,
"De 25 a 29 años (124)",1120,2281,2214,174,97.1,7.6,
"De 30 a 34 años (125)",953,3026,2873,122,94.9,4,
"De 35 a 39 años (126)",1025,4419,4151,128,93.9,2.9,
"De 40 a 44 años (127)",925,5017,4614,49,92,1,
"De 45 a 49 años (128)",806,4875,4388,12,90,0.2,
"De 50 y más años (129)",4187,26060,21135,,81.1,,
"PEA (130)",1121,3298,2895,45,87.8,1.4,
"De 12 a 14 años (131)",14,,,,,,
"De 15 a 19 años (132)",83,10,10,4,100,40,
"De 20 a 24 años (133)",177,85,81,8,95.3,9.4,
"De 25 a 29 años (134)",170,181,181,8,100,4.4,
"De 30 a 34 años (135)",122,255,244,11,95.7,4.3,
"De 35 a 39 años (136)",124,382,365,9,95.5,2.4,
"De 40 a 44 años (137)",82,387,339,4,87.6,1,
"De 45 a 49 años (138)",71,348,324,1,93.1,0.3,
"De 50 y más años (139)",278,1650,1351,,81.9,,
"Ocupada (140)",1033,3205,2814,44,87.8,1.4,
"De 12 a 14 años (141)",10,,,,,,
"De 15 a 19 años (142)",61,9,9,4,100,44.4,
"De 20 a 24 años (143)",150,74,70,8,94.6,10.8,
"De 25 a 29 años (144)",155,181,181,8,100,4.4,
"De 30 a 34 años (145)",115,241,230,11,95.4,4.6,
"De 35 a 39 años (146)",119,369,352,8,95.4,2.2,
"De 40 a 44 años (147)",79,371,325,4,87.6,1.1,
"De 45 a 49 años (148)",71,348,324,1,93.1,0.3,
"De 50 y más años (149)",273,1612,1323,,82.1,,
"Desocupada (150)",88,93,81,1,87.1,1.1,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",22,1,1,,100,,
"De 20 a 24 años (153)",27,11,11,,100,,
"De 25 a 29 años (154)",15,,,,,,
"De 30 a 34 años (155)",7,14,14,,100,,
"De 35 a 39 años (156)",5,13,13,1,100,7.7,
"De 40 a 44 años (157)",3,16,14,,87.5,,
"De 50 y más años (159)",5,38,28,,73.7,,
"No PEA (160)",12721,43918,37977,701,86.5,1.6,
"De 12 a 14 años (161)",1580,12,12,,100,,
"De 15 a 19 años (162)",1763,228,223,67,97.8,29.4,
"De 20 a 24 años (163)",1209,1203,1171,182,97.3,15.1,
"De 25 a 29 años (164)",950,2100,2033,166,96.8,7.9,
"De 30 a 34 años (165)",831,2771,2629,111,94.9,4,
"De 35 a 39 años (166)",901,4037,3786,119,93.8,2.9,
"De 40 a 44 años (167)",843,4630,4275,45,92.3,1,
"De 45 a 49 años (168)",735,4527,4064,11,89.8,0.2,
"De 50 y más años (169)",3909,24410,19784,,81,,
