"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (046)",2351,28,654,921,580,168
"Agric., ganadería, caza y silvicultura (047)",671,6,193,178,188,106
"Industrias manufactureras (050)",52,3,9,25,12,3
"Construcción (052)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",247,4,64,99,68,12
"Comercio al por mayor (055)",7,,1,5,1,
"Comercio al por menor (056)",240,4,63,94,67,12
"Hoteles y restaurantes (057)",111,1,28,38,35,9
"Trans., almac. y comunicaciones (058)",6,,3,1,2,
"Activid.inmobil., empres. y alquileres (060)",27,,7,12,8,
"Admin.pub. y defensa; p. segur.soc afil (061)",40,,11,24,5,
"Enseñanza (062)",488,,46,316,125,1
"Servicios sociales y de salud (063)",77,,26,41,8,2
"Otras activ. serv.comun.soc y personales (064)",52,,11,29,12,
"Hogares privados con servicio doméstico (065)",204,9,114,45,30,6
"Actividad economica no especificada (067)",276,,69,99,80,28
"Desocupado (068)",99,5,72,14,7,1
,,,,,,
"URBANA (069)",3195,28,748,1383,829,207
"Agric., ganadería, caza y silvicultura (070)",729,9,157,219,215,129
"Explotación de minas y canteras (072)",12,,4,5,2,1
"Industrias manufactureras (073)",174,3,46,72,43,10
"Suministro de electricidad, gas y agua (074)",5,,2,2,1,
"Construcción (075)",142,1,50,54,31,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",398,5,91,166,111,25
"Venta, mant.y rep. veh.autom.y motoc. (077)",25,,6,15,4,
"Comercio al por mayor (078)",15,,3,9,3,
"Comercio al por menor (079)",358,5,82,142,104,25
"Hoteles y restaurantes (080)",96,1,25,32,30,8
"Trans., almac. y comunicaciones (081)",162,,67,67,28,
"Activid.inmobil., empres. y alquileres (083)",53,,16,21,15,1
"Admin.pub. y defensa; p. segur.soc afil (084)",199,,29,105,61,4
"Enseñanza (085)",689,,49,436,203,1
"Servicios sociales y de salud (086)",92,,28,51,11,2
"Otras activ. serv.comun.soc y personales (087)",87,3,24,34,22,4
"Hogares privados con servicio doméstico (088)",108,4,67,25,10,2
"Actividad economica no especificada (090)",120,,31,52,28,9
"Desocupado (091)",129,2,62,42,18,5
"Hombres (092)",2119,15,485,869,586,164
"Agric., ganadería, caza y silvicultura (093)",648,6,132,200,193,117
"Explotación de minas y canteras (095)",12,,4,5,2,1
"Industrias manufactureras (096)",145,1,45,55,36,8
"Suministro de electricidad, gas y agua (097)",5,,2,2,1,
"Construcción (098)",141,1,49,54,31,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",206,2,42,88,61,13
"Venta, mant.y rep. veh.autom.y motoc. (100)",25,,6,15,4,
"Comercio al por mayor (101)",8,,2,4,2,
"Comercio al por menor (102)",173,2,34,69,55,13
"Hoteles y restaurantes (103)",18,,5,6,6,1
"Trans., almac. y comunicaciones (104)",157,,65,66,26,
"Activid.inmobil., empres. y alquileres (106)",30,,9,12,8,1
"Admin.pub. y defensa; p. segur.soc afil (107)",165,,20,85,56,4
"Enseñanza (108)",350,,21,207,122,
"Servicios sociales y de salud (109)",29,,6,19,4,
"Otras activ. serv.comun.soc y personales (110)",54,3,19,17,11,4
"Hogares privados con servicio doméstico (111)",6,,5,1,,
"Actividad economica no especificada (113)",57,,19,21,13,4
"Desocupado (114)",96,2,42,31,16,5
"Mujeres (115)",1076,13,263,514,243,43
"Agric., ganadería, caza y silvicultura (116)",81,3,25,19,22,12
"Industrias manufactureras (119)",29,2,1,17,7,2
"Construcción (121)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",192,3,49,78,50,12
"Comercio al por mayor (124)",7,,1,5,1,
"Comercio al por menor (125)",185,3,48,73,49,12
"Hoteles y restaurantes (126)",78,1,20,26,24,7
"Trans., almac. y comunicaciones (127)",5,,2,1,2,
"Activid.inmobil., empres. y alquileres (129)",23,,7,9,7,
"Admin.pub. y defensa; p. segur.soc afil (130)",34,,9,20,5,
"Enseñanza (131)",339,,28,229,81,1
"Servicios sociales y de salud (132)",63,,22,32,7,2
"Otras activ. serv.comun.soc y personales (133)",33,,5,17,11,
"Hogares privados con servicio doméstico (134)",102,4,62,24,10,2
"Actividad economica no especificada (136)",63,,12,31,15,5
"Desocupado (137)",33,,20,11,2,
,,,,,,
"RURAL (138)",8558,115,2597,2643,2227,976
"Agric., ganadería, caza y silvicultura (139)",6838,86,2019,2020,1824,889
"Industrias manufactureras (142)",95,1,33,41,17,3
"Suministro de electricidad, gas y agua (143)",3,,3,,,
"Construcción (144)",56,,21,23,10,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",128,3,30,50,39,6
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,1,,,
"Comercio al por mayor (147)",2,,1,,1,
"Comercio al por menor (148)",125,3,28,50,38,6
"Hoteles y restaurantes (149)",37,,9,13,13,2
"Trans., almac. y comunicaciones (150)",40,,23,13,4,
"Activid.inmobil., empres. y alquileres (152)",16,,3,9,4,
"Admin.pub. y defensa; p. segur.soc afil (153)",43,,11,20,10,2
"Enseñanza (154)",337,,36,190,108,3
"Servicios sociales y de salud (155)",26,,9,12,5,
"Otras activ. serv.comun.soc y personales (156)",32,,11,16,4,1
"Hogares privados con servicio doméstico (157)",105,5,54,21,21,4
"Actividad economica no especificada (159)",300,,85,94,83,38
"Desocupado (160)",502,20,250,121,85,26
"Hombres (161)",7283,100,2206,2236,1890,851
"Agric., ganadería, caza y silvicultura (162)",6248,83,1851,1861,1658,795
"Industrias manufactureras (165)",72,,25,33,12,2
"Suministro de electricidad, gas y agua (166)",3,,3,,,
"Construcción (167)",56,,21,23,10,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",73,2,15,29,21,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,1,,,
"Comercio al por mayor (170)",2,,1,,1,
"Comercio al por menor (171)",70,2,13,29,20,6
"Hoteles y restaurantes (172)",4,,1,1,2,
"Trans., almac. y comunicaciones (173)",39,,22,13,4,
"Activid.inmobil., empres. y alquileres (175)",12,,3,6,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",37,,9,16,10,2
"Enseñanza (177)",188,,18,103,64,3
"Servicios sociales y de salud (178)",12,,5,3,4,
"Otras activ. serv.comun.soc y personales (179)",13,,5,4,3,1
"Hogares privados con servicio doméstico (180)",3,,2,,1,
"Actividad economica no especificada (182)",87,,28,26,18,15
"Desocupado (183)",436,15,198,118,80,25
"Mujeres (184)",1275,15,391,407,337,125
"Agric., ganadería, caza y silvicultura (185)",590,3,168,159,166,94
"Industrias manufactureras (188)",23,1,8,8,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",55,1,15,21,18,
"Comercio al por menor (194)",55,1,15,21,18,
"Hoteles y restaurantes (195)",33,,8,12,11,2
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",4,,,3,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,2,4,,
"Enseñanza (200)",149,,18,87,44,
"Servicios sociales y de salud (201)",14,,4,9,1,
"Otras activ. serv.comun.soc y personales (202)",19,,6,12,1,
"Hogares privados con servicio doméstico (203)",102,5,52,21,20,4
"Actividad economica no especificada (205)",213,,57,68,65,23
"Desocupado (206)",66,5,52,3,5,1
