"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",107,79,7,5,16
,,,,,
"URBANA (060)",29336,18486,4144,3651,3055
"Sin nivel (061)",1519,962,243,221,93
"Educación inicial (062)",26,17,3,4,2
"Primaria (063)",6617,4571,971,725,350
"Secundaria (064)",10070,6818,1406,1027,819
"Superior no univ. incompleta (065)",2223,1473,299,228,223
"Superior no univ. completa (066)",4757,2530,658,754,815
"Superior univ. incompleta (067)",1152,716,155,145,136
"Superior univ. completa (068)",2972,1399,409,547,617
"De 06 a 14 años (070)",321,230,47,32,12
"Sin nivel (071)",13,7,4,2,
"Educación inicial (072)",2,2,,,
"Primaria (073)",170,118,25,19,8
"Secundaria (074)",136,103,18,11,4
"De 15 a 29 años (080)",8498,5209,1363,1095,831
"Sin nivel (081)",192,100,37,44,11
"Educación inicial (082)",17,11,1,3,2
"Primaria (083)",1361,806,232,229,94
"Secundaria (084)",3647,2377,598,425,247
"Superior no univ. incompleta (085)",855,565,131,88,71
"Superior no univ. completa (086)",1368,773,214,159,222
"Superior univ. incompleta (087)",428,288,56,46,38
"Superior univ. completa (088)",630,289,94,101,146
"De 30 a 44 años (090)",11005,6636,1607,1500,1262
"Sin nivel (091)",529,345,86,72,26
"Educación inicial (092)",7,4,2,1,
"Primaria (093)",2026,1370,329,231,96
"Secundaria (094)",3578,2416,498,349,315
"Superior no univ. incompleta (095)",883,560,117,97,109
"Superior no univ. completa (096)",2259,1136,313,425,385
"Superior univ. incompleta (097)",399,221,60,56,62
"Superior univ. completa (098)",1324,584,202,269,269
"De 45 a 64 años (100)",8197,5367,1012,940,878
"Sin nivel (101)",570,359,87,78,46
"Primaria (103)",2476,1790,334,218,134
"Secundaria (104)",2457,1717,280,224,236
"Superior no univ. incompleta (105)",451,323,46,41,41
"Superior no univ. completa (106)",1043,548,126,166,203
"Superior univ. incompleta (107)",285,179,33,41,32
"Superior univ. completa (108)",915,451,106,172,186
"De 65 y más años (110)",1315,1044,115,84,72
"Sin nivel (111)",215,151,29,25,10
"Primaria (113)",584,487,51,28,18
"Secundaria (114)",252,205,12,18,17
"Superior no univ. incompleta (115)",34,25,5,2,2
"Superior no univ. completa (116)",87,73,5,4,5
"Superior univ. incompleta (117)",40,28,6,2,4
"Superior univ. completa (118)",103,75,7,5,16
,,,,,
"RURAL (120)",2166,1361,567,194,44
"Sin nivel (121)",238,152,61,22,3
"Educación inicial (122)",5,2,2,1,
"Primaria (123)",897,564,250,74,9
"Secundaria (124)",736,446,205,72,13
"Superior no univ. incompleta (125)",81,61,13,4,3
"Superior no univ. completa (126)",147,93,31,13,10
"Superior univ. incompleta (127)",24,18,3,2,1
"Superior univ. completa (128)",38,25,2,6,5
"De 06 a 14 años (130)",35,14,14,7,
"Sin nivel (131)",3,2,1,,
"Primaria (133)",22,8,11,3,
"Secundaria (134)",10,4,2,4,
"De 15 a 29 años (140)",764,461,220,69,14
"Sin nivel (141)",41,26,10,5,
"Educación inicial (142)",4,1,2,1,
"Primaria (143)",255,154,81,18,2
"Secundaria (144)",338,201,102,28,7
"Superior no univ. incompleta (145)",51,39,8,2,2
"Superior no univ. completa (146)",55,27,15,10,3
"Superior univ. incompleta (147)",9,7,1,1,
"Superior univ. completa (148)",11,6,1,4,
"De 30 a 44 años (150)",682,429,162,71,20
"Sin nivel (151)",76,45,20,8,3
"Educación inicial (152)",1,1,,,
"Primaria (153)",248,148,66,29,5
"Secundaria (154)",252,162,60,27,3
"Superior no univ. incompleta (155)",21,17,2,1,1
"Superior no univ. completa (156)",61,41,12,3,5
"Superior univ. incompleta (157)",8,6,1,1,
"Superior univ. completa (158)",15,9,1,2,3
"De 45 a 64 años (160)",570,367,150,43,10
"Sin nivel (161)",89,56,25,8,
"Primaria (163)",300,199,78,21,2
"Secundaria (164)",132,77,39,13,3
"Superior no univ. incompleta (165)",9,5,3,1,
"Superior no univ. completa (166)",27,21,4,,2
"Superior univ. incompleta (167)",5,3,1,,1
"Superior univ. completa (168)",8,6,,,2
"De 65 y más años (170)",115,90,21,4,
"Sin nivel (171)",29,23,5,1,
"Primaria (173)",72,55,14,3,
"Secundaria (174)",4,2,2,,
"Superior no univ. completa (176)",4,4,,,
"Superior univ. incompleta (177)",2,2,,,
"Superior univ. completa (178)",4,4,,,
