"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",6,,4,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1013,79,463,266,159,46
"Ocupación no especificada (037)",364,1,106,125,90,42
"Desocupado (038)",206,28,144,25,8,1
,,,,,,
"URBANA (039)",7346,102,2752,2818,1378,296
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",50,,9,19,22,
"Profes., científicos e intelectuales (041)",946,,205,523,210,8
"Técnicos de nivel medio y trab.asimilados (042)",254,,87,131,34,2
"Jefes y empleados de oficina (043)",337,,144,130,58,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",799,9,227,316,202,45
"Agricult.trabaj. calif. agrop. y pesqueros (045)",701,10,113,215,234,129
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1727,7,793,693,201,33
"Obreros construc., conf., papel, fab., instr. (047)",453,,163,188,98,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1512,67,748,430,219,48
"Otra (049)",10,,,7,3,
"Ocupación no especificada (050)",273,2,113,86,55,17
"Desocupado (051)",284,7,150,80,42,5
"Hombres (052)",5532,67,2094,2117,1013,241
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",44,,5,19,20,
"Profes., científicos e intelectuales (054)",541,,117,285,135,4
"Técnicos de nivel medio y trab.asimilados (055)",204,,73,102,28,1
"Jefes y empleados de oficina (056)",199,,71,91,32,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",325,3,83,133,78,28
"Agricult.trabaj. calif. agrop. y pesqueros (058)",667,8,108,208,218,125
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1688,7,777,682,190,32
"Obreros construc., conf., papel, fab., instr. (060)",447,,159,186,98,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1030,41,519,293,146,31
"Otra (062)",10,,,7,3,
"Ocupación no especificada (063)",144,1,66,44,27,6
"Desocupado (064)",233,7,116,67,38,5
"Mujeres (065)",1814,35,658,701,365,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,4,,2,
"Profes., científicos e intelectuales (067)",405,,88,238,75,4
"Técnicos de nivel medio y trab.asimilados (068)",50,,14,29,6,1
"Jefes y empleados de oficina (069)",138,,73,39,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",474,6,144,183,124,17
"Agricult.trabaj. calif. agrop. y pesqueros (071)",34,2,5,7,16,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",39,,16,11,11,1
"Obreros construc., conf., papel, fab., instr. (073)",6,,4,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",482,26,229,137,73,17
"Ocupación no especificada (076)",129,1,47,42,28,11
"Desocupado (077)",51,,34,13,4,
,,,,,,
"RURAL (078)",16420,300,5969,5638,3308,1205
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",22,,3,14,4,1
"Profes., científicos e intelectuales (080)",570,,167,294,107,2
"Técnicos de nivel medio y trab.asimilados (081)",278,,85,142,48,3
"Jefes y empleados de oficina (082)",223,,111,76,35,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",469,3,178,172,95,21
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6958,35,1554,2388,2050,931
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",2316,8,1017,1026,233,32
"Obreros construc., conf., papel, fab., instr. (086)",635,2,243,253,119,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3468,194,1932,837,398,107
"Otra (088)",29,,15,12,2,
"Ocupación no especificada (089)",522,2,178,188,107,47
"Desocupado (090)",930,56,486,236,110,42
"Hombres (091)",14632,213,5262,5115,2973,1069
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",17,,2,11,3,1
"Profes., científicos e intelectuales (093)",337,,76,175,84,2
"Técnicos de nivel medio y trab.asimilados (094)",254,,76,133,43,2
"Jefes y empleados de oficina (095)",169,,74,64,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",261,,94,102,53,12
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6655,33,1488,2316,1950,868
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",2276,7,1001,1012,226,30
"Obreros construc., conf., papel, fab., instr. (099)",635,2,243,253,119,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2937,141,1698,708,312,78
"Otra (101)",29,,15,12,2,
"Ocupación no especificada (102)",287,2,119,105,45,16
"Desocupado (103)",775,28,376,224,106,41
"Mujeres (104)",1788,87,707,523,335,136
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,,1,3,1,
"Profes., científicos e intelectuales (106)",233,,91,119,23,
"Técnicos de nivel medio y trab.asimilados (107)",24,,9,9,5,1
"Jefes y empleados de oficina (108)",54,,37,12,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",208,3,84,70,42,9
"Agricult.trabaj. calif. agrop. y pesqueros (110)",303,2,66,72,100,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",40,1,16,14,7,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",531,53,234,129,86,29
"Ocupación no especificada (115)",235,,59,83,62,31
"Desocupado (116)",155,28,110,12,4,1
