"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",120,1,56,37,17,9
"Mujeres (045)",2532,43,751,967,599,172
"Agric., ganadería, caza y silvicultura (046)",927,29,234,297,263,104
"Explotación de minas y canteras (048)",7,,5,2,,
"Industrias manufactureras (049)",68,1,14,30,20,3
"Construcción (051)",8,,5,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",511,7,128,219,124,33
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,1,,1,
"Comercio al por mayor (054)",23,,10,9,3,1
"Comercio al por menor (055)",486,7,117,210,120,32
"Hoteles y restaurantes (056)",163,3,58,62,36,4
"Trans., almac. y comunicaciones (057)",16,,12,3,1,
"Intermediación financiera (058)",2,,2,,,
"Activid.inmobil., empres. y alquileres (059)",36,,21,10,5,
"Admin.pub. y defensa; p. segur.soc.afil (060)",61,,27,30,4,
"Enseñanza (061)",253,,48,154,51,
"Servicios sociales y de salud (062)",60,,20,31,9,
"Otras activ. serv.comun.soc y personales (063)",41,,17,17,7,
"Hogares privados con servicio doméstico (064)",179,3,98,38,33,7
"Actividad economica no especificada (066)",200,,62,72,45,21
,,,,,,
"URBANA (067)",6248,104,1870,2332,1535,407
"Agric., ganadería, caza y silvicultura (068)",2858,75,834,906,767,276
"Pesca (069)",5,1,2,2,,
"Explotación de minas y canteras (070)",26,1,8,13,4,
"Industrias manufactureras (071)",221,4,62,91,51,13
"Suministro de electricidad, gas y agua (072)",6,,3,2,1,
"Construcción (073)",299,3,95,138,58,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",942,14,256,362,256,54
"Venta, mant.y rep. veh.autom.y motoc. (075)",61,,24,23,12,2
"Comercio al por mayor (076)",47,,16,18,11,2
"Comercio al por menor (077)",834,14,216,321,233,50
"Hoteles y restaurantes (078)",174,2,56,64,43,9
"Trans., almac. y comunicaciones (079)",354,,145,131,72,6
"Intermediación financiera (080)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (081)",153,,62,57,32,2
"Admin.pub. y defensa; p. segur.soc.afil (082)",216,,60,106,46,4
"Enseñanza (083)",379,,44,244,89,2
"Servicios sociales y de salud (084)",94,,26,51,17,
"Otras activ. serv.comun.soc y personales (085)",110,,39,45,23,3
"Hogares privados con servicio doméstico (086)",157,3,82,36,29,7
"Actividad economica no especificada (088)",249,1,93,83,46,26
"Hombres (089)",4341,83,1342,1558,1072,286
"Agric., ganadería, caza y silvicultura (090)",2336,66,726,734,597,213
"Pesca (091)",5,1,2,2,,
"Explotación de minas y canteras (092)",22,1,5,12,4,
"Industrias manufactureras (093)",164,3,52,63,36,10
"Suministro de electricidad, gas y agua (094)",6,,3,2,1,
"Construcción (095)",292,3,91,136,57,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",485,8,141,165,143,28
"Venta, mant.y rep. veh.autom.y motoc. (097)",60,,23,23,12,2
"Comercio al por mayor (098)",28,,8,11,8,1
"Comercio al por menor (099)",397,8,110,131,123,25
"Hoteles y restaurantes (100)",30,,7,11,7,5
"Trans., almac. y comunicaciones (101)",339,,133,129,71,6
"Intermediación financiera (102)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (103)",120,,44,47,27,2
"Admin.pub. y defensa; p. segur.soc.afil (104)",157,,35,76,42,4
"Enseñanza (105)",156,,12,98,44,2
"Servicios sociales y de salud (106)",45,,11,24,10,
"Otras activ. serv.comun.soc y personales (107)",72,,24,28,17,3
"Hogares privados con servicio doméstico (108)",1,,1,,,
"Actividad economica no especificada (110)",108,1,54,30,15,8
"Mujeres (112)",1907,21,528,774,463,121
"Agric., ganadería, caza y silvicultura (113)",522,9,108,172,170,63
"Explotación de minas y canteras (115)",4,,3,1,,
"Industrias manufactureras (116)",57,1,10,28,15,3
"Construcción (118)",7,,4,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",457,6,115,197,113,26
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,1,,,
"Comercio al por mayor (121)",19,,8,7,3,1
"Comercio al por menor (122)",437,6,106,190,110,25
"Hoteles y restaurantes (123)",144,2,49,53,36,4
"Trans., almac. y comunicaciones (124)",15,,12,2,1,
"Intermediación financiera (125)",2,,2,,,
"Activid.inmobil., empres. y alquileres (126)",33,,18,10,5,
"Admin.pub. y defensa; p. segur.soc.afil (127)",59,,25,30,4,
"Enseñanza (128)",223,,32,146,45,
"Servicios sociales y de salud (129)",49,,15,27,7,
"Otras activ. serv.comun.soc y personales (130)",38,,15,17,6,
"Hogares privados con servicio doméstico (131)",156,3,81,36,29,7
"Actividad economica no especificada (133)",141,,39,53,31,18
,,,,,,
"RURAL (134)",3789,112,1454,1163,780,280
"Agric., ganadería, caza y silvicultura (135)",3114,106,1183,909,651,265
"Pesca (136)",4,,2,2,,
"Explotación de minas y canteras (137)",41,,21,16,4,
"Industrias manufactureras (138)",53,2,20,16,14,1
"Construcción (140)",115,2,44,45,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",127,1,36,49,32,9
"Venta, mant.y rep. veh.autom.y motoc. (142)",14,,5,7,2,
"Comercio al por mayor (143)",11,,5,5,,1
"Comercio al por menor (144)",102,1,26,37,30,8
"Hoteles y restaurantes (145)",25,1,11,12,1,
"Trans., almac. y comunicaciones (146)",85,,43,32,10,
"Activid.inmobil., empres. y alquileres (148)",28,,9,15,4,
"Admin.pub. y defensa; p. segur.soc.afil (149)",30,,12,13,5,
"Enseñanza (150)",46,,18,17,11,
"Servicios sociales y de salud (151)",16,,7,7,2,
"Otras activ. serv.comun.soc y personales (152)",10,,6,2,2,
"Hogares privados con servicio doméstico (153)",24,,17,2,5,
"Actividad economica no especificada (155)",71,,25,26,16,4
"Hombres (156)",3164,90,1231,970,644,229
"Agric., ganadería, caza y silvicultura (157)",2709,86,1057,784,558,224
"Pesca (158)",4,,2,2,,
"Explotación de minas y canteras (159)",38,,19,15,4,
"Industrias manufactureras (160)",42,2,16,14,9,1
"Construcción (162)",114,2,43,45,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",73,,23,27,21,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",13,,5,7,1,
"Comercio al por mayor (165)",7,,3,3,,1
"Comercio al por menor (166)",53,,15,17,20,1
"Hoteles y restaurantes (167)",6,,2,3,1,
"Trans., almac. y comunicaciones (168)",84,,43,31,10,
"Activid.inmobil., empres. y alquileres (170)",25,,6,15,4,
"Admin.pub. y defensa; p. segur.soc.afil (171)",28,,10,13,5,
"Enseñanza (172)",16,,2,9,5,
"Servicios sociales y de salud (173)",5,,2,3,,
"Otras activ. serv.comun.soc y personales (174)",7,,4,2,1,
"Hogares privados con servicio doméstico (175)",1,,,,1,
"Actividad economica no especificada (177)",12,,2,7,2,1
"Mujeres (179)",625,22,223,193,136,51
"Agric., ganadería, caza y silvicultura (180)",405,20,126,125,93,41
"Explotación de minas y canteras (182)",3,,2,1,,
"Industrias manufactureras (183)",11,,4,2,5,
"Construcción (185)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",54,1,13,22,11,7
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,,1,
"Comercio al por mayor (188)",4,,2,2,,
"Comercio al por menor (189)",49,1,11,20,10,7
"Hoteles y restaurantes (190)",19,1,9,9,,
"Trans., almac. y comunicaciones (191)",1,,,1,,
"Activid.inmobil., empres. y alquileres (193)",3,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",2,,2,,,
"Enseñanza (195)",30,,16,8,6,
"Servicios sociales y de salud (196)",11,,5,4,2,
"Otras activ. serv.comun.soc y personales (197)",3,,2,,1,
"Hogares privados con servicio doméstico (198)",23,,17,2,4,
"Actividad economica no especificada (200)",59,,23,19,14,3
