"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",62,1,25,26,7,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4367,198,1429,1285,1091,364
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",147,1,58,46,27,15
"Desocupado (038)",278,8,175,75,13,7
,,,,,,
"URBANA (039)",10227,193,3615,3997,2130,292
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",20,,1,11,8,
"Profes., científicos e intelectuales (041)",1203,,285,635,278,5
"Técnicos de nivel medio y trab.asimilados (042)",493,1,202,201,85,4
"Jefes y empleados de oficina (043)",291,,127,109,54,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1842,27,549,778,406,82
"Agricult.trabaj. calif. agrop. y pesqueros (045)",739,9,183,257,226,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1196,14,482,411,260,29
"Obreros construc., conf., papel, fab., instr. (047)",1249,5,457,525,248,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2236,123,850,744,446,73
"Otra (049)",50,,13,34,3,
"Ocupación no especificada (050)",172,4,77,55,27,9
"Desocupado (051)",736,10,389,237,89,11
"Hombres (052)",6430,115,2240,2464,1444,167
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,,1,10,6,
"Profes., científicos e intelectuales (054)",713,,135,360,213,5
"Técnicos de nivel medio y trab.asimilados (055)",333,1,127,142,61,2
"Jefes y empleados de oficina (056)",181,,60,70,50,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",548,12,173,202,127,34
"Agricult.trabaj. calif. agrop. y pesqueros (058)",487,6,105,170,155,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1053,13,418,364,238,20
"Obreros construc., conf., papel, fab., instr. (060)",1209,5,443,506,242,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1216,69,465,398,252,32
"Otra (062)",49,,12,34,3,
"Ocupación no especificada (063)",108,3,44,37,19,5
"Desocupado (064)",516,6,257,171,78,4
"Mujeres (065)",3797,78,1375,1533,686,125
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,1,2,
"Profes., científicos e intelectuales (067)",490,,150,275,65,
"Técnicos de nivel medio y trab.asimilados (068)",160,,75,59,24,2
"Jefes y empleados de oficina (069)",110,,67,39,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1294,15,376,576,279,48
"Agricult.trabaj. calif. agrop. y pesqueros (071)",252,3,78,87,71,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",143,1,64,47,22,9
"Obreros construc., conf., papel, fab., instr. (073)",40,,14,19,6,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1020,54,385,346,194,41
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",64,1,33,18,8,4
"Desocupado (077)",220,4,132,66,11,7
,,,,,,
"RURAL (078)",13712,339,3784,4047,3864,1678
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,2,9,,
"Profes., científicos e intelectuales (080)",127,,44,51,29,3
"Técnicos de nivel medio y trab.asimilados (081)",68,,25,29,13,1
"Jefes y empleados de oficina (082)",60,,27,27,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",217,1,92,71,42,11
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6236,31,1114,1844,2151,1096
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",452,1,167,147,100,37
"Obreros construc., conf., papel, fab., instr. (086)",562,1,170,239,136,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5491,296,1904,1490,1310,491
"Otra (088)",4,,2,2,,
"Ocupación no especificada (089)",145,1,45,49,37,13
"Desocupado (090)",339,8,192,89,40,10
"Hombres (091)",7793,173,2023,2373,2244,980
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,1,9,,
"Profes., científicos e intelectuales (093)",86,,14,42,27,3
"Técnicos de nivel medio y trab.asimilados (094)",62,,25,23,13,1
"Jefes y empleados de oficina (095)",53,,21,26,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",100,1,37,33,25,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4098,15,599,1235,1494,755
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",353,,136,119,75,23
"Obreros construc., conf., papel, fab., instr. (099)",540,,159,232,135,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2144,152,860,551,413,168
"Otra (101)",4,,2,2,,
"Ocupación no especificada (102)",62,1,20,21,18,2
"Desocupado (103)",281,4,149,80,38,10
"Mujeres (104)",5919,166,1761,1674,1620,698
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",41,,30,9,2,
"Técnicos de nivel medio y trab.asimilados (107)",6,,,6,,
"Jefes y empleados de oficina (108)",7,,6,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",117,,55,38,17,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",2138,16,515,609,657,341
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",99,1,31,28,25,14
"Obreros construc., conf., papel, fab., instr. (112)",22,1,11,7,1,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",3347,144,1044,939,897,323
"Ocupación no especificada (115)",83,,25,28,19,11
"Desocupado (116)",58,4,43,9,2,
