"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",214,208,,34,81,48,39,6,,,6,550
"De 40 a 44 años (027)",221,213,,19,52,49,70,16,6,1,8,736
"De 45 a 49 años (028)",182,176,,26,41,26,55,22,6,,6,622
"De 50 y más años (029)",305,292,2,36,33,48,73,54,35,11,13,1338
"Desocupada (030)",37,19,,7,5,5,1,1,,,18,42
"De 15 a 19 años (032)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (033)",11,4,,2,2,,,,,,7,6
"De 25 a 29 años (034)",11,4,,3,1,,,,,,7,5
"De 30 a 34 años (035)",6,4,,1,1,1,1,,,,2,10
"De 35 a 39 años (036)",2,2,,,,2,,,,,,6
"De 45 a 49 años (038)",2,2,,,1,1,,,,,,5
"De 50 y más años (039)",2,2,,,,1,,1,,,,9
"No PEA (040)",2221,2040,4,419,418,341,391,250,148,69,181,7593
"De 12 a 14 años (041)",4,3,1,2,,,,,,,1,2
"De 15 a 19 años (042)",82,64,1,56,7,,,,,,18,70
"De 20 a 24 años (043)",250,181,,127,44,9,1,,,,69,246
"De 25 a 29 años (044)",250,218,,89,89,32,8,,,,32,397
"De 30 a 34 años (045)",209,193,,49,76,42,26,,,,16,435
"De 35 a 39 años (046)",201,193,,22,62,59,42,8,,,8,554
"De 40 a 44 años (047)",187,180,1,15,34,44,58,26,2,,7,652
"De 45 a 49 años (048)",162,152,,17,31,36,33,27,7,1,10,569
"De 50 y más años (049)",876,856,1,42,75,119,223,189,139,68,20,4668
,,,,,,,,,,,,
"URBANA (060)",2526,2266,4,533,543,396,429,212,110,39,260,7385
"De 12 a 14 años (061)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (062)",64,45,,40,5,,,,,,19,50
"De 20 a 24 años (063)",280,186,,137,37,8,4,,,,94,251
"De 25 a 29 años (064)",313,252,,115,96,33,8,,,,61,440
"De 30 a 34 años (065)",292,263,,81,107,44,29,2,,,29,559
"De 35 a 39 años (066)",285,275,,40,100,78,49,8,,,10,736
"De 40 a 44 años (067)",283,271,,28,66,67,75,29,5,1,12,925
"De 45 a 49 años (068)",240,228,,34,56,42,58,32,5,1,12,781
"De 50 y más años (069)",766,744,3,57,76,124,206,141,100,37,22,3642
"PEA (070)",1118,988,2,259,280,163,180,69,28,7,130,2846
"De 15 a 19 años (072)",17,12,,10,2,,,,,,5,14
"De 20 a 24 años (073)",113,72,,53,14,2,3,,,,41,99
"De 25 a 29 años (074)",148,109,,58,38,12,1,,,,39,174
"De 30 a 34 años (075)",157,138,,48,56,17,15,2,,,19,285
"De 35 a 39 años (076)",165,160,,25,67,37,27,4,,,5,415
"De 40 a 44 años (077)",164,157,,15,41,38,45,13,4,1,7,529
"De 45 a 49 años (078)",132,127,,20,35,17,36,16,3,,5,425
"De 50 y más años (079)",222,213,2,30,27,40,53,34,21,6,9,905
"Ocupada (080)",1094,976,2,256,277,159,179,68,28,7,118,2815
"De 15 a 19 años (082)",15,12,,10,2,,,,,,3,14
"De 20 a 24 años (083)",106,70,,52,13,2,3,,,,36,96
"De 25 a 29 años (084)",141,106,,56,37,12,1,,,,35,170
"De 30 a 34 años (085)",154,136,,48,55,17,14,2,,,18,279
"De 35 a 39 años (086)",163,158,,25,67,35,27,4,,,5,409
"De 40 a 44 años (087)",164,157,,15,41,38,45,13,4,1,7,529
"De 45 a 49 años (088)",131,126,,20,35,16,36,16,3,,5,422
"De 50 y más años (089)",220,211,2,30,27,39,53,33,21,6,9,896
"Desocupada (090)",24,12,,3,3,4,1,1,,,12,31
"De 15 a 19 años (092)",2,,,,,,,,,,2,
"De 20 a 24 años (093)",7,2,,1,1,,,,,,5,3
"De 25 a 29 años (094)",7,3,,2,1,,,,,,4,4
"De 30 a 34 años (095)",3,2,,,1,,1,,,,1,6
"De 35 a 39 años (096)",2,2,,,,2,,,,,,6
"De 45 a 49 años (098)",1,1,,,,1,,,,,,3
"De 50 y más años (099)",2,2,,,,1,,1,,,,9
"No PEA (100)",1408,1278,2,274,263,233,249,143,82,32,130,4539
"De 12 a 14 años (101)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (102)",47,33,,30,3,,,,,,14,36
"De 20 a 24 años (103)",167,114,,84,23,6,1,,,,53,152
"De 25 a 29 años (104)",165,143,,57,58,21,7,,,,22,266
"De 30 a 34 años (105)",135,125,,33,51,27,14,,,,10,274
"De 35 a 39 años (106)",120,115,,15,33,41,22,4,,,5,321
"De 40 a 44 años (107)",119,114,,13,25,29,30,16,1,,5,396
"De 45 a 49 años (108)",108,101,,14,21,25,22,16,2,1,7,356
"De 50 y más años (109)",544,531,1,27,49,84,153,107,79,31,13,2737
,,,,,,,,,,,,
"RURAL (120)",1225,1131,4,232,235,169,224,140,85,42,94,4278
"De 12 a 14 años (121)",1,1,,1,,,,,,,,1
"De 15 a 19 años (122)",39,34,1,29,4,,,,,,5,37
"De 20 a 24 años (123)",123,95,,63,29,3,,,,,28,130
"De 25 a 29 años (124)",139,114,1,50,45,17,1,,,,25,195
"De 30 a 34 años (125)",143,129,1,37,45,27,18,1,,,14,290
"De 35 a 39 años (126)",132,128,,16,43,31,32,6,,,4,374
"De 40 a 44 años (127)",125,122,1,6,20,26,53,13,3,,3,463
"De 45 a 49 años (128)",106,102,,9,17,21,30,17,8,,4,415
"De 50 y más años (129)",417,406,,21,32,44,90,103,74,42,11,2373
"PEA (130)",412,369,2,87,80,61,82,33,19,5,43,1224
"De 15 a 19 años (132)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (133)",40,28,,20,8,,,,,,12,36
"De 25 a 29 años (134)",54,39,1,18,14,6,,,,,15,64
"De 30 a 34 años (135)",69,61,1,21,20,12,6,1,,,8,129
"De 35 a 39 años (136)",51,50,,9,14,13,12,2,,,1,141
"De 40 a 44 años (137)",57,56,,4,11,11,25,3,2,,1,207
"De 45 a 49 años (138)",52,51,,6,7,10,19,6,3,,1,202
"De 50 y más años (139)",85,81,,6,6,9,20,21,14,5,4,442
"Ocupada (140)",399,362,2,83,78,60,82,33,19,5,37,1213
"De 15 a 19 años (142)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (143)",36,26,,19,7,,,,,,10,33
"De 25 a 29 años (144)",50,38,1,17,14,6,,,,,12,63
"De 30 a 34 años (145)",66,59,1,20,20,11,6,1,,,7,125
"De 35 a 39 años (146)",51,50,,9,14,13,12,2,,,1,141
"De 40 a 44 años (147)",57,56,,4,11,11,25,3,2,,1,207
"De 45 a 49 años (148)",51,50,,6,6,10,19,6,3,,1,200
"De 50 y más años (149)",85,81,,6,6,9,20,21,14,5,4,442
"Desocupada (150)",13,7,,4,2,1,,,,,6,11
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",4,2,,1,1,,,,,,2,3
"De 25 a 29 años (154)",4,1,,1,,,,,,,3,1
"De 30 a 34 años (155)",3,2,,1,,1,,,,,1,4
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"No PEA (160)",813,762,2,145,155,108,142,107,66,37,51,3054
"De 12 a 14 años (161)",1,1,,1,,,,,,,,1
"De 15 a 19 años (162)",35,31,1,26,4,,,,,,4,34
"De 20 a 24 años (163)",83,67,,43,21,3,,,,,16,94
"De 25 a 29 años (164)",85,75,,32,31,11,1,,,,10,131
"De 30 a 34 años (165)",74,68,,16,25,15,12,,,,6,161
"De 35 a 39 años (166)",81,78,,7,29,18,20,4,,,3,233
"De 40 a 44 años (167)",68,66,1,2,9,15,28,10,1,,2,256
"De 45 a 49 años (168)",54,51,,3,10,11,11,11,5,,3,213
"De 50 y más años (169)",332,325,,15,26,35,70,82,60,37,7,1931
