"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1675,,,,91,768,567,249
"De 45 a 49 años (048)",1293,,,6,205,653,246,183
"De 50 y más años (049)",4587,118,379,875,1281,799,57,1078
,,,,,,,,
"URBANA (060)",18083,108,376,939,1771,3953,6205,4731
"De 12 a 14 años (061)",51,,,,,,5,46
"De 15 a 19 años (062)",693,,,,,,388,305
"De 20 a 24 años (063)",2072,,,,,7,1234,831
"De 25 a 29 años (064)",2517,,,,,163,1530,824
"De 30 a 34 años (065)",2590,,,,,545,1434,611
"De 35 a 39 años (066)",2318,,,,41,853,967,457
"De 40 a 44 años (067)",2002,,,,145,1014,482,361
"De 45 a 49 años (068)",1506,,,10,348,764,139,245
"De 50 y más años (069)",4334,108,376,929,1237,607,26,1051
"PEA (070)",7177,8,61,253,725,1879,2270,1981
"De 12 a 14 años (071)",7,,,,,,2,5
"De 15 a 19 años (072)",181,,,,,,87,94
"De 20 a 24 años (073)",694,,,,,3,355,336
"De 25 a 29 años (074)",979,,,,,82,494,403
"De 30 a 34 años (075)",1166,,,,,257,586,323
"De 35 a 39 años (076)",1119,,,,24,415,437,243
"De 40 a 44 años (077)",1016,,,,75,511,243,187
"De 45 a 49 años (078)",770,,,5,192,390,60,123
"De 50 y más años (079)",1245,8,61,248,434,221,6,267
"Ocupada (080)",7050,8,60,252,720,1855,2225,1930
"De 12 a 14 años (081)",7,,,,,,2,5
"De 15 a 19 años (082)",168,,,,,,81,87
"De 20 a 24 años (083)",666,,,,,3,342,321
"De 25 a 29 años (084)",953,,,,,78,485,390
"De 30 a 34 años (085)",1144,,,,,255,575,314
"De 35 a 39 años (086)",1109,,,,24,411,432,242
"De 40 a 44 años (087)",1005,,,,75,503,242,185
"De 45 a 49 años (088)",764,,,5,190,386,60,123
"De 50 y más años (089)",1234,8,60,247,431,219,6,263
"Desocupada (090)",127,,1,1,5,24,45,51
"De 15 a 19 años (092)",13,,,,,,6,7
"De 20 a 24 años (093)",28,,,,,,13,15
"De 25 a 29 años (094)",26,,,,,4,9,13
"De 30 a 34 años (095)",22,,,,,2,11,9
"De 35 a 39 años (096)",10,,,,,4,5,1
"De 40 a 44 años (097)",11,,,,,8,1,2
"De 45 a 49 años (098)",6,,,,2,4,,
"De 50 y más años (099)",11,,1,1,3,2,,4
"No PEA (100)",10906,100,315,686,1046,2074,3935,2750
"De 12 a 14 años (101)",44,,,,,,3,41
"De 15 a 19 años (102)",512,,,,,,301,211
"De 20 a 24 años (103)",1378,,,,,4,879,495
"De 25 a 29 años (104)",1538,,,,,81,1036,421
"De 30 a 34 años (105)",1424,,,,,288,848,288
"De 35 a 39 años (106)",1199,,,,17,438,530,214
"De 40 a 44 años (107)",986,,,,70,503,239,174
"De 45 a 49 años (108)",736,,,5,156,374,79,122
"De 50 y más años (109)",3089,100,315,681,803,386,20,784
,,,,,,,,
"RURAL (120)",10135,19,68,216,650,1797,5406,1979
"De 12 a 14 años (121)",40,,,,,,6,34
"De 15 a 19 años (122)",838,,,,,,540,298
"De 20 a 24 años (123)",1717,,,,,8,1220,489
"De 25 a 29 años (124)",1753,,,,,105,1341,307
"De 30 a 34 años (125)",1332,,,,,192,954,186
"De 35 a 39 años (126)",1142,,,,6,298,713,125
"De 40 a 44 años (127)",851,,,,22,330,396,103
"De 45 a 49 años (128)",692,,,2,67,354,191,78
"De 50 y más años (129)",1770,19,68,214,555,510,45,359
"PEA (130)",1637,1,4,21,98,366,787,360
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",98,,,,,,50,48
"De 20 a 24 años (133)",260,,,,,1,173,86
"De 25 a 29 años (134)",276,,,,,17,199,60
"De 30 a 34 años (135)",218,,,,,56,132,30
"De 35 a 39 años (136)",211,,,,2,55,133,21
"De 40 a 44 años (137)",162,,,,1,65,68,28
"De 45 a 49 años (138)",135,,,1,18,75,24,17
"De 50 y más años (139)",272,1,4,20,77,97,8,65
"Ocupada (140)",1623,1,4,21,98,363,782,354
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",95,,,,,,49,46
"De 20 a 24 años (143)",257,,,,,1,171,85
"De 25 a 29 años (144)",275,,,,,17,198,60
"De 30 a 34 años (145)",218,,,,,56,132,30
"De 35 a 39 años (146)",210,,,,2,54,133,21
"De 40 a 44 años (147)",160,,,,1,64,68,27
"De 45 a 49 años (148)",134,,,1,18,74,24,17
"De 50 y más años (149)",269,1,4,20,77,97,7,63
"Desocupada (150)",14,,,,,3,5,6
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",3,,,,,,2,1
"De 25 a 29 años (154)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,1,,
"De 40 a 44 años (157)",2,,,,,1,,1
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",3,,,,,,1,2
"No PEA (160)",8498,18,64,195,552,1431,4619,1619
"De 12 a 14 años (161)",35,,,,,,6,29
"De 15 a 19 años (162)",740,,,,,,490,250
"De 20 a 24 años (163)",1457,,,,,7,1047,403
"De 25 a 29 años (164)",1477,,,,,88,1142,247
"De 30 a 34 años (165)",1114,,,,,136,822,156
"De 35 a 39 años (166)",931,,,,4,243,580,104
"De 40 a 44 años (167)",689,,,,21,265,328,75
"De 45 a 49 años (168)",557,,,1,49,279,167,61
"De 50 y más años (169)",1498,18,64,194,478,413,37,294
