"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",10,9,1,,
"Primaria (063)",1571,1338,195,15,23
"Secundaria (064)",1138,847,167,27,97
"Superior no univ. incompleta (065)",96,58,14,9,15
"Superior no univ. completa (066)",203,79,57,33,34
"Superior univ. incompleta (067)",57,27,13,4,13
"Superior univ. completa (068)",162,55,39,33,35
"De 06 a 14 años (070)",151,144,7,,
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",3,3,,,
"Primaria (073)",108,102,6,,
"Secundaria (074)",39,38,1,,
"De 15 a 29 años (080)",800,589,124,24,63
"Sin nivel (081)",13,11,2,,
"Educación inicial (082)",2,2,,,
"Primaria (083)",218,185,27,3,3
"Secundaria (084)",422,316,70,10,26
"Superior no univ. incompleta (085)",36,23,5,2,6
"Superior no univ. completa (086)",61,29,8,7,17
"Superior univ. incompleta (087)",17,12,4,,1
"Superior univ. completa (088)",31,11,8,2,10
"De 30 a 44 años (090)",1229,848,220,61,100
"Sin nivel (091)",75,59,13,2,1
"Educación inicial (092)",5,4,1,,
"Primaria (093)",494,406,73,4,11
"Secundaria (094)",408,290,62,13,43
"Superior no univ. incompleta (095)",43,23,8,5,7
"Superior no univ. completa (096)",104,32,38,21,13
"Superior univ. incompleta (097)",22,8,6,2,6
"Superior univ. completa (098)",78,26,19,14,19
"De 45 a 64 años (100)",1025,783,150,38,54
"Sin nivel (101)",170,151,16,1,2
"Primaria (103)",500,410,74,8,8
"Secundaria (104)",238,174,34,4,26
"Superior no univ. incompleta (105)",16,11,1,2,2
"Superior no univ. completa (106)",32,13,10,5,4
"Superior univ. incompleta (107)",17,7,3,1,6
"Superior univ. completa (108)",52,17,12,17,6
"De 65 y más años (110)",447,416,25,1,5
"Sin nivel (111)",156,145,9,,2
"Primaria (113)",251,235,15,,1
"Secundaria (114)",31,29,,,2
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",6,5,1,,
"Superior univ. incompleta (117)",1,,,1,
"Superior univ. completa (118)",1,1,,,
,,,,,
"RURAL (120)",5376,4197,979,80,120
"Sin nivel (121)",1088,933,145,7,3
"Educación inicial (122)",5,4,1,,
"Primaria (123)",2844,2233,547,24,40
"Secundaria (124)",1273,943,249,30,51
"Superior no univ. incompleta (125)",45,30,11,3,1
"Superior no univ. completa (126)",47,26,12,3,6
"Superior univ. incompleta (127)",19,12,3,2,2
"Superior univ. completa (128)",55,16,11,11,17
"De 06 a 14 años (130)",98,74,24,,
"Sin nivel (131)",6,3,3,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",72,53,19,,
"Secundaria (134)",19,17,2,,
"De 15 a 29 años (140)",1260,958,237,20,45
"Sin nivel (141)",44,31,13,,
"Educación inicial (142)",2,2,,,
"Primaria (143)",584,465,108,4,7
"Secundaria (144)",572,429,103,11,29
"Superior no univ. incompleta (145)",23,16,5,2,
"Superior no univ. completa (146)",17,8,5,1,3
"Superior univ. incompleta (147)",6,3,1,1,1
"Superior univ. completa (148)",12,4,2,1,5
"De 30 a 44 años (150)",1784,1324,375,36,49
"Sin nivel (151)",235,184,45,3,3
"Educación inicial (152)",2,1,1,,
"Primaria (153)",1037,787,223,10,17
"Secundaria (154)",441,320,89,14,18
"Superior no univ. incompleta (155)",14,9,5,,
"Superior no univ. completa (156)",24,13,6,2,3
"Superior univ. incompleta (157)",7,5,1,,1
"Superior univ. completa (158)",24,5,5,7,7
"De 45 a 64 años (160)",1586,1264,278,20,24
"Sin nivel (161)",443,384,58,1,
"Primaria (163)",896,711,161,9,15
"Secundaria (164)",214,153,52,5,4
"Superior no univ. incompleta (165)",7,4,1,1,1
"Superior no univ. completa (166)",6,5,1,,
"Superior univ. incompleta (167)",5,3,1,1,
"Superior univ. completa (168)",15,4,4,3,4
"De 65 y más años (170)",648,577,65,4,2
"Sin nivel (171)",360,331,26,3,
"Primaria (173)",255,217,36,1,1
"Secundaria (174)",27,24,3,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",4,3,,,1
