"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",21,4,10,3,3,1
"Actividad economica no especificada (044)",327,6,109,116,67,29
"Desocupado (045)",603,38,299,153,95,18
"Mujeres (046)",6833,236,2589,2540,1285,183
"Agric., ganadería, caza y silvicultura (047)",2530,128,1066,774,473,89
"Industrias manufactureras (050)",115,1,25,49,39,1
"Suministro de electricidad, gas y agua (051)",2,,1,1,,
"Construcción (052)",14,1,4,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",988,30,305,390,230,33
"Venta, mant.y rep. veh.autom.y motoc. (054)",18,1,6,9,2,
"Comercio al por mayor (055)",29,,11,11,7,
"Comercio al por menor (056)",941,29,288,370,221,33
"Hoteles y restaurantes (057)",495,16,154,195,113,17
"Trans., almac. y comunicaciones (058)",63,2,40,18,3,
"Intermediación financiera (059)",9,,7,2,,
"Activid.inmobil., empres. y alquileres (060)",109,1,53,40,15,
"Admin.pub. y defensa; p. segur.soc afil (061)",134,,62,56,15,1
"Enseñanza (062)",779,,145,474,153,7
"Servicios sociales y de salud (063)",194,,63,110,20,1
"Otras activ. serv.comun.soc y personales (064)",189,3,63,79,37,7
"Hogares privados con servicio doméstico (065)",481,31,254,115,71,10
"Actividad economica no especificada (067)",518,3,219,185,95,16
"Desocupado (068)",213,20,128,46,18,1
,,,,,,
"URBANA (069)",12662,322,4065,4703,2960,612
"Agric., ganadería, caza y silvicultura (070)",3616,133,1102,1128,919,334
"Pesca (071)",5,,5,,,
"Explotación de minas y canteras (072)",6,,3,2,1,
"Industrias manufactureras (073)",469,13,117,181,131,27
"Suministro de electricidad, gas y agua (074)",26,,10,9,7,
"Construcción (075)",477,6,147,177,131,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2144,95,610,775,563,101
"Venta, mant.y rep. veh.autom.y motoc. (077)",230,8,93,79,42,8
"Comercio al por mayor (078)",66,,23,25,18,
"Comercio al por menor (079)",1848,87,494,671,503,93
"Hoteles y restaurantes (080)",605,16,188,224,154,23
"Trans., almac. y comunicaciones (081)",1072,12,530,365,150,15
"Intermediación financiera (082)",25,,9,11,5,
"Activid.inmobil., empres. y alquileres (083)",379,3,135,151,86,4
"Admin.pub. y defensa; p. segur.soc afil (084)",407,,112,181,106,8
"Enseñanza (085)",1244,,194,730,308,12
"Servicios sociales y de salud (086)",301,,81,159,57,4
"Otras activ. serv.comun.soc y personales (087)",384,4,135,158,74,13
"Hogares privados con servicio doméstico (088)",400,22,215,94,62,7
"Actividad economica no especificada (090)",583,9,206,213,122,33
"Desocupado (091)",519,9,266,145,84,15
"Hombres (092)",8614,236,2701,3038,2126,513
"Agric., ganadería, caza y silvicultura (093)",3222,117,984,992,814,315
"Pesca (094)",5,,5,,,
"Explotación de minas y canteras (095)",6,,3,2,1,
"Industrias manufactureras (096)",361,12,94,135,94,26
"Suministro de electricidad, gas y agua (097)",24,,9,8,7,
"Construcción (098)",463,5,143,171,128,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1223,68,323,420,344,68
"Venta, mant.y rep. veh.autom.y motoc. (100)",214,7,88,71,40,8
"Comercio al por mayor (101)",39,,12,16,11,
"Comercio al por menor (102)",970,61,223,333,293,60
"Hoteles y restaurantes (103)",142,3,42,42,47,8
"Trans., almac. y comunicaciones (104)",1010,10,491,347,147,15
"Intermediación financiera (105)",17,,3,9,5,
"Activid.inmobil., empres. y alquileres (106)",273,2,85,111,71,4
"Admin.pub. y defensa; p. segur.soc afil (107)",283,,55,130,91,7
"Enseñanza (108)",575,,85,318,166,6
"Servicios sociales y de salud (109)",130,,31,59,37,3
"Otras activ. serv.comun.soc y personales (110)",199,1,76,79,37,6
"Hogares privados con servicio doméstico (111)",16,4,6,3,2,1
"Actividad economica no especificada (113)",299,6,95,109,65,24
"Desocupado (114)",366,8,171,103,70,14
"Mujeres (115)",4048,86,1364,1665,834,99
"Agric., ganadería, caza y silvicultura (116)",394,16,118,136,105,19
"Industrias manufactureras (119)",108,1,23,46,37,1
"Suministro de electricidad, gas y agua (120)",2,,1,1,,
"Construcción (121)",14,1,4,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",921,27,287,355,219,33
"Venta, mant.y rep. veh.autom.y motoc. (123)",16,1,5,8,2,
"Comercio al por mayor (124)",27,,11,9,7,
"Comercio al por menor (125)",878,26,271,338,210,33
"Hoteles y restaurantes (126)",463,13,146,182,107,15
"Trans., almac. y comunicaciones (127)",62,2,39,18,3,
"Intermediación financiera (128)",8,,6,2,,
"Activid.inmobil., empres. y alquileres (129)",106,1,50,40,15,
"Admin.pub. y defensa; p. segur.soc afil (130)",124,,57,51,15,1
"Enseñanza (131)",669,,109,412,142,6
"Servicios sociales y de salud (132)",171,,50,100,20,1
"Otras activ. serv.comun.soc y personales (133)",185,3,59,79,37,7
"Hogares privados con servicio doméstico (134)",384,18,209,91,60,6
"Actividad economica no especificada (136)",284,3,111,104,57,9
"Desocupado (137)",153,1,95,42,14,1
,,,,,,
"RURAL (138)",12393,446,4955,3966,2381,645
"Agric., ganadería, caza y silvicultura (139)",10806,375,4314,3376,2132,609
"Pesca (140)",4,,2,2,,
"Industrias manufactureras (142)",81,1,23,35,20,2
"Construcción (144)",78,,30,29,18,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",157,3,43,74,36,1
"Venta, mant.y rep. veh.autom.y motoc. (146)",13,,7,4,2,
"Comercio al por mayor (147)",7,,2,4,1,
"Comercio al por menor (148)",137,3,34,66,33,1
"Hoteles y restaurantes (149)",42,3,14,17,6,2
"Trans., almac. y comunicaciones (150)",126,2,73,34,13,4
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",15,,5,8,1,1
"Admin.pub. y defensa; p. segur.soc afil (153)",40,,19,13,6,2
"Enseñanza (154)",302,,63,184,53,2
"Servicios sociales y de salud (155)",61,,25,26,10,
"Otras activ. serv.comun.soc y personales (156)",19,,11,2,5,1
"Hogares privados con servicio doméstico (157)",102,13,49,24,12,4
"Actividad economica no especificada (159)",262,,122,88,40,12
"Desocupado (160)",297,49,161,54,29,4
"Hombres (161)",9608,296,3730,3091,1930,561
"Agric., ganadería, caza y silvicultura (162)",8670,263,3366,2738,1764,539
"Pesca (163)",4,,2,2,,
"Industrias manufactureras (165)",74,1,21,32,18,2
"Construcción (167)",78,,30,29,18,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",90,,25,39,25,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,,6,3,2,
"Comercio al por mayor (170)",5,,2,2,1,
"Comercio al por menor (171)",74,,17,34,22,1
"Hoteles y restaurantes (172)",10,,6,4,,
"Trans., almac. y comunicaciones (173)",125,2,72,34,13,4
"Activid.inmobil., empres. y alquileres (175)",12,,2,8,1,1
"Admin.pub. y defensa; p. segur.soc afil (176)",30,,14,8,6,2
"Enseñanza (177)",192,,27,122,42,1
"Servicios sociales y de salud (178)",38,,12,16,10,
"Otras activ. serv.comun.soc y personales (179)",15,,7,2,5,1
"Hogares privados con servicio doméstico (180)",5,,4,,1,
"Actividad economica no especificada (182)",28,,14,7,2,5
"Desocupado (183)",237,30,128,50,25,4
"Mujeres (184)",2785,150,1225,875,451,84
"Agric., ganadería, caza y silvicultura (185)",2136,112,948,638,368,70
"Industrias manufactureras (188)",7,,2,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",67,3,18,35,11,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,1,,
"Comercio al por mayor (193)",2,,,2,,
"Comercio al por menor (194)",63,3,17,32,11,
"Hoteles y restaurantes (195)",32,3,8,13,6,2
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",3,,3,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",10,,5,5,,
"Enseñanza (200)",110,,36,62,11,1
"Servicios sociales y de salud (201)",23,,13,10,,
"Otras activ. serv.comun.soc y personales (202)",4,,4,,,
"Hogares privados con servicio doméstico (203)",97,13,45,24,11,4
"Actividad economica no especificada (205)",234,,108,81,38,7
"Desocupado (206)",60,19,33,4,4,
