"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",147,5,59,46,29,8
"Mujeres (046)",1822,78,587,694,398,65
"Agric., ganadería, caza y silvicultura (047)",690,55,225,216,161,33
"Industrias manufactureras (050)",35,,7,14,12,2
"Suministro de electricidad, gas y agua (051)",1,,,,1,
"Construcción (052)",5,,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",286,2,74,125,72,13
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,1,1,,
"Comercio al por mayor (055)",11,,3,3,5,
"Comercio al por menor (056)",273,2,70,121,67,13
"Hoteles y restaurantes (057)",116,1,34,44,33,4
"Trans., almac. y comunicaciones (058)",9,,4,1,4,
"Intermediación financiera (059)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (060)",15,,8,7,,
"Admin.pub. y defensa; p. segur.soc afil (061)",43,,18,18,7,
"Enseñanza (062)",215,,31,138,46,
"Servicios sociales y de salud (063)",64,,22,31,11,
"Otras activ. serv.comun.soc y personales (064)",36,,12,17,7,
"Hogares privados con servicio doméstico (065)",132,13,78,23,14,4
"Actividad economica no especificada (067)",112,,35,47,23,7
"Desocupado (068)",61,7,36,10,6,2
,,,,,,
"URBANA (069)",3359,58,888,1286,892,235
"Agric., ganadería, caza y silvicultura (070)",1312,28,320,393,398,173
"Industrias manufactureras (073)",148,4,49,57,34,4
"Suministro de electricidad, gas y agua (074)",4,,2,1,1,
"Construcción (075)",150,2,59,63,22,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",479,9,128,198,124,20
"Venta, mant.y rep. veh.autom.y motoc. (077)",41,,21,16,4,
"Comercio al por mayor (078)",26,,5,12,8,1
"Comercio al por menor (079)",412,9,102,170,112,19
"Hoteles y restaurantes (080)",118,1,32,50,32,3
"Trans., almac. y comunicaciones (081)",147,,56,65,22,4
"Intermediación financiera (082)",3,,2,,1,
"Activid.inmobil., empres. y alquileres (083)",66,1,19,28,17,1
"Admin.pub. y defensa; p. segur.soc afil (084)",148,,34,69,44,1
"Enseñanza (085)",340,,29,196,115,
"Servicios sociales y de salud (086)",83,,21,44,17,1
"Otras activ. serv.comun.soc y personales (087)",61,1,18,28,13,1
"Hogares privados con servicio doméstico (088)",88,8,54,15,8,3
"Actividad economica no especificada (090)",92,,18,40,22,12
"Desocupado (091)",120,4,47,39,22,8
"Hombres (092)",2373,39,626,860,652,196
"Agric., ganadería, caza y silvicultura (093)",1152,21,281,340,348,162
"Industrias manufactureras (096)",122,4,47,43,25,3
"Suministro de electricidad, gas y agua (097)",3,,2,1,,
"Construcción (098)",146,2,58,60,22,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",247,8,69,100,63,7
"Venta, mant.y rep. veh.autom.y motoc. (100)",39,,20,15,4,
"Comercio al por mayor (101)",15,,2,9,3,1
"Comercio al por menor (102)",193,8,47,76,56,6
"Hoteles y restaurantes (103)",28,1,11,13,3,
"Trans., almac. y comunicaciones (104)",138,,52,64,18,4
"Intermediación financiera (105)",1,,1,,,
"Activid.inmobil., empres. y alquileres (106)",52,1,12,21,17,1
"Admin.pub. y defensa; p. segur.soc afil (107)",110,,18,54,37,1
"Enseñanza (108)",182,,16,87,79,
"Servicios sociales y de salud (109)",37,,8,21,7,1
"Otras activ. serv.comun.soc y personales (110)",34,1,13,12,7,1
"Hogares privados con servicio doméstico (111)",1,,1,,,
"Actividad economica no especificada (113)",30,,3,12,9,6
"Desocupado (114)",90,1,34,32,17,6
"Mujeres (115)",986,19,262,426,240,39
"Agric., ganadería, caza y silvicultura (116)",160,7,39,53,50,11
"Industrias manufactureras (119)",26,,2,14,9,1
"Suministro de electricidad, gas y agua (120)",1,,,,1,
"Construcción (121)",4,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",232,1,59,98,61,13
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,1,,
"Comercio al por mayor (124)",11,,3,3,5,
"Comercio al por menor (125)",219,1,55,94,56,13
"Hoteles y restaurantes (126)",90,,21,37,29,3
"Trans., almac. y comunicaciones (127)",9,,4,1,4,
"Intermediación financiera (128)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (129)",14,,7,7,,
"Admin.pub. y defensa; p. segur.soc afil (130)",38,,16,15,7,
"Enseñanza (131)",158,,13,109,36,
"Servicios sociales y de salud (132)",46,,13,23,10,
"Otras activ. serv.comun.soc y personales (133)",27,,5,16,6,
"Hogares privados con servicio doméstico (134)",87,8,53,15,8,3
"Actividad economica no especificada (136)",62,,15,28,13,6
"Desocupado (137)",30,3,13,7,5,2
,,,,,,
"RURAL (138)",6437,239,2362,1956,1412,468
"Agric., ganadería, caza y silvicultura (139)",5618,218,2072,1639,1239,450
"Pesca (140)",1,,,,1,
"Industrias manufactureras (142)",92,1,30,37,20,4
"Suministro de electricidad, gas y agua (143)",4,,3,,1,
"Construcción (144)",85,2,19,27,34,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",117,3,33,52,28,1
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,1,2,,1,
"Comercio al por mayor (147)",2,,,1,1,
"Comercio al por menor (148)",111,2,31,51,26,1
"Hoteles y restaurantes (149)",31,1,13,12,4,1
"Trans., almac. y comunicaciones (150)",54,,21,26,7,
"Activid.inmobil., empres. y alquileres (152)",8,,1,4,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",33,,8,13,10,2
"Enseñanza (154)",132,,34,69,29,
"Servicios sociales y de salud (155)",29,,14,14,1,
"Otras activ. serv.comun.soc y personales (156)",27,,13,11,3,
"Hogares privados con servicio doméstico (157)",47,6,25,9,6,1
"Actividad economica no especificada (159)",71,,28,26,13,4
"Desocupado (160)",88,8,48,17,13,2
"Hombres (161)",5601,180,2037,1688,1254,442
"Agric., ganadería, caza y silvicultura (162)",5088,170,1886,1476,1128,428
"Pesca (163)",1,,,,1,
"Industrias manufactureras (165)",83,1,25,37,17,3
"Suministro de electricidad, gas y agua (166)",4,,3,,1,
"Construcción (167)",84,2,18,27,34,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",63,2,18,25,17,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,1,2,,1,
"Comercio al por mayor (170)",2,,,1,1,
"Comercio al por menor (171)",57,1,16,24,15,1
"Hoteles y restaurantes (172)",5,,,5,,
"Trans., almac. y comunicaciones (173)",54,,21,26,7,
"Activid.inmobil., empres. y alquileres (175)",7,,,4,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",28,,6,10,10,2
"Enseñanza (177)",75,,16,40,19,
"Servicios sociales y de salud (178)",11,,5,6,,
"Otras activ. serv.comun.soc y personales (179)",18,,6,10,2,
"Hogares privados con servicio doméstico (180)",2,1,,1,,
"Actividad economica no especificada (182)",21,,8,7,3,3
"Desocupado (183)",57,4,25,14,12,2
"Mujeres (184)",836,59,325,268,158,26
"Agric., ganadería, caza y silvicultura (185)",530,48,186,163,111,22
"Industrias manufactureras (188)",9,,5,,3,1
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",54,1,15,27,11,
"Comercio al por menor (194)",54,1,15,27,11,
"Hoteles y restaurantes (195)",26,1,13,7,4,1
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",5,,2,3,,
"Enseñanza (200)",57,,18,29,10,
"Servicios sociales y de salud (201)",18,,9,8,1,
"Otras activ. serv.comun.soc y personales (202)",9,,7,1,1,
"Hogares privados con servicio doméstico (203)",45,5,25,8,6,1
"Actividad economica no especificada (205)",50,,20,19,10,1
"Desocupado (206)",31,4,23,3,1,
