"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",120,2,52,38,20,8
"Hogares privados con servicio doméstico (042)",25,1,10,5,6,3
"Actividad economica no especificada (044)",204,,70,75,37,22
"Desocupado (045)",1984,64,915,592,318,95
"Mujeres (046)",7451,279,2717,2405,1660,390
"Agric., ganadería, caza y silvicultura (047)",2883,162,1037,747,732,205
"Explotación de minas y canteras (049)",3,,1,1,1,
"Industrias manufactureras (050)",699,22,297,202,146,32
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",21,1,9,7,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",575,7,156,221,156,35
"Venta, mant.y rep. veh.autom.y motoc. (054)",11,1,3,4,2,1
"Comercio al por mayor (055)",28,,6,10,8,4
"Comercio al por menor (056)",536,6,147,207,146,30
"Hoteles y restaurantes (057)",233,3,73,71,73,13
"Trans., almac. y comunicaciones (058)",31,,21,6,4,
"Intermediación financiera (059)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (060)",99,,42,39,18,
"Admin.pub. y defensa; p. segur.soc afil (061)",145,,59,60,25,1
"Enseñanza (062)",906,,194,533,177,2
"Servicios sociales y de salud (063)",138,,53,70,14,1
"Otras activ. serv.comun.soc y personales (064)",116,1,27,47,31,10
"Hogares privados con servicio doméstico (065)",497,29,255,119,74,20
"Actividad economica no especificada (067)",627,,191,202,177,57
"Desocupado (068)",470,54,299,76,27,14
,,,,,,
"URBANA (069)",5728,89,1671,2239,1408,321
"Agric., ganadería, caza y silvicultura (070)",970,26,266,242,310,126
"Pesca (071)",1,,1,,,
"Explotación de minas y canteras (072)",6,,1,4,1,
"Industrias manufactureras (073)",249,3,69,87,63,27
"Suministro de electricidad, gas y agua (074)",7,,1,4,2,
"Construcción (075)",290,4,85,112,75,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",926,24,231,331,263,77
"Venta, mant.y rep. veh.autom.y motoc. (077)",77,4,33,29,9,2
"Comercio al por mayor (078)",45,,11,15,14,5
"Comercio al por menor (079)",804,20,187,287,240,70
"Hoteles y restaurantes (080)",205,7,51,70,65,12
"Trans., almac. y comunicaciones (081)",410,9,186,159,51,5
"Intermediación financiera (082)",15,,4,8,3,
"Activid.inmobil., empres. y alquileres (083)",196,,64,86,43,3
"Admin.pub. y defensa; p. segur.soc afil (084)",364,,97,174,85,8
"Enseñanza (085)",1056,,169,614,265,8
"Servicios sociales y de salud (086)",165,,47,86,31,1
"Otras activ. serv.comun.soc y personales (087)",143,1,42,56,35,9
"Hogares privados con servicio doméstico (088)",244,10,143,51,31,9
"Actividad economica no especificada (090)",155,,50,61,36,8
"Desocupado (091)",326,5,164,94,49,14
"Hombres (092)",3551,68,1019,1320,905,239
"Agric., ganadería, caza y silvicultura (093)",840,23,233,213,263,108
"Pesca (094)",1,,1,,,
"Explotación de minas y canteras (095)",4,,1,3,,
"Industrias manufactureras (096)",197,3,57,69,46,22
"Suministro de electricidad, gas y agua (097)",7,,1,4,2,
"Construcción (098)",281,4,83,107,73,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",511,19,126,172,147,47
"Venta, mant.y rep. veh.autom.y motoc. (100)",67,3,30,26,7,1
"Comercio al por mayor (101)",22,,6,7,7,2
"Comercio al por menor (102)",422,16,90,139,133,44
"Hoteles y restaurantes (103)",54,6,17,15,12,4
"Trans., almac. y comunicaciones (104)",384,9,170,153,47,5
"Intermediación financiera (105)",8,,1,5,2,
"Activid.inmobil., empres. y alquileres (106)",110,,28,52,27,3
"Admin.pub. y defensa; p. segur.soc afil (107)",254,,56,128,63,7
"Enseñanza (108)",440,,68,233,133,6
"Servicios sociales y de salud (109)",74,,18,35,20,1
"Otras activ. serv.comun.soc y personales (110)",78,1,29,31,12,5
"Hogares privados con servicio doméstico (111)",5,,2,1,2,
"Actividad economica no especificada (113)",70,,25,28,12,5
"Desocupado (114)",233,3,103,71,44,12
"Mujeres (115)",2177,21,652,919,503,82
"Agric., ganadería, caza y silvicultura (116)",130,3,33,29,47,18
"Explotación de minas y canteras (118)",2,,,1,1,
"Industrias manufactureras (119)",52,,12,18,17,5
"Construcción (121)",9,,2,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",415,5,105,159,116,30
"Venta, mant.y rep. veh.autom.y motoc. (123)",10,1,3,3,2,1
"Comercio al por mayor (124)",23,,5,8,7,3
"Comercio al por menor (125)",382,4,97,148,107,26
"Hoteles y restaurantes (126)",151,1,34,55,53,8
"Trans., almac. y comunicaciones (127)",26,,16,6,4,
"Intermediación financiera (128)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (129)",86,,36,34,16,
"Admin.pub. y defensa; p. segur.soc afil (130)",110,,41,46,22,1
"Enseñanza (131)",616,,101,381,132,2
"Servicios sociales y de salud (132)",91,,29,51,11,
"Otras activ. serv.comun.soc y personales (133)",65,,13,25,23,4
"Hogares privados con servicio doméstico (134)",239,10,141,50,29,9
"Actividad economica no especificada (136)",85,,25,33,24,3
"Desocupado (137)",93,2,61,23,5,2
,,,,,,
"RURAL (138)",28040,840,9800,8220,6824,2356
"Agric., ganadería, caza y silvicultura (139)",21464,670,7089,6065,5569,2071
"Pesca (140)",7,,4,3,,
"Explotación de minas y canteras (141)",9,,6,3,,
"Industrias manufactureras (142)",935,23,398,279,188,47
"Suministro de electricidad, gas y agua (143)",30,,17,8,4,1
"Construcción (144)",530,3,163,206,138,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",501,6,171,182,127,15
"Venta, mant.y rep. veh.autom.y motoc. (146)",26,2,7,11,6,
"Comercio al por mayor (147)",24,,7,7,9,1
"Comercio al por menor (148)",451,4,157,164,112,14
"Hoteles y restaurantes (149)",127,3,64,30,25,5
"Trans., almac. y comunicaciones (150)",204,,106,69,27,2
"Activid.inmobil., empres. y alquileres (152)",61,,21,28,12,
"Admin.pub. y defensa; p. segur.soc afil (153)",140,,51,60,25,4
"Enseñanza (154)",755,,248,352,155,
"Servicios sociales y de salud (155)",102,,42,43,15,2
"Otras activ. serv.comun.soc y personales (156)",93,2,37,29,16,9
"Hogares privados con servicio doméstico (157)",278,20,122,73,49,14
"Actividad economica no especificada (159)",676,,211,216,178,71
"Desocupado (160)",2128,113,1050,574,296,95
"Hombres (161)",22766,582,7735,6734,5667,2048
"Agric., ganadería, caza y silvicultura (162)",18711,511,6085,5347,4884,1884
"Pesca (163)",7,,4,3,,
"Explotación de minas y canteras (164)",8,,5,3,,
"Industrias manufactureras (165)",288,1,113,95,59,20
"Suministro de electricidad, gas y agua (166)",29,,17,7,4,1
"Construcción (167)",518,2,156,204,136,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",341,4,120,120,87,10
"Venta, mant.y rep. veh.autom.y motoc. (169)",25,2,7,10,6,
"Comercio al por mayor (170)",19,,6,5,8,
"Comercio al por menor (171)",297,2,107,105,73,10
"Hoteles y restaurantes (172)",45,1,25,14,5,
"Trans., almac. y comunicaciones (173)",199,,101,69,27,2
"Activid.inmobil., empres. y alquileres (175)",48,,15,23,10,
"Admin.pub. y defensa; p. segur.soc afil (176)",105,,33,46,22,4
"Enseñanza (177)",465,,155,200,110,
"Servicios sociales y de salud (178)",55,,18,24,12,1
"Otras activ. serv.comun.soc y personales (179)",42,1,23,7,8,3
"Hogares privados con servicio doméstico (180)",20,1,8,4,4,3
"Actividad economica no especificada (182)",134,,45,47,25,17
"Desocupado (183)",1751,61,812,521,274,83
"Mujeres (184)",5274,258,2065,1486,1157,308
"Agric., ganadería, caza y silvicultura (185)",2753,159,1004,718,685,187
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",647,22,285,184,129,27
"Suministro de electricidad, gas y agua (189)",1,,,1,,
"Construcción (190)",12,1,7,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",160,2,51,62,40,5
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",5,,1,2,1,1
"Comercio al por menor (194)",154,2,50,59,39,4
"Hoteles y restaurantes (195)",82,2,39,16,20,5
"Trans., almac. y comunicaciones (196)",5,,5,,,
"Activid.inmobil., empres. y alquileres (198)",13,,6,5,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",35,,18,14,3,
"Enseñanza (200)",290,,93,152,45,
"Servicios sociales y de salud (201)",47,,24,19,3,1
"Otras activ. serv.comun.soc y personales (202)",51,1,14,22,8,6
"Hogares privados con servicio doméstico (203)",258,19,114,69,45,11
"Actividad economica no especificada (205)",542,,166,169,153,54
"Desocupado (206)",377,52,238,53,22,12
