"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",65,7,32,15,7,4
"Hogares privados con servicio doméstico (042)",34,5,18,6,2,3
"Actividad economica no especificada (044)",265,1,94,85,64,21
"Desocupado (045)",314,8,155,104,34,13
"Mujeres (046)",8881,261,2564,2926,2343,787
"Agric., ganadería, caza y silvicultura (047)",6275,199,1658,1965,1821,632
"Explotación de minas y canteras (049)",20,,11,3,5,1
"Industrias manufactureras (050)",365,5,103,123,109,25
"Construcción (052)",50,1,15,23,9,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",745,26,265,258,161,35
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,,2,,1,2
"Comercio al por mayor (055)",8,,2,4,2,
"Comercio al por menor (056)",732,26,261,254,158,33
"Hoteles y restaurantes (057)",253,13,83,84,49,24
"Trans., almac. y comunicaciones (058)",19,,13,5,1,
"Intermediación financiera (059)",1,,,1,,
"Activid.inmobil., empres. y alquileres (060)",24,,17,5,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",49,,25,21,3,
"Enseñanza (062)",368,1,93,221,53,
"Servicios sociales y de salud (063)",82,,33,46,3,
"Otras activ. serv.comun.soc y personales (064)",38,1,18,8,11,
"Hogares privados con servicio doméstico (065)",76,7,49,7,8,5
"Actividad economica no especificada (067)",388,3,101,130,96,58
"Desocupado (068)",128,5,80,26,12,5
,,,,,,
"URBANA (069)",6025,189,1862,2285,1375,314
"Agric., ganadería, caza y silvicultura (070)",1965,73,517,621,575,179
"Pesca (071)",3,,1,1,1,
"Explotación de minas y canteras (072)",194,,89,81,23,1
"Industrias manufactureras (073)",300,16,102,92,69,21
"Suministro de electricidad, gas y agua (074)",5,,3,1,1,
"Construcción (075)",415,6,141,157,97,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",962,51,319,329,217,46
"Venta, mant.y rep. veh.autom.y motoc. (077)",37,2,16,11,5,3
"Comercio al por mayor (078)",14,,4,6,4,
"Comercio al por menor (079)",911,49,299,312,208,43
"Hoteles y restaurantes (080)",257,19,80,85,54,19
"Trans., almac. y comunicaciones (081)",154,6,66,54,27,1
"Intermediación financiera (082)",4,,1,3,,
"Activid.inmobil., empres. y alquileres (083)",86,,34,34,14,4
"Admin.pub. y defensa; p. segur.soc afil (084)",185,,57,87,39,2
"Enseñanza (085)",764,,121,480,163,
"Servicios sociales y de salud (086)",101,,29,67,5,
"Otras activ. serv.comun.soc y personales (087)",80,5,36,20,16,3
"Hogares privados con servicio doméstico (088)",56,5,43,3,4,1
"Actividad economica no especificada (090)",238,3,88,86,48,13
"Desocupado (091)",256,5,135,84,22,10
"Hombres (092)",3666,121,1071,1405,878,191
"Agric., ganadería, caza y silvicultura (093)",1256,43,304,395,388,126
"Pesca (094)",3,,1,1,1,
"Explotación de minas y canteras (095)",190,,87,80,22,1
"Industrias manufactureras (096)",200,15,80,53,38,14
"Suministro de electricidad, gas y agua (097)",5,,3,1,1,
"Construcción (098)",396,6,135,147,95,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",331,31,91,114,79,16
"Venta, mant.y rep. veh.autom.y motoc. (100)",32,2,14,11,4,1
"Comercio al por mayor (101)",7,,2,3,2,
"Comercio al por menor (102)",292,29,75,100,73,15
"Hoteles y restaurantes (103)",43,7,17,8,10,1
"Trans., almac. y comunicaciones (104)",137,6,55,49,26,1
"Intermediación financiera (105)",4,,1,3,,
"Activid.inmobil., empres. y alquileres (106)",66,,21,29,12,4
"Admin.pub. y defensa; p. segur.soc afil (107)",145,,38,69,36,2
"Enseñanza (108)",474,,56,298,120,
"Servicios sociales y de salud (109)",40,,10,28,2,
"Otras activ. serv.comun.soc y personales (110)",50,4,25,13,5,3
"Hogares privados con servicio doméstico (111)",17,3,11,2,1,
"Actividad economica no especificada (113)",131,1,50,46,30,4
"Desocupado (114)",178,5,86,69,12,6
"Mujeres (115)",2359,68,791,880,497,123
"Agric., ganadería, caza y silvicultura (116)",709,30,213,226,187,53
"Explotación de minas y canteras (118)",4,,2,1,1,
"Industrias manufactureras (119)",100,1,22,39,31,7
"Construcción (121)",19,,6,10,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",631,20,228,215,138,30
"Venta, mant.y rep. veh.autom.y motoc. (123)",5,,2,,1,2
"Comercio al por mayor (124)",7,,2,3,2,
"Comercio al por menor (125)",619,20,224,212,135,28
"Hoteles y restaurantes (126)",214,12,63,77,44,18
"Trans., almac. y comunicaciones (127)",17,,11,5,1,
"Activid.inmobil., empres. y alquileres (129)",20,,13,5,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",40,,19,18,3,
"Enseñanza (131)",290,,65,182,43,
"Servicios sociales y de salud (132)",61,,19,39,3,
"Otras activ. serv.comun.soc y personales (133)",30,1,11,7,11,
"Hogares privados con servicio doméstico (134)",39,2,32,1,3,1
"Actividad economica no especificada (136)",107,2,38,40,18,9
"Desocupado (137)",78,,49,15,10,4
,,,,,,
"RURAL (138)",17536,392,4332,5665,5210,1937
"Agric., ganadería, caza y silvicultura (139)",14715,346,3422,4669,4519,1759
"Pesca (140)",7,,1,2,3,1
"Explotación de minas y canteras (141)",204,,80,64,52,8
"Industrias manufactureras (142)",511,8,129,160,171,43
"Suministro de electricidad, gas y agua (143)",4,,1,2,1,
"Construcción (144)",617,4,184,241,167,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",265,11,81,111,51,11
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,7,2,,
"Comercio al por mayor (147)",8,,3,4,1,
"Comercio al por menor (148)",248,11,71,105,50,11
"Hoteles y restaurantes (149)",52,3,28,8,7,6
"Trans., almac. y comunicaciones (150)",37,,21,12,3,1
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",22,,11,6,4,1
"Admin.pub. y defensa; p. segur.soc afil (153)",164,,45,76,39,4
"Enseñanza (154)",234,1,67,117,49,
"Servicios sociales y de salud (155)",25,,17,8,,
"Otras activ. serv.comun.soc y personales (156)",23,3,14,3,2,1
"Hogares privados con servicio doméstico (157)",54,7,24,10,6,7
"Actividad economica no especificada (159)",415,1,107,129,112,66
"Desocupado (160)",186,8,100,46,24,8
"Hombres (161)",11014,199,2559,3619,3364,1273
"Agric., ganadería, caza y silvicultura (162)",9149,177,1977,2930,2885,1180
"Pesca (163)",7,,1,2,3,1
"Explotación de minas y canteras (164)",188,,71,62,48,7
"Industrias manufactureras (165)",246,4,48,76,93,25
"Suministro de electricidad, gas y agua (166)",4,,1,2,1,
"Construcción (167)",586,3,175,228,160,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",151,5,44,68,28,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,7,2,,
"Comercio al por mayor (170)",7,,3,3,1,
"Comercio al por menor (171)",135,5,34,63,27,6
"Hoteles y restaurantes (172)",13,2,8,1,2,
"Trans., almac. y comunicaciones (173)",35,,19,12,3,1
"Activid.inmobil., empres. y alquileres (175)",18,,7,6,4,1
"Admin.pub. y defensa; p. segur.soc afil (176)",155,,39,73,39,4
"Enseñanza (177)",156,,39,78,39,
"Servicios sociales y de salud (178)",4,,3,1,,
"Otras activ. serv.comun.soc y personales (179)",15,3,7,2,2,1
"Hogares privados con servicio doméstico (180)",17,2,7,4,1,3
"Actividad economica no especificada (182)",134,,44,39,34,17
"Desocupado (183)",136,3,69,35,22,7
"Mujeres (184)",6522,193,1773,2046,1846,664
"Agric., ganadería, caza y silvicultura (185)",5566,169,1445,1739,1634,579
"Explotación de minas y canteras (187)",16,,9,2,4,1
"Industrias manufactureras (188)",265,4,81,84,78,18
"Construcción (190)",31,1,9,13,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",114,6,37,43,23,5
"Comercio al por mayor (193)",1,,,1,,
"Comercio al por menor (194)",113,6,37,42,23,5
"Hoteles y restaurantes (195)",39,1,20,7,5,6
"Trans., almac. y comunicaciones (196)",2,,2,,,
"Intermediación financiera (197)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",4,,4,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",9,,6,3,,
"Enseñanza (200)",78,1,28,39,10,
"Servicios sociales y de salud (201)",21,,14,7,,
"Otras activ. serv.comun.soc y personales (202)",8,,7,1,,
"Hogares privados con servicio doméstico (203)",37,5,17,6,5,4
"Actividad economica no especificada (205)",281,1,63,90,78,49
"Desocupado (206)",50,5,31,11,2,1
