"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",940,,,1,58,481,301,99
"De 50 y más años (049)",3702,64,269,703,976,909,72,709
,,,,,,,,
"URBANA (060)",4726,27,98,241,416,1083,1811,1050
"De 12 a 14 años (061)",12,,,,,,,12
"De 15 a 19 años (062)",142,,,,,,87,55
"De 20 a 24 años (063)",489,,,,,1,293,195
"De 25 a 29 años (064)",572,,,,,39,386,147
"De 30 a 34 años (065)",566,,,,,107,345,114
"De 35 a 39 años (066)",618,,,,8,163,351,96
"De 40 a 44 años (067)",549,,,,21,241,216,71
"De 45 a 49 años (068)",430,,,,42,222,111,55
"De 50 y más años (069)",1348,27,98,241,345,310,22,305
"PEA (070)",1461,3,8,31,141,365,558,355
"De 15 a 19 años (072)",25,,,,,,13,12
"De 20 a 24 años (073)",131,,,,,1,71,59
"De 25 a 29 años (074)",184,,,,,8,106,70
"De 30 a 34 años (075)",206,,,,,31,121,54
"De 35 a 39 años (076)",246,,,,5,69,127,45
"De 40 a 44 años (077)",223,,,,12,98,86,27
"De 45 a 49 años (078)",155,,,,21,82,28,24
"De 50 y más años (079)",291,3,8,31,103,76,6,64
"Ocupada (080)",1383,1,7,27,133,348,530,337
"De 15 a 19 años (082)",21,,,,,,10,11
"De 20 a 24 años (083)",120,,,,,1,67,52
"De 25 a 29 años (084)",169,,,,,7,95,67
"De 30 a 34 años (085)",199,,,,,30,116,53
"De 35 a 39 años (086)",241,,,,5,67,125,44
"De 40 a 44 años (087)",215,,,,11,93,84,27
"De 45 a 49 años (088)",147,,,,20,78,27,22
"De 50 y más años (089)",271,1,7,27,97,72,6,61
"Desocupada (090)",78,2,1,4,8,17,28,18
"De 15 a 19 años (092)",4,,,,,,3,1
"De 20 a 24 años (093)",11,,,,,,4,7
"De 25 a 29 años (094)",15,,,,,1,11,3
"De 30 a 34 años (095)",7,,,,,1,5,1
"De 35 a 39 años (096)",5,,,,,2,2,1
"De 40 a 44 años (097)",8,,,,1,5,2,
"De 45 a 49 años (098)",8,,,,1,4,1,2
"De 50 y más años (099)",20,2,1,4,6,4,,3
"No PEA (100)",3265,24,90,210,275,718,1253,695
"De 12 a 14 años (101)",12,,,,,,,12
"De 15 a 19 años (102)",117,,,,,,74,43
"De 20 a 24 años (103)",358,,,,,,222,136
"De 25 a 29 años (104)",388,,,,,31,280,77
"De 30 a 34 años (105)",360,,,,,76,224,60
"De 35 a 39 años (106)",372,,,,3,94,224,51
"De 40 a 44 años (107)",326,,,,9,143,130,44
"De 45 a 49 años (108)",275,,,,21,140,83,31
"De 50 y más años (109)",1057,24,90,210,242,234,16,241
,,,,,,,,
"RURAL (120)",11023,45,204,566,1032,2281,4982,1913
"De 12 a 14 años (121)",24,,,,,,3,21
"De 15 a 19 años (122)",456,,,,,,304,152
"De 20 a 24 años (123)",1333,,,,,6,933,394
"De 25 a 29 años (124)",1358,,,,,85,1008,265
"De 30 a 34 años (125)",1236,,,,,181,890,165
"De 35 a 39 años (126)",1284,,,,4,299,857,124
"De 40 a 44 años (127)",1160,,,,29,398,628,105
"De 45 a 49 años (128)",897,,,1,56,449,290,101
"De 50 y más años (129)",3275,45,204,565,943,863,69,586
"PEA (130)",2275,5,25,72,236,514,945,478
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",85,,,,,,46,39
"De 20 a 24 años (133)",256,,,,,1,157,98
"De 25 a 29 años (134)",278,,,,,21,179,78
"De 30 a 34 años (135)",247,,,,,40,162,45
"De 35 a 39 años (136)",282,,,,2,72,174,34
"De 40 a 44 años (137)",262,,,,6,84,141,31
"De 45 a 49 años (138)",232,,,,19,108,72,33
"De 50 y más años (139)",630,5,25,72,209,188,13,118
"Ocupada (140)",2084,4,20,61,213,483,870,433
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",74,,,,,,40,34
"De 20 a 24 años (143)",229,,,,,1,138,90
"De 25 a 29 años (144)",259,,,,,21,166,72
"De 30 a 34 años (145)",225,,,,,37,150,38
"De 35 a 39 años (146)",261,,,,2,68,159,32
"De 40 a 44 años (147)",251,,,,5,80,137,29
"De 45 a 49 años (148)",217,,,,17,103,68,29
"De 50 y más años (149)",566,4,20,61,189,173,12,107
"Desocupada (150)",191,1,5,11,23,31,75,45
"De 12 a 14 años (151)",1,,,,,,1,
"De 15 a 19 años (152)",11,,,,,,6,5
"De 20 a 24 años (153)",27,,,,,,19,8
"De 25 a 29 años (154)",19,,,,,,13,6
"De 30 a 34 años (155)",22,,,,,3,12,7
"De 35 a 39 años (156)",21,,,,,4,15,2
"De 40 a 44 años (157)",11,,,,1,4,4,2
"De 45 a 49 años (158)",15,,,,2,5,4,4
"De 50 y más años (159)",64,1,5,11,20,15,1,11
"No PEA (160)",8748,40,179,494,796,1767,4037,1435
"De 12 a 14 años (161)",21,,,,,,2,19
"De 15 a 19 años (162)",371,,,,,,258,113
"De 20 a 24 años (163)",1077,,,,,5,776,296
"De 25 a 29 años (164)",1080,,,,,64,829,187
"De 30 a 34 años (165)",989,,,,,141,728,120
"De 35 a 39 años (166)",1002,,,,2,227,683,90
"De 40 a 44 años (167)",898,,,,23,314,487,74
"De 45 a 49 años (168)",665,,,1,37,341,218,68
"De 50 y más años (169)",2645,40,179,493,734,675,56,468
