"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",208,4,62,90,47,5
"Hogares privados con servicio doméstico (042)",58,16,24,6,11,1
"Actividad economica no especificada (044)",481,4,201,145,94,37
"Desocupado (045)",678,18,325,186,122,27
"Mujeres (046)",8771,300,3045,2851,1955,620
"Agric., ganadería, caza y silvicultura (047)",4205,190,1345,1274,1023,373
"Pesca (048)",2,,,2,,
"Explotación de minas y canteras (049)",13,1,1,8,3,
"Industrias manufactureras (050)",766,13,293,264,162,34
"Suministro de electricidad, gas y agua (051)",3,,3,,,
"Construcción (052)",104,2,54,38,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1350,34,410,519,312,75
"Venta, mant.y rep. veh.autom.y motoc. (054)",8,,4,3,1,
"Comercio al por mayor (055)",25,,8,12,4,1
"Comercio al por menor (056)",1317,34,398,504,307,74
"Hoteles y restaurantes (057)",663,23,198,215,174,53
"Trans., almac. y comunicaciones (058)",54,,32,14,7,1
"Intermediación financiera (059)",6,,3,2,1,
"Activid.inmobil., empres. y alquileres (060)",64,1,41,14,8,
"Admin.pub. y defensa; p. segur.soc afil (061)",154,,83,50,21,
"Enseñanza (062)",298,,74,161,60,3
"Servicios sociales y de salud (063)",115,,55,51,8,1
"Otras activ. serv.comun.soc y personales (064)",101,,54,29,14,4
"Hogares privados con servicio doméstico (065)",208,29,110,23,29,17
"Actividad economica no especificada (067)",461,2,157,144,105,53
"Desocupado (068)",204,5,132,43,18,6
,,,,,,
"URBANA (069)",11389,352,3619,4073,2635,710
"Agric., ganadería, caza y silvicultura (070)",2795,171,725,817,740,342
"Pesca (071)",2,,,2,,
"Explotación de minas y canteras (072)",158,1,61,51,38,7
"Industrias manufactureras (073)",1192,31,426,441,241,53
"Suministro de electricidad, gas y agua (074)",41,,17,17,5,2
"Construcción (075)",1129,14,390,457,248,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1702,55,510,630,400,107
"Venta, mant.y rep. veh.autom.y motoc. (077)",129,3,52,46,27,1
"Comercio al por mayor (078)",57,,25,24,5,3
"Comercio al por menor (079)",1516,52,433,560,368,103
"Hoteles y restaurantes (080)",611,23,171,197,171,49
"Trans., almac. y comunicaciones (081)",958,8,345,399,192,14
"Intermediación financiera (082)",8,,4,3,1,
"Activid.inmobil., empres. y alquileres (083)",278,1,121,101,52,3
"Admin.pub. y defensa; p. segur.soc afil (084)",535,,141,239,143,12
"Enseñanza (085)",521,,104,270,136,11
"Servicios sociales y de salud (086)",158,,58,73,25,2
"Otras activ. serv.comun.soc y personales (087)",255,4,90,104,49,8
"Hogares privados con servicio doméstico (088)",190,35,88,21,30,16
"Actividad economica no especificada (090)",471,2,176,139,110,44
"Desocupado (091)",385,7,192,112,54,20
"Hombres (092)",7314,226,2284,2649,1714,441
"Agric., ganadería, caza y silvicultura (093)",2054,128,545,598,524,259
"Pesca (094)",1,,,1,,
"Explotación de minas y canteras (095)",150,1,60,44,38,7
"Industrias manufactureras (096)",650,22,238,230,128,32
"Suministro de electricidad, gas y agua (097)",38,,14,17,5,2
"Construcción (098)",1097,12,370,449,246,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",609,27,187,203,153,39
"Venta, mant.y rep. veh.autom.y motoc. (100)",122,3,48,44,26,1
"Comercio al por mayor (101)",36,,18,14,2,2
"Comercio al por menor (102)",451,24,121,145,125,36
"Hoteles y restaurantes (103)",97,6,39,27,22,3
"Trans., almac. y comunicaciones (104)",909,8,316,387,185,13
"Intermediación financiera (105)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (106)",219,,84,87,45,3
"Admin.pub. y defensa; p. segur.soc afil (107)",418,,80,202,124,12
"Enseñanza (108)",266,,47,130,81,8
"Servicios sociales y de salud (109)",66,,18,28,18,2
"Otras activ. serv.comun.soc y personales (110)",168,4,45,78,36,5
"Hogares privados con servicio doméstico (111)",34,11,13,3,6,1
"Actividad economica no especificada (113)",262,1,104,82,56,19
"Desocupado (114)",274,6,123,82,47,16
"Mujeres (115)",4075,126,1335,1424,921,269
"Agric., ganadería, caza y silvicultura (116)",741,43,180,219,216,83
"Pesca (117)",1,,,1,,
"Explotación de minas y canteras (118)",8,,1,7,,
"Industrias manufactureras (119)",542,9,188,211,113,21
"Suministro de electricidad, gas y agua (120)",3,,3,,,
"Construcción (121)",32,2,20,8,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1093,28,323,427,247,68
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,4,2,1,
"Comercio al por mayor (124)",21,,7,10,3,1
"Comercio al por menor (125)",1065,28,312,415,243,67
"Hoteles y restaurantes (126)",514,17,132,170,149,46
"Trans., almac. y comunicaciones (127)",49,,29,12,7,1
"Intermediación financiera (128)",6,,3,2,1,
"Activid.inmobil., empres. y alquileres (129)",59,1,37,14,7,
"Admin.pub. y defensa; p. segur.soc afil (130)",117,,61,37,19,
"Enseñanza (131)",255,,57,140,55,3
"Servicios sociales y de salud (132)",92,,40,45,7,
"Otras activ. serv.comun.soc y personales (133)",87,,45,26,13,3
"Hogares privados con servicio doméstico (134)",156,24,75,18,24,15
"Actividad economica no especificada (136)",209,1,72,57,54,25
"Desocupado (137)",111,1,69,30,7,4
,,,,,,
"RURAL (138)",15878,428,5367,5214,3680,1189
"Agric., ganadería, caza y silvicultura (139)",11658,351,3545,3811,2897,1054
"Pesca (140)",2,,,2,,
"Explotación de minas y canteras (141)",163,2,82,41,34,4
"Industrias manufactureras (142)",542,23,237,154,110,18
"Suministro de electricidad, gas y agua (143)",9,,3,4,2,
"Construcción (144)",1032,5,416,412,187,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",480,9,183,162,107,19
"Venta, mant.y rep. veh.autom.y motoc. (146)",32,,21,7,4,
"Comercio al por mayor (147)",29,,13,15,1,
"Comercio al por menor (148)",419,9,149,140,102,19
"Hoteles y restaurantes (149)",204,7,98,57,33,9
"Trans., almac. y comunicaciones (150)",211,1,100,79,26,5
"Activid.inmobil., empres. y alquileres (152)",47,,22,15,8,2
"Admin.pub. y defensa; p. segur.soc afil (153)",298,,100,133,62,3
"Enseñanza (154)",103,,42,45,16,
"Servicios sociales y de salud (155)",31,,20,9,1,1
"Otras activ. serv.comun.soc y personales (156)",54,,26,15,12,1
"Hogares privados con servicio doméstico (157)",76,10,46,8,10,2
"Actividad economica no especificada (159)",471,4,182,150,89,46
"Desocupado (160)",497,16,265,117,86,13
"Hombres (161)",11182,254,3657,3787,2646,838
"Agric., ganadería, caza y silvicultura (162)",8194,204,2380,2756,2090,764
"Pesca (163)",1,,,1,,
"Explotación de minas y canteras (164)",158,1,82,40,31,4
"Industrias manufactureras (165)",318,19,132,101,61,5
"Suministro de electricidad, gas y agua (166)",9,,3,4,2,
"Construcción (167)",960,5,382,382,179,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",223,3,96,70,42,12
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,,21,6,4,
"Comercio al por mayor (170)",25,,12,13,,
"Comercio al por menor (171)",167,3,63,51,38,12
"Hoteles y restaurantes (172)",55,1,32,12,8,2
"Trans., almac. y comunicaciones (173)",206,1,97,77,26,5
"Activid.inmobil., empres. y alquileres (175)",42,,18,15,7,2
"Admin.pub. y defensa; p. segur.soc afil (176)",261,,78,120,60,3
"Enseñanza (177)",60,,25,24,11,
"Servicios sociales y de salud (178)",8,,5,3,,
"Otras activ. serv.comun.soc y personales (179)",40,,17,12,11,
"Hogares privados con servicio doméstico (180)",24,5,11,3,5,
"Actividad economica no especificada (182)",219,3,97,63,38,18
"Desocupado (183)",404,12,202,104,75,11
"Mujeres (184)",4696,174,1710,1427,1034,351
"Agric., ganadería, caza y silvicultura (185)",3464,147,1165,1055,807,290
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",5,1,,1,3,
"Industrias manufactureras (188)",224,4,105,53,49,13
"Construcción (190)",72,,34,30,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",257,6,87,92,65,7
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",4,,1,2,1,
"Comercio al por menor (194)",252,6,86,89,64,7
"Hoteles y restaurantes (195)",149,6,66,45,25,7
"Trans., almac. y comunicaciones (196)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (198)",5,,4,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",37,,22,13,2,
"Enseñanza (200)",43,,17,21,5,
"Servicios sociales y de salud (201)",23,,15,6,1,1
"Otras activ. serv.comun.soc y personales (202)",14,,9,3,1,1
"Hogares privados con servicio doméstico (203)",52,5,35,5,5,2
"Actividad economica no especificada (205)",252,1,85,87,51,28
"Desocupado (206)",93,4,63,13,11,2
