"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",923,27,297,329,216,54
"Otra (036)",2,,1,1,,
"Ocupación no especificada (037)",164,1,55,60,33,15
"Desocupado (038)",151,2,87,44,18,
,,,,,,
"URBANA (039)",8408,86,2600,3244,1993,485
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",21,,2,6,12,1
"Profes., científicos e intelectuales (041)",641,,100,326,209,6
"Técnicos de nivel medio y trab.asimilados (042)",351,1,79,168,87,16
"Jefes y empleados de oficina (043)",407,,166,164,76,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1415,10,393,565,344,103
"Agricult.trabaj. calif. agrop. y pesqueros (045)",979,3,212,369,287,108
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",618,7,202,241,145,23
"Obreros construc., conf., papel, fab., instr. (047)",1147,3,448,440,225,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2072,57,683,709,460,163
"Otra (049)",43,,7,28,8,
"Ocupación no especificada (050)",305,2,105,116,65,17
"Desocupado (051)",409,3,203,112,75,16
"Hombres (052)",5727,58,1800,2136,1372,361
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,,1,5,10,1
"Profes., científicos e intelectuales (054)",316,,46,147,120,3
"Técnicos de nivel medio y trab.asimilados (055)",229,1,53,109,53,13
"Jefes y empleados de oficina (056)",211,,74,87,49,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",575,7,164,217,139,48
"Agricult.trabaj. calif. agrop. y pesqueros (058)",924,3,194,346,276,105
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",497,4,160,195,116,22
"Obreros construc., conf., papel, fab., instr. (060)",1119,3,438,425,223,30
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1339,37,460,443,285,114
"Otra (062)",41,,6,27,8,
"Ocupación no especificada (063)",181,1,71,65,36,8
"Desocupado (064)",278,2,133,70,57,16
"Mujeres (065)",2681,28,800,1108,621,124
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,1,1,2,
"Profes., científicos e intelectuales (067)",325,,54,179,89,3
"Técnicos de nivel medio y trab.asimilados (068)",122,,26,59,34,3
"Jefes y empleados de oficina (069)",196,,92,77,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",840,3,229,348,205,55
"Agricult.trabaj. calif. agrop. y pesqueros (071)",55,,18,23,11,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",121,3,42,46,29,1
"Obreros construc., conf., papel, fab., instr. (073)",28,,10,15,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",733,20,223,266,175,49
"Otra (075)",2,,1,1,,
"Ocupación no especificada (076)",124,1,34,51,29,9
"Desocupado (077)",131,1,70,42,18,
,,,,,,
"RURAL (078)",2583,35,925,799,610,214
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,,2,
"Profes., científicos e intelectuales (080)",69,,12,39,18,
"Técnicos de nivel medio y trab.asimilados (081)",9,,2,4,3,
"Jefes y empleados de oficina (082)",12,,3,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",83,,17,36,25,5
"Agricult.trabaj. calif. agrop. y pesqueros (084)",969,1,187,306,323,152
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",91,,45,29,17,
"Obreros construc., conf., papel, fab., instr. (086)",140,4,54,51,25,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1069,25,518,305,180,41
"Ocupación no especificada (089)",42,,21,9,5,7
"Desocupado (090)",97,5,66,14,9,3
"Hombres (091)",2175,25,779,654,527,190
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,,2,
"Profes., científicos e intelectuales (093)",25,,1,14,10,
"Técnicos de nivel medio y trab.asimilados (094)",6,,1,3,2,
"Jefes y empleados de oficina (095)",8,,2,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",34,,10,15,9,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",926,1,178,291,312,144
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",88,,43,28,17,
"Obreros construc., conf., papel, fab., instr. (099)",128,2,51,45,24,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",879,18,444,242,139,36
"Ocupación no especificada (102)",2,,,,1,1
"Desocupado (103)",77,4,49,12,9,3
"Mujeres (104)",408,10,146,145,83,24
"Profes., científicos e intelectuales (106)",44,,11,25,8,
"Técnicos de nivel medio y trab.asimilados (107)",3,,1,1,1,
"Jefes y empleados de oficina (108)",4,,1,2,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",49,,7,21,16,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",43,,9,15,11,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",3,,2,1,,
"Obreros construc., conf., papel, fab., instr. (112)",12,2,3,6,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",190,7,74,63,41,5
"Ocupación no especificada (115)",40,,21,9,4,6
"Desocupado (116)",20,1,17,2,,
