"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior no univ. incompleta (035)",2,,2,,,
"Superior no univ. completa (036)",5,,1,,3,1
"Superior univ. incompleta (037)",1,,1,,,
"No PEA (040)",4776,1737,1203,636,621,579
"Sin nivel (041)",649,24,38,91,191,305
"Educación inicial (042)",112,109,2,1,,
"Primaria (043)",2573,1336,329,368,333,207
"Secundaria (044)",1203,268,744,106,58,27
"Superior no univ. incompleta (045)",76,,47,11,14,4
"Superior no univ. completa (046)",54,,9,25,11,9
"Superior univ. incompleta (047)",43,,24,9,5,5
"Superior univ. completa (048)",66,,10,25,9,22
,,,,,,
"URBANA (060)",3694,785,872,798,732,507
"Sin nivel (061)",350,8,17,44,83,198
"Educación inicial (062)",67,64,2,1,,
"Primaria (063)",1649,580,199,287,372,211
"Secundaria (064)",1017,133,521,188,135,40
"Superior no univ. incompleta (065)",132,,47,49,30,6
"Superior no univ. completa (066)",192,,30,88,56,18
"Superior univ. incompleta (067)",96,,31,41,18,6
"Superior univ. completa (068)",191,,25,100,38,28
"PEA (070)",1429,11,346,512,416,144
"Sin nivel (071)",84,,4,16,29,35
"Educación inicial (072)",3,1,1,1,,
"Primaria (073)",508,7,83,155,191,72
"Secundaria (074)",414,3,183,121,89,18
"Superior no univ. incompleta (075)",86,,27,40,17,2
"Superior no univ. completa (076)",144,,22,66,47,9
"Superior univ. incompleta (077)",58,,11,32,14,1
"Superior univ. completa (078)",132,,15,81,29,7
"Ocupada (080)",1389,11,328,501,408,141
"Sin nivel (081)",82,,4,15,29,34
"Educación inicial (082)",3,1,1,1,,
"Primaria (083)",493,7,77,149,189,71
"Secundaria (084)",396,3,173,117,85,18
"Superior no univ. incompleta (085)",86,,27,40,17,2
"Superior no univ. completa (086)",140,,21,66,45,8
"Superior univ. incompleta (087)",57,,10,32,14,1
"Superior univ. completa (088)",132,,15,81,29,7
"Desocupada (090)",40,,18,11,8,3
"Sin nivel (091)",2,,,1,,1
"Primaria (093)",15,,6,6,2,1
"Secundaria (094)",18,,10,4,4,
"Superior no univ. completa (096)",4,,1,,2,1
"Superior univ. incompleta (097)",1,,1,,,
"No PEA (100)",2265,774,526,286,316,363
"Sin nivel (101)",266,8,13,28,54,163
"Educación inicial (102)",64,63,1,,,
"Primaria (103)",1141,573,116,132,181,139
"Secundaria (104)",603,130,338,67,46,22
"Superior no univ. incompleta (105)",46,,20,9,13,4
"Superior no univ. completa (106)",48,,8,22,9,9
"Superior univ. incompleta (107)",38,,20,9,4,5
"Superior univ. completa (108)",59,,10,19,9,21
,,,,,,
"RURAL (120)",3664,975,1046,722,600,321
"Sin nivel (121)",499,18,29,99,178,175
"Educación inicial (122)",49,47,1,1,,
"Primaria (123)",1988,771,341,391,358,127
"Secundaria (124)",958,139,605,155,41,18
"Superior no univ. incompleta (125)",65,,48,14,3,
"Superior no univ. completa (126)",53,,11,33,9,
"Superior univ. incompleta (127)",15,,7,6,2,
"Superior univ. completa (128)",37,,4,23,9,1
"PEA (130)",1153,12,369,372,295,105
"Sin nivel (131)",116,2,4,36,41,33
"Educación inicial (132)",1,1,,,,
"Primaria (133)",556,8,128,155,206,59
"Secundaria (134)",358,1,199,116,29,13
"Superior no univ. incompleta (135)",35,,21,12,2,
"Superior no univ. completa (136)",47,,10,30,7,
"Superior univ. incompleta (137)",10,,3,6,1,
"Superior univ. completa (138)",30,,4,17,9,
"Ocupada (140)",1121,12,348,364,293,104
"Sin nivel (141)",115,2,4,35,41,33
"Educación inicial (142)",1,1,,,,
"Primaria (143)",546,8,122,153,205,58
"Secundaria (144)",340,1,186,111,29,13
"Superior no univ. incompleta (145)",33,,19,12,2,
"Superior no univ. completa (146)",46,,10,30,6,
"Superior univ. incompleta (147)",10,,3,6,1,
"Superior univ. completa (148)",30,,4,17,9,
"Desocupada (150)",32,,21,8,2,1
"Sin nivel (151)",1,,,1,,
"Primaria (153)",10,,6,2,1,1
"Secundaria (154)",18,,13,5,,
"Superior no univ. incompleta (155)",2,,2,,,
"Superior no univ. completa (156)",1,,,,1,
"No PEA (160)",2511,963,677,350,305,216
"Sin nivel (161)",383,16,25,63,137,142
"Educación inicial (162)",48,46,1,1,,
"Primaria (163)",1432,763,213,236,152,68
"Secundaria (164)",600,138,406,39,12,5
"Superior no univ. incompleta (165)",30,,27,2,1,
"Superior no univ. completa (166)",6,,1,3,2,
"Superior univ. incompleta (167)",5,,4,,1,
"Superior univ. completa (168)",7,,,6,,1
