"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",9,3,3,2,1,
"Actividad economica no especificada (044)",63,,25,18,16,4
"Desocupado (045)",223,1,94,57,46,25
"Mujeres (046)",2281,26,656,782,610,207
"Agric., ganadería, caza y silvicultura (047)",996,13,201,268,349,165
"Pesca (048)",4,,2,1,1,
"Explotación de minas y canteras (049)",141,,66,49,25,1
"Industrias manufactureras (050)",71,,13,33,22,3
"Construcción (052)",18,,13,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",320,1,119,129,56,15
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,2,,,1
"Comercio al por mayor (055)",13,,6,5,2,
"Comercio al por menor (056)",304,1,111,124,54,14
"Hoteles y restaurantes (057)",162,8,45,62,38,9
"Trans., almac. y comunicaciones (058)",10,,6,4,,
"Intermediación financiera (059)",1,,,1,,
"Activid.inmobil., empres. y alquileres (060)",15,,5,5,5,
"Admin.pub. y defensa; p. segur.soc afil (061)",71,,29,29,13,
"Enseñanza (062)",197,,40,106,51,
"Servicios sociales y de salud (063)",55,,21,26,8,
"Otras activ. serv.comun.soc y personales (064)",51,,24,19,7,1
"Hogares privados con servicio doméstico (065)",43,2,22,14,4,1
"Actividad economica no especificada (067)",74,,25,16,22,11
"Desocupado (068)",52,2,25,16,8,1
,,,,,,
"URBANA (069)",3333,40,946,1203,927,217
"Agric., ganadería, caza y silvicultura (070)",896,17,160,250,319,150
"Pesca (071)",42,2,16,11,11,2
"Explotación de minas y canteras (072)",805,2,299,324,176,4
"Industrias manufactureras (073)",105,3,23,37,36,6
"Suministro de electricidad, gas y agua (074)",5,,,2,2,1
"Construcción (075)",117,2,46,43,24,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",313,2,94,106,84,27
"Venta, mant.y rep. veh.autom.y motoc. (077)",14,,9,3,1,1
"Comercio al por mayor (078)",13,,5,4,4,
"Comercio al por menor (079)",286,2,80,99,79,26
"Hoteles y restaurantes (080)",130,8,32,45,35,10
"Trans., almac. y comunicaciones (081)",94,,34,40,20,
"Intermediación financiera (082)",3,,,2,1,
"Activid.inmobil., empres. y alquileres (083)",58,,22,22,13,1
"Admin.pub. y defensa; p. segur.soc afil (084)",173,,54,73,45,1
"Enseñanza (085)",262,,32,139,91,
"Servicios sociales y de salud (086)",59,,19,29,11,
"Otras activ. serv.comun.soc y personales (087)",62,1,26,22,10,3
"Hogares privados con servicio doméstico (088)",38,3,20,10,4,1
"Actividad economica no especificada (090)",57,,21,13,19,4
"Desocupado (091)",114,,48,35,26,5
"Hombres (092)",2185,27,649,761,609,139
"Agric., ganadería, caza y silvicultura (093)",567,11,107,151,196,102
"Pesca (094)",41,2,15,11,11,2
"Explotación de minas y canteras (095)",776,2,289,313,168,4
"Industrias manufactureras (096)",52,3,13,16,16,4
"Suministro de electricidad, gas y agua (097)",5,,,2,2,1
"Construcción (098)",110,2,42,40,24,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",118,2,27,30,46,13
"Venta, mant.y rep. veh.autom.y motoc. (100)",11,,7,3,1,
"Comercio al por mayor (101)",7,,2,3,2,
"Comercio al por menor (102)",100,2,18,24,43,13
"Hoteles y restaurantes (103)",12,2,6,,3,1
"Trans., almac. y comunicaciones (104)",85,,29,36,20,
"Intermediación financiera (105)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (106)",45,,18,17,9,1
"Admin.pub. y defensa; p. segur.soc afil (107)",105,,27,45,32,1
"Enseñanza (108)",105,,7,56,42,
"Servicios sociales y de salud (109)",18,,7,7,4,
"Otras activ. serv.comun.soc y personales (110)",28,1,13,7,5,2
"Hogares privados con servicio doméstico (111)",7,2,3,1,1,
"Actividad economica no especificada (113)",26,,11,4,9,2
"Desocupado (114)",83,,35,24,20,4
"Mujeres (115)",1148,13,297,442,318,78
"Agric., ganadería, caza y silvicultura (116)",329,6,53,99,123,48
"Pesca (117)",1,,1,,,
"Explotación de minas y canteras (118)",29,,10,11,8,
"Industrias manufactureras (119)",53,,10,21,20,2
"Construcción (121)",7,,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",195,,67,76,38,14
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,2,,,1
"Comercio al por mayor (124)",6,,3,1,2,
"Comercio al por menor (125)",186,,62,75,36,13
"Hoteles y restaurantes (126)",118,6,26,45,32,9
"Trans., almac. y comunicaciones (127)",9,,5,4,,
"Intermediación financiera (128)",1,,,1,,
"Activid.inmobil., empres. y alquileres (129)",13,,4,5,4,
"Admin.pub. y defensa; p. segur.soc afil (130)",68,,27,28,13,
"Enseñanza (131)",157,,25,83,49,
"Servicios sociales y de salud (132)",41,,12,22,7,
"Otras activ. serv.comun.soc y personales (133)",34,,13,15,5,1
"Hogares privados con servicio doméstico (134)",31,1,17,9,3,1
"Actividad economica no especificada (136)",31,,10,9,10,2
"Desocupado (137)",31,,13,11,6,1
,,,,,,
"RURAL (138)",5350,33,1846,1976,1089,406
"Agric., ganadería, caza y silvicultura (139)",1828,23,377,460,611,357
"Pesca (140)",94,,33,45,16,
"Explotación de minas y canteras (141)",2428,2,1044,1086,289,7
"Industrias manufactureras (142)",49,,15,23,9,2
"Suministro de electricidad, gas y agua (143)",1,,1,,,
"Construcción (144)",151,,63,57,28,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",180,1,72,78,28,1
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,2,,1,
"Comercio al por mayor (147)",9,,3,6,,
"Comercio al por menor (148)",168,1,67,72,27,1
"Hoteles y restaurantes (149)",73,2,34,26,11,
"Trans., almac. y comunicaciones (150)",60,,24,28,6,2
"Activid.inmobil., empres. y alquileres (152)",33,,9,17,7,
"Admin.pub. y defensa; p. segur.soc afil (153)",42,,12,20,9,1
"Enseñanza (154)",78,,23,43,12,
"Servicios sociales y de salud (155)",22,,12,9,1,
"Otras activ. serv.comun.soc y personales (156)",56,,22,19,14,1
"Hogares privados con servicio doméstico (157)",14,2,5,6,1,
"Actividad economica no especificada (159)",80,,29,21,19,11
"Desocupado (160)",161,3,71,38,28,21
"Hombres (161)",4217,20,1487,1636,797,277
"Agric., ganadería, caza y silvicultura (162)",1161,16,229,291,385,240
"Pesca (163)",91,,32,44,15,
"Explotación de minas y canteras (164)",2316,2,988,1048,272,6
"Industrias manufactureras (165)",31,,12,11,7,1
"Suministro de electricidad, gas y agua (166)",1,,1,,,
"Construcción (167)",140,,54,56,27,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",55,,20,25,10,
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,2,,1,
"Comercio al por mayor (170)",2,,,2,,
"Comercio al por menor (171)",50,,18,23,9,
"Hoteles y restaurantes (172)",29,,15,9,5,
"Trans., almac. y comunicaciones (173)",59,,23,28,6,2
"Activid.inmobil., empres. y alquileres (175)",31,,8,17,6,
"Admin.pub. y defensa; p. segur.soc afil (176)",39,,10,19,9,1
"Enseñanza (177)",38,,8,20,10,
"Servicios sociales y de salud (178)",8,,3,5,,
"Otras activ. serv.comun.soc y personales (179)",39,,11,15,12,1
"Hogares privados con servicio doméstico (180)",2,1,,1,,
"Actividad economica no especificada (182)",37,,14,14,7,2
"Desocupado (183)",140,1,59,33,26,21
"Mujeres (184)",1133,13,359,340,292,129
"Agric., ganadería, caza y silvicultura (185)",667,7,148,169,226,117
"Pesca (186)",3,,1,1,1,
"Explotación de minas y canteras (187)",112,,56,38,17,1
"Industrias manufactureras (188)",18,,3,12,2,1
"Construcción (190)",11,,9,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",125,1,52,53,18,1
"Comercio al por mayor (193)",7,,3,4,,
"Comercio al por menor (194)",118,1,49,49,18,1
"Hoteles y restaurantes (195)",44,2,19,17,6,
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,2,1,,
"Enseñanza (200)",40,,15,23,2,
"Servicios sociales y de salud (201)",14,,9,4,1,
"Otras activ. serv.comun.soc y personales (202)",17,,11,4,2,
"Hogares privados con servicio doméstico (203)",12,1,5,5,1,
"Actividad economica no especificada (205)",43,,15,7,12,9
"Desocupado (206)",21,2,12,5,2,
