"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Enseñanza (154)",139,2,132,2,3,,,,,,,,
"Servicios sociales y de salud (155)",40,,10,16,3,2,,,,9,,,
"Otras activ. serv.comun.soc y personales (156)",20,,1,10,,2,,,,7,,,
"Hogares privados con servicio doméstico (157)",28,,,,,,,,,28,,,
"Actividad economica no especificada (159)",293,,1,,,,,,,,,292,
"Desocupado (160)",586,,,,,,,,,,,,586
"Hombres (161)",7706,5,105,33,41,113,3983,49,112,2668,1,129,467
"Agric., ganadería, caza y silvicultura (162)",6498,,1,3,1,,3983,1,,2509,,,
"Explotación de minas y canteras (164)",21,,,1,3,,,8,,9,,,
"Industrias manufactureras (165)",43,,,1,1,3,,29,9,,,,
"Suministro de electricidad, gas y agua (166)",4,,,,,,,,,4,,,
"Construcción (167)",106,,,2,1,,,2,54,47,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",172,,,3,,99,,9,,61,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,,,,1,,8,,,,,
"Comercio al por mayor (170)",6,,,,,6,,,,,,,
"Comercio al por menor (171)",157,,,3,,92,,1,,61,,,
"Hoteles y restaurantes (172)",16,,,,,7,,,,9,,,
"Trans., almac. y comunicaciones (173)",50,,,,1,,,,45,4,,,
"Activid.inmobil., empres. y alquileres (175)",12,,4,1,2,4,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",50,4,1,1,26,,,,3,14,1,,
"Enseñanza (177)",98,1,92,2,3,,,,,,,,
"Servicios sociales y de salud (178)",18,,5,9,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",15,,1,10,,,,,,4,,,
"Hogares privados con servicio doméstico (180)",6,,,,,,,,,6,,,
"Actividad economica no especificada (182)",130,,1,,,,,,,,,129,
"Desocupado (183)",467,,,,,,,,,,,,467
"Mujeres (184)",3201,2,48,10,4,77,745,11,3,2019,,163,119
"Agric., ganadería, caza y silvicultura (185)",2687,,1,,,,743,1,,1942,,,
"Pesca (186)",2,,,,,,2,,,,,,
"Industrias manufactureras (188)",10,,,,,,,10,,,,,
"Construcción (190)",4,,,,,,,,2,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",82,,,1,,61,,,,20,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",80,,,1,,59,,,,20,,,
"Hoteles y restaurantes (195)",28,,,,,12,,,,16,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",4,,2,1,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,1,,1,4,,,,,5,,,
"Enseñanza (200)",41,1,40,,,,,,,,,,
"Servicios sociales y de salud (201)",22,,5,7,,2,,,,8,,,
"Otras activ. serv.comun.soc y personales (202)",5,,,,,2,,,,3,,,
"Hogares privados con servicio doméstico (203)",22,,,,,,,,,22,,,
"Actividad economica no especificada (205)",163,,,,,,,,,,,163,
"Desocupado (206)",119,,,,,,,,,,,,119
