"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (130)",33,32,1,,,,,
"Enseñanza (131)",110,105,,5,,,,
"Servicios sociales y de salud (132)",16,16,,,,,,
"Otras activ. serv.comun.soc y personales (133)",24,7,1,16,,,,
"Hogares privados con servicio doméstico (134)",45,,,,,,45,
"Actividad economica no especificada (136)",31,3,6,15,1,6,,
"Desocupado (137)",7,,,,,,,7
,,,,,,,,
"RURAL (138)",1167,118,224,544,19,218,7,37
"Agric., ganadería, caza y silvicultura (139)",800,,88,487,16,209,,
"Explotación de minas y canteras (141)",134,34,99,,1,,,
"Industrias manufactureras (142)",13,,7,6,,,,
"Construcción (144)",21,,17,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",38,2,3,29,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,3,2,,,,
"Comercio al por mayor (147)",3,1,,2,,,,
"Comercio al por menor (148)",30,1,,25,1,3,,
"Hoteles y restaurantes (149)",3,,,3,,,,
"Activid.inmobil., empres. y alquileres (152)",6,4,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",8,6,2,,,,,
"Enseñanza (154)",78,70,,7,,1,,
"Servicios sociales y de salud (155)",1,1,,,,,,
"Otras activ. serv.comun.soc y personales (156)",5,,1,4,,,,
"Hogares privados con servicio doméstico (157)",7,,,,,,7,
"Actividad economica no especificada (159)",16,1,5,5,,5,,
"Desocupado (160)",37,,,,,,,37
"Hombres (161)",977,73,209,492,17,151,1,34
"Agric., ganadería, caza y silvicultura (162)",696,,77,456,14,149,,
"Explotación de minas y canteras (164)",130,33,96,,1,,,
"Industrias manufactureras (165)",11,,7,4,,,,
"Construcción (167)",21,,17,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",24,1,3,18,1,1,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,3,2,,,,
"Comercio al por mayor (170)",3,1,,2,,,,
"Comercio al por menor (171)",16,,,14,1,1,,
"Activid.inmobil., empres. y alquileres (175)",5,3,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",6,4,2,,,,,
"Enseñanza (177)",35,31,,4,,,,
"Otras activ. serv.comun.soc y personales (179)",4,,1,3,,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,1,
"Actividad economica no especificada (182)",10,1,4,4,,1,,
"Desocupado (183)",34,,,,,,,34
"Mujeres (184)",190,45,15,52,2,67,6,3
"Agric., ganadería, caza y silvicultura (185)",104,,11,31,2,60,,
"Explotación de minas y canteras (187)",4,1,3,,,,,
"Industrias manufactureras (188)",2,,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",14,1,,11,,2,,
"Comercio al por menor (194)",14,1,,11,,2,,
"Hoteles y restaurantes (195)",3,,,3,,,,
"Activid.inmobil., empres. y alquileres (198)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,2,,,,,,
"Enseñanza (200)",43,39,,3,,1,,
"Servicios sociales y de salud (201)",1,1,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,1,,,,
"Hogares privados con servicio doméstico (203)",6,,,,,,6,
"Actividad economica no especificada (205)",6,,1,1,,4,,
"Desocupado (206)",3,,,,,,,3
