"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",32,95,89,1,93.7,1.1,
"De 40 a 44 años (037)",27,101,92,1,91.1,1,
"De 45 a 49 años (038)",16,74,71,,95.9,,
"De 50 y más años (039)",18,86,73,,84.9,,
"No PEA (040)",42878,105899,97377,3451,92,3.3,
"De 12 a 14 años (041)",6261,45,43,14,95.6,31.1,
"De 15 a 19 años (042)",7796,2247,2183,632,97.2,28.1,
"De 20 a 24 años (043)",6293,8358,8128,989,97.2,11.8,
"De 25 a 29 años (044)",5151,12182,11775,794,96.7,6.5,
"De 30 a 34 años (045)",3805,12879,12313,470,95.6,3.6,
"De 35 a 39 años (046)",3593,15101,14315,370,94.8,2.5,
"De 40 a 44 años (047)",2740,13426,12448,140,92.7,1,
"De 45 a 49 años (048)",2106,11608,10471,41,90.2,0.4,
"De 50 y más años (049)",5133,30053,25701,1,85.5,,
,,,,,,,
"URBANA (060)",19075,40884,38130,924,93.3,2.3,
"De 12 a 14 años (061)",2058,10,10,1,100,10,
"De 15 a 19 años (062)",3019,508,498,144,98,28.3,
"De 20 a 24 años (063)",2635,2045,1996,230,97.6,11.2,
"De 25 a 29 años (064)",2322,3560,3488,197,98,5.5,
"De 30 a 34 años (065)",1979,4647,4501,173,96.9,3.7,
"De 35 a 39 años (066)",1948,6134,5895,132,96.1,2.2,
"De 40 a 44 años (067)",1455,5363,5090,33,94.9,0.6,
"De 45 a 49 años (068)",1196,5362,5048,13,94.1,0.2,
"De 50 y más años (069)",2463,13255,11604,1,87.5,,
"PEA (070)",7497,17166,16143,282,94,1.6,
"De 12 a 14 años (071)",109,3,3,1,100,33.3,
"De 15 a 19 años (072)",657,140,138,29,98.6,20.7,
"De 20 a 24 años (073)",1091,683,661,50,96.8,7.3,
"De 25 a 29 años (074)",1143,1346,1315,59,97.7,4.4,
"De 30 a 34 años (075)",1051,2068,2002,79,96.8,3.8,
"De 35 a 39 años (076)",1057,2919,2793,48,95.7,1.6,
"De 40 a 44 años (077)",774,2565,2446,8,95.4,0.3,
"De 45 a 49 años (078)",688,2788,2619,7,93.9,0.3,
"De 50 y más años (079)",927,4654,4166,1,89.5,,
"Ocupada (080)",7231,16848,15839,267,94,1.6,
"De 12 a 14 años (081)",103,3,3,1,100,33.3,
"De 15 a 19 años (082)",591,121,119,26,98.3,21.5,
"De 20 a 24 años (083)",1012,646,624,46,96.6,7.1,
"De 25 a 29 años (084)",1095,1293,1263,54,97.7,4.2,
"De 30 a 34 años (085)",1032,2035,1971,77,96.9,3.8,
"De 35 a 39 años (086)",1040,2861,2739,47,95.7,1.6,
"De 40 a 44 años (087)",757,2503,2386,8,95.3,0.3,
"De 45 a 49 años (088)",678,2749,2582,7,93.9,0.3,
"De 50 y más años (089)",923,4637,4152,1,89.5,,
"Desocupada (090)",266,318,304,15,95.6,4.7,
"De 12 a 14 años (091)",6,,,,,,
"De 15 a 19 años (092)",66,19,19,3,100,15.8,
"De 20 a 24 años (093)",79,37,37,4,100,10.8,
"De 25 a 29 años (094)",48,53,52,5,98.1,9.4,
"De 30 a 34 años (095)",19,33,31,2,93.9,6.1,
"De 35 a 39 años (096)",17,58,54,1,93.1,1.7,
"De 40 a 44 años (097)",17,62,60,,96.8,,
"De 45 a 49 años (098)",10,39,37,,94.9,,
"De 50 y más años (099)",4,17,14,,82.4,,
"No PEA (100)",11578,23718,21987,642,92.7,2.7,
"De 12 a 14 años (101)",1949,7,7,,100,,
"De 15 a 19 años (102)",2362,368,360,115,97.8,31.3,
"De 20 a 24 años (103)",1544,1362,1335,180,98,13.2,
"De 25 a 29 años (104)",1179,2214,2173,138,98.1,6.2,
"De 30 a 34 años (105)",928,2579,2499,94,96.9,3.6,
"De 35 a 39 años (106)",891,3215,3102,84,96.5,2.6,
"De 40 a 44 años (107)",681,2798,2644,25,94.5,0.9,
"De 45 a 49 años (108)",508,2574,2429,6,94.4,0.2,
"De 50 y más años (109)",1536,8601,7438,,86.5,,
,,,,,,,
"RURAL (120)",40449,107380,98327,3349,91.6,3.1,
"De 12 a 14 años (121)",4591,45,42,18,93.3,40,
"De 15 a 19 años (122)",6657,2352,2281,597,97,25.4,
"De 20 a 24 años (123)",6445,8810,8508,945,96.6,10.7,
"De 25 a 29 años (124)",5371,12773,12257,774,96,6.1,
"De 30 a 34 años (125)",3958,13495,12835,465,95.1,3.4,
"De 35 a 39 años (126)",3704,15820,14876,360,94,2.3,
"De 40 a 44 años (127)",2882,14553,13442,148,92.4,1,
"De 45 a 49 años (128)",2278,12520,11138,41,89,0.3,
"De 50 y más años (129)",4563,27012,22948,1,85,,
"PEA (130)",9149,25199,22937,542,91,2.2,
"De 12 a 14 años (131)",279,7,6,4,85.7,57.1,
"De 15 a 19 años (132)",1223,473,458,80,96.8,16.9,
"De 20 a 24 años (133)",1696,1814,1715,137,94.5,7.6,
"De 25 a 29 años (134)",1399,2805,2655,118,94.7,4.2,
"De 30 a 34 años (135)",1081,3195,3021,89,94.6,2.8,
"De 35 a 39 años (136)",1002,3934,3663,75,93.1,1.9,
"De 40 a 44 años (137)",823,3925,3638,33,92.7,0.8,
"De 45 a 49 años (138)",680,3486,3096,6,88.8,0.2,
"De 50 y más años (139)",966,5560,4685,,84.3,,
"Ocupada (140)",8823,24906,22672,535,91,2.1,
"De 12 a 14 años (141)",268,7,6,4,85.7,57.1,
"De 15 a 19 años (142)",1139,465,450,77,96.8,16.6,
"De 20 a 24 años (143)",1584,1779,1683,134,94.6,7.5,
"De 25 a 29 años (144)",1347,2769,2622,118,94.7,4.3,
"De 30 a 34 años (145)",1059,3161,2989,89,94.6,2.8,
"De 35 a 39 años (146)",987,3897,3628,75,93.1,1.9,
"De 40 a 44 años (147)",813,3886,3606,32,92.8,0.8,
"De 45 a 49 años (148)",674,3451,3062,6,88.7,0.2,
"De 50 y más años (149)",952,5491,4626,,84.2,,
"Desocupada (150)",326,293,265,7,90.4,2.4,
"De 12 a 14 años (151)",11,,,,,,
"De 15 a 19 años (152)",84,8,8,3,100,37.5,
"De 20 a 24 años (153)",112,35,32,3,91.4,8.6,
"De 25 a 29 años (154)",52,36,33,,91.7,,
"De 30 a 34 años (155)",22,34,32,,94.1,,
"De 35 a 39 años (156)",15,37,35,,94.6,,
"De 40 a 44 años (157)",10,39,32,1,82.1,2.6,
"De 45 a 49 años (158)",6,35,34,,97.1,,
"De 50 y más años (159)",14,69,59,,85.5,,
"No PEA (160)",31300,82181,75390,2807,91.7,3.4,
"De 12 a 14 años (161)",4312,38,36,14,94.7,36.8,
"De 15 a 19 años (162)",5434,1879,1823,517,97,27.5,
"De 20 a 24 años (163)",4749,6996,6793,808,97.1,11.5,
"De 25 a 29 años (164)",3972,9968,9602,656,96.3,6.6,
"De 30 a 34 años (165)",2877,10300,9814,376,95.3,3.7,
"De 35 a 39 años (166)",2702,11886,11213,285,94.3,2.4,
"De 40 a 44 años (167)",2059,10628,9804,115,92.2,1.1,
"De 45 a 49 años (168)",1598,9034,8042,35,89,0.4,
"De 50 y más años (169)",3597,21452,18263,1,85.1,,
