"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",13,50,43,,86,,
"De 40 a 44 años (037)",7,36,34,,94.4,,
"De 45 a 49 años (038)",5,30,29,,96.7,,
"De 50 y más años (039)",13,91,66,,72.5,,
"No PEA (040)",31665,100815,89660,2337,88.9,2.3,
"De 12 a 14 años (041)",4827,29,29,6,100,20.7,
"De 15 a 19 años (042)",4991,1184,1157,338,97.7,28.5,
"De 20 a 24 años (043)",3714,4845,4716,603,97.3,12.4,
"De 25 a 29 años (044)",3519,8506,8211,524,96.5,6.2,
"De 30 a 34 años (045)",2810,9754,9326,374,95.6,3.8,
"De 35 a 39 años (046)",2540,11678,11011,293,94.3,2.5,
"De 40 a 44 años (047)",2066,12070,11176,170,92.6,1.4,
"De 45 a 49 años (048)",1763,11654,10522,27,90.3,0.2,
"De 50 y más años (049)",5435,41095,33512,2,81.5,,
,,,,,,,
"URBANA (060)",7397,18511,17050,350,92.1,1.9,
"De 12 a 14 años (061)",866,2,2,1,100,50,
"De 15 a 19 años (062)",1171,164,156,52,95.1,31.7,
"De 20 a 24 años (063)",829,637,624,77,98,12.1,
"De 25 a 29 años (064)",911,1358,1339,82,98.6,6,
"De 30 a 34 años (065)",728,1703,1658,74,97.4,4.3,
"De 35 a 39 años (066)",680,2230,2163,39,97,1.7,
"De 40 a 44 años (067)",571,2317,2232,19,96.3,0.8,
"De 45 a 49 años (068)",450,2188,2057,6,94,0.3,
"De 50 y más años (069)",1191,7912,6819,,86.2,,
"PEA (070)",2388,6092,5704,99,93.6,1.6,
"De 12 a 14 años (071)",38,1,1,1,100,100,
"De 15 a 19 años (072)",206,40,40,10,100,25,
"De 20 a 24 años (073)",291,165,162,12,98.2,7.3,
"De 25 a 29 años (074)",401,444,437,25,98.4,5.6,
"De 30 a 34 años (075)",318,638,628,28,98.4,4.4,
"De 35 a 39 años (076)",325,956,931,14,97.4,1.5,
"De 40 a 44 años (077)",265,920,892,6,97,0.7,
"De 45 a 49 años (078)",202,855,804,3,94,0.4,
"De 50 y más años (079)",342,2073,1809,,87.3,,
"Ocupada (080)",2305,5972,5584,95,93.5,1.6,
"De 12 a 14 años (081)",37,1,1,1,100,100,
"De 15 a 19 años (082)",193,38,38,9,100,23.7,
"De 20 a 24 años (083)",268,158,155,11,98.1,7,
"De 25 a 29 años (084)",379,426,419,24,98.4,5.6,
"De 30 a 34 años (085)",312,622,612,27,98.4,4.3,
"De 35 a 39 años (086)",317,930,905,14,97.3,1.5,
"De 40 a 44 años (087)",261,907,879,6,96.9,0.7,
"De 45 a 49 años (088)",198,832,781,3,93.9,0.4,
"De 50 y más años (089)",340,2058,1794,,87.2,,
"Desocupada (090)",83,120,120,4,100,3.3,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",13,2,2,1,100,50,
"De 20 a 24 años (093)",23,7,7,1,100,14.3,
"De 25 a 29 años (094)",22,18,18,1,100,5.6,
"De 30 a 34 años (095)",6,16,16,1,100,6.3,
"De 35 a 39 años (096)",8,26,26,,100,,
"De 40 a 44 años (097)",4,13,13,,100,,
"De 45 a 49 años (098)",4,23,23,,100,,
"De 50 y más años (099)",2,15,15,,100,,
"No PEA (100)",5009,12419,11346,251,91.4,2,
"De 12 a 14 años (101)",828,1,1,,100,,
"De 15 a 19 años (102)",965,124,116,42,93.5,33.9,
"De 20 a 24 años (103)",538,472,462,65,97.9,13.8,
"De 25 a 29 años (104)",510,914,902,57,98.7,6.2,
"De 30 a 34 años (105)",410,1065,1030,46,96.7,4.3,
"De 35 a 39 años (106)",355,1274,1232,25,96.7,2,
"De 40 a 44 años (107)",306,1397,1340,13,95.9,0.9,
"De 45 a 49 años (108)",248,1333,1253,3,94,0.2,
"De 50 y más años (109)",849,5839,5010,,85.8,,
,,,,,,,
"RURAL (120)",33080,111063,98767,2524,88.9,2.3,
"De 12 a 14 años (121)",4203,31,31,7,100,22.6,
"De 15 a 19 años (122)",4762,1288,1267,360,98.4,28,
"De 20 a 24 años (123)",4097,5370,5233,636,97.4,11.8,
"De 25 a 29 años (124)",3926,9473,9153,565,96.6,6,
"De 30 a 34 años (125)",3113,10894,10422,409,95.7,3.8,
"De 35 a 39 años (126)",2891,13429,12644,332,94.2,2.5,
"De 40 a 44 años (127)",2347,13805,12751,182,92.4,1.3,
"De 45 a 49 años (128)",2021,13529,12120,31,89.6,0.2,
"De 50 y más años (129)",5720,43244,35146,2,81.3,,
"PEA (130)",6424,22667,20453,439,90.2,1.9,
"De 12 a 14 años (131)",204,3,3,1,100,33.3,
"De 15 a 19 años (132)",736,228,226,63,99.1,27.6,
"De 20 a 24 años (133)",921,997,979,98,98.2,9.8,
"De 25 a 29 años (134)",917,1881,1844,99,98,5.3,
"De 30 a 34 años (135)",713,2205,2126,82,96.4,3.7,
"De 35 a 39 años (136)",706,3025,2865,64,94.7,2.1,
"De 40 a 44 años (137)",587,3132,2915,25,93.1,0.8,
"De 45 a 49 años (138)",506,3208,2851,7,88.9,0.2,
"De 50 y más años (139)",1134,7988,6644,,83.2,,
"Ocupada (140)",6310,22504,20327,438,90.3,1.9,
"De 12 a 14 años (141)",190,3,3,1,100,33.3,
"De 15 a 19 años (142)",702,224,222,63,99.1,28.1,
"De 20 a 24 años (143)",892,991,973,98,98.2,9.9,
"De 25 a 29 años (144)",905,1869,1833,99,98.1,5.3,
"De 30 a 34 años (145)",708,2194,2116,81,96.4,3.7,
"De 35 a 39 años (146)",701,3001,2848,64,94.9,2.1,
"De 40 a 44 años (147)",584,3109,2894,25,93.1,0.8,
"De 45 a 49 años (148)",505,3201,2845,7,88.9,0.2,
"De 50 y más años (149)",1123,7912,6593,,83.3,,
"Desocupada (150)",114,163,126,1,77.3,0.6,
"De 12 a 14 años (151)",14,,,,,,
"De 15 a 19 años (152)",34,4,4,,100,,
"De 20 a 24 años (153)",29,6,6,,100,,
"De 25 a 29 años (154)",12,12,11,,91.7,,
"De 30 a 34 años (155)",5,11,10,1,90.9,9.1,
"De 35 a 39 años (156)",5,24,17,,70.8,,
"De 40 a 44 años (157)",3,23,21,,91.3,,
"De 45 a 49 años (158)",1,7,6,,85.7,,
"De 50 y más años (159)",11,76,51,,67.1,,
"No PEA (160)",26656,88396,78314,2085,88.6,2.4,
"De 12 a 14 años (161)",3999,28,28,6,100,21.4,
"De 15 a 19 años (162)",4026,1060,1041,297,98.2,28,
"De 20 a 24 años (163)",3176,4373,4254,538,97.3,12.3,
"De 25 a 29 años (164)",3009,7592,7309,466,96.3,6.1,
"De 30 a 34 años (165)",2400,8689,8296,327,95.5,3.8,
"De 35 a 39 años (166)",2185,10404,9779,268,94,2.6,
"De 40 a 44 años (167)",1760,10673,9836,157,92.2,1.5,
"De 45 a 49 años (168)",1515,10321,9269,24,89.8,0.2,
"De 50 y más años (169)",4586,35256,28502,2,80.8,,
