"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",76,67,2,55,9,,1,,,,9,77
"De 20 a 24 años (023)",491,336,3,184,95,40,14,,,,155,553
"De 25 a 29 años (024)",761,577,5,257,160,89,60,5,1,,184,1148
"De 30 a 34 años (025)",853,735,1,193,225,152,124,32,7,1,118,1907
"De 35 a 39 años (026)",924,859,2,150,231,214,186,52,22,2,65,2618
"De 40 a 44 años (027)",775,734,,102,156,163,171,90,43,9,41,2682
"De 45 a 49 años (028)",636,603,3,82,109,123,144,83,42,17,33,2363
"De 50 y más años (029)",1277,1246,3,125,128,166,330,284,140,70,31,6134
"Desocupada (030)",271,180,1,74,42,30,22,8,2,1,91,430
"De 15 a 19 años (032)",12,9,,9,,,,,,,3,9
"De 20 a 24 años (033)",50,23,,19,4,,,,,,27,27
"De 25 a 29 años (034)",70,39,,21,12,4,2,,,,31,67
"De 30 a 34 años (035)",49,33,,10,10,7,5,1,,,16,80
"De 35 a 39 años (036)",37,28,,9,4,7,5,3,,,9,82
"De 40 a 44 años (037)",24,21,,6,5,4,5,1,,,3,57
"De 45 a 49 años (038)",14,13,,,5,4,3,,1,,1,44
"De 50 y más años (039)",15,14,1,,2,4,2,3,1,1,1,64
"No PEA (040)",19046,17910,60,3305,3334,2825,3946,2480,1350,610,1136,69782
"De 12 a 14 años (041)",41,12,,11,1,,,,,,29,13
"De 15 a 19 años (042)",690,572,4,498,61,5,4,,,,118,651
"De 20 a 24 años (043)",2127,1792,4,1029,544,156,52,7,,,335,2846
"De 25 a 29 años (044)",2344,2136,9,648,758,424,262,35,,,208,4778
"De 30 a 34 años (045)",2197,2086,5,354,613,550,435,112,12,5,111,5985
"De 35 a 39 años (046)",2113,2032,5,194,452,478,588,234,69,12,81,7292
"De 40 a 44 años (047)",1885,1812,5,142,295,334,563,311,126,36,73,7659
"De 45 a 49 años (048)",1597,1558,5,94,186,256,496,296,171,54,39,7354
"De 50 y más años (049)",6052,5910,23,335,424,622,1546,1485,972,503,142,33204
,,,,,,,,,,,,
"URBANA (060)",14340,13184,33,2905,2893,2365,2731,1322,640,295,1156,44848
"De 12 a 14 años (061)",14,6,1,5,,,,,,,8,5
"De 15 a 19 años (062)",373,310,1,279,25,2,3,,,,63,347
"De 20 a 24 años (063)",1328,1013,2,696,245,61,8,1,,,315,1408
"De 25 a 29 años (064)",1716,1439,4,598,527,222,78,9,1,,277,2716
"De 30 a 34 años (065)",1780,1617,2,407,586,400,196,19,4,3,163,3809
"De 35 a 39 años (066)",1796,1688,4,269,518,457,370,56,13,1,108,4745
"De 40 a 44 años (067)",1626,1547,4,182,362,367,468,133,24,7,79,5171
"De 45 a 49 años (068)",1371,1322,4,130,232,297,437,148,60,14,49,4979
"De 50 y más años (069)",4336,4242,11,339,398,559,1171,956,538,270,94,21668
"PEA (070)",4041,3507,9,909,857,710,663,236,87,36,534,10297
"De 12 a 14 años (071)",1,1,1,,,,,,,,,
"De 15 a 19 años (072)",35,28,,25,3,,,,,,7,31
"De 20 a 24 años (073)",309,186,1,131,37,16,1,,,,123,257
"De 25 a 29 años (074)",572,409,3,213,116,54,22,,1,,163,712
"De 30 a 34 años (075)",605,507,,164,172,106,56,6,2,1,98,1131
"De 35 a 39 años (076)",678,617,,129,194,172,109,11,2,,61,1601
"De 40 a 44 años (077)",555,520,,89,137,132,125,31,3,3,35,1557
"De 45 a 49 años (078)",485,460,2,65,98,109,127,38,15,6,25,1568
"De 50 y más años (079)",801,779,2,93,100,121,223,150,64,26,22,3440
"Ocupada (080)",3799,3342,8,839,819,681,647,228,85,35,457,9910
"De 12 a 14 años (081)",1,1,1,,,,,,,,,
"De 15 a 19 años (082)",26,21,,18,3,,,,,,5,24
"De 20 a 24 años (083)",266,165,1,112,35,16,1,,,,101,234
"De 25 a 29 años (084)",507,370,3,192,104,50,20,,1,,137,645
"De 30 a 34 años (085)",561,477,,154,162,99,54,5,2,1,84,1065
"De 35 a 39 años (086)",647,594,,122,191,166,105,8,2,,53,1531
"De 40 a 44 años (087)",533,501,,83,133,128,121,30,3,3,32,1506
"De 45 a 49 años (088)",472,448,2,65,93,105,125,38,14,6,24,1529
"De 50 y más años (089)",786,765,1,93,98,117,221,147,63,25,21,3376
"Desocupada (090)",242,165,1,70,38,29,16,8,2,1,77,387
"De 15 a 19 años (092)",9,7,,7,,,,,,,2,7
"De 20 a 24 años (093)",43,21,,19,2,,,,,,22,23
"De 25 a 29 años (094)",65,39,,21,12,4,2,,,,26,67
"De 30 a 34 años (095)",44,30,,10,10,7,2,1,,,14,66
"De 35 a 39 años (096)",31,23,,7,3,6,4,3,,,8,70
"De 40 a 44 años (097)",22,19,,6,4,4,4,1,,,3,51
"De 45 a 49 años (098)",13,12,,,5,4,2,,1,,1,39
"De 50 y más años (099)",15,14,1,,2,4,2,3,1,1,1,64
"No PEA (100)",10299,9677,24,1996,2036,1655,2068,1086,553,259,622,34551
"De 12 a 14 años (101)",13,5,,5,,,,,,,8,5
"De 15 a 19 años (102)",338,282,1,254,22,2,3,,,,56,316
"De 20 a 24 años (103)",1019,827,1,565,208,45,7,1,,,192,1151
"De 25 a 29 años (104)",1144,1030,1,385,411,168,56,9,,,114,2004
"De 30 a 34 años (105)",1175,1110,2,243,414,294,140,13,2,2,65,2678
"De 35 a 39 años (106)",1118,1071,4,140,324,285,261,45,11,1,47,3144
"De 40 a 44 años (107)",1071,1027,4,93,225,235,343,102,21,4,44,3614
"De 45 a 49 años (108)",886,862,2,65,134,188,310,110,45,8,24,3411
"De 50 y más años (109)",3535,3463,9,246,298,438,948,806,474,244,72,18228
,,,,,,,,,,,,
"RURAL (120)",10776,10065,48,1623,1596,1437,2267,1712,967,415,711,42847
"De 12 a 14 años (121)",33,8,,7,1,,,,,,25,9
"De 15 a 19 años (122)",405,338,5,283,45,3,2,,,,67,390
"De 20 a 24 años (123)",1340,1138,5,536,398,135,58,6,,,202,2018
"De 25 a 29 años (124)",1459,1313,10,328,403,295,246,31,,,146,3277
"De 30 a 34 años (125)",1319,1237,4,150,262,309,368,126,15,3,82,4163
"De 35 a 39 años (126)",1278,1231,3,84,169,242,409,233,78,13,47,5247
"De 40 a 44 años (127)",1058,1020,1,68,94,134,271,269,145,38,38,5227
"De 45 a 49 años (128)",876,852,4,46,68,86,206,231,154,57,24,4782
"De 50 y más años (129)",3008,2928,16,121,156,233,707,816,575,304,80,17734
"PEA (130)",2029,1832,12,314,298,267,389,318,170,64,197,7616
"De 12 a 14 años (131)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (132)",53,48,2,39,6,,1,,,,5,55
"De 20 a 24 años (133)",232,173,2,72,62,24,13,,,,59,323
"De 25 a 29 años (134)",259,207,2,65,56,39,40,5,,,52,503
"De 30 a 34 años (135)",297,261,1,39,63,53,73,27,5,,36,856
"De 35 a 39 años (136)",283,270,2,30,41,49,82,44,20,2,13,1099
"De 40 a 44 años (137)",244,235,,19,24,35,51,60,40,6,9,1182
"De 45 a 49 años (138)",165,156,1,17,16,18,20,45,28,11,9,839
"De 50 y más años (139)",491,481,2,32,30,49,109,137,77,45,10,2758
"Ocupada (140)",2000,1817,12,310,294,266,383,318,170,64,183,7573
"De 12 a 14 años (141)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (142)",50,46,2,37,6,,1,,,,4,53
"De 20 a 24 años (143)",225,171,2,72,60,24,13,,,,54,319
"De 25 a 29 años (144)",254,207,2,65,56,39,40,5,,,47,503
"De 30 a 34 años (145)",292,258,1,39,63,53,70,27,5,,34,842
"De 35 a 39 años (146)",277,265,2,28,40,48,81,44,20,2,12,1087
"De 40 a 44 años (147)",242,233,,19,23,35,50,60,40,6,9,1176
"De 45 a 49 años (148)",164,155,1,17,16,18,19,45,28,11,9,834
"De 50 y más años (149)",491,481,2,32,30,49,109,137,77,45,10,2758
"Desocupada (150)",29,15,,4,4,1,6,,,,14,43
"De 15 a 19 años (152)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (153)",7,2,,,2,,,,,,5,4
"De 25 a 29 años (154)",5,,,,,,,,,,5,
"De 30 a 34 años (155)",5,3,,,,,3,,,,2,14
"De 35 a 39 años (156)",6,5,,2,1,1,1,,,,1,12
"De 40 a 44 años (157)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (158)",1,1,,,,,1,,,,,5
"No PEA (160)",8747,8233,36,1309,1298,1170,1878,1394,797,351,514,35231
"De 12 a 14 años (161)",28,7,,6,1,,,,,,21,8
"De 15 a 19 años (162)",352,290,3,244,39,3,1,,,,62,335
"De 20 a 24 años (163)",1108,965,3,464,336,111,45,6,,,143,1695
"De 25 a 29 años (164)",1200,1106,8,263,347,256,206,26,,,94,2774
"De 30 a 34 años (165)",1022,976,3,111,199,256,295,99,10,3,46,3307
"De 35 a 39 años (166)",995,961,1,54,128,193,327,189,58,11,34,4148
"De 40 a 44 años (167)",814,785,1,49,70,99,220,209,105,32,29,4045
"De 45 a 49 años (168)",711,696,3,29,52,68,186,186,126,46,15,3943
"De 50 y más años (169)",2517,2447,14,89,126,184,598,679,498,259,70,14976
