"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",215,202,2,174,23,3,,,,,13,229
"De 20 a 24 años (023)",845,734,5,453,212,52,9,3,,,111,1091
"De 25 a 29 años (024)",987,894,9,331,287,176,84,7,,,93,1830
"De 30 a 34 años (025)",973,944,4,205,251,228,208,45,3,,29,2592
"De 35 a 39 años (026)",940,923,3,122,208,212,257,102,17,2,17,3119
"De 40 a 44 años (027)",864,856,3,68,136,135,297,153,52,12,8,3592
"De 45 a 49 años (028)",722,720,4,46,108,113,212,158,57,22,2,3253
"De 50 y más años (029)",1636,1621,11,128,175,237,503,359,148,60,15,7611
"Desocupada (030)",243,216,3,79,36,31,46,12,6,3,27,614
"De 15 a 19 años (032)",11,11,,11,,,,,,,,11
"De 20 a 24 años (033)",38,30,2,22,6,,,,,,8,34
"De 25 a 29 años (034)",58,44,,19,14,8,3,,,,14,84
"De 30 a 34 años (035)",42,40,,14,8,7,10,1,,,2,102
"De 35 a 39 años (036)",30,28,,4,2,6,14,2,,,2,103
"De 40 a 44 años (037)",23,22,1,5,2,3,7,1,2,1,1,83
"De 45 a 49 años (038)",19,19,,3,2,4,4,2,3,1,,88
"De 50 y más años (039)",22,22,,1,2,3,8,6,1,1,,109
"No PEA (040)",15278,14828,88,2789,2459,2226,3840,2303,906,217,450,56095
"De 12 a 14 años (041)",31,19,3,12,4,,,,,,12,20
"De 15 a 19 años (042)",718,663,8,563,75,13,4,,,,55,768
"De 20 a 24 años (043)",1813,1656,11,886,535,171,49,4,,,157,2693
"De 25 a 29 años (044)",1922,1850,4,430,605,475,305,27,4,,72,4544
"De 30 a 34 años (045)",1826,1799,4,221,352,421,625,156,17,3,27,6092
"De 35 a 39 años (046)",1537,1511,4,119,194,270,563,285,70,6,26,6277
"De 40 a 44 años (047)",1390,1376,5,80,125,156,465,373,149,23,14,6771
"De 45 a 49 años (048)",1131,1124,3,60,94,117,368,312,137,33,7,5758
"De 50 y más años (049)",4910,4830,46,418,475,603,1461,1146,529,152,80,23172
,,,,,,,,,,,,
"URBANA (060)",10560,10107,64,2235,1970,1647,2303,1275,478,135,453,34960
"De 12 a 14 años (061)",19,12,1,7,4,,,,,,7,15
"De 15 a 19 años (062)",384,353,6,306,29,9,3,,,,31,403
"De 20 a 24 años (063)",1213,1039,13,660,279,70,13,4,,,174,1506
"De 25 a 29 años (064)",1388,1271,8,477,411,254,114,6,1,,117,2587
"De 30 a 34 años (065)",1380,1345,4,281,361,330,305,60,3,1,35,3735
"De 35 a 39 años (066)",1229,1202,3,155,268,283,348,127,16,2,27,4027
"De 40 a 44 años (067)",1162,1150,4,89,183,188,390,200,83,13,12,4858
"De 45 a 49 años (068)",933,928,4,55,124,123,293,212,91,26,5,4383
"De 50 y más años (069)",2852,2807,21,205,311,390,837,666,284,93,45,13446
"PEA (070)",4648,4442,28,1045,944,784,951,466,164,60,206,14445
"De 12 a 14 años (071)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (072)",95,89,1,78,8,2,,,,,6,100
"De 20 a 24 años (073)",476,404,5,280,97,19,2,1,,,72,547
"De 25 a 29 años (074)",647,572,6,251,179,95,39,2,,,75,1071
"De 30 a 34 años (075)",669,645,4,174,177,156,118,16,,,24,1605
"De 35 a 39 años (076)",656,644,2,99,172,166,150,49,6,,12,1962
"De 40 a 44 años (077)",616,609,2,57,118,107,202,86,30,7,7,2373
"De 45 a 49 años (078)",496,495,3,36,82,81,142,92,44,15,1,2180
"De 50 y más años (079)",990,982,5,68,111,158,298,220,84,38,8,4605
"Ocupada (080)",4455,4267,25,983,914,757,913,459,158,58,188,13953
"De 12 a 14 años (081)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (082)",88,82,1,71,8,2,,,,,6,93
"De 20 a 24 años (083)",447,381,3,263,93,19,2,1,,,66,522
"De 25 a 29 años (084)",601,535,6,235,167,89,36,2,,,66,1000
"De 30 a 34 años (085)",632,610,4,161,170,150,109,16,,,22,1520
"De 35 a 39 años (086)",631,620,2,95,170,161,138,48,6,,11,1878
"De 40 a 44 años (087)",600,593,1,55,116,104,197,85,28,7,7,2313
"De 45 a 49 años (088)",480,479,3,34,81,77,138,91,41,14,1,2101
"De 50 y más años (089)",973,965,5,67,109,155,293,216,83,37,8,4524
"Desocupada (090)",193,175,3,62,30,27,38,7,6,2,18,492
"De 15 a 19 años (092)",7,7,,7,,,,,,,,7
"De 20 a 24 años (093)",29,23,2,17,4,,,,,,6,25
"De 25 a 29 años (094)",46,37,,16,12,6,3,,,,9,71
"De 30 a 34 años (095)",37,35,,13,7,6,9,,,,2,85
"De 35 a 39 años (096)",25,24,,4,2,5,12,1,,,1,84
"De 40 a 44 años (097)",16,16,1,2,2,3,5,1,2,,,60
"De 45 a 49 años (098)",16,16,,2,1,4,4,1,3,1,,79
"De 50 y más años (099)",17,17,,1,2,3,5,4,1,1,,81
"No PEA (100)",5912,5665,36,1190,1026,863,1352,809,314,75,247,20515
"De 12 a 14 años (101)",16,10,1,5,4,,,,,,6,13
"De 15 a 19 años (102)",289,264,5,228,21,7,3,,,,25,303
"De 20 a 24 años (103)",737,635,8,380,182,51,11,3,,,102,959
"De 25 a 29 años (104)",741,699,2,226,232,159,75,4,1,,42,1516
"De 30 a 34 años (105)",711,700,,107,184,174,187,44,3,1,11,2130
"De 35 a 39 años (106)",573,558,1,56,96,117,198,78,10,2,15,2065
"De 40 a 44 años (107)",546,541,2,32,65,81,188,114,53,6,5,2485
"De 45 a 49 años (108)",437,433,1,19,42,42,151,120,47,11,4,2203
"De 50 y más años (109)",1862,1825,16,137,200,232,539,446,200,55,37,8841
,,,,,,,,,,,,
"RURAL (120)",12150,11835,68,2164,1925,1766,3153,1867,711,181,315,45070
"De 12 a 14 años (121)",19,11,2,9,,,,,,,8,9
"De 15 a 19 años (122)",560,523,4,442,69,7,1,,,,37,605
"De 20 a 24 años (123)",1483,1381,5,701,474,153,45,3,,,102,2312
"De 25 a 29 años (124)",1579,1517,5,303,495,405,278,28,3,,62,3871
"De 30 a 34 años (125)",1461,1438,4,159,250,326,538,142,17,2,23,5051
"De 35 a 39 años (126)",1278,1260,4,90,136,205,486,262,71,6,18,5472
"De 40 a 44 años (127)",1115,1104,5,64,80,106,379,327,120,23,11,5588
"De 45 a 49 años (128)",939,935,3,54,80,111,291,260,106,30,4,4716
"De 50 y más años (129)",3716,3666,36,342,341,453,1135,845,394,120,50,17446
"PEA (130)",2784,2672,16,565,492,403,665,373,119,39,112,9490
"De 12 a 14 años (131)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (132)",131,124,1,107,15,1,,,,,7,140
"De 20 a 24 años (133)",407,360,2,195,121,33,7,2,,,47,578
"De 25 a 29 años (134)",398,366,3,99,122,89,48,5,,,32,843
"De 30 a 34 años (135)",346,339,,45,82,79,100,30,3,,7,1089
"De 35 a 39 años (136)",314,307,1,27,38,52,121,55,11,2,7,1260
"De 40 a 44 años (137)",271,269,2,16,20,31,102,68,24,6,2,1302
"De 45 a 49 años (138)",245,244,1,13,28,36,74,68,16,8,1,1161
"De 50 y más años (139)",668,661,6,61,66,82,213,145,65,23,7,3115
"Ocupada (140)",2734,2631,16,548,486,399,657,368,119,38,103,9368
"De 12 a 14 años (141)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (142)",127,120,1,103,15,1,,,,,7,136
"De 20 a 24 años (143)",398,353,2,190,119,33,7,2,,,45,569
"De 25 a 29 años (144)",386,359,3,96,120,87,48,5,,,27,830
"De 30 a 34 años (145)",341,334,,44,81,78,99,29,3,,7,1072
"De 35 a 39 años (146)",309,303,1,27,38,51,119,54,11,2,6,1241
"De 40 a 44 años (147)",264,263,2,13,20,31,100,68,24,5,1,1279
"De 45 a 49 años (148)",242,241,1,12,27,36,74,67,16,8,1,1152
"De 50 y más años (149)",663,656,6,61,66,82,210,143,65,23,7,3087
"Desocupada (150)",50,41,,17,6,4,8,5,,1,9,122
"De 15 a 19 años (152)",4,4,,4,,,,,,,,4
"De 20 a 24 años (153)",9,7,,5,2,,,,,,2,9
"De 25 a 29 años (154)",12,7,,3,2,2,,,,,5,13
"De 30 a 34 años (155)",5,5,,1,1,1,1,1,,,,17
"De 35 a 39 años (156)",5,4,,,,1,2,1,,,1,19
"De 40 a 44 años (157)",7,6,,3,,,2,,,1,1,23
"De 45 a 49 años (158)",3,3,,1,1,,,1,,,,9
"De 50 y más años (159)",5,5,,,,,3,2,,,,28
"No PEA (160)",9366,9163,52,1599,1433,1363,2488,1494,592,142,203,35580
"De 12 a 14 años (161)",15,9,2,7,,,,,,,6,7
"De 15 a 19 años (162)",429,399,3,335,54,6,1,,,,30,465
"De 20 a 24 años (163)",1076,1021,3,506,353,120,38,1,,,55,1734
"De 25 a 29 años (164)",1181,1151,2,204,373,316,230,23,3,,30,3028
"De 30 a 34 años (165)",1115,1099,4,114,168,247,438,112,14,2,16,3962
"De 35 a 39 años (166)",964,953,3,63,98,153,365,207,60,4,11,4212
"De 40 a 44 años (167)",844,835,3,48,60,75,277,259,96,17,9,4286
"De 45 a 49 años (168)",694,691,2,41,52,75,217,192,90,22,3,3555
"De 50 y más años (169)",3048,3005,30,281,275,371,922,700,329,97,43,14331
