"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",583,,,1,47,271,183,81
"De 50 y más años (049)",1728,18,88,254,438,403,38,489
,,,,,,,,
"URBANA (060)",5812,11,58,164,363,1089,2608,1519
"De 12 a 14 años (061)",16,,,,,,2,14
"De 15 a 19 años (062)",376,,,,,,213,163
"De 20 a 24 años (063)",883,,,,,,575,308
"De 25 a 29 años (064)",875,,,,,29,595,251
"De 30 a 34 años (065)",754,,,,1,83,519,151
"De 35 a 39 años (066)",711,,,,1,174,402,134
"De 40 a 44 años (067)",557,,,,16,251,203,87
"De 45 a 49 años (068)",427,,,1,32,240,79,75
"De 50 y más años (069)",1213,11,58,163,313,312,20,336
"PEA (070)",2136,1,20,41,148,526,868,532
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",75,,,,,,40,35
"De 20 a 24 años (073)",227,,,,,,147,80
"De 25 a 29 años (074)",298,,,,,9,186,103
"De 30 a 34 años (075)",300,,,,,38,195,67
"De 35 a 39 años (076)",329,,,,1,89,167,72
"De 40 a 44 años (077)",256,,,,6,121,90,39
"De 45 a 49 años (078)",210,,,,10,130,32,38
"De 50 y más años (079)",439,1,20,41,131,139,11,96
"Ocupada (080)",2054,1,20,40,146,516,821,510
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",69,,,,,,35,34
"De 20 a 24 años (083)",208,,,,,,133,75
"De 25 a 29 años (084)",275,,,,,9,172,94
"De 30 a 34 años (085)",290,,,,,38,187,65
"De 35 a 39 años (086)",323,,,,1,89,161,72
"De 40 a 44 años (087)",250,,,,6,117,90,37
"De 45 a 49 años (088)",205,,,,10,125,32,38
"De 50 y más años (089)",432,1,20,40,129,138,11,93
"Desocupada (090)",82,,,1,2,10,47,22
"De 15 a 19 años (092)",6,,,,,,5,1
"De 20 a 24 años (093)",19,,,,,,14,5
"De 25 a 29 años (094)",23,,,,,,14,9
"De 30 a 34 años (095)",10,,,,,,8,2
"De 35 a 39 años (096)",6,,,,,,6,
"De 40 a 44 años (097)",6,,,,,4,,2
"De 45 a 49 años (098)",5,,,,,5,,
"De 50 y más años (099)",7,,,1,2,1,,3
"No PEA (100)",3676,10,38,123,215,563,1740,987
"De 12 a 14 años (101)",14,,,,,,2,12
"De 15 a 19 años (102)",301,,,,,,173,128
"De 20 a 24 años (103)",656,,,,,,428,228
"De 25 a 29 años (104)",577,,,,,20,409,148
"De 30 a 34 años (105)",454,,,,1,45,324,84
"De 35 a 39 años (106)",382,,,,,85,235,62
"De 40 a 44 años (107)",301,,,,10,130,113,48
"De 45 a 49 años (108)",217,,,1,22,110,47,37
"De 50 y más años (109)",774,10,38,122,182,173,9,240
,,,,,,,,
"RURAL (120)",7381,9,60,178,441,1070,4159,1464
"De 12 a 14 años (121)",35,,,,,,6,29
"De 15 a 19 años (122)",743,,,,,,500,243
"De 20 a 24 años (123)",1275,,,,,4,939,332
"De 25 a 29 años (124)",1057,,,,,28,871,158
"De 30 a 34 años (125)",893,,,,1,81,693,118
"De 35 a 39 años (126)",846,,,,3,162,570,111
"De 40 a 44 años (127)",658,,,,14,197,362,85
"De 45 a 49 años (128)",548,,,,38,253,185,72
"De 50 y más años (129)",1326,9,60,178,385,345,33,316
"PEA (130)",1618,1,10,46,147,344,758,312
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",74,,,,,,42,32
"De 20 a 24 años (133)",180,,,,,,125,55
"De 25 a 29 años (134)",193,,,,,10,149,34
"De 30 a 34 años (135)",230,,,,,24,165,41
"De 35 a 39 años (136)",199,,,,1,40,130,28
"De 40 a 44 años (137)",185,,,,4,63,93,25
"De 45 a 49 años (138)",182,,,,13,92,49,28
"De 50 y más años (139)",372,1,10,46,129,115,4,67
"Ocupada (140)",1546,1,10,46,143,336,726,284
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",61,,,,,,35,26
"De 20 a 24 años (143)",166,,,,,,118,48
"De 25 a 29 años (144)",179,,,,,9,140,30
"De 30 a 34 años (145)",226,,,,,23,162,41
"De 35 a 39 años (146)",196,,,,1,40,127,28
"De 40 a 44 años (147)",181,,,,4,62,92,23
"De 45 a 49 años (148)",172,,,,13,89,47,23
"De 50 y más años (149)",364,1,10,46,125,113,4,65
"Desocupada (150)",72,,,,4,8,32,28
"De 12 a 14 años (151)",2,,,,,,,2
"De 15 a 19 años (152)",13,,,,,,7,6
"De 20 a 24 años (153)",14,,,,,,7,7
"De 25 a 29 años (154)",14,,,,,1,9,4
"De 30 a 34 años (155)",4,,,,,1,3,
"De 35 a 39 años (156)",3,,,,,,3,
"De 40 a 44 años (157)",4,,,,,1,1,2
"De 45 a 49 años (158)",10,,,,,3,2,5
"De 50 y más años (159)",8,,,,4,2,,2
"No PEA (160)",5763,8,50,132,294,726,3401,1152
"De 12 a 14 años (161)",32,,,,,,5,27
"De 15 a 19 años (162)",669,,,,,,458,211
"De 20 a 24 años (163)",1095,,,,,4,814,277
"De 25 a 29 años (164)",864,,,,,18,722,124
"De 30 a 34 años (165)",663,,,,1,57,528,77
"De 35 a 39 años (166)",647,,,,2,122,440,83
"De 40 a 44 años (167)",473,,,,10,134,269,60
"De 45 a 49 años (168)",366,,,,25,161,136,44
"De 50 y más años (169)",954,8,50,132,256,230,29,249
