"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",70,,24,35,5,6
"Desocupado (045)",297,11,183,74,22,7
"Mujeres (046)",1514,32,478,581,339,84
"Agric., ganadería, caza y silvicultura (047)",166,9,49,52,47,9
"Explotación de minas y canteras (049)",63,1,35,20,7,
"Industrias manufactureras (050)",52,,10,17,21,4
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",259,5,66,95,73,20
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,1,1,,1
"Comercio al por mayor (055)",9,2,2,4,1,
"Comercio al por menor (056)",247,3,63,90,72,19
"Hoteles y restaurantes (057)",140,2,37,51,41,9
"Trans., almac. y comunicaciones (058)",6,,2,1,3,
"Intermediación financiera (059)",1,,,1,,
"Activid.inmobil., empres. y alquileres (060)",11,,6,4,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",31,,13,9,8,1
"Enseñanza (062)",277,,56,176,44,1
"Servicios sociales y de salud (063)",40,,11,22,7,
"Otras activ. serv.comun.soc y personales (064)",36,,9,16,10,1
"Hogares privados con servicio doméstico (065)",197,7,96,53,26,15
"Actividad economica no especificada (067)",175,,45,56,50,24
"Desocupado (068)",57,8,41,7,1,
,,,,,,
"URBANA (069)",2409,51,721,859,615,163
"Agric., ganadería, caza y silvicultura (070)",767,23,243,214,204,83
"Explotación de minas y canteras (072)",113,1,56,40,16,
"Industrias manufactureras (073)",99,3,19,30,42,5
"Suministro de electricidad, gas y agua (074)",5,,2,3,,
"Construcción (075)",116,1,38,44,28,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",373,11,91,130,106,35
"Venta, mant.y rep. veh.autom.y motoc. (077)",16,1,7,4,3,1
"Comercio al por mayor (078)",27,2,4,15,6,
"Comercio al por menor (079)",330,8,80,111,97,34
"Hoteles y restaurantes (080)",123,3,36,44,33,7
"Trans., almac. y comunicaciones (081)",101,2,34,35,26,4
"Intermediación financiera (082)",1,,,1,,
"Activid.inmobil., empres. y alquileres (083)",29,,13,9,6,1
"Admin.pub. y defensa; p. segur.soc afil (084)",95,,16,48,29,2
"Enseñanza (085)",259,,33,158,65,3
"Servicios sociales y de salud (086)",53,,13,25,14,1
"Otras activ. serv.comun.soc y personales (087)",64,1,24,23,12,4
"Hogares privados con servicio doméstico (088)",77,5,36,18,14,4
"Actividad economica no especificada (090)",68,,21,25,14,8
"Desocupado (091)",66,1,46,12,6,1
"Hombres (092)",1688,38,518,561,444,127
"Agric., ganadería, caza y silvicultura (093)",742,20,239,206,196,81
"Explotación de minas y canteras (095)",104,1,52,37,14,
"Industrias manufactureras (096)",64,3,15,17,26,3
"Suministro de electricidad, gas y agua (097)",5,,2,3,,
"Construcción (098)",114,1,37,43,28,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",192,7,42,67,57,19
"Venta, mant.y rep. veh.autom.y motoc. (100)",14,1,6,4,3,
"Comercio al por mayor (101)",20,,2,12,6,
"Comercio al por menor (102)",158,6,34,51,48,19
"Hoteles y restaurantes (103)",24,2,6,7,8,1
"Trans., almac. y comunicaciones (104)",95,2,32,34,23,4
"Activid.inmobil., empres. y alquileres (106)",23,,11,6,5,1
"Admin.pub. y defensa; p. segur.soc afil (107)",68,,5,41,21,1
"Enseñanza (108)",113,,7,60,43,3
"Servicios sociales y de salud (109)",23,,6,7,9,1
"Otras activ. serv.comun.soc y personales (110)",41,1,17,13,6,4
"Hogares privados con servicio doméstico (111)",5,1,1,1,1,1
"Actividad economica no especificada (113)",22,,11,8,1,2
"Desocupado (114)",53,,35,11,6,1
"Mujeres (115)",721,13,203,298,171,36
"Agric., ganadería, caza y silvicultura (116)",25,3,4,8,8,2
"Explotación de minas y canteras (118)",9,,4,3,2,
"Industrias manufactureras (119)",35,,4,13,16,2
"Construcción (121)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",181,4,49,63,49,16
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,,,1
"Comercio al por mayor (124)",7,2,2,3,,
"Comercio al por menor (125)",172,2,46,60,49,15
"Hoteles y restaurantes (126)",99,1,30,37,25,6
"Trans., almac. y comunicaciones (127)",6,,2,1,3,
"Intermediación financiera (128)",1,,,1,,
"Activid.inmobil., empres. y alquileres (129)",6,,2,3,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",27,,11,7,8,1
"Enseñanza (131)",146,,26,98,22,
"Servicios sociales y de salud (132)",30,,7,18,5,
"Otras activ. serv.comun.soc y personales (133)",23,,7,10,6,
"Hogares privados con servicio doméstico (134)",72,4,35,17,13,3
"Actividad economica no especificada (136)",46,,10,17,13,6
"Desocupado (137)",13,1,11,1,,
,,,,,,
"RURAL (138)",8159,159,2768,2639,1911,682
"Agric., ganadería, caza y silvicultura (139)",5631,130,1773,1644,1483,601
"Explotación de minas y canteras (141)",1092,2,467,465,153,5
"Industrias manufactureras (142)",71,,25,20,21,5
"Suministro de electricidad, gas y agua (143)",8,,4,2,1,1
"Construcción (144)",120,1,45,42,29,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",178,3,40,71,50,14
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,1,5,5,1,
"Comercio al por mayor (147)",8,,3,3,2,
"Comercio al por menor (148)",158,2,32,63,47,14
"Hoteles y restaurantes (149)",66,1,21,18,21,5
"Trans., almac. y comunicaciones (150)",74,1,28,27,15,3
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",27,,13,11,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",27,,7,15,5,
"Enseñanza (154)",228,,41,137,48,2
"Servicios sociales y de salud (155)",17,,4,9,4,
"Otras activ. serv.comun.soc y personales (156)",22,,8,6,7,1
"Hogares privados con servicio doméstico (157)",132,3,65,37,13,14
"Actividad economica no especificada (159)",177,,48,66,41,22
"Desocupado (160)",288,18,178,69,17,6
"Hombres (161)",7366,140,2493,2356,1743,634
"Agric., ganadería, caza y silvicultura (162)",5490,124,1728,1600,1444,594
"Explotación de minas y canteras (164)",1038,1,436,448,148,5
"Industrias manufactureras (165)",54,,19,16,16,3
"Suministro de electricidad, gas y agua (166)",7,,3,2,1,1
"Construcción (167)",120,1,45,42,29,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",100,2,23,39,26,10
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,1,5,4,1,
"Comercio al por mayor (170)",6,,3,2,1,
"Comercio al por menor (171)",83,1,15,33,24,10
"Hoteles y restaurantes (172)",25,,14,4,5,2
"Trans., almac. y comunicaciones (173)",74,1,28,27,15,3
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",22,,9,10,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",23,,5,13,5,
"Enseñanza (177)",97,,11,59,26,1
"Servicios sociales y de salud (178)",7,,,5,2,
"Otras activ. serv.comun.soc y personales (179)",9,,6,,3,
"Hogares privados con servicio doméstico (180)",7,,4,1,,2
"Actividad economica no especificada (182)",48,,13,27,4,4
"Desocupado (183)",244,11,148,63,16,6
"Mujeres (184)",793,19,275,283,168,48
"Agric., ganadería, caza y silvicultura (185)",141,6,45,44,39,7
"Explotación de minas y canteras (187)",54,1,31,17,5,
"Industrias manufactureras (188)",17,,6,4,5,2
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",78,1,17,32,24,4
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",2,,,1,1,
"Comercio al por menor (194)",75,1,17,30,23,4
"Hoteles y restaurantes (195)",41,1,7,14,16,3
"Activid.inmobil., empres. y alquileres (198)",5,,4,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",4,,2,2,,
"Enseñanza (200)",131,,30,78,22,1
"Servicios sociales y de salud (201)",10,,4,4,2,
"Otras activ. serv.comun.soc y personales (202)",13,,2,6,4,1
"Hogares privados con servicio doméstico (203)",125,3,61,36,13,12
"Actividad economica no especificada (205)",129,,35,39,37,18
"Desocupado (206)",44,7,30,6,1,
