"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
,,,,,
"URBANA (060)",22085,13482,2507,1897,4199
"Sin nivel (061)",761,679,54,12,16
"Educación inicial (062)",17,14,2,,1
"Primaria (063)",3402,2866,319,104,113
"Secundaria (064)",7441,5751,776,341,573
"Superior no univ. incompleta (065)",1280,844,131,110,195
"Superior no univ. completa (066)",2426,881,353,418,774
"Superior univ. incompleta (067)",2117,1222,253,159,483
"Superior univ. completa (068)",4641,1225,619,753,2044
"De 06 a 14 años (070)",526,467,47,10,2
"Sin nivel (071)",4,4,,,
"Educación inicial (072)",3,3,,,
"Primaria (073)",290,262,23,4,1
"Secundaria (074)",229,198,24,6,1
"De 15 a 29 años (080)",7064,4769,901,505,889
"Sin nivel (081)",32,29,3,,
"Educación inicial (082)",8,8,,,
"Primaria (083)",441,349,59,23,10
"Secundaria (084)",3305,2632,397,143,133
"Superior no univ. incompleta (085)",646,469,69,48,60
"Superior no univ. completa (086)",672,316,101,80,175
"Superior univ. incompleta (087)",1032,666,143,77,146
"Superior univ. completa (088)",928,300,129,134,365
"De 30 a 44 años (090)",8693,4688,1039,867,2099
"Sin nivel (091)",156,129,15,6,6
"Educación inicial (092)",6,3,2,,1
"Primaria (093)",1120,941,103,31,45
"Secundaria (094)",2506,1937,235,117,217
"Superior no univ. incompleta (095)",454,279,47,39,89
"Superior no univ. completa (096)",1194,393,191,216,394
"Superior univ. incompleta (097)",737,398,81,49,209
"Superior univ. completa (098)",2520,608,365,409,1138
"De 45 a 64 años (100)",5059,2933,474,483,1169
"Sin nivel (101)",366,328,24,4,10
"Primaria (103)",1224,1034,113,33,44
"Secundaria (104)",1292,893,114,71,214
"Superior no univ. incompleta (105)",167,86,15,21,45
"Superior no univ. completa (106)",537,159,57,121,200
"Superior univ. incompleta (107)",337,152,28,32,125
"Superior univ. completa (108)",1136,281,123,201,531
"De 65 y más años (110)",743,625,46,32,40
"Sin nivel (111)",203,189,12,2,
"Primaria (113)",327,280,21,13,13
"Secundaria (114)",109,91,6,4,8
"Superior no univ. incompleta (115)",13,10,,2,1
"Superior no univ. completa (116)",23,13,4,1,5
"Superior univ. incompleta (117)",11,6,1,1,3
"Superior univ. completa (118)",57,36,2,9,10
,,,,,
"RURAL (120)",9467,7533,1565,163,206
"Sin nivel (121)",1467,1273,190,4,
"Educación inicial (122)",13,11,2,,
"Primaria (123)",4143,3328,741,45,29
"Secundaria (124)",3207,2542,542,63,60
"Superior no univ. incompleta (125)",160,122,23,8,7
"Superior no univ. completa (126)",177,99,25,19,34
"Superior univ. incompleta (127)",110,77,18,5,10
"Superior univ. completa (128)",190,81,24,19,66
"De 06 a 14 años (130)",208,182,25,1,
"Sin nivel (131)",5,5,,,
"Educación inicial (132)",2,1,1,,
"Primaria (133)",133,114,19,,
"Secundaria (134)",68,62,5,1,
"De 15 a 29 años (140)",2553,2023,420,48,62
"Sin nivel (141)",71,58,12,1,
"Educación inicial (142)",3,3,,,
"Primaria (143)",749,601,141,6,1
"Secundaria (144)",1487,1198,238,27,24
"Superior no univ. incompleta (145)",87,69,12,4,2
"Superior no univ. completa (146)",70,45,7,5,13
"Superior univ. incompleta (147)",38,28,4,1,5
"Superior univ. completa (148)",48,21,6,4,17
"De 30 a 44 años (150)",3087,2404,527,70,86
"Sin nivel (151)",244,210,34,,
"Educación inicial (152)",8,7,1,,
"Primaria (153)",1483,1183,262,24,14
"Secundaria (154)",1096,858,195,25,18
"Superior no univ. incompleta (155)",50,37,7,3,3
"Superior no univ. completa (156)",75,39,10,10,16
"Superior univ. incompleta (157)",45,34,6,2,3
"Superior univ. completa (158)",86,36,12,6,32
"De 45 a 64 años (160)",2628,2060,473,42,53
"Sin nivel (161)",653,550,101,2,
"Primaria (163)",1352,1077,250,14,11
"Secundaria (164)",492,369,97,10,16
"Superior no univ. incompleta (165)",20,13,4,1,2
"Superior no univ. completa (166)",31,14,8,4,5
"Superior univ. incompleta (167)",25,14,7,2,2
"Superior univ. completa (168)",55,23,6,9,17
"De 65 y más años (170)",991,864,120,2,5
"Sin nivel (171)",494,450,43,1,
"Primaria (173)",426,353,69,1,3
"Secundaria (174)",64,55,7,,2
"Superior no univ. incompleta (175)",3,3,,,
"Superior no univ. completa (176)",1,1,,,
"Superior univ. incompleta (177)",2,1,1,,
"Superior univ. completa (178)",1,1,,,
