"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Intermediación financiera (036)",1354,1,491,582,265,15
"Activid.inmobil., empres. y alquileres (037)",8824,37,2757,3542,2239,249
"Admin.pub. y defensa; p. segur.soc afil (038)",7101,,1141,3299,2518,143
"Enseñanza (039)",7330,1,1367,3121,2646,195
"Servicios sociales y de salud (040)",2624,4,401,1035,1042,142
"Otras activ. serv.comun.soc y personales (041)",5371,108,1912,1823,1294,234
"Hogares privados con servicio doméstico (042)",316,33,153,69,51,10
"Actividad economica no especificada (044)",4971,29,1595,1787,1346,214
"Desocupado (045)",10006,158,5119,2630,1752,347
"Mujeres (046)",101233,988,35330,39010,23496,2409
"Agric., ganadería, caza y silvicultura (047)",2704,80,778,1079,654,113
"Pesca (048)",46,,17,18,10,1
"Explotación de minas y canteras (049)",42,,19,18,5,
"Industrias manufactureras (050)",7960,59,2353,3068,2146,334
"Suministro de electricidad, gas y agua (051)",131,,38,67,26,
"Construcción (052)",384,4,168,155,55,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",31900,314,9563,12461,8437,1125
"Venta, mant.y rep. veh.autom.y motoc. (054)",573,1,247,245,73,7
"Comercio al por mayor (055)",1730,9,683,675,330,33
"Comercio al por menor (056)",29597,304,8633,11541,8034,1085
"Hoteles y restaurantes (057)",8337,96,2861,2993,2146,241
"Trans., almac. y comunicaciones (058)",2393,19,1279,778,308,9
"Intermediación financiera (059)",931,1,460,355,113,2
"Activid.inmobil., empres. y alquileres (060)",3360,4,1476,1311,550,19
"Admin.pub. y defensa; p. segur.soc afil (061)",2658,,909,1075,662,12
"Enseñanza (062)",12322,3,3268,5962,3021,68
"Servicios sociales y de salud (063)",4748,1,1101,2144,1471,31
"Otras activ. serv.comun.soc y personales (064)",4187,29,1214,1806,1042,96
"Hogares privados con servicio doméstico (065)",9734,300,5044,2796,1432,162
"Organiz. y organos extraterritoriales (066)",1,,,,1,
"Actividad economica no especificada (067)",4184,7,1541,1531,958,147
"Desocupado (068)",5211,71,3241,1393,459,47
,,,,,,
"URBANA (069)",269734,2853,89165,100311,68121,9284
"Agric., ganadería, caza y silvicultura (070)",18779,261,4835,6215,6068,1400
"Pesca (071)",1385,11,519,545,271,39
"Explotación de minas y canteras (072)",404,2,157,175,65,5
"Industrias manufactureras (073)",25741,310,8425,9049,6845,1112
"Suministro de electricidad, gas y agua (074)",981,3,217,436,307,18
"Construcción (075)",16458,88,5319,6285,4192,574
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",69292,1072,21373,25687,18173,2987
"Venta, mant.y rep. veh.autom.y motoc. (077)",6879,85,2568,2369,1628,229
"Comercio al por mayor (078)",4486,27,1727,1712,909,111
"Comercio al por menor (079)",57927,960,17078,21606,15636,2647
"Hoteles y restaurantes (080)",12090,193,4466,4110,2952,369
"Trans., almac. y comunicaciones (081)",32082,182,11904,12387,6892,717
"Intermediación financiera (082)",2269,2,945,932,374,16
"Activid.inmobil., empres. y alquileres (083)",12009,40,4174,4782,2748,265
"Admin.pub. y defensa; p. segur.soc afil (084)",9591,,2006,4305,3128,152
"Enseñanza (085)",19367,4,4538,8969,5595,261
"Servicios sociales y de salud (086)",7293,5,1478,3144,2495,171
"Otras activ. serv.comun.soc y personales (087)",9325,136,3028,3553,2284,324
"Hogares privados con servicio doméstico (088)",9708,321,5002,2772,1446,167
"Organiz. y organos extraterritoriales (089)",1,,,,1,
"Actividad economica no especificada (090)",8808,35,3012,3206,2218,337
"Desocupado (091)",14151,188,7767,3759,2067,370
"Hombres (092)",171949,1946,55179,62553,45294,6977
"Agric., ganadería, caza y silvicultura (093)",16956,225,4344,5485,5576,1326
"Pesca (094)",1343,11,503,529,262,38
"Explotación de minas y canteras (095)",362,2,138,157,60,5
"Industrias manufactureras (096)",18152,257,6221,6101,4780,793
"Suministro de electricidad, gas y agua (097)",850,3,179,369,281,18
"Construcción (098)",16086,85,5157,6135,4137,572
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",38282,765,12036,13596,9991,1894
"Venta, mant.y rep. veh.autom.y motoc. (100)",6308,84,2322,2124,1556,222
"Comercio al por mayor (101)",2782,18,1053,1050,582,79
"Comercio al por menor (102)",29192,663,8661,10422,7853,1593
"Hoteles y restaurantes (103)",3923,98,1676,1180,839,130
"Trans., almac. y comunicaciones (104)",29714,163,10638,11620,6585,708
"Intermediación financiera (105)",1344,1,488,580,261,14
"Activid.inmobil., empres. y alquileres (106)",8685,36,2718,3482,2203,246
"Admin.pub. y defensa; p. segur.soc afil (107)",6971,,1109,3249,2473,140
"Enseñanza (108)",7207,1,1338,3076,2599,193
"Servicios sociales y de salud (109)",2596,4,397,1023,1032,140
"Otras activ. serv.comun.soc y personales (110)",5198,107,1837,1773,1252,229
"Hogares privados con servicio doméstico (111)",305,32,149,66,48,10
"Actividad economica no especificada (113)",4774,28,1528,1721,1301,196
"Desocupado (114)",9201,128,4723,2411,1614,325
"Mujeres (115)",97785,907,33986,37758,22827,2307
"Agric., ganadería, caza y silvicultura (116)",1823,36,491,730,492,74
"Pesca (117)",42,,16,16,9,1
"Explotación de minas y canteras (118)",42,,19,18,5,
"Industrias manufactureras (119)",7589,53,2204,2948,2065,319
"Suministro de electricidad, gas y agua (120)",131,,38,67,26,
"Construcción (121)",372,3,162,150,55,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",31010,307,9337,12091,8182,1093
"Venta, mant.y rep. veh.autom.y motoc. (123)",571,1,246,245,72,7
"Comercio al por mayor (124)",1704,9,674,662,327,32
"Comercio al por menor (125)",28735,297,8417,11184,7783,1054
"Hoteles y restaurantes (126)",8167,95,2790,2930,2113,239
"Trans., almac. y comunicaciones (127)",2368,19,1266,767,307,9
"Intermediación financiera (128)",925,1,457,352,113,2
"Activid.inmobil., empres. y alquileres (129)",3324,4,1456,1300,545,19
"Admin.pub. y defensa; p. segur.soc afil (130)",2620,,897,1056,655,12
"Enseñanza (131)",12160,3,3200,5893,2996,68
"Servicios sociales y de salud (132)",4697,1,1081,2121,1463,31
"Otras activ. serv.comun.soc y personales (133)",4127,29,1191,1780,1032,95
"Hogares privados con servicio doméstico (134)",9403,289,4853,2706,1398,157
"Organiz. y organos extraterritoriales (135)",1,,,,1,
"Actividad economica no especificada (136)",4034,7,1484,1485,917,141
"Desocupado (137)",4950,60,3044,1348,453,45
,,,,,,
"RURAL (138)",16939,303,6153,5719,3913,851
"Agric., ganadería, caza y silvicultura (139)",9880,198,3194,3289,2517,682
"Pesca (140)",42,,23,13,6,
"Explotación de minas y canteras (141)",103,3,50,26,21,3
"Industrias manufactureras (142)",1073,14,455,335,242,27
"Suministro de electricidad, gas y agua (143)",19,,2,12,4,1
"Construcción (144)",477,2,187,189,94,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1485,25,465,583,361,51
"Venta, mant.y rep. veh.autom.y motoc. (146)",141,1,79,35,24,2
"Comercio al por mayor (147)",67,,25,31,8,3
"Comercio al por menor (148)",1277,24,361,517,329,46
"Hoteles y restaurantes (149)",218,2,93,79,41,3
"Trans., almac. y comunicaciones (150)",931,3,444,354,121,9
"Intermediación financiera (151)",16,,6,5,4,1
"Activid.inmobil., empres. y alquileres (152)",175,1,59,71,41,3
"Admin.pub. y defensa; p. segur.soc afil (153)",168,,44,69,52,3
"Enseñanza (154)",285,,97,114,72,2
"Servicios sociales y de salud (155)",79,,24,35,18,2
"Otras activ. serv.comun.soc y personales (156)",233,1,98,76,52,6
"Hogares privados con servicio doméstico (157)",342,12,195,93,37,5
"Actividad economica no especificada (159)",347,1,124,112,86,24
"Desocupado (160)",1066,41,593,264,144,24
"Hombres (161)",13491,222,4809,4467,3244,749
"Agric., ganadería, caza y silvicultura (162)",8999,154,2907,2940,2355,643
"Pesca (163)",38,,22,11,5,
"Explotación de minas y canteras (164)",103,3,50,26,21,3
"Industrias manufactureras (165)",702,8,306,215,161,12
"Suministro de electricidad, gas y agua (166)",19,,2,12,4,1
"Construcción (167)",465,1,181,184,94,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",595,18,239,213,106,19
"Venta, mant.y rep. veh.autom.y motoc. (169)",139,1,78,35,23,2
"Comercio al por mayor (170)",41,,16,18,5,2
"Comercio al por menor (171)",415,17,145,160,78,15
"Hoteles y restaurantes (172)",48,1,22,16,8,1
"Trans., almac. y comunicaciones (173)",906,3,431,343,120,9
"Intermediación financiera (174)",10,,3,2,4,1
"Activid.inmobil., empres. y alquileres (175)",139,1,39,60,36,3
"Admin.pub. y defensa; p. segur.soc afil (176)",130,,32,50,45,3
"Enseñanza (177)",123,,29,45,47,2
"Servicios sociales y de salud (178)",28,,4,12,10,2
"Otras activ. serv.comun.soc y personales (179)",173,1,75,50,42,5
"Hogares privados con servicio doméstico (180)",11,1,4,3,3,
"Actividad economica no especificada (182)",197,1,67,66,45,18
"Desocupado (183)",805,30,396,219,138,22
"Mujeres (184)",3448,81,1344,1252,669,102
"Agric., ganadería, caza y silvicultura (185)",881,44,287,349,162,39
"Pesca (186)",4,,1,2,1,
"Industrias manufactureras (188)",371,6,149,120,81,15
"Construcción (190)",12,1,6,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",890,7,226,370,255,32
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,,1,
"Comercio al por mayor (193)",26,,9,13,3,1
"Comercio al por menor (194)",862,7,216,357,251,31
"Hoteles y restaurantes (195)",170,1,71,63,33,2
"Trans., almac. y comunicaciones (196)",25,,13,11,1,
"Intermediación financiera (197)",6,,3,3,,
"Activid.inmobil., empres. y alquileres (198)",36,,20,11,5,
"Admin.pub. y defensa; p. segur.soc afil (199)",38,,12,19,7,
"Enseñanza (200)",162,,68,69,25,
"Servicios sociales y de salud (201)",51,,20,23,8,
"Otras activ. serv.comun.soc y personales (202)",60,,23,26,10,1
"Hogares privados con servicio doméstico (203)",331,11,191,90,34,5
"Actividad economica no especificada (205)",150,,57,46,41,6
"Desocupado (206)",261,11,197,45,6,2
