"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",74,,25,28,20,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2663,81,808,994,679,101
"Otra (036)",5,,,4,1,
"Ocupación no especificada (037)",221,2,67,86,51,15
"Desocupado (038)",332,7,174,107,35,9
,,,,,,
"URBANA (039)",21383,339,6595,8089,5515,845
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",77,,3,30,40,4
"Profes., científicos e intelectuales (041)",1704,,278,880,517,29
"Técnicos de nivel medio y trab.asimilados (042)",1363,4,417,491,400,51
"Jefes y empleados de oficina (043)",1057,,402,384,265,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3556,50,1094,1313,923,176
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1066,4,217,419,335,91
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",3119,22,940,1166,863,128
"Obreros construc., conf., papel, fab., instr. (047)",3002,4,937,1254,711,96
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",4942,233,1693,1648,1152,216
"Otra (049)",166,,38,89,39,
"Ocupación no especificada (050)",534,9,165,188,147,25
"Desocupado (051)",797,13,411,227,123,23
"Hombres (052)",14109,230,4358,5175,3722,624
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",51,,2,20,25,4
"Profes., científicos e intelectuales (054)",838,,130,390,299,19
"Técnicos de nivel medio y trab.asimilados (055)",953,3,273,322,309,46
"Jefes y empleados de oficina (056)",440,,132,157,145,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1408,24,432,496,366,90
"Agricult.trabaj. calif. agrop. y pesqueros (058)",867,3,184,323,275,82
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",2912,20,892,1095,788,117
"Obreros construc., conf., papel, fab., instr. (060)",2931,4,913,1226,692,96
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2700,161,996,815,593,135
"Otra (062)",161,,38,85,38,
"Ocupación no especificada (063)",354,7,111,119,104,13
"Desocupado (064)",494,8,255,127,88,16
"Mujeres (065)",7274,109,2237,2914,1793,221
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",26,,1,10,15,
"Profes., científicos e intelectuales (067)",866,,148,490,218,10
"Técnicos de nivel medio y trab.asimilados (068)",410,1,144,169,91,5
"Jefes y empleados de oficina (069)",617,,270,227,120,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2148,26,662,817,557,86
"Agricult.trabaj. calif. agrop. y pesqueros (071)",199,1,33,96,60,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",207,2,48,71,75,11
"Obreros construc., conf., papel, fab., instr. (073)",71,,24,28,19,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2242,72,697,833,559,81
"Otra (075)",5,,,4,1,
"Ocupación no especificada (076)",180,2,54,69,43,12
"Desocupado (077)",303,5,156,100,35,7
,,,,,,
"RURAL (078)",2893,38,878,937,812,228
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,,5,,
"Profes., científicos e intelectuales (080)",57,,15,27,15,
"Técnicos de nivel medio y trab.asimilados (081)",29,,12,11,6,
"Jefes y empleados de oficina (082)",26,,9,13,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",131,4,44,46,32,5
"Agricult.trabaj. calif. agrop. y pesqueros (084)",624,1,99,164,260,100
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",192,,80,76,31,5
"Obreros construc., conf., papel, fab., instr. (086)",132,,42,47,37,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1399,30,459,457,371,82
"Otra (088)",1,,1,,,
"Ocupación no especificada (089)",173,1,49,64,41,18
"Desocupado (090)",124,2,68,27,15,12
"Hombres (091)",2169,27,671,673,616,182
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,2,,
"Profes., científicos e intelectuales (093)",29,,6,13,10,
"Técnicos de nivel medio y trab.asimilados (094)",18,,5,9,4,
"Jefes y empleados de oficina (095)",16,,4,9,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",53,4,24,16,8,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",532,1,79,140,228,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",184,,77,74,28,5
"Obreros construc., conf., papel, fab., instr. (099)",129,,41,47,36,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",978,21,348,296,251,62
"Otra (101)",1,,1,,,
"Ocupación no especificada (102)",132,1,36,47,33,15
"Desocupado (103)",95,,50,20,15,10
"Mujeres (104)",724,11,207,264,196,46
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,3,,
"Profes., científicos e intelectuales (106)",28,,9,14,5,
"Técnicos de nivel medio y trab.asimilados (107)",11,,7,2,2,
"Jefes y empleados de oficina (108)",10,,5,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",78,,20,30,24,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",92,,20,24,32,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",8,,3,2,3,
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",421,9,111,161,120,20
"Ocupación no especificada (115)",41,,13,17,8,3
"Desocupado (116)",29,2,18,7,,2
