"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (063)",186,,,,,,122,64
"De 25 a 29 años (064)",211,,,,,8,162,41
"De 30 a 34 años (065)",241,,,,,23,161,57
"De 35 a 39 años (066)",254,,,,,56,161,37
"De 40 a 44 años (067)",210,,,,3,78,91,38
"De 45 a 49 años (068)",200,,,,13,115,45,27
"De 50 y más años (069)",927,15,68,152,237,150,13,292
"PEA (070)",877,4,10,36,87,206,334,200
"De 15 a 19 años (072)",15,,,,,,9,6
"De 20 a 24 años (073)",68,,,,,,46,22
"De 25 a 29 años (074)",90,,,,,3,65,22
"De 30 a 34 años (075)",102,,,,,8,71,23
"De 35 a 39 años (076)",123,,,,,30,73,20
"De 40 a 44 años (077)",105,,,,2,42,46,15
"De 45 a 49 años (078)",101,,,,7,60,20,14
"De 50 y más años (079)",273,4,10,36,78,63,4,78
"Ocupada (080)",867,4,10,35,87,202,329,200
"De 15 a 19 años (082)",15,,,,,,9,6
"De 20 a 24 años (083)",67,,,,,,45,22
"De 25 a 29 años (084)",89,,,,,3,64,22
"De 30 a 34 años (085)",101,,,,,8,70,23
"De 35 a 39 años (086)",120,,,,,29,71,20
"De 40 a 44 años (087)",104,,,,2,41,46,15
"De 45 a 49 años (088)",99,,,,7,58,20,14
"De 50 y más años (089)",272,4,10,35,78,63,4,78
"Desocupada (090)",10,,,1,,4,5,
"De 20 a 24 años (093)",1,,,,,,1,
"De 25 a 29 años (094)",1,,,,,,1,
"De 30 a 34 años (095)",1,,,,,,1,
"De 35 a 39 años (096)",3,,,,,1,2,
"De 40 a 44 años (097)",1,,,,,1,,
"De 45 a 49 años (098)",2,,,,,2,,
"De 50 y más años (099)",1,,,1,,,,
"No PEA (100)",1415,11,58,116,166,224,455,385
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",42,,,,,,25,17
"De 20 a 24 años (103)",118,,,,,,76,42
"De 25 a 29 años (104)",121,,,,,5,97,19
"De 30 a 34 años (105)",139,,,,,15,90,34
"De 35 a 39 años (106)",131,,,,,26,88,17
"De 40 a 44 años (107)",105,,,,1,36,45,23
"De 45 a 49 años (108)",99,,,,6,55,25,13
"De 50 y más años (109)",654,11,58,116,159,87,9,214
,,,,,,,,
"RURAL (120)",998,4,27,75,114,150,375,253
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",28,,,,,,19,9
"De 20 a 24 años (123)",104,,,,,,77,27
"De 25 a 29 años (124)",101,,,,,2,77,22
"De 30 a 34 años (125)",87,,,,,5,62,20
"De 35 a 39 años (126)",85,,,,,14,59,12
"De 40 a 44 años (127)",83,,,,3,25,45,10
"De 45 a 49 años (128)",88,,,,10,38,30,10
"De 50 y más años (129)",421,4,27,75,101,66,6,142
"PEA (130)",393,2,9,27,38,69,154,94
"De 15 a 19 años (132)",10,,,,,,5,5
"De 20 a 24 años (133)",50,,,,,,38,12
"De 25 a 29 años (134)",35,,,,,,25,10
"De 30 a 34 años (135)",38,,,,,2,28,8
"De 35 a 39 años (136)",35,,,,,7,21,7
"De 40 a 44 años (137)",40,,,,2,10,24,4
"De 45 a 49 años (138)",35,,,,4,19,11,1
"De 50 y más años (139)",150,2,9,27,32,31,2,47
"Ocupada (140)",393,2,9,27,38,69,154,94
"De 15 a 19 años (142)",10,,,,,,5,5
"De 20 a 24 años (143)",50,,,,,,38,12
"De 25 a 29 años (144)",35,,,,,,25,10
"De 30 a 34 años (145)",38,,,,,2,28,8
"De 35 a 39 años (146)",35,,,,,7,21,7
"De 40 a 44 años (147)",40,,,,2,10,24,4
"De 45 a 49 años (148)",35,,,,4,19,11,1
"De 50 y más años (149)",150,2,9,27,32,31,2,47
"No PEA (160)",605,2,18,48,76,81,221,159
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",18,,,,,,14,4
"De 20 a 24 años (163)",54,,,,,,39,15
"De 25 a 29 años (164)",66,,,,,2,52,12
"De 30 a 34 años (165)",49,,,,,3,34,12
"De 35 a 39 años (166)",50,,,,,7,38,5
"De 40 a 44 años (167)",43,,,,1,15,21,6
"De 45 a 49 años (168)",53,,,,6,19,19,9
"De 50 y más años (169)",271,2,18,48,69,35,4,95
