"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",33,22,6,2,3
,,,,,
"URBANA (060)",21200,16353,1539,1090,2218
"Sin nivel (061)",642,599,23,13,7
"Educación inicial (062)",26,22,2,1,1
"Primaria (063)",4841,4410,245,106,80
"Secundaria (064)",9742,8325,625,285,507
"Superior no univ. incompleta (065)",1068,757,91,44,176
"Superior no univ. completa (066)",1567,782,131,162,492
"Superior univ. incompleta (067)",963,581,84,57,241
"Superior univ. completa (068)",2351,877,338,422,714
"De 06 a 14 años (070)",413,374,30,8,1
"Sin nivel (071)",9,7,2,,
"Educación inicial (072)",8,8,,,
"Primaria (073)",255,231,17,6,1
"Secundaria (074)",141,128,11,2,
"De 15 a 29 años (080)",7740,5991,601,349,799
"Sin nivel (081)",57,52,3,,2
"Educación inicial (082)",10,9,,,1
"Primaria (083)",935,821,56,27,31
"Secundaria (084)",4611,3925,322,131,233
"Superior no univ. incompleta (085)",531,391,49,22,69
"Superior no univ. completa (086)",586,308,40,44,194
"Superior univ. incompleta (087)",424,258,45,33,88
"Superior univ. completa (088)",586,227,86,92,181
"De 30 a 44 años (090)",7821,5756,591,499,975
"Sin nivel (091)",161,146,7,5,3
"Educación inicial (092)",8,5,2,1,
"Primaria (093)",1636,1482,88,37,29
"Secundaria (094)",3280,2837,188,92,163
"Superior no univ. incompleta (095)",389,266,29,18,76
"Superior no univ. completa (096)",738,350,69,84,235
"Superior univ. incompleta (097)",373,214,31,16,112
"Superior univ. completa (098)",1236,456,177,246,357
"De 45 a 64 años (100)",4596,3655,289,221,431
"Sin nivel (101)",302,286,10,5,1
"Primaria (103)",1663,1546,71,31,15
"Secundaria (104)",1595,1334,96,58,107
"Superior no univ. incompleta (105)",141,94,13,4,30
"Superior no univ. completa (106)",237,120,21,33,63
"Superior univ. incompleta (107)",151,95,7,8,41
"Superior univ. completa (108)",507,180,71,82,174
"De 65 y más años (110)",630,577,28,13,12
"Sin nivel (111)",113,108,1,3,1
"Primaria (113)",352,330,13,5,4
"Secundaria (114)",115,101,8,2,4
"Superior no univ. incompleta (115)",7,6,,,1
"Superior no univ. completa (116)",6,4,1,1,
"Superior univ. incompleta (117)",15,14,1,,
"Superior univ. completa (118)",22,14,4,2,2
,,,,,
"RURAL (120)",48950,46479,1526,361,584
"Sin nivel (121)",5340,5227,89,22,2
"Educación inicial (122)",60,54,5,1,
"Primaria (123)",21213,20606,461,74,72
"Secundaria (124)",19744,18751,621,139,233
"Superior no univ. incompleta (125)",780,655,65,18,42
"Superior no univ. completa (126)",663,463,84,29,87
"Superior univ. incompleta (127)",334,253,28,14,39
"Superior univ. completa (128)",816,470,173,64,109
"De 06 a 14 años (130)",1570,1457,103,10,
"Sin nivel (131)",193,176,16,1,
"Educación inicial (132)",19,17,2,,
"Primaria (133)",1121,1043,72,6,
"Secundaria (134)",237,221,13,3,
"De 15 a 29 años (140)",21353,20294,660,153,246
"Sin nivel (141)",1054,1023,24,7,
"Educación inicial (142)",30,27,2,1,
"Primaria (143)",7220,7033,142,30,15
"Secundaria (144)",11941,11375,373,81,112
"Superior no univ. incompleta (145)",451,383,34,8,26
"Superior no univ. completa (146)",281,198,31,9,43
"Superior univ. incompleta (147)",145,110,11,5,19
"Superior univ. completa (148)",231,145,43,12,31
"De 30 a 44 años (150)",15634,14735,528,134,237
"Sin nivel (151)",1608,1578,22,8,
"Educación inicial (152)",11,10,1,,
"Primaria (153)",7258,7059,145,26,28
"Secundaria (154)",5655,5347,172,45,91
"Superior no univ. incompleta (155)",256,211,27,6,12
"Superior no univ. completa (156)",304,205,46,13,40
"Superior univ. incompleta (157)",129,99,13,4,13
"Superior univ. completa (158)",413,226,102,32,53
"De 45 a 64 años (160)",8657,8291,212,58,96
"Sin nivel (161)",1872,1841,24,5,2
"Primaria (163)",4671,4548,88,9,26
"Secundaria (164)",1751,1652,59,10,30
"Superior no univ. incompleta (165)",70,59,4,4,3
"Superior no univ. completa (166)",75,57,7,7,4
"Superior univ. incompleta (167)",57,43,4,3,7
"Superior univ. completa (168)",161,91,26,20,24
"De 65 y más años (170)",1736,1702,23,6,5
"Sin nivel (171)",613,609,3,1,
"Primaria (173)",943,923,14,3,3
"Secundaria (174)",160,156,4,,
"Superior no univ. incompleta (175)",3,2,,,1
"Superior no univ. completa (176)",3,3,,,
"Superior univ. incompleta (177)",3,1,,2,
"Superior univ. completa (178)",11,8,2,,1
