"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",43,,,,,,27,16
"De 20 a 24 años (063)",152,,,,,,103,49
"De 25 a 29 años (064)",198,,,,,13,104,81
"De 30 a 34 años (065)",192,,,,,32,94,66
"De 35 a 39 años (066)",188,,,,6,75,71,36
"De 40 a 44 años (067)",174,,,,21,84,32,37
"De 45 a 49 años (068)",161,,,4,40,68,17,32
"De 50 y más años (069)",770,29,80,182,185,83,4,207
"PEA (070)",1176,10,31,125,166,268,261,315
"De 15 a 19 años (072)",16,,,,,,10,6
"De 20 a 24 años (073)",88,,,,,,57,31
"De 25 a 29 años (074)",131,,,,,11,68,52
"De 30 a 34 años (075)",122,,,,,22,56,44
"De 35 a 39 años (076)",140,,,,5,63,45,27
"De 40 a 44 años (077)",126,,,,15,68,15,28
"De 45 a 49 años (078)",116,,,3,30,51,10,22
"De 50 y más años (079)",437,10,31,122,116,53,,105
"Ocupada (080)",1126,10,31,124,163,256,241,301
"De 15 a 19 años (082)",15,,,,,,9,6
"De 20 a 24 años (083)",80,,,,,,52,28
"De 25 a 29 años (084)",118,,,,,11,62,45
"De 30 a 34 años (085)",117,,,,,21,54,42
"De 35 a 39 años (086)",131,,,,5,58,41,27
"De 40 a 44 años (087)",121,,,,15,65,13,28
"De 45 a 49 años (088)",114,,,3,29,50,10,22
"De 50 y más años (089)",430,10,31,121,114,51,,103
"Desocupada (090)",50,,,1,3,12,20,14
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",8,,,,,,5,3
"De 25 a 29 años (094)",13,,,,,,6,7
"De 30 a 34 años (095)",5,,,,,1,2,2
"De 35 a 39 años (096)",9,,,,,5,4,
"De 40 a 44 años (097)",5,,,,,3,2,
"De 45 a 49 años (098)",2,,,,1,1,,
"De 50 y más años (099)",7,,,1,2,2,,2
"No PEA (100)",703,19,49,61,86,87,191,210
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",27,,,,,,17,10
"De 20 a 24 años (103)",64,,,,,,46,18
"De 25 a 29 años (104)",67,,,,,2,36,29
"De 30 a 34 años (105)",70,,,,,10,38,22
"De 35 a 39 años (106)",48,,,,1,12,26,9
"De 40 a 44 años (107)",48,,,,6,16,17,9
"De 45 a 49 años (108)",45,,,1,10,17,7,10
"De 50 y más años (109)",333,19,49,60,69,30,4,102
,,,,,,,,
"RURAL (120)",498,10,19,34,72,96,132,135
"De 15 a 19 años (122)",16,,,,,,9,7
"De 20 a 24 años (123)",40,,,,,,24,16
"De 25 a 29 años (124)",52,,,,,,36,16
"De 30 a 34 años (125)",40,,,,,8,17,15
"De 35 a 39 años (126)",50,,,,1,23,18,8
"De 40 a 44 años (127)",40,,,,2,12,17,9
"De 45 a 49 años (128)",42,,,,6,20,8,8
"De 50 y más años (129)",218,10,19,34,63,33,3,56
"PEA (130)",342,4,9,25,52,73,85,94
"De 15 a 19 años (132)",8,,,,,,4,4
"De 20 a 24 años (133)",26,,,,,,16,10
"De 25 a 29 años (134)",33,,,,,,20,13
"De 30 a 34 años (135)",32,,,,,8,11,13
"De 35 a 39 años (136)",41,,,,1,19,15,6
"De 40 a 44 años (137)",29,,,,2,9,11,7
"De 45 a 49 años (138)",28,,,,1,14,5,8
"De 50 y más años (139)",145,4,9,25,48,23,3,33
"Ocupada (140)",342,4,9,25,52,73,85,94
"De 15 a 19 años (142)",8,,,,,,4,4
"De 20 a 24 años (143)",26,,,,,,16,10
"De 25 a 29 años (144)",33,,,,,,20,13
"De 30 a 34 años (145)",32,,,,,8,11,13
"De 35 a 39 años (146)",41,,,,1,19,15,6
"De 40 a 44 años (147)",29,,,,2,9,11,7
"De 45 a 49 años (148)",28,,,,1,14,5,8
"De 50 y más años (149)",145,4,9,25,48,23,3,33
"No PEA (160)",156,6,10,9,20,23,47,41
"De 15 a 19 años (162)",8,,,,,,5,3
"De 20 a 24 años (163)",14,,,,,,8,6
"De 25 a 29 años (164)",19,,,,,,16,3
"De 30 a 34 años (165)",8,,,,,,6,2
"De 35 a 39 años (166)",9,,,,,4,3,2
"De 40 a 44 años (167)",11,,,,,3,6,2
"De 45 a 49 años (168)",14,,,,5,6,3,
"De 50 y más años (169)",73,6,10,9,15,10,,23
