"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",3,13,10,,76.9,,
"De 50 y más años (039)",5,40,31,,77.5,,
"No PEA (040)",11493,35615,30293,641,85.1,1.8,
"De 12 a 14 años (041)",1902,5,5,,100,,
"De 15 a 19 años (042)",1735,366,359,104,98.1,28.4,
"De 20 a 24 años (043)",1127,1412,1361,160,96.4,11.3,
"De 25 a 29 años (044)",916,2249,2157,135,95.9,6,
"De 30 a 34 años (045)",786,2809,2618,83,93.2,3,
"De 35 a 39 años (046)",794,3687,3384,94,91.8,2.5,
"De 40 a 44 años (047)",747,4294,3827,58,89.1,1.4,
"De 45 a 49 años (048)",657,4011,3429,7,85.5,0.2,
"De 50 y más años (049)",2829,16782,13153,,78.4,,
,,,,,,,
"URBANA (060)",3638,9892,8888,155,89.9,1.6,
"De 12 a 14 años (061)",386,1,1,,100,,
"De 15 a 19 años (062)",463,62,61,16,98.4,25.8,
"De 20 a 24 años (063)",352,312,307,28,98.4,9,
"De 25 a 29 años (064)",365,571,556,34,97.4,6,
"De 30 a 34 años (065)",363,819,805,34,98.3,4.2,
"De 35 a 39 años (066)",349,1165,1098,30,94.2,2.6,
"De 40 a 44 años (067)",273,1163,1087,13,93.5,1.1,
"De 45 a 49 años (068)",253,1284,1163,,90.6,,
"De 50 y más años (069)",834,4515,3810,,84.4,,
"PEA (070)",1218,3348,3078,56,91.9,1.7,
"De 12 a 14 años (071)",7,,,,,,
"De 15 a 19 años (072)",54,13,12,3,92.3,23.1,
"De 20 a 24 años (073)",123,80,80,8,100,10,
"De 25 a 29 años (074)",181,206,200,12,97.1,5.8,
"De 30 a 34 años (075)",190,346,340,16,98.3,4.6,
"De 35 a 39 años (076)",188,505,489,17,96.8,3.4,
"De 40 a 44 años (077)",118,420,386,,91.9,,
"De 45 a 49 años (078)",106,452,424,,93.8,,
"De 50 y más años (079)",251,1326,1147,,86.5,,
"Ocupada (080)",1175,3281,3021,54,92.1,1.6,
"De 12 a 14 años (081)",5,,,,,,
"De 15 a 19 años (082)",43,11,10,2,90.9,18.2,
"De 20 a 24 años (083)",113,75,75,7,100,9.3,
"De 25 a 29 años (084)",174,198,192,12,97,6.1,
"De 30 a 34 años (085)",188,346,340,16,98.3,4.6,
"De 35 a 39 años (086)",184,494,478,17,96.8,3.4,
"De 40 a 44 años (087)",116,413,380,,92,,
"De 45 a 49 años (088)",104,441,415,,94.1,,
"De 50 y más años (089)",248,1303,1131,,86.8,,
"Desocupada (090)",43,67,57,2,85.1,3,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",11,2,2,1,100,50,
"De 20 a 24 años (093)",10,5,5,1,100,20,
"De 25 a 29 años (094)",7,8,8,,100,,
"De 30 a 34 años (095)",2,,,,,,
"De 35 a 39 años (096)",4,11,11,,100,,
"De 40 a 44 años (097)",2,7,6,,85.7,,
"De 45 a 49 años (098)",2,11,9,,81.8,,
"De 50 y más años (099)",3,23,16,,69.6,,
"No PEA (100)",2420,6544,5810,99,88.8,1.5,
"De 12 a 14 años (101)",379,1,1,,100,,
"De 15 a 19 años (102)",409,49,49,13,100,26.5,
"De 20 a 24 años (103)",229,232,227,20,97.8,8.6,
"De 25 a 29 años (104)",184,365,356,22,97.5,6,
"De 30 a 34 años (105)",173,473,465,18,98.3,3.8,
"De 35 a 39 años (106)",161,660,609,13,92.3,2,
"De 40 a 44 años (107)",155,743,701,13,94.3,1.7,
"De 45 a 49 años (108)",147,832,739,,88.8,,
"De 50 y más años (109)",583,3189,2663,,83.5,,
,,,,,,,
"RURAL (120)",11860,40521,34160,732,84.3,1.8,
"De 12 a 14 años (121)",1563,6,6,,100,,
"De 15 a 19 años (122)",1553,386,378,107,97.9,27.7,
"De 20 a 24 años (123)",1256,1604,1543,184,96.2,11.5,
"De 25 a 29 años (124)",1052,2647,2523,153,95.3,5.8,
"De 30 a 34 años (125)",959,3475,3218,99,92.6,2.8,
"De 35 a 39 años (126)",915,4270,3885,116,91,2.7,
"De 40 a 44 años (127)",857,5083,4478,63,88.1,1.2,
"De 45 a 49 años (128)",754,4759,3985,10,83.7,0.2,
"De 50 y más años (129)",2951,18291,14144,,77.3,,
"PEA (130)",2787,11450,9677,188,84.5,1.6,
"De 12 a 14 años (131)",40,2,2,,100,,
"De 15 a 19 años (132)",227,69,68,16,98.6,23.2,
"De 20 a 24 años (133)",358,424,409,44,96.5,10.4,
"De 25 a 29 años (134)",320,763,722,39,94.6,5.1,
"De 30 a 34 años (135)",346,1139,1065,33,93.5,2.9,
"De 35 a 39 años (136)",282,1243,1110,35,89.3,2.8,
"De 40 a 44 años (137)",265,1532,1352,18,88.3,1.2,
"De 45 a 49 años (138)",244,1580,1295,3,82,0.2,
"De 50 y más años (139)",705,4698,3654,,77.8,,
"Ocupada (140)",2736,11381,9616,188,84.5,1.7,
"De 12 a 14 años (141)",39,2,2,,100,,
"De 15 a 19 años (142)",219,69,68,16,98.6,23.2,
"De 20 a 24 años (143)",339,413,398,44,96.4,10.7,
"De 25 a 29 años (144)",313,755,714,39,94.6,5.2,
"De 30 a 34 años (145)",340,1131,1057,33,93.5,2.9,
"De 35 a 39 años (146)",278,1230,1102,35,89.6,2.8,
"De 40 a 44 años (147)",262,1522,1342,18,88.2,1.2,
"De 45 a 49 años (148)",243,1578,1294,3,82,0.2,
"De 50 y más años (149)",703,4681,3639,,77.7,,
"Desocupada (150)",51,69,61,,88.4,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",8,,,,,,
"De 20 a 24 años (153)",19,11,11,,100,,
"De 25 a 29 años (154)",7,8,8,,100,,
"De 30 a 34 años (155)",6,8,8,,100,,
"De 35 a 39 años (156)",4,13,8,,61.5,,
"De 40 a 44 años (157)",3,10,10,,100,,
"De 45 a 49 años (158)",1,2,1,,50,,
"De 50 y más años (159)",2,17,15,,88.2,,
"No PEA (160)",9073,29071,24483,544,84.2,1.9,
"De 12 a 14 años (161)",1523,4,4,,100,,
"De 15 a 19 años (162)",1326,317,310,91,97.8,28.7,
"De 20 a 24 años (163)",898,1180,1134,140,96.1,11.9,
"De 25 a 29 años (164)",732,1884,1801,114,95.6,6.1,
"De 30 a 34 años (165)",613,2336,2153,66,92.2,2.8,
"De 35 a 39 años (166)",633,3027,2775,81,91.7,2.7,
"De 40 a 44 años (167)",592,3551,3126,45,88,1.3,
"De 45 a 49 años (168)",510,3179,2690,7,84.6,0.2,
"De 50 y más años (169)",2246,13593,10490,,77.2,,
