"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",57,28,11,7,11
,,,,,
"URBANA (060)",39923,21982,4925,4795,8221
"Sin nivel (061)",520,364,69,37,50
"Educación inicial (062)",29,18,4,5,2
"Primaria (063)",5962,4195,731,470,566
"Secundaria (064)",18416,11152,2359,1799,3106
"Superior no univ. incompleta (065)",3114,1683,383,380,668
"Superior no univ. completa (066)",6360,2408,735,1151,2066
"Superior univ. incompleta (067)",1704,865,198,244,397
"Superior univ. completa (068)",3818,1297,446,709,1366
"De 06 a 14 años (070)",507,410,54,30,13
"Sin nivel (071)",3,3,,,
"Primaria (073)",265,217,29,14,5
"Secundaria (074)",239,190,25,16,8
"De 15 a 29 años (080)",13841,7214,1955,1773,2899
"Sin nivel (081)",54,26,13,6,9
"Educación inicial (082)",17,11,3,2,1
"Primaria (083)",875,508,137,103,127
"Secundaria (084)",7193,4223,1028,749,1193
"Superior no univ. incompleta (085)",1614,856,239,218,301
"Superior no univ. completa (086)",2399,912,325,416,746
"Superior univ. incompleta (087)",698,363,93,107,135
"Superior univ. completa (088)",991,315,117,172,387
"De 30 a 44 años (090)",14797,7680,1818,1898,3401
"Sin nivel (091)",111,78,14,8,11
"Educación inicial (092)",12,7,1,3,1
"Primaria (093)",1528,970,225,142,191
"Secundaria (094)",6853,4098,882,682,1191
"Superior no univ. incompleta (095)",1063,573,112,110,268
"Superior no univ. completa (096)",2959,1096,312,564,987
"Superior univ. incompleta (097)",596,286,65,81,164
"Superior univ. completa (098)",1675,572,207,308,588
"De 45 a 64 años (100)",9531,5691,991,1031,1818
"Sin nivel (101)",245,171,35,16,23
"Primaria (103)",2558,1876,284,193,205
"Secundaria (104)",3858,2435,400,332,691
"Superior no univ. incompleta (105)",413,234,30,51,98
"Superior no univ. completa (106)",965,381,94,166,324
"Superior univ. incompleta (107)",396,212,37,51,96
"Superior univ. completa (108)",1096,382,111,222,381
"De 65 y más años (110)",1247,987,107,63,90
"Sin nivel (111)",107,86,7,7,7
"Primaria (113)",736,624,56,18,38
"Secundaria (114)",273,206,24,20,23
"Superior no univ. incompleta (115)",24,20,2,1,1
"Superior no univ. completa (116)",37,19,4,5,9
"Superior univ. incompleta (117)",14,4,3,5,2
"Superior univ. completa (118)",56,28,11,7,10
,,,,,
"RURAL (120)",5792,4571,410,302,509
"Sin nivel (121)",201,190,5,4,2
"Educación inicial (122)",4,3,1,,
"Primaria (123)",1621,1422,87,54,58
"Secundaria (124)",2854,2248,215,156,235
"Superior no univ. incompleta (125)",255,184,33,20,18
"Superior no univ. completa (126)",509,314,43,41,111
"Superior univ. incompleta (127)",107,76,8,5,18
"Superior univ. completa (128)",241,134,18,22,67
"De 06 a 14 años (130)",63,58,,5,
"Sin nivel (131)",2,2,,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",35,34,,1,
"Secundaria (134)",25,21,,4,
"De 15 a 29 años (140)",2003,1457,180,143,223
"Sin nivel (141)",15,13,2,,
"Educación inicial (142)",2,1,1,,
"Primaria (143)",244,200,19,14,11
"Secundaria (144)",1280,969,113,81,117
"Superior no univ. incompleta (145)",138,97,19,15,7
"Superior no univ. completa (146)",219,124,19,20,56
"Superior univ. incompleta (147)",33,18,1,3,11
"Superior univ. completa (148)",72,35,6,10,21
"De 30 a 44 años (150)",1950,1492,152,100,206
"Sin nivel (151)",31,27,1,1,2
"Educación inicial (152)",1,1,,,
"Primaria (153)",410,346,28,14,22
"Secundaria (154)",1066,834,79,57,96
"Superior no univ. incompleta (155)",81,57,12,4,8
"Superior no univ. completa (156)",215,134,21,17,43
"Superior univ. incompleta (157)",40,29,4,1,6
"Superior univ. completa (158)",106,64,7,6,29
"De 45 a 64 años (160)",1392,1201,67,50,74
"Sin nivel (161)",96,94,1,1,
"Primaria (163)",651,577,31,23,20
"Secundaria (164)",443,385,22,14,22
"Superior no univ. incompleta (165)",35,29,2,1,3
"Superior no univ. completa (166)",72,53,3,4,12
"Superior univ. incompleta (167)",33,28,3,1,1
"Superior univ. completa (168)",62,35,5,6,16
"De 65 y más años (170)",384,363,11,4,6
"Sin nivel (171)",57,54,1,2,
"Primaria (173)",281,265,9,2,5
"Secundaria (174)",40,39,1,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",3,3,,,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",1,,,,1
