"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",10,8,2,,
"Primaria (063)",3907,3392,357,116,42
"Secundaria (064)",3558,2847,424,148,139
"Superior no univ. incompleta (065)",336,215,47,39,35
"Superior no univ. completa (066)",633,284,89,135,125
"Superior univ. incompleta (067)",135,66,26,17,26
"Superior univ. completa (068)",277,116,42,59,60
"De 06 a 14 años (070)",254,219,24,8,3
"Sin nivel (071)",6,5,1,,
"Educación inicial (072)",5,5,,,
"Primaria (073)",161,137,16,6,2
"Secundaria (074)",82,72,7,2,1
"De 15 a 29 años (080)",2765,2143,338,156,128
"Sin nivel (081)",31,29,1,1,
"Educación inicial (082)",2,2,,,
"Primaria (083)",761,630,86,38,7
"Secundaria (084)",1527,1240,187,61,39
"Superior no univ. incompleta (085)",146,88,20,18,20
"Superior no univ. completa (086)",179,96,20,20,43
"Superior univ. incompleta (087)",47,27,8,6,6
"Superior univ. completa (088)",72,31,16,12,13
"De 30 a 44 años (090)",3425,2564,428,237,196
"Sin nivel (091)",65,54,9,1,1
"Educación inicial (092)",3,1,2,,
"Primaria (093)",1384,1173,158,42,11
"Secundaria (094)",1295,1030,159,48,58
"Superior no univ. incompleta (095)",132,83,22,15,12
"Superior no univ. completa (096)",347,139,51,89,68
"Superior univ. incompleta (097)",57,24,11,9,13
"Superior univ. completa (098)",142,60,16,33,33
"De 45 a 64 años (100)",2173,1759,202,112,100
"Sin nivel (101)",76,65,8,2,1
"Primaria (103)",1246,1111,88,27,20
"Secundaria (104)",608,466,66,35,41
"Superior no univ. incompleta (105)",50,36,5,6,3
"Superior no univ. completa (106)",103,45,18,26,14
"Superior univ. incompleta (107)",31,15,7,2,7
"Superior univ. completa (108)",59,21,10,14,14
"De 65 y más años (110)",451,427,16,6,2
"Sin nivel (111)",34,31,2,1,
"Primaria (113)",355,341,9,3,2
"Secundaria (114)",46,39,5,2,
"Superior no univ. incompleta (115)",8,8,,,
"Superior no univ. completa (116)",4,4,,,
"Superior univ. completa (118)",4,4,,,
,,,,,
"RURAL (120)",5374,4843,340,128,63
"Sin nivel (121)",353,326,21,5,1
"Educación inicial (122)",7,4,3,,
"Primaria (123)",3536,3281,180,67,8
"Secundaria (124)",1336,1141,115,47,33
"Superior no univ. incompleta (125)",44,34,5,2,3
"Superior no univ. completa (126)",56,30,9,5,12
"Superior univ. incompleta (127)",17,14,1,1,1
"Superior univ. completa (128)",25,13,6,1,5
"De 06 a 14 años (130)",249,222,17,10,
"Sin nivel (131)",8,6,1,1,
"Educación inicial (132)",2,1,1,,
"Primaria (133)",210,190,12,8,
"Secundaria (134)",29,25,3,1,
"De 15 a 29 años (140)",2132,1918,121,62,31
"Sin nivel (141)",65,59,3,2,1
"Educación inicial (142)",4,2,2,,
"Primaria (143)",1259,1180,49,25,5
"Secundaria (144)",750,640,59,33,18
"Superior no univ. incompleta (145)",24,20,3,,1
"Superior no univ. completa (146)",18,9,3,1,5
"Superior univ. incompleta (147)",6,6,,,
"Superior univ. completa (148)",6,2,2,1,1
"De 30 a 44 años (150)",1668,1474,130,40,24
"Sin nivel (151)",105,96,9,,
"Educación inicial (152)",1,1,,,
"Primaria (153)",1101,1004,72,23,2
"Secundaria (154)",398,336,40,13,9
"Superior no univ. incompleta (155)",15,10,2,2,1
"Superior no univ. completa (156)",29,15,5,2,7
"Superior univ. incompleta (157)",7,5,1,,1
"Superior univ. completa (158)",12,7,1,,4
"De 45 a 64 años (160)",1068,976,69,16,7
"Sin nivel (161)",122,113,7,2,
"Primaria (163)",769,711,46,11,1
"Secundaria (164)",152,135,12,,5
"Superior no univ. incompleta (165)",5,4,,,1
"Superior no univ. completa (166)",9,6,1,2,
"Superior univ. incompleta (167)",4,3,,1,
"Superior univ. completa (168)",7,4,3,,
"De 65 y más años (170)",257,253,3,,1
"Sin nivel (171)",53,52,1,,
"Primaria (173)",197,196,1,,
"Secundaria (174)",7,5,1,,1
