"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",291,230,,124,58,31,16,1,,,61,406
"De 30 a 34 años (025)",335,306,,85,108,59,47,6,1,,29,728
"De 35 a 39 años (026)",369,357,2,59,109,71,95,19,2,,12,1044
"De 40 a 44 años (027)",291,281,,18,65,69,96,22,7,4,10,1021
"De 45 a 49 años (028)",245,240,,23,44,46,64,46,13,4,5,990
"De 50 y más años (029)",545,535,3,40,58,64,145,131,75,19,10,2664
"Desocupada (030)",100,73,,29,12,10,16,2,4,,27,202
"De 15 a 19 años (032)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (033)",21,10,,8,1,,,1,,,11,17
"De 25 a 29 años (034)",25,15,,11,1,2,1,,,,10,23
"De 30 a 34 años (035)",18,15,,7,3,3,2,,,,3,31
"De 35 a 39 años (036)",15,13,,,3,4,6,,,,2,43
"De 40 a 44 años (037)",7,7,,1,1,1,3,1,,,,26
"De 45 a 49 años (038)",1,1,,,,,1,,,,,5
"De 50 y más años (039)",10,10,,,3,,3,,4,,,55
"No PEA (040)",13177,12669,48,1886,1801,1774,3161,2398,1221,380,508,54622
"De 12 a 14 años (041)",30,11,,8,3,,,,,,19,14
"De 15 a 19 años (042)",336,278,3,236,33,2,4,,,,58,324
"De 20 a 24 años (043)",1253,1098,5,638,335,94,23,3,,,155,1705
"De 25 a 29 años (044)",1340,1240,2,323,431,279,192,12,1,,100,2912
"De 30 a 34 años (045)",1178,1145,3,147,246,288,348,100,12,1,33,3760
"De 35 a 39 años (046)",1339,1302,1,80,158,249,471,266,72,5,37,5601
"De 40 a 44 años (047)",1219,1202,4,50,112,148,385,335,139,29,17,6076
"De 45 a 49 años (048)",1063,1052,1,49,73,116,295,292,169,57,11,5752
"De 50 y más años (049)",5419,5341,29,355,410,598,1443,1390,828,288,78,28478
,,,,,,,,,,,,
"URBANA (060)",5836,5521,23,1019,1010,868,1319,786,386,110,315,20981
"De 12 a 14 años (061)",9,1,,,1,,,,,,8,2
"De 15 a 19 años (062)",127,102,1,90,10,1,,,,,25,113
"De 20 a 24 años (063)",528,430,3,283,105,30,6,3,,,98,626
"De 25 a 29 años (064)",662,575,1,238,190,95,47,4,,,87,1127
"De 30 a 34 años (065)",629,599,2,110,193,136,134,20,4,,30,1646
"De 35 a 39 años (066)",740,720,3,73,164,162,218,79,21,,20,2537
"De 40 a 44 años (067)",615,599,,34,106,121,187,108,35,8,16,2509
"De 45 a 49 años (068)",525,517,,40,65,85,159,109,49,10,8,2359
"De 50 y más años (069)",2001,1978,13,151,176,238,568,463,277,92,23,10062
"PEA (070)",1544,1400,5,314,355,259,297,116,43,11,144,4336
"De 15 a 19 años (072)",14,11,,10,1,,,,,,3,12
"De 20 a 24 años (073)",114,68,1,49,13,3,2,,,,46,92
"De 25 a 29 años (074)",200,154,,92,39,16,7,,,,46,248
"De 30 a 34 años (075)",248,226,,63,85,46,29,3,,,22,515
"De 35 a 39 años (076)",270,262,2,42,90,61,57,9,1,,8,722
"De 40 a 44 años (077)",218,211,,15,54,57,69,12,3,1,7,708
"De 45 a 49 años (078)",178,173,,17,35,38,45,32,4,2,5,671
"De 50 y más años (079)",302,295,2,26,38,38,88,60,35,8,7,1368
"Ocupada (080)",1479,1350,5,292,346,253,285,116,42,11,129,4215
"De 15 a 19 años (082)",12,10,,9,1,,,,,,2,11
"De 20 a 24 años (083)",104,63,1,45,12,3,2,,,,41,86
"De 25 a 29 años (084)",180,139,,81,38,14,6,,,,41,225
"De 30 a 34 años (085)",237,217,,58,83,45,28,3,,,20,498
"De 35 a 39 años (086)",259,253,2,42,88,58,53,9,1,,6,692
"De 40 a 44 años (087)",214,207,,14,53,57,67,12,3,1,7,696
"De 45 a 49 años (088)",177,172,,17,35,38,44,32,4,2,5,666
"De 50 y más años (089)",296,289,2,26,36,38,85,60,34,8,7,1341
"Desocupada (090)",65,50,,22,9,6,12,,1,,15,121
"De 15 a 19 años (092)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (093)",10,5,,4,1,,,,,,5,6
"De 25 a 29 años (094)",20,15,,11,1,2,1,,,,5,23
"De 30 a 34 años (095)",11,9,,5,2,1,1,,,,2,17
"De 35 a 39 años (096)",11,9,,,2,3,4,,,,2,30
"De 40 a 44 años (097)",4,4,,1,1,,2,,,,,12
"De 45 a 49 años (098)",1,1,,,,,1,,,,,5
"De 50 y más años (099)",6,6,,,2,,3,,1,,,27
"No PEA (100)",4292,4121,18,705,655,609,1022,670,343,99,171,16645
"De 12 a 14 años (101)",9,1,,,1,,,,,,8,2
"De 15 a 19 años (102)",113,91,1,80,9,1,,,,,22,101
"De 20 a 24 años (103)",414,362,2,234,92,27,4,3,,,52,534
"De 25 a 29 años (104)",462,421,1,146,151,79,40,4,,,41,879
"De 30 a 34 años (105)",381,373,2,47,108,90,105,17,4,,8,1131
"De 35 a 39 años (106)",470,458,1,31,74,101,161,70,20,,12,1815
"De 40 a 44 años (107)",397,388,,19,52,64,118,96,32,7,9,1801
"De 45 a 49 años (108)",347,344,,23,30,47,114,77,45,8,3,1688
"De 50 y más años (109)",1699,1683,11,125,138,200,480,403,242,84,16,8694
,,,,,,,,,,,,
"RURAL (120)",9717,9305,31,1346,1271,1261,2323,1839,937,297,412,40872
"De 12 a 14 años (121)",21,10,,8,2,,,,,,11,12
"De 15 a 19 años (122)",232,195,2,163,24,2,4,,,,37,233
"De 20 a 24 años (123)",926,796,3,449,256,68,19,1,,,130,1252
"De 25 a 29 años (124)",994,910,1,220,300,217,162,9,1,,84,2214
"De 30 a 34 años (125)",902,867,1,129,164,214,263,86,9,1,35,2873
"De 35 a 39 años (126)",983,952,,66,106,162,354,206,53,5,31,4151
"De 40 a 44 años (127)",902,891,4,35,72,97,297,250,111,25,11,4614
"De 45 a 49 años (128)",784,776,1,32,52,77,201,229,133,51,8,4388
"De 50 y más años (129)",3973,3908,19,244,295,424,1023,1058,630,215,65,21135
"PEA (130)",832,757,1,165,125,96,184,111,59,16,75,2895
"De 15 a 19 años (132)",9,8,,7,,1,,,,,1,10
"De 20 a 24 años (133)",87,60,,45,13,1,,1,,,27,81
"De 25 a 29 años (134)",116,91,,43,20,17,10,1,,,25,181
"De 30 a 34 años (135)",105,95,,29,26,16,20,3,1,,10,244
"De 35 a 39 años (136)",114,108,,17,22,14,44,10,1,,6,365
"De 40 a 44 años (137)",80,77,,4,12,13,30,11,4,3,3,339
"De 45 a 49 años (138)",68,68,,6,9,8,20,14,9,2,,324
"De 50 y más años (139)",253,250,1,14,23,26,60,71,44,11,3,1351
"Ocupada (140)",797,734,1,158,122,92,180,109,56,16,63,2814
"De 15 a 19 años (142)",8,7,,6,,1,,,,,1,9
"De 20 a 24 años (143)",76,55,,41,13,1,,,,,21,70
"De 25 a 29 años (144)",111,91,,43,20,17,10,1,,,20,181
"De 30 a 34 años (145)",98,89,,27,25,14,19,3,1,,9,230
"De 35 a 39 años (146)",110,104,,17,21,13,42,10,1,,6,352
"De 40 a 44 años (147)",77,74,,4,12,12,29,10,4,3,3,325
"De 45 a 49 años (148)",68,68,,6,9,8,20,14,9,2,,324
"De 50 y más años (149)",249,246,1,14,22,26,60,71,41,11,3,1323
"Desocupada (150)",35,23,,7,3,4,4,2,3,,12,81
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",11,5,,4,,,,1,,,6,11
"De 25 a 29 años (154)",5,,,,,,,,,,5,
"De 30 a 34 años (155)",7,6,,2,1,2,1,,,,1,14
"De 35 a 39 años (156)",4,4,,,1,1,2,,,,,13
"De 40 a 44 años (157)",3,3,,,,1,1,1,,,,14
"De 50 y más años (159)",4,4,,,1,,,,3,,,28
"No PEA (160)",8885,8548,30,1181,1146,1165,2139,1728,878,281,337,37977
"De 12 a 14 años (161)",21,10,,8,2,,,,,,11,12
"De 15 a 19 años (162)",223,187,2,156,24,1,4,,,,36,223
"De 20 a 24 años (163)",839,736,3,404,243,67,19,,,,103,1171
"De 25 a 29 años (164)",878,819,1,177,280,200,152,8,1,,59,2033
"De 30 a 34 años (165)",797,772,1,100,138,198,243,83,8,1,25,2629
"De 35 a 39 años (166)",869,844,,49,84,148,310,196,52,5,25,3786
"De 40 a 44 años (167)",822,814,4,31,60,84,267,239,107,22,8,4275
"De 45 a 49 años (168)",716,708,1,26,43,69,181,215,124,49,8,4064
"De 50 y más años (169)",3720,3658,18,230,272,398,963,987,586,204,62,19784
