"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",142,142,141,1,,,,,,,,1
"De 15 a 19 años (022)",1153,1137,1030,96,10,1,,,,,16,119
"De 20 a 24 años (023)",2246,2002,1293,543,133,27,5,1,,,244,917
"De 25 a 29 años (024)",2795,2477,1012,894,418,108,41,4,,,318,2251
"De 30 a 34 años (025)",2609,2451,484,799,735,287,123,17,3,3,158,3817
"De 35 a 39 años (026)",2335,2276,228,495,743,457,296,47,8,2,59,5021
"De 40 a 44 años (027)",2044,2013,125,299,604,468,386,93,28,10,31,5498
"De 45 a 49 años (028)",1685,1663,96,193,376,383,415,140,43,17,22,5366
"De 50 y más años (029)",3457,3435,170,271,429,556,923,568,334,184,22,15462
"Desocupada (030)",1130,1032,483,237,147,84,49,22,7,3,98,1230
"De 12 a 14 años (031)",7,7,7,,,,,,,,,
"De 15 a 19 años (032)",159,156,141,15,,,,,,,3,15
"De 20 a 24 años (033)",267,230,158,55,15,1,1,,,,37,92
"De 25 a 29 años (034)",271,238,114,74,37,10,3,,,,33,190
"De 30 a 34 años (035)",173,158,40,54,40,15,8,,1,,15,220
"De 35 a 39 años (036)",92,84,12,16,24,17,9,5,,1,8,196
"De 40 a 44 años (037)",59,58,6,9,16,14,7,4,1,1,1,158
"De 45 a 49 años (038)",36,36,4,5,5,11,7,3,1,,,109
"De 50 y más años (039)",66,65,1,9,10,16,14,10,4,1,1,250
"No PEA (040)",38739,37846,13444,4792,5030,3835,5006,2979,1667,1093,893,93921
"De 12 a 14 años (041)",4455,4436,4427,9,,,,,,,19,9
"De 15 a 19 años (042)",5758,5712,5277,390,38,3,4,,,,46,491
"De 20 a 24 años (043)",4663,4323,2206,1454,527,108,23,5,,,340,2962
"De 25 a 29 años (044)",3541,3334,565,1157,1045,401,158,7,1,,207,5165
"De 30 a 34 años (045)",3175,3103,239,610,1093,656,424,69,10,2,72,7136
"De 35 a 39 años (046)",2760,2720,134,284,760,660,651,182,42,7,40,8174
"De 40 a 44 años (047)",2258,2227,112,189,455,465,634,257,88,27,31,7949
"De 45 a 49 años (048)",1950,1927,61,121,262,351,592,345,148,47,23,8283
"De 50 y más años (049)",10179,10064,423,578,850,1191,2520,2114,1378,1010,115,53752
,,,,,,,,,,,,
"URBANA (060)",44182,42673,14588,6937,6959,4805,5141,2382,1204,657,1509,90638
"De 12 a 14 años (061)",3238,3224,3216,8,,,,,,,14,8
"De 15 a 19 años (062)",5356,5313,4973,300,34,3,3,,,,43,389
"De 20 a 24 años (063)",5629,5131,3106,1516,423,63,17,6,,,498,2663
"De 25 a 29 años (064)",5332,4868,1560,1788,1106,307,101,6,,,464,5381
"De 30 a 34 años (065)",4759,4538,695,1289,1537,668,309,31,7,2,221,7955
"De 35 a 39 años (066)",4025,3935,312,697,1304,892,612,98,16,4,90,9410
"De 40 a 44 años (067)",3428,3377,201,420,943,799,759,190,52,13,51,9772
"De 45 a 49 años (068)",2806,2770,136,265,565,637,772,297,81,17,36,9453
"De 50 y más años (069)",9609,9517,389,654,1047,1436,2568,1754,1048,621,92,45607
"PEA (070)",17262,16408,4503,3453,3312,2126,1922,673,289,130,854,33075
"De 12 a 14 años (071)",115,115,114,1,,,,,,,,1
"De 15 a 19 años (072)",1072,1057,967,83,6,1,,,,,15,98
"De 20 a 24 años (073)",2159,1920,1285,495,117,18,4,1,,,239,806
"De 25 a 29 años (074)",2784,2476,1068,875,403,98,28,4,,,308,2117
"De 30 a 34 años (075)",2550,2386,502,810,710,253,100,6,3,2,164,3496
"De 35 a 39 años (076)",2176,2118,215,477,718,418,254,28,6,2,58,4517
"De 40 a 44 años (077)",1892,1863,123,285,591,446,339,62,13,4,29,4801
"De 45 a 49 años (078)",1569,1549,94,185,366,373,386,117,23,5,20,4725
"De 50 y más años (079)",2945,2924,135,242,401,519,811,455,244,117,21,12514
"Ocupada (080)",16252,15487,4091,3229,3172,2052,1878,655,283,127,765,31958
"De 12 a 14 años (081)",111,111,110,1,,,,,,,,1
"De 15 a 19 años (082)",950,937,859,71,6,1,,,,,13,86
"De 20 a 24 años (083)",1922,1717,1148,444,104,17,3,1,,,205,722
"De 25 a 29 años (084)",2532,2255,963,804,370,89,25,4,,,277,1941
"De 30 a 34 años (085)",2385,2235,464,757,671,239,94,6,2,2,150,3290
"De 35 a 39 años (086)",2092,2040,206,462,694,401,245,25,6,1,52,4334
"De 40 a 44 años (087)",1837,1809,117,276,575,436,332,58,12,3,28,4655
"De 45 a 49 años (088)",1536,1516,90,181,361,364,379,114,22,5,20,4623
"De 50 y más años (089)",2887,2867,134,233,391,505,800,447,241,116,20,12306
"Desocupada (090)",1010,921,412,224,140,74,44,18,6,3,89,1117
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",122,120,108,12,,,,,,,2,12
"De 20 a 24 años (093)",237,203,137,51,13,1,1,,,,34,84
"De 25 a 29 años (094)",252,221,105,71,33,9,3,,,,31,176
"De 30 a 34 años (095)",165,151,38,53,39,14,6,,1,,14,206
"De 35 a 39 años (096)",84,78,9,15,24,17,9,3,,1,6,183
"De 40 a 44 años (097)",55,54,6,9,16,10,7,4,1,1,1,146
"De 45 a 49 años (098)",33,33,4,4,5,9,7,3,1,,,102
"De 50 y más años (099)",58,57,1,9,10,14,11,8,3,1,1,208
"No PEA (100)",26920,26265,10085,3484,3647,2679,3219,1709,915,527,655,57563
"De 12 a 14 años (101)",3123,3109,3102,7,,,,,,,14,7
"De 15 a 19 años (102)",4284,4256,4006,217,28,2,3,,,,28,291
"De 20 a 24 años (103)",3470,3211,1821,1021,306,45,13,5,,,259,1857
"De 25 a 29 años (104)",2548,2392,492,913,703,209,73,2,,,156,3264
"De 30 a 34 años (105)",2209,2152,193,479,827,415,209,25,4,,57,4459
"De 35 a 39 años (106)",1849,1817,97,220,586,474,358,70,10,2,32,4893
"De 40 a 44 años (107)",1536,1514,78,135,352,353,420,128,39,9,22,4971
"De 45 a 49 años (108)",1237,1221,42,80,199,264,386,180,58,12,16,4728
"De 50 y más años (109)",6664,6593,254,412,646,917,1757,1299,804,504,71,33093
,,,,,,,,,,,,
"RURAL (120)",14153,13801,3918,1683,1666,1401,2103,1489,886,655,352,42965
"De 12 a 14 años (121)",1366,1361,1359,2,,,,,,,5,2
"De 15 a 19 años (122)",1714,1692,1475,201,14,1,1,,,,22,236
"De 20 a 24 años (123)",1547,1424,551,536,252,73,12,,,,123,1308
"De 25 a 29 años (124)",1275,1181,131,337,394,212,101,5,1,,94,2225
"De 30 a 34 años (125)",1198,1174,68,174,331,290,246,55,7,3,24,3218
"De 35 a 39 años (126)",1162,1145,62,98,223,242,344,136,34,6,17,3981
"De 40 a 44 años (127)",933,921,42,77,132,148,268,164,65,25,12,3833
"De 45 a 49 años (128)",865,856,25,54,78,108,242,191,111,47,9,4305
"De 50 y más años (129)",4093,4047,205,204,242,327,889,938,668,574,46,23857
"PEA (130)",2334,2220,559,375,283,245,316,219,134,89,114,6607
"De 12 a 14 años (131)",34,34,34,,,,,,,,,
"De 15 a 19 años (132)",240,236,204,28,4,,,,,,4,36
"De 20 a 24 años (133)",354,312,166,103,31,10,2,,,,42,203
"De 25 a 29 años (134)",282,239,58,93,52,20,16,,,,43,324
"De 30 a 34 años (135)",232,223,22,43,65,49,31,11,1,1,9,541
"De 35 a 39 años (136)",251,242,25,34,49,56,51,24,2,1,9,700
"De 40 a 44 años (137)",211,208,8,23,29,36,54,35,16,7,3,855
"De 45 a 49 años (138)",152,150,6,13,15,21,36,26,21,12,2,750
"De 50 y más años (139)",578,576,36,38,38,53,126,123,94,68,2,3198
"Ocupada (140)",2214,2109,488,362,276,235,311,215,133,89,105,6494
"De 12 a 14 años (141)",31,31,31,,,,,,,,,
"De 15 a 19 años (142)",203,200,171,25,4,,,,,,3,33
"De 20 a 24 años (143)",324,285,145,99,29,10,2,,,,39,195
"De 25 a 29 años (144)",263,222,49,90,48,19,16,,,,41,310
"De 30 a 34 años (145)",224,216,20,42,64,48,29,11,1,1,8,527
"De 35 a 39 años (146)",243,236,22,33,49,56,51,22,2,1,7,687
"De 40 a 44 años (147)",207,204,8,23,29,32,54,35,16,7,3,843
"De 45 a 49 años (148)",149,147,6,12,15,19,36,26,21,12,2,743
"De 50 y más años (149)",570,568,36,38,38,51,123,121,93,68,2,3156
"Desocupada (150)",120,111,71,13,7,10,5,4,1,,9,113
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",37,36,33,3,,,,,,,1,3
"De 20 a 24 años (153)",30,27,21,4,2,,,,,,3,8
"De 25 a 29 años (154)",19,17,9,3,4,1,,,,,2,14
"De 30 a 34 años (155)",8,7,2,1,1,1,2,,,,1,14
"De 35 a 39 años (156)",8,6,3,1,,,,2,,,2,13
"De 40 a 44 años (157)",4,4,,,,4,,,,,,12
"De 45 a 49 años (158)",3,3,,1,,2,,,,,,7
"De 50 y más años (159)",8,8,,,,2,3,2,1,,,42
"No PEA (160)",11819,11581,3359,1308,1383,1156,1787,1270,752,566,238,36358
"De 12 a 14 años (161)",1332,1327,1325,2,,,,,,,5,2
"De 15 a 19 años (162)",1474,1456,1271,173,10,1,1,,,,18,200
"De 20 a 24 años (163)",1193,1112,385,433,221,63,10,,,,81,1105
"De 25 a 29 años (164)",993,942,73,244,342,192,85,5,1,,51,1901
"De 30 a 34 años (165)",966,951,46,131,266,241,215,44,6,2,15,2677
"De 35 a 39 años (166)",911,903,37,64,174,186,293,112,32,5,8,3281
"De 40 a 44 años (167)",722,713,34,54,103,112,214,129,49,18,9,2978
"De 45 a 49 años (168)",713,706,19,41,63,87,206,165,90,35,7,3555
"De 50 y más años (169)",3515,3471,169,166,204,274,763,815,574,506,44,20659
