"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 50 y más años (019)",20348,19854,1458,2224,3443,3695,4927,2350,1177,580,494,73253
"Ocupada (020)",118822,108657,31093,23426,21705,14186,12110,3966,1501,670,10165,207324
"De 12 a 14 años (021)",864,856,844,10,2,,,,,,8,14
"De 15 a 19 años (022)",8844,8703,7929,692,57,19,6,,,,141,887
"De 20 a 24 años (023)",15862,13141,8456,3608,885,138,39,15,,,2721,6056
"De 25 a 29 años (024)",17618,14309,5589,5218,2544,692,238,23,5,,3309,13559
"De 30 a 34 años (025)",16205,14464,3119,4746,3986,1732,791,77,7,6,1741,21862
"De 35 a 39 años (026)",14642,13769,1760,3135,4217,2627,1715,276,30,9,873,28871
"De 40 a 44 años (027)",13525,12975,1135,2214,3819,2875,2247,543,118,24,550,32891
"De 45 a 49 años (028)",11190,10851,834,1616,2793,2438,2209,715,188,58,339,30903
"De 50 y más años (029)",20072,19589,1427,2187,3402,3665,4865,2317,1153,573,483,72281
"Desocupada (030)",4799,4193,2098,910,573,261,235,71,35,10,606,4713
"De 12 a 14 años (031)",43,42,42,,,,,,,,1,
"De 15 a 19 años (032)",685,672,611,57,3,1,,,,,13,66
"De 20 a 24 años (033)",1196,979,696,215,59,8,1,,,,217,361
"De 25 a 29 años (034)",998,793,394,250,115,23,9,2,,,205,602
"De 30 a 34 años (035)",636,550,168,163,128,63,26,2,,,86,731
"De 35 a 39 años (036)",422,378,94,90,98,45,41,8,2,,44,661
"De 40 a 44 años (037)",321,305,36,63,81,53,55,12,3,2,16,744
"De 45 a 49 años (038)",222,209,26,35,48,38,41,14,6,1,13,576
"De 50 y más años (039)",276,265,31,37,41,30,62,33,24,7,11,972
"No PEA (040)",211247,202648,73200,29168,30446,22985,25277,12089,5908,3575,8599,436969
"De 12 a 14 años (041)",23537,23410,23305,86,19,,,,,,127,124
"De 15 a 19 años (042)",34123,33626,30657,2646,272,40,11,,,,497,3354
"De 20 a 24 años (043)",24879,21828,10972,7672,2582,487,93,22,,,3051,14827
"De 25 a 29 años (044)",18342,16519,2645,6409,5137,1777,520,22,9,,1823,24382
"De 30 a 34 años (045)",16060,15320,1128,3890,5640,3050,1437,149,17,9,740,31581
"De 35 a 39 años (046)",14126,13646,684,2094,4599,3472,2316,405,65,11,480,34875
"De 40 a 44 años (047)",12552,12186,629,1352,3326,3012,2878,778,168,43,366,36352
"De 45 a 49 años (048)",11304,10995,484,1047,2352,2593,2968,1111,351,89,309,37488
"De 50 y más años (049)",56324,55118,2696,3972,6519,8554,15054,9602,5298,3423,1206,253986
,,,,,,,,,,,,
"URBANA (060)",327799,308728,104425,52487,51682,36681,36684,15613,7129,4027,19071,631039
"De 12 a 14 años (061)",23787,23653,23540,92,21,,,,,,134,134
"De 15 a 19 años (062)",42750,42112,38461,3259,318,57,17,,,,638,4134
"De 20 a 24 años (063)",41013,35128,19816,11175,3376,599,125,37,,,5885,20489
"De 25 a 29 años (064)",36198,30950,8542,11660,7556,2405,728,46,13,,5248,37408
"De 30 a 34 años (065)",32249,29714,4369,8688,9546,4706,2148,218,24,15,2535,52708
"De 35 a 39 años (066)",28545,27170,2518,5244,8745,5990,3923,641,90,19,1375,62517
"De 40 a 44 años (067)",25827,24904,1773,3575,7110,5833,5006,1273,267,67,923,68020
"De 45 a 49 años (068)",22266,21614,1326,2675,5143,4988,5078,1766,502,136,652,67019
"De 50 y más años (069)",75164,73483,4080,6119,9867,12103,19659,11632,6233,3790,1681,318610
"PEA (070)",122041,111386,32813,24075,22028,14281,12142,3928,1482,637,10655,208246
"De 12 a 14 años (071)",881,872,860,10,2,,,,,,9,14
"De 15 a 19 años (072)",9394,9242,8422,735,59,20,6,,,,152,937
"De 20 a 24 años (073)",16809,13910,9041,3757,920,140,37,15,,,2899,6272
"De 25 a 29 años (074)",18404,14933,5941,5402,2616,701,243,25,5,,3471,13951
"De 30 a 34 años (075)",16680,14864,3266,4866,4077,1770,795,77,7,6,1816,22295
"De 35 a 39 años (076)",14892,13982,1845,3199,4266,2638,1726,269,30,9,910,29068
"De 40 a 44 años (077)",13661,13099,1155,2252,3852,2898,2262,539,116,25,562,33091
"De 45 a 49 años (078)",11266,10919,851,1642,2817,2448,2210,709,186,56,347,30939
"De 50 y más años (079)",20054,19565,1432,2212,3419,3666,4863,2294,1138,541,489,71679
"Ocupada (080)",117298,107241,30746,23170,21462,14021,11910,3857,1448,627,10057,203577
"De 12 a 14 años (081)",838,830,818,10,2,,,,,,8,14
"De 15 a 19 años (082)",8729,8590,7831,678,56,19,6,,,,139,871
"De 20 a 24 años (083)",15630,12945,8355,3545,862,132,36,15,,,2685,5916
"De 25 a 29 años (084)",17412,14143,5548,5153,2502,678,234,23,5,,3269,13352
"De 30 a 34 años (085)",16050,14319,3098,4703,3953,1707,770,75,7,6,1731,21576
"De 35 a 39 años (086)",14471,13605,1751,3109,4168,2593,1686,261,28,9,866,28412
"De 40 a 44 años (087)",13343,12796,1119,2190,3772,2845,2207,527,113,23,547,32350
"De 45 a 49 años (088)",11046,10712,825,1607,2769,2411,2169,695,181,55,334,30375
"De 50 y más años (089)",19779,19301,1401,2175,3378,3636,4802,2261,1114,534,478,70711
"Desocupada (090)",4743,4145,2067,905,566,260,232,71,34,10,598,4669
"De 12 a 14 años (091)",43,42,42,,,,,,,,1,
"De 15 a 19 años (092)",665,652,591,57,3,1,,,,,13,66
"De 20 a 24 años (093)",1179,965,686,212,58,8,1,,,,214,356
"De 25 a 29 años (094)",992,790,393,249,114,23,9,2,,,202,599
"De 30 a 34 años (095)",630,545,168,163,124,63,25,2,,,85,719
"De 35 a 39 años (096)",421,377,94,90,98,45,40,8,2,,44,656
"De 40 a 44 años (097)",318,303,36,62,80,53,55,12,3,2,15,741
"De 45 a 49 años (098)",220,207,26,35,48,37,41,14,5,1,13,564
"De 50 y más años (099)",275,264,31,37,41,30,61,33,24,7,11,968
"No PEA (100)",205758,197342,71612,28412,29654,22400,24542,11685,5647,3390,8416,422793
"De 12 a 14 años (101)",22906,22781,22680,82,19,,,,,,125,120
"De 15 a 19 años (102)",33356,32870,30039,2524,259,37,11,,,,486,3197
"De 20 a 24 años (103)",24204,21218,10775,7418,2456,459,88,22,,,2986,14217
"De 25 a 29 años (104)",17794,16017,2601,6258,4940,1704,485,21,8,,1777,23457
"De 30 a 34 años (105)",15569,14850,1103,3822,5469,2936,1353,141,17,9,719,30413
"De 35 a 39 años (106)",13653,13188,673,2045,4479,3352,2197,372,60,10,465,33449
"De 40 a 44 años (107)",12166,11805,618,1323,3258,2935,2744,734,151,42,361,34929
"De 45 a 49 años (108)",11000,10695,475,1033,2326,2540,2868,1057,316,80,305,36080
"De 50 y más años (109)",55110,53918,2648,3907,6448,8437,14796,9338,5095,3249,1192,246931
,,,,,,,,,,,,
"RURAL (120)",7069,6770,1966,1017,1042,751,938,513,315,228,299,17967
"De 12 a 14 años (121)",657,655,651,4,,,,,,,2,4
"De 15 a 19 años (122)",902,889,736,136,14,3,,,,,13,173
"De 20 a 24 años (123)",924,820,308,320,150,34,8,,,,104,755
"De 25 a 29 años (124)",760,671,86,217,240,87,39,1,1,,89,1135
"De 30 a 34 años (125)",652,620,46,111,208,139,106,10,,,32,1466
"De 35 a 39 años (126)",645,623,20,75,169,154,149,48,7,1,22,1890
"De 40 a 44 años (127)",571,562,27,54,116,107,174,60,22,2,9,1967
"De 45 a 49 años (128)",450,441,18,23,50,81,140,74,43,12,9,1948
"De 50 y más años (129)",1508,1489,74,77,95,146,322,320,242,213,19,8629
"PEA (130)",1580,1464,378,261,250,166,203,109,54,43,116,3791
"De 12 a 14 años (131)",26,26,26,,,,,,,,,
"De 15 a 19 años (132)",135,133,118,14,1,,,,,,2,16
"De 20 a 24 años (133)",249,210,111,66,24,6,3,,,,39,145
"De 25 a 29 años (134)",212,169,42,66,43,14,4,,,,43,210
"De 30 a 34 años (135)",161,150,21,43,37,25,22,2,,,11,298
"De 35 a 39 años (136)",172,165,9,26,49,34,30,15,2,,7,464
"De 40 a 44 años (137)",185,181,16,25,48,30,40,16,5,1,4,544
"De 45 a 49 años (138)",146,141,9,9,24,28,40,20,8,3,5,540
"De 50 y más años (139)",294,289,26,12,24,29,64,56,39,39,5,1574
"Ocupada (140)",1524,1416,347,256,243,165,200,109,53,43,108,3747
"De 12 a 14 años (141)",26,26,26,,,,,,,,,
"De 15 a 19 años (142)",115,113,98,14,1,,,,,,2,16
"De 20 a 24 años (143)",232,196,101,63,23,6,3,,,,36,140
"De 25 a 29 años (144)",206,166,41,65,42,14,4,,,,40,207
"De 30 a 34 años (145)",155,145,21,43,33,25,21,2,,,10,286
"De 35 a 39 años (146)",171,164,9,26,49,34,29,15,2,,7,459
"De 40 a 44 años (147)",182,179,16,24,47,30,40,16,5,1,3,541
"De 45 a 49 años (148)",144,139,9,9,24,27,40,20,7,3,5,528
"De 50 y más años (149)",293,288,26,12,24,29,63,56,39,39,5,1570
"Desocupada (150)",56,48,31,5,7,1,3,,1,,8,44
"De 15 a 19 años (152)",20,20,20,,,,,,,,,
"De 20 a 24 años (153)",17,14,10,3,1,,,,,,3,5
"De 25 a 29 años (154)",6,3,1,1,1,,,,,,3,3
"De 30 a 34 años (155)",6,5,,,4,,1,,,,1,12
"De 35 a 39 años (156)",1,1,,,,,1,,,,,5
"De 40 a 44 años (157)",3,2,,1,1,,,,,,1,3
"De 45 a 49 años (158)",2,2,,,,1,,,1,,,12
"De 50 y más años (159)",1,1,,,,,1,,,,,4
"No PEA (160)",5489,5306,1588,756,792,585,735,404,261,185,183,14176
"De 12 a 14 años (161)",631,629,625,4,,,,,,,2,4
"De 15 a 19 años (162)",767,756,618,122,13,3,,,,,11,157
"De 20 a 24 años (163)",675,610,197,254,126,28,5,,,,65,610
"De 25 a 29 años (164)",548,502,44,151,197,73,35,1,1,,46,925
"De 30 a 34 años (165)",491,470,25,68,171,114,84,8,,,21,1168
"De 35 a 39 años (166)",473,458,11,49,120,120,119,33,5,1,15,1426
"De 40 a 44 años (167)",386,381,11,29,68,77,134,44,17,1,5,1423
"De 45 a 49 años (168)",304,300,9,14,26,53,100,54,35,9,4,1408
"De 50 y más años (169)",1214,1200,48,65,71,117,258,264,203,174,14,7055
