"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (144)",26,3,9,14,,,
"Activid.inmobil., empres. y alquileres (146)",8,5,,3,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",15,14,1,,,,
"Enseñanza (148)",202,172,,30,,,
"Servicios sociales y de salud (149)",14,11,,3,,,
"Otras activ. serv.comun.soc y personales (150)",6,3,,3,,,
"Hogares privados con servicio doméstico (151)",38,,,,,,38
"Actividad economica no especificada (153)",343,13,3,73,1,253,
"Hombres (154)",6076,85,263,4594,17,1113,4
"Agric., ganadería, caza y silvicultura (155)",5687,,204,4483,14,986,
"Explotación de minas y canteras (157)",3,,3,,,,
"Industrias manufactureras (158)",25,,7,16,1,1,
"Suministro de electricidad, gas y agua (159)",1,,1,,,,
"Construcción (160)",45,,35,6,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",43,6,2,32,1,2,
"Venta, mant.y rep. veh.autom y motoc. (162)",1,,1,,,,
"Comercio al por mayor (163)",1,,,1,,,
"Comercio al por menor (164)",41,6,1,31,1,2,
"Hoteles y restaurantes (165)",1,,,,,1,
"Trans., almac. y comunicaciones (166)",25,2,9,14,,,
"Activid.inmobil., empres. y alquileres (168)",7,4,,3,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",13,12,1,,,,
"Enseñanza (170)",64,52,,12,,,
"Servicios sociales y de salud (171)",6,4,,2,,,
"Otras activ. serv.comun.soc y personales (172)",3,2,,1,,,
"Hogares privados con servicio doméstico (173)",4,,,,,,4
"Actividad economica no especificada (175)",149,3,1,25,1,119,
"Mujeres (176)",561,156,27,139,,205,34
"Agric., ganadería, caza y silvicultura (177)",139,,23,51,,65,
"Industrias manufactureras (180)",2,,,2,,,
"Construcción (182)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,5,,14,,4,
"Comercio al por mayor (185)",1,1,,,,,
"Comercio al por menor (186)",22,4,,14,,4,
"Hoteles y restaurantes (187)",15,9,1,3,,2,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",2,2,,,,,
"Enseñanza (192)",138,120,,18,,,
"Servicios sociales y de salud (193)",8,7,,1,,,
"Otras activ. serv.comun.soc y personales (194)",3,1,,2,,,
"Hogares privados con servicio doméstico (195)",34,,,,,,34
"Actividad economica no especificada (197)",194,10,2,48,,134,
