"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",11,,,,,,,11
"De 15 a 19 años (062)",81,,,,,,46,35
"De 20 a 24 años (063)",328,,,,,,182,146
"De 25 a 29 años (064)",394,,,,,14,261,119
"De 30 a 34 años (065)",436,,,,,46,278,112
"De 35 a 39 años (066)",459,,,,,119,261,79
"De 40 a 44 años (067)",423,,,,16,144,188,75
"De 45 a 49 años (068)",338,,,1,32,148,95,62
"De 50 y más años (069)",1460,25,104,220,347,204,23,537
"PEA (070)",1498,3,24,63,143,287,543,435
"De 15 a 19 años (072)",30,,,,,,20,10
"De 20 a 24 años (073)",127,,,,,,64,63
"De 25 a 29 años (074)",162,,,,,5,103,54
"De 30 a 34 años (075)",189,,,,,22,111,56
"De 35 a 39 años (076)",211,,,,,58,114,39
"De 40 a 44 años (077)",178,,,,11,58,80,29
"De 45 a 49 años (078)",159,,,,18,68,41,32
"De 50 y más años (079)",442,3,24,63,114,76,10,152
"Ocupada (080)",1467,3,24,63,142,280,526,429
"De 15 a 19 años (082)",27,,,,,,17,10
"De 20 a 24 años (083)",122,,,,,,62,60
"De 25 a 29 años (084)",158,,,,,4,100,54
"De 30 a 34 años (085)",182,,,,,22,105,55
"De 35 a 39 años (086)",209,,,,,56,114,39
"De 40 a 44 años (087)",174,,,,11,56,78,29
"De 45 a 49 años (088)",157,,,,18,66,41,32
"De 50 y más años (089)",438,3,24,63,113,76,9,150
"Desocupada (090)",31,,,,1,7,17,6
"De 15 a 19 años (092)",3,,,,,,3,
"De 20 a 24 años (093)",5,,,,,,2,3
"De 25 a 29 años (094)",4,,,,,1,3,
"De 30 a 34 años (095)",7,,,,,,6,1
"De 35 a 39 años (096)",2,,,,,2,,
"De 40 a 44 años (097)",4,,,,,2,2,
"De 45 a 49 años (098)",2,,,,,2,,
"De 50 y más años (099)",4,,,,1,,1,2
"No PEA (100)",2432,22,80,158,252,388,791,741
"De 12 a 14 años (101)",11,,,,,,,11
"De 15 a 19 años (102)",51,,,,,,26,25
"De 20 a 24 años (103)",201,,,,,,118,83
"De 25 a 29 años (104)",232,,,,,9,158,65
"De 30 a 34 años (105)",247,,,,,24,167,56
"De 35 a 39 años (106)",248,,,,,61,147,40
"De 40 a 44 años (107)",245,,,,5,86,108,46
"De 45 a 49 años (108)",179,,,1,14,80,54,30
"De 50 y más años (109)",1018,22,80,157,233,128,13,385
,,,,,,,,
"RURAL (120)",3268,19,46,177,319,536,1331,840
"De 12 a 14 años (121)",4,,,,,,1,3
"De 15 a 19 años (122)",65,,,,,,38,27
"De 20 a 24 años (123)",325,,,,,,209,116
"De 25 a 29 años (124)",378,,,,,4,287,87
"De 30 a 34 años (125)",386,,,,,42,292,52
"De 35 a 39 años (126)",398,,,,1,68,272,57
"De 40 a 44 años (127)",320,,,,10,106,145,59
"De 45 a 49 años (128)",253,,,,29,102,74,48
"De 50 y más años (129)",1139,19,46,177,279,214,13,391
"PEA (130)",768,,4,36,77,134,298,219
"De 15 a 19 años (132)",19,,,,,,14,5
"De 20 a 24 años (133)",79,,,,,,49,30
"De 25 a 29 años (134)",84,,,,,2,57,25
"De 30 a 34 años (135)",91,,,,,14,61,16
"De 35 a 39 años (136)",108,,,,1,20,64,23
"De 40 a 44 años (137)",88,,,,3,30,31,24
"De 45 a 49 años (138)",56,,,,13,16,16,11
"De 50 y más años (139)",243,,4,36,60,52,6,85
"Ocupada (140)",757,,4,36,77,132,294,214
"De 15 a 19 años (142)",19,,,,,,14,5
"De 20 a 24 años (143)",74,,,,,,48,26
"De 25 a 29 años (144)",83,,,,,2,56,25
"De 30 a 34 años (145)",90,,,,,14,60,16
"De 35 a 39 años (146)",106,,,,1,19,63,23
"De 40 a 44 años (147)",88,,,,3,30,31,24
"De 45 a 49 años (148)",55,,,,13,16,16,10
"De 50 y más años (149)",242,,4,36,60,51,6,85
"Desocupada (150)",11,,,,,2,4,5
"De 20 a 24 años (153)",5,,,,,,1,4
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",2,,,,,1,1,
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",1,,,,,1,,
"No PEA (160)",2500,19,42,141,242,402,1033,621
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",46,,,,,,24,22
"De 20 a 24 años (163)",246,,,,,,160,86
"De 25 a 29 años (164)",294,,,,,2,230,62
"De 30 a 34 años (165)",295,,,,,28,231,36
"De 35 a 39 años (166)",290,,,,,48,208,34
"De 40 a 44 años (167)",232,,,,7,76,114,35
"De 45 a 49 años (168)",197,,,,16,86,58,37
"De 50 y más años (169)",896,19,42,141,219,162,7,306
