"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",963,932,748,163,14,6,1,,,,31,213
"De 20 a 24 años (023)",1187,1044,382,420,184,48,9,1,,,143,975
"De 25 a 29 años (024)",1241,1120,182,382,296,165,85,6,4,,121,1906
"De 30 a 34 años (025)",1206,1153,85,260,337,252,180,35,3,1,53,2713
"De 35 a 39 años (026)",1270,1241,54,143,310,285,317,110,20,2,29,3885
"De 40 a 44 años (027)",948,943,33,61,167,220,252,137,54,19,5,3697
"De 45 a 49 años (028)",706,700,15,42,79,135,191,130,74,34,6,3286
"De 50 y más años (029)",1298,1287,36,52,95,123,294,285,219,183,11,7681
"Desocupada (030)",271,247,105,45,30,20,28,8,8,3,24,443
"De 12 a 14 años (031)",19,19,18,1,,,,,,,,1
"De 15 a 19 años (032)",64,60,52,7,1,,,,,,4,9
"De 20 a 24 años (033)",58,50,25,17,8,,,,,,8,33
"De 25 a 29 años (034)",39,31,6,13,7,4,1,,,,8,43
"De 30 a 34 años (035)",27,24,,3,9,4,5,3,,,3,74
"De 35 a 39 años (036)",27,26,1,4,3,9,8,1,,,1,82
"De 40 a 44 años (037)",7,7,,,1,2,3,,1,,,28
"De 45 a 49 años (038)",12,12,2,,1,1,5,1,2,,,51
"De 50 y más años (039)",18,18,1,,,,6,3,5,3,,122
"No PEA (040)",25999,25329,7994,3508,3341,2592,3425,2136,1363,970,670,69266
"De 12 a 14 años (041)",3725,3683,3658,21,4,,,,,,42,29
"De 15 a 19 años (042)",4331,4199,3253,791,136,16,3,,,,132,1123
"De 20 a 24 años (043)",3305,3081,672,1262,835,244,62,6,,,224,3960
"De 25 a 29 años (044)",2908,2801,145,747,936,574,362,35,2,,107,6112
"De 30 a 34 años (045)",2534,2482,68,305,669,598,655,150,31,6,52,7565
"De 35 a 39 años (046)",2130,2112,46,142,334,434,742,317,83,14,18,8228
"De 40 a 44 años (047)",1691,1661,41,73,168,253,503,390,171,62,30,8048
"De 45 a 49 años (048)",1280,1264,27,33,77,161,363,304,201,98,16,7059
"De 50 y más años (049)",4095,4046,84,134,182,312,735,934,875,790,49,27142
,,,,,,,,,,,,
"URBANA (060)",26419,25560,7482,3935,3712,3022,3603,1966,1104,736,859,66504
"De 12 a 14 años (061)",2904,2868,2841,22,5,,,,,,36,32
"De 15 a 19 años (062)",3903,3786,3078,616,76,13,3,,,,117,819
"De 20 a 24 años (063)",3241,2952,863,1264,639,152,31,3,,,289,3144
"De 25 a 29 años (064)",3142,2941,286,943,911,508,271,19,3,,201,5581
"De 30 a 34 años (065)",2890,2800,133,506,842,670,538,88,20,3,90,7275
"De 35 a 39 años (066)",2669,2635,80,249,571,615,811,261,42,6,34,8834
"De 40 a 44 años (067)",2096,2067,65,119,295,429,622,368,131,38,29,8632
"De 45 a 49 años (068)",1522,1505,37,66,141,272,452,305,162,70,17,7294
"De 50 y más años (069)",4052,4006,99,150,232,363,875,922,746,619,46,24893
"PEA (070)",8159,7792,1631,1408,1354,1140,1202,590,284,183,367,21015
"De 12 a 14 años (071)",234,230,223,6,1,,,,,,4,8
"De 15 a 19 años (072)",845,815,667,135,8,4,1,,,,30,167
"De 20 a 24 años (073)",1027,908,357,373,141,29,7,1,,,119,776
"De 25 a 29 años (074)",1134,1017,175,361,266,146,62,4,3,,117,1647
"De 30 a 34 años (075)",1104,1052,81,255,314,229,153,19,1,,52,2353
"De 35 a 39 años (076)",1166,1142,50,131,299,270,291,88,12,1,24,3470
"De 40 a 44 años (077)",874,869,29,61,160,214,231,121,41,12,5,3284
"De 45 a 49 años (078)",641,635,16,40,79,131,181,111,51,26,6,2819
"De 50 y más años (079)",1134,1124,33,46,86,117,276,246,176,144,10,6491
"Ocupada (080)",7912,7566,1538,1365,1328,1121,1176,582,276,180,346,20595
"De 12 a 14 años (081)",219,215,209,5,1,,,,,,4,7
"De 15 a 19 años (082)",790,763,622,129,7,4,1,,,,27,159
"De 20 a 24 años (083)",971,858,332,356,133,29,7,1,,,113,743
"De 25 a 29 años (084)",1096,987,169,349,259,142,61,4,3,,109,1605
"De 30 a 34 años (085)",1082,1033,81,252,309,225,149,16,1,,49,2292
"De 35 a 39 años (086)",1141,1118,49,127,296,262,284,87,12,1,23,3396
"De 40 a 44 años (087)",867,862,29,61,159,212,228,121,40,12,5,3256
"De 45 a 49 años (088)",629,623,14,40,78,130,176,110,49,26,6,2768
"De 50 y más años (089)",1117,1107,33,46,86,117,270,243,171,141,10,6369
"Desocupada (090)",247,226,93,43,26,19,26,8,8,3,21,420
"De 12 a 14 años (091)",15,15,14,1,,,,,,,,1
"De 15 a 19 años (092)",55,52,45,6,1,,,,,,3,8
"De 20 a 24 años (093)",56,50,25,17,8,,,,,,6,33
"De 25 a 29 años (094)",38,30,6,12,7,4,1,,,,8,42
"De 30 a 34 años (095)",22,19,,3,5,4,4,3,,,3,61
"De 35 a 39 años (096)",25,24,1,4,3,8,7,1,,,1,74
"De 40 a 44 años (097)",7,7,,,1,2,3,,1,,,28
"De 45 a 49 años (098)",12,12,2,,1,1,5,1,2,,,51
"De 50 y más años (099)",17,17,,,,,6,3,5,3,,122
"No PEA (100)",18260,17768,5851,2527,2358,1882,2401,1376,820,553,492,45489
"De 12 a 14 años (101)",2670,2638,2618,16,4,,,,,,32,24
"De 15 a 19 años (102)",3058,2971,2411,481,68,9,2,,,,87,652
"De 20 a 24 años (103)",2214,2044,506,891,498,123,24,2,,,170,2368
"De 25 a 29 años (104)",2008,1924,111,582,645,362,209,15,,,84,3934
"De 30 a 34 años (105)",1786,1748,52,251,528,441,385,69,19,3,38,4922
"De 35 a 39 años (106)",1503,1493,30,118,272,345,520,173,30,5,10,5364
"De 40 a 44 años (107)",1222,1198,36,58,135,215,391,247,90,26,24,5348
"De 45 a 49 años (108)",881,870,21,26,62,141,271,194,111,44,11,4475
"De 50 y más años (109)",2918,2882,66,104,146,246,599,676,570,475,36,18402
,,,,,,,,,,,,
"RURAL (120)",8950,8711,2421,1146,1142,824,1179,882,641,476,239,27568
"De 12 a 14 años (121)",1120,1109,1104,5,,,,,,,11,5
"De 15 a 19 años (122)",1455,1405,975,345,75,9,1,,,,50,526
"De 20 a 24 años (123)",1309,1223,216,435,388,140,40,4,,,86,1824
"De 25 a 29 años (124)",1046,1011,47,199,328,235,177,22,3,,35,2480
"De 30 a 34 años (125)",877,859,20,62,173,184,302,100,14,4,18,3077
"De 35 a 39 años (126)",758,744,21,40,76,113,256,167,61,10,14,3361
"De 40 a 44 años (127)",550,544,9,15,41,46,136,159,95,43,6,3141
"De 45 a 49 años (128)",476,471,7,9,16,25,107,130,115,62,5,3102
"De 50 y más años (129)",1359,1345,22,36,45,72,160,300,353,357,14,10052
"PEA (130)",1211,1150,278,165,159,114,155,122,98,59,61,3791
"De 12 a 14 años (131)",65,64,64,,,,,,,,1,
"De 15 a 19 años (132)",182,177,133,35,7,2,,,,,5,55
"De 20 a 24 años (133)",218,186,50,64,51,19,2,,,,32,232
"De 25 a 29 años (134)",146,134,13,34,37,23,24,2,1,,12,302
"De 30 a 34 años (135)",129,125,4,8,32,27,32,19,2,1,4,434
"De 35 a 39 años (136)",131,125,5,16,14,24,34,23,8,1,6,497
"De 40 a 44 años (137)",81,81,4,,8,8,24,16,14,7,,441
"De 45 a 49 años (138)",77,77,1,2,1,5,15,20,25,8,,518
"De 50 y más años (139)",182,181,4,6,9,6,24,42,48,42,1,1312
"Ocupada (140)",1187,1129,266,163,155,113,153,122,98,59,58,3768
"De 12 a 14 años (141)",61,60,60,,,,,,,,1,
"De 15 a 19 años (142)",173,169,126,34,7,2,,,,,4,54
"De 20 a 24 años (143)",216,186,50,64,51,19,2,,,,30,232
"De 25 a 29 años (144)",145,133,13,33,37,23,24,2,1,,12,301
"De 30 a 34 años (145)",124,120,4,8,28,27,31,19,2,1,4,421
"De 35 a 39 años (146)",129,123,5,16,14,23,33,23,8,1,6,489
"De 40 a 44 años (147)",81,81,4,,8,8,24,16,14,7,,441
"De 45 a 49 años (148)",77,77,1,2,1,5,15,20,25,8,,518
"De 50 y más años (149)",181,180,3,6,9,6,24,42,48,42,1,1312
"Desocupada (150)",24,21,12,2,4,1,2,,,,3,23
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",9,8,7,1,,,,,,,1,1
"De 20 a 24 años (153)",2,,,,,,,,,,2,
"De 25 a 29 años (154)",1,1,,1,,,,,,,,1
"De 30 a 34 años (155)",5,5,,,4,,1,,,,,13
"De 35 a 39 años (156)",2,2,,,,1,1,,,,,8
"De 50 y más años (159)",1,1,1,,,,,,,,,
"No PEA (160)",7739,7561,2143,981,983,710,1024,760,543,417,178,23777
"De 12 a 14 años (161)",1055,1045,1040,5,,,,,,,10,5
"De 15 a 19 años (162)",1273,1228,842,310,68,7,1,,,,45,471
"De 20 a 24 años (163)",1091,1037,166,371,337,121,38,4,,,54,1592
"De 25 a 29 años (164)",900,877,34,165,291,212,153,20,2,,23,2178
"De 30 a 34 años (165)",748,734,16,54,141,157,270,81,12,3,14,2643
"De 35 a 39 años (166)",627,619,16,24,62,89,222,144,53,9,8,2864
"De 40 a 44 años (167)",469,463,5,15,33,38,112,143,81,36,6,2700
"De 45 a 49 años (168)",399,394,6,7,15,20,92,110,90,54,5,2584
"De 50 y más años (169)",1177,1164,18,30,36,66,136,258,305,315,13,8740
