"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",450,411,72,135,126,58,18,2,,,39,650
"De 30 a 34 años (025)",402,389,38,73,105,93,67,13,,,13,931
"De 35 a 39 años (026)",328,322,21,39,64,81,88,23,5,1,6,991
"De 40 a 44 años (027)",248,247,8,10,43,53,86,35,9,3,1,958
"De 45 a 49 años (028)",158,154,3,6,25,24,45,32,11,8,4,712
"De 50 y más años (029)",181,175,14,6,16,17,46,39,25,12,6,894
"Desocupada (030)",49,41,15,14,6,3,3,,,,8,48
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",7,6,3,2,1,,,,,,1,4
"De 20 a 24 años (033)",21,16,9,7,,,,,,,5,7
"De 25 a 29 años (034)",10,10,2,4,1,1,2,,,,,18
"De 30 a 34 años (035)",5,4,,,2,2,,,,,1,10
"De 35 a 39 años (036)",1,1,,,1,,,,,,,2
"De 40 a 44 años (037)",1,1,,,1,,,,,,,2
"De 45 a 49 años (038)",3,2,,1,,,1,,,,1,5
"No PEA (040)",3222,3095,1001,574,483,343,381,195,75,43,127,6627
"De 12 a 14 años (041)",444,442,439,3,,,,,,,2,3
"De 15 a 19 años (042)",547,523,379,125,14,5,,,,,24,168
"De 20 a 24 años (043)",566,536,95,269,131,34,6,1,,,30,666
"De 25 a 29 años (044)",462,436,38,102,150,99,41,5,1,,26,914
"De 30 a 34 años (045)",344,324,8,32,95,88,74,21,6,,20,994
"De 35 a 39 años (046)",274,266,11,10,47,56,85,42,11,4,8,1057
"De 40 a 44 años (047)",188,186,9,12,18,17,71,37,14,8,2,856
"De 45 a 49 años (048)",133,131,5,8,9,14,43,31,15,6,2,655
"De 50 y más años (049)",264,251,17,13,19,30,61,58,28,25,13,1314
,,,,,,,,,,,,
"URBANA (060)",2518,2406,745,453,431,302,301,124,31,19,112,4808
"De 12 a 14 años (061)",251,250,248,2,,,,,,,1,2
"De 15 a 19 años (062)",358,344,284,55,3,2,,,,,14,67
"De 20 a 24 años (063)",416,379,103,180,76,19,1,,,,37,393
"De 25 a 29 años (064)",370,341,47,97,117,62,17,1,,,29,597
"De 30 a 34 años (065)",356,343,27,63,108,87,44,14,,,13,814
"De 35 a 39 años (066)",269,263,13,28,62,63,71,22,3,1,6,828
"De 40 a 44 años (067)",199,197,9,13,36,33,78,21,5,2,2,727
"De 45 a 49 años (068)",133,132,3,10,19,18,46,24,8,4,1,574
"De 50 y más años (069)",166,157,11,5,10,18,44,42,15,12,9,806
"PEA (070)",1239,1175,291,252,236,161,159,52,17,7,64,2443
"De 12 a 14 años (071)",20,20,20,,,,,,,,,
"De 15 a 19 años (072)",146,140,115,23,1,1,,,,,6,28
"De 20 a 24 años (073)",244,217,79,94,33,10,1,,,,27,194
"De 25 a 29 años (074)",199,177,32,56,57,22,9,1,,,22,281
"De 30 a 34 años (075)",199,194,21,44,59,44,18,8,,,5,417
"De 35 a 39 años (076)",167,165,9,21,42,38,41,10,3,1,2,495
"De 40 a 44 años (077)",119,119,5,7,25,24,45,10,3,,,412
"De 45 a 49 años (078)",77,77,3,5,14,14,26,8,3,4,,310
"De 50 y más años (079)",68,66,7,2,5,8,19,15,8,2,2,306
"Ocupada (080)",1224,1164,287,248,235,161,157,52,17,7,60,2428
"De 12 a 14 años (081)",20,20,20,,,,,,,,,
"De 15 a 19 años (082)",144,138,113,23,1,1,,,,,6,28
"De 20 a 24 años (083)",239,215,78,93,33,10,1,,,,24,193
"De 25 a 29 años (084)",195,173,31,54,57,22,8,1,,,22,274
"De 30 a 34 años (085)",197,193,21,44,58,44,18,8,,,4,415
"De 35 a 39 años (086)",167,165,9,21,42,38,41,10,3,1,2,495
"De 40 a 44 años (087)",119,119,5,7,25,24,45,10,3,,,412
"De 45 a 49 años (088)",75,75,3,4,14,14,25,8,3,4,,305
"De 50 y más años (089)",68,66,7,2,5,8,19,15,8,2,2,306
"Desocupada (090)",15,11,4,4,1,,2,,,,4,15
"De 15 a 19 años (092)",2,2,2,,,,,,,,,
"De 20 a 24 años (093)",5,2,1,1,,,,,,,3,1
"De 25 a 29 años (094)",4,4,1,2,,,1,,,,,7
"De 30 a 34 años (095)",2,1,,,1,,,,,,1,2
"De 45 a 49 años (098)",2,2,,1,,,1,,,,,5
"No PEA (100)",1279,1231,454,201,195,141,142,72,14,12,48,2365
"De 12 a 14 años (101)",231,230,228,2,,,,,,,1,2
"De 15 a 19 años (102)",212,204,169,32,2,1,,,,,8,39
"De 20 a 24 años (103)",172,162,24,86,43,9,,,,,10,199
"De 25 a 29 años (104)",171,164,15,41,60,40,8,,,,7,316
"De 30 a 34 años (105)",157,149,6,19,49,43,26,6,,,8,397
"De 35 a 39 años (106)",102,98,4,7,20,25,30,12,,,4,333
"De 40 a 44 años (107)",80,78,4,6,11,9,33,11,2,2,2,315
"De 45 a 49 años (108)",56,55,,5,5,4,20,16,5,,1,264
"De 50 y más años (109)",98,91,4,3,5,10,25,27,7,10,7,500
,,,,,,,,,,,,
"RURAL (120)",3616,3443,989,714,546,400,437,215,94,48,173,7638
"De 12 a 14 años (121)",226,224,223,1,,,,,,,2,1
"De 15 a 19 años (122)",606,574,410,140,18,5,1,,,,32,195
"De 20 a 24 años (123)",825,768,220,338,158,43,8,1,,,57,825
"De 25 a 29 años (124)",552,516,65,144,160,96,44,6,1,,36,985
"De 30 a 34 años (125)",395,374,19,42,94,96,97,20,6,,21,1121
"De 35 a 39 años (126)",334,326,19,21,50,74,102,43,13,4,8,1222
"De 40 a 44 años (127)",238,237,8,9,26,37,79,51,18,9,1,1089
"De 45 a 49 años (128)",161,155,5,5,15,20,43,39,18,10,6,798
"De 50 y más años (129)",279,269,20,14,25,29,63,55,38,25,10,1402
"PEA (130)",1673,1579,442,341,258,198,198,92,33,17,94,3376
"De 12 a 14 años (131)",13,12,12,,,,,,,,1,
"De 15 a 19 años (132)",271,255,200,47,6,1,1,,,,16,66
"De 20 a 24 años (133)",431,394,149,155,70,18,2,,,,37,358
"De 25 a 29 años (134)",261,244,42,83,70,37,11,1,,,17,387
"De 30 a 34 años (135)",208,199,17,29,48,51,49,5,,,9,524
"De 35 a 39 años (136)",162,158,12,18,23,43,47,13,2,,4,498
"De 40 a 44 años (137)",130,129,3,3,19,29,41,25,6,3,1,548
"De 45 a 49 años (138)",84,79,,2,11,10,20,24,8,4,5,407
"De 50 y más años (139)",113,109,7,4,11,9,27,24,17,10,4,588
"Ocupada (140)",1639,1549,431,331,253,195,197,92,33,17,90,3343
"De 12 a 14 años (141)",12,11,11,,,,,,,,1,
"De 15 a 19 años (142)",266,251,199,45,5,1,1,,,,15,62
"De 20 a 24 años (143)",415,380,141,149,70,18,2,,,,35,352
"De 25 a 29 años (144)",255,238,41,81,69,36,10,1,,,17,376
"De 30 a 34 años (145)",205,196,17,29,47,49,49,5,,,9,516
"De 35 a 39 años (146)",161,157,12,18,22,43,47,13,2,,4,496
"De 40 a 44 años (147)",129,128,3,3,18,29,41,25,6,3,1,546
"De 45 a 49 años (148)",83,79,,2,11,10,20,24,8,4,4,407
"De 50 y más años (149)",113,109,7,4,11,9,27,24,17,10,4,588
"Desocupada (150)",34,30,11,10,5,3,1,,,,4,33
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",5,4,1,2,1,,,,,,1,4
"De 20 a 24 años (153)",16,14,8,6,,,,,,,2,6
"De 25 a 29 años (154)",6,6,1,2,1,1,1,,,,,11
"De 30 a 34 años (155)",3,3,,,1,2,,,,,,8
"De 35 a 39 años (156)",1,1,,,1,,,,,,,2
"De 40 a 44 años (157)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",1,,,,,,,,,,1,
"No PEA (160)",1943,1864,547,373,288,202,239,123,61,31,79,4262
"De 12 a 14 años (161)",213,212,211,1,,,,,,,1,1
"De 15 a 19 años (162)",335,319,210,93,12,4,,,,,16,129
"De 20 a 24 años (163)",394,374,71,183,88,25,6,1,,,20,467
"De 25 a 29 años (164)",291,272,23,61,90,59,33,5,1,,19,598
"De 30 a 34 años (165)",187,175,2,13,46,45,48,15,6,,12,597
"De 35 a 39 años (166)",172,168,7,3,27,31,55,30,11,4,4,724
"De 40 a 44 años (167)",108,108,5,6,7,8,38,26,12,6,,541
"De 45 a 49 años (168)",77,76,5,3,4,10,23,15,10,6,1,391
"De 50 y más años (169)",166,160,13,10,14,20,36,31,21,15,6,814
