"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",17819,8,2,17626,176,7,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",408,,117,225,7,59,,
"Obreros construc.,conf.,papel, fab., instr. (099)",388,16,152,194,5,21,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",7688,30,1920,170,1,5556,11,
"Otra (101)",7,7,,,,,,
"Ocupaciñn no especificada (102)",231,16,14,53,,148,,
"Desocupado (103)",1105,,,,,,,1105
"Mujeres (104)",3013,500,147,1157,11,819,209,170
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",359,333,,25,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",53,46,,3,2,2,,
"Jefes y empleados de oficina (108)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",261,27,4,174,4,52,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",498,,,493,4,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",163,,22,112,,29,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,1,1,2,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",824,24,103,85,,403,209,
"Ocupaciñn no especificada (115)",648,37,17,263,1,330,,
"Desocupado (116)",170,,,,,,,170
