"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1184,,,14,299,574,116,181
"De 50 y más años (049)",5281,200,626,1399,1397,513,26,1120
,,,,,,,,
"URBANA (060)",17839,190,579,1464,2196,3677,5321,4412
"De 12 a 14 años (061)",19,,,,,,,19
"De 15 a 19 años (062)",441,,,,,,270,171
"De 20 a 24 años (063)",1613,,,,,6,925,682
"De 25 a 29 años (064)",2048,,,,,133,1252,663
"De 30 a 34 años (065)",2236,,,,1,432,1251,552
"De 35 a 39 años (066)",2256,,,,38,810,987,421
"De 40 a 44 años (067)",1996,,,,199,926,481,390
"De 45 a 49 años (068)",1657,,,16,431,785,130,295
"De 50 y más años (069)",5573,190,579,1448,1527,585,25,1219
"PEA (070)",5863,5,44,270,727,1548,1652,1617
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",81,,,,,,40,41
"De 20 a 24 años (073)",467,,,,,3,214,250
"De 25 a 29 años (074)",678,,,,,52,338,288
"De 30 a 34 años (075)",851,,,,,186,411,254
"De 35 a 39 años (076)",999,,,,20,369,399,211
"De 40 a 44 años (077)",845,,,,83,408,196,158
"De 45 a 49 años (078)",716,,,5,186,335,47,143
"De 50 y más años (079)",1223,5,44,265,438,195,7,269
"Ocupada (080)",5669,5,43,268,719,1517,1590,1527
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",73,,,,,,35,38
"De 20 a 24 años (083)",429,,,,,3,204,222
"De 25 a 29 años (084)",643,,,,,52,321,270
"De 30 a 34 años (085)",819,,,,,181,394,244
"De 35 a 39 años (086)",970,,,,20,362,390,198
"De 40 a 44 años (087)",829,,,,82,401,193,153
"De 45 a 49 años (088)",700,,,5,184,328,46,137
"De 50 y más años (089)",1203,5,43,263,433,190,7,262
"Desocupada (090)",194,,1,2,8,31,62,90
"De 15 a 19 años (092)",8,,,,,,5,3
"De 20 a 24 años (093)",38,,,,,,10,28
"De 25 a 29 años (094)",35,,,,,,17,18
"De 30 a 34 años (095)",32,,,,,5,17,10
"De 35 a 39 años (096)",29,,,,,7,9,13
"De 40 a 44 años (097)",16,,,,1,7,3,5
"De 45 a 49 años (098)",16,,,,2,7,1,6
"De 50 y más años (099)",20,,1,2,5,5,,7
"No PEA (100)",11976,185,535,1194,1469,2129,3669,2795
"De 12 a 14 años (101)",16,,,,,,,16
"De 15 a 19 años (102)",360,,,,,,230,130
"De 20 a 24 años (103)",1146,,,,,3,711,432
"De 25 a 29 años (104)",1370,,,,,81,914,375
"De 30 a 34 años (105)",1385,,,,1,246,840,298
"De 35 a 39 años (106)",1257,,,,18,441,588,210
"De 40 a 44 años (107)",1151,,,,116,518,285,232
"De 45 a 49 años (108)",941,,,11,245,450,83,152
"De 50 y más años (109)",4350,185,535,1183,1089,390,18,950
,,,,,,,,
"RURAL (120)",3610,15,91,236,440,751,1296,781
"De 12 a 14 años (121)",9,,,,,,,9
"De 15 a 19 años (122)",119,,,,,,73,46
"De 20 a 24 años (123)",435,,,,,1,271,163
"De 25 a 29 años (124)",484,,,,,27,325,132
"De 30 a 34 años (125)",450,,,,,83,288,79
"De 35 a 39 años (126)",396,,,,5,147,184,60
"De 40 a 44 años (127)",377,,,,35,181,105,56
"De 45 a 49 años (128)",304,,,3,58,162,41,40
"De 50 y más años (129)",1036,15,91,233,342,150,9,196
"PEA (130)",598,,,17,47,168,201,165
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",13,,,,,,9,4
"De 20 a 24 años (133)",77,,,,,,38,39
"De 25 a 29 años (134)",92,,,,,5,53,34
"De 30 a 34 años (135)",71,,,,,23,31,17
"De 35 a 39 años (136)",88,,,,1,32,39,16
"De 40 a 44 años (137)",90,,,,8,43,22,17
"De 45 a 49 años (138)",61,,,,4,38,8,11
"De 50 y más años (139)",105,,,17,34,27,1,26
"Ocupada (140)",573,,,16,46,162,193,156
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",13,,,,,,9,4
"De 20 a 24 años (143)",75,,,,,,37,38
"De 25 a 29 años (144)",87,,,,,5,52,30
"De 30 a 34 años (145)",65,,,,,21,28,16
"De 35 a 39 años (146)",87,,,,1,32,38,16
"De 40 a 44 años (147)",85,,,,7,41,20,17
"De 45 a 49 años (148)",58,,,,4,36,8,10
"De 50 y más años (149)",102,,,16,34,27,1,24
"Desocupada (150)",25,,,1,1,6,8,9
"De 20 a 24 años (153)",2,,,,,,1,1
"De 25 a 29 años (154)",5,,,,,,1,4
"De 30 a 34 años (155)",6,,,,,2,3,1
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",5,,,,1,2,2,
"De 45 a 49 años (158)",3,,,,,2,,1
"De 50 y más años (159)",3,,,1,,,,2
"No PEA (160)",3012,15,91,219,393,583,1095,616
"De 12 a 14 años (161)",8,,,,,,,8
"De 15 a 19 años (162)",106,,,,,,64,42
"De 20 a 24 años (163)",358,,,,,1,233,124
"De 25 a 29 años (164)",392,,,,,22,272,98
"De 30 a 34 años (165)",379,,,,,60,257,62
"De 35 a 39 años (166)",308,,,,4,115,145,44
"De 40 a 44 años (167)",287,,,,27,138,83,39
"De 45 a 49 años (168)",243,,,3,54,124,33,29
"De 50 y más años (169)",931,15,91,216,308,123,8,170
