"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",5363,19685,16527,367,84,1.9,
"De 12 a 14 años (041)",720,2,2,,100,,
"De 15 a 19 años (042)",693,104,102,32,98.1,30.8,
"De 20 a 24 años (043)",491,561,543,92,96.8,16.4,
"De 25 a 29 años (044)",447,1037,997,90,96.1,8.7,
"De 30 a 34 años (045)",376,1350,1249,59,92.5,4.4,
"De 35 a 39 años (046)",392,1907,1731,60,90.8,3.1,
"De 40 a 44 años (047)",339,2002,1778,28,88.8,1.4,
"De 45 a 49 años (048)",324,2101,1865,6,88.8,0.3,
"De 50 y más años (049)",1581,10621,8260,,77.8,,
,,,,,,,
"URBANA (060)",1605,4690,4087,82,87.1,1.7,
"De 12 a 14 años (061)",161,,,,,,
"De 15 a 19 años (062)",183,25,24,9,96,36,
"De 20 a 24 años (063)",173,156,148,22,94.9,14.1,
"De 25 a 29 años (064)",183,279,273,21,97.8,7.5,
"De 30 a 34 años (065)",122,325,310,12,95.4,3.7,
"De 35 a 39 años (066)",131,461,438,11,95,2.4,
"De 40 a 44 años (067)",116,475,453,5,95.4,1.1,
"De 45 a 49 años (068)",97,436,408,2,93.6,0.5,
"De 50 y más años (069)",439,2533,2033,,80.3,,
"PEA (070)",364,920,841,9,91.4,1,
"De 12 a 14 años (071)",2,,,,,,
"De 15 a 19 años (072)",19,3,3,1,100,33.3,
"De 20 a 24 años (073)",52,42,38,3,90.5,7.1,
"De 25 a 29 años (074)",51,51,49,2,96.1,3.9,
"De 30 a 34 años (075)",42,90,87,2,96.7,2.2,
"De 35 a 39 años (076)",55,153,146,,95.4,,
"De 40 a 44 años (077)",46,150,143,,95.3,,
"De 45 a 49 años (078)",33,129,123,1,95.3,0.8,
"De 50 y más años (079)",64,302,252,,83.4,,
"Ocupada (080)",341,844,770,9,91.2,1.1,
"De 12 a 14 años (081)",2,,,,,,
"De 15 a 19 años (082)",15,3,3,1,100,33.3,
"De 20 a 24 años (083)",50,41,37,3,90.2,7.3,
"De 25 a 29 años (084)",47,48,46,2,95.8,4.2,
"De 30 a 34 años (085)",40,86,83,2,96.5,2.3,
"De 35 a 39 años (086)",53,141,136,,96.5,,
"De 40 a 44 años (087)",44,143,136,,95.1,,
"De 45 a 49 años (088)",31,118,113,1,95.8,0.8,
"De 50 y más años (089)",59,264,216,,81.8,,
"Desocupada (090)",23,76,71,,93.4,,
"De 15 a 19 años (092)",4,,,,,,
"De 20 a 24 años (093)",2,1,1,,100,,
"De 25 a 29 años (094)",4,3,3,,100,,
"De 30 a 34 años (095)",2,4,4,,100,,
"De 35 a 39 años (096)",2,12,10,,83.3,,
"De 40 a 44 años (097)",2,7,7,,100,,
"De 45 a 49 años (098)",2,11,10,,90.9,,
"De 50 y más años (099)",5,38,36,,94.7,,
"No PEA (100)",1241,3770,3246,73,86.1,1.9,
"De 12 a 14 años (101)",159,,,,,,
"De 15 a 19 años (102)",164,22,21,8,95.5,36.4,
"De 20 a 24 años (103)",121,114,110,19,96.5,16.7,
"De 25 a 29 años (104)",132,228,224,19,98.2,8.3,
"De 30 a 34 años (105)",80,235,223,10,94.9,4.3,
"De 35 a 39 años (106)",76,308,292,11,94.8,3.6,
"De 40 a 44 años (107)",70,325,310,5,95.4,1.5,
"De 45 a 49 años (108)",64,307,285,1,92.8,0.3,
"De 50 y más años (109)",375,2231,1781,,79.8,,
,,,,,,,
"RURAL (120)",4358,16520,13832,303,83.7,1.8,
"De 12 a 14 años (121)",563,2,2,,100,,
"De 15 a 19 años (122)",572,85,84,25,98.8,29.4,
"De 20 a 24 años (123)",418,472,458,76,97,16.1,
"De 25 a 29 años (124)",339,827,791,73,95.6,8.8,
"De 30 a 34 años (125)",313,1150,1061,51,92.3,4.4,
"De 35 a 39 años (126)",332,1657,1495,50,90.2,3,
"De 40 a 44 años (127)",285,1744,1528,23,87.6,1.3,
"De 45 a 49 años (128)",276,1882,1661,5,88.3,0.3,
"De 50 y más años (129)",1260,8701,6752,,77.6,,
"PEA (130)",236,605,551,9,91.1,1.5,
"De 12 a 14 años (131)",2,,,,,,
"De 15 a 19 años (132)",43,3,3,1,100,33.3,
"De 20 a 24 años (133)",48,25,25,3,100,12,
"De 25 a 29 años (134)",24,18,18,2,100,11.1,
"De 30 a 34 años (135)",17,35,35,2,100,5.7,
"De 35 a 39 años (136)",16,58,56,1,96.6,1.7,
"De 40 a 44 años (137)",16,67,60,,89.6,,
"De 45 a 49 años (138)",16,88,81,,92,,
"De 50 y más años (139)",54,311,273,,87.8,,
"Ocupada (140)",197,566,516,8,91.2,1.4,
"De 12 a 14 años (141)",1,,,,,,
"De 15 a 19 años (142)",27,3,3,1,100,33.3,
"De 20 a 24 años (143)",36,16,16,2,100,12.5,
"De 25 a 29 años (144)",19,16,16,2,100,12.5,
"De 30 a 34 años (145)",17,35,35,2,100,5.7,
"De 35 a 39 años (146)",16,58,56,1,96.6,1.7,
"De 40 a 44 años (147)",14,52,49,,94.2,,
"De 45 a 49 años (148)",15,83,76,,91.6,,
"De 50 y más años (149)",52,303,265,,87.5,,
"Desocupada (150)",39,39,35,1,89.7,2.6,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",16,,,,,,
"De 20 a 24 años (153)",12,9,9,1,100,11.1,
"De 25 a 29 años (154)",5,2,2,,100,,
"De 40 a 44 años (157)",2,15,11,,73.3,,
"De 45 a 49 años (158)",1,5,5,,100,,
"De 50 y más años (159)",2,8,8,,100,,
"No PEA (160)",4122,15915,13281,294,83.4,1.8,
"De 12 a 14 años (161)",561,2,2,,100,,
"De 15 a 19 años (162)",529,82,81,24,98.8,29.3,
"De 20 a 24 años (163)",370,447,433,73,96.9,16.3,
"De 25 a 29 años (164)",315,809,773,71,95.6,8.8,
"De 30 a 34 años (165)",296,1115,1026,49,92,4.4,
"De 35 a 39 años (166)",316,1599,1439,49,90,3.1,
"De 40 a 44 años (167)",269,1677,1468,23,87.5,1.4,
"De 45 a 49 años (168)",260,1794,1580,5,88.1,0.3,
"De 50 y más años (169)",1206,8390,6479,,77.2,,
