"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",9173,8508,311,145,209
"Agric., ganadería, caza y silvicultura (045)",6724,6601,119,3,1
"Pesca (046)",3,3,,,
"Explotación de minas y canteras (047)",58,39,10,4,5
"Industrias manufactureras (048)",86,74,6,4,2
"Suministro de electricidad, gas y agua (049)",4,1,,3,
"Construcción (050)",54,12,7,26,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",992,970,21,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",9,7,2,,
"Comercio al por mayor (053)",40,39,1,,
"Comercio al por menor (054)",943,924,18,1,
"Hoteles y restaurantes (055)",258,236,10,8,4
"Trans., almac. y comunicaciones (056)",25,21,,1,3
"Activid.inmobil., empres. y alquileres (058)",30,17,7,6,
"Admin.pub. y defensa; p. segur soc.afil (059)",91,,,,91
"Enseñanza (060)",335,127,116,83,9
"Servicios sociales y de salud (061)",96,15,,,81
"Otras activ. serv.comun.soc y personales (062)",69,60,6,2,1
"Hogares privados con servicio doméstico (063)",120,120,,,
"Actividad economica no especificada (065)",228,212,9,4,3
,,,,,
"URBANA (066)",8154,6046,665,694,749
"Agric., ganadería, caza y silvicultura (067)",3227,3107,103,13,4
"Pesca (068)",8,8,,,
"Explotación de minas y canteras (069)",294,183,55,45,11
"Industrias manufactureras (070)",227,175,30,13,9
"Suministro de electricidad, gas y agua (071)",21,1,,17,3
"Construcción (072)",838,362,125,229,122
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1260,1209,36,7,8
"Venta, mant.y rep. veh.autom y motoc. (074)",63,44,6,5,8
"Comercio al por mayor (075)",55,51,4,,
"Comercio al por menor (076)",1142,1114,26,2,
"Hoteles y restaurantes (077)",235,198,11,18,8
"Trans., almac. y comunicaciones (078)",355,249,33,37,36
"Intermediación financiera (079)",5,3,,1,1
"Activid.inmobil., empres. y alquileres (080)",143,53,25,35,30
"Admin.pub. y defensa; p. segur soc.afil (081)",344,,,,344
"Enseñanza (082)",623,143,205,246,29
"Servicios sociales y de salud (083)",159,24,2,1,132
"Otras activ. serv.comun.soc y personales (084)",118,84,15,13,6
"Hogares privados con servicio doméstico (085)",79,79,,,
"Actividad economica no especificada (087)",218,168,25,19,6
"Hombres (088)",5057,3419,497,569,572
"Agric., ganadería, caza y silvicultura (089)",1893,1809,69,12,3
"Pesca (090)",6,6,,,
"Explotación de minas y canteras (091)",282,177,50,44,11
"Industrias manufactureras (092)",157,115,25,10,7
"Suministro de electricidad, gas y agua (093)",20,,,17,3
"Construcción (094)",791,351,122,205,113
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",474,440,19,7,8
"Venta, mant.y rep. veh.autom y motoc. (096)",56,37,6,5,8
"Comercio al por mayor (097)",19,16,3,,
"Comercio al por menor (098)",399,387,10,2,
"Hoteles y restaurantes (099)",74,53,5,11,5
"Trans., almac. y comunicaciones (100)",331,229,33,36,33
"Intermediación financiera (101)",5,3,,1,1
"Activid.inmobil., empres. y alquileres (102)",119,40,20,29,30
"Admin.pub. y defensa; p. segur soc.afil (103)",265,,,,265
"Enseñanza (104)",377,65,123,169,20
"Servicios sociales y de salud (105)",83,16,2,1,64
"Otras activ. serv.comun.soc y personales (106)",55,27,12,11,5
"Hogares privados con servicio doméstico (107)",15,15,,,
"Actividad economica no especificada (109)",110,73,17,16,4
"Mujeres (110)",3097,2627,168,125,177
"Agric., ganadería, caza y silvicultura (111)",1334,1298,34,1,1
"Pesca (112)",2,2,,,
"Explotación de minas y canteras (113)",12,6,5,1,
"Industrias manufactureras (114)",70,60,5,3,2
"Suministro de electricidad, gas y agua (115)",1,1,,,
"Construcción (116)",47,11,3,24,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",786,769,17,,
"Venta, mant.y rep. veh.autom y motoc. (118)",7,7,,,
"Comercio al por mayor (119)",36,35,1,,
"Comercio al por menor (120)",743,727,16,,
"Hoteles y restaurantes (121)",161,145,6,7,3
"Trans., almac. y comunicaciones (122)",24,20,,1,3
"Activid.inmobil., empres. y alquileres (124)",24,13,5,6,
"Admin.pub. y defensa; p. segur soc.afil (125)",79,,,,79
"Enseñanza (126)",246,78,82,77,9
"Servicios sociales y de salud (127)",76,8,,,68
"Otras activ. serv.comun.soc y personales (128)",63,57,3,2,1
"Hogares privados con servicio doméstico (129)",64,64,,,
"Actividad economica no especificada (131)",108,95,8,3,2
,,,,,
"RURAL (132)",16422,15151,792,249,230
"Agric., ganadería, caza y silvicultura (133)",13455,13196,236,22,1
"Pesca (134)",8,8,,,
"Explotación de minas y canteras (135)",1264,833,288,87,56
"Industrias manufactureras (136)",61,45,8,7,1
"Suministro de electricidad, gas y agua (137)",24,1,1,19,3
"Construcción (138)",267,124,82,52,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",397,383,11,3,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,3,5,1,
"Comercio al por mayor (141)",12,11,1,,
"Comercio al por menor (142)",376,369,5,2,
"Hoteles y restaurantes (143)",122,112,5,4,1
"Trans., almac. y comunicaciones (144)",91,58,16,15,2
"Activid.inmobil., empres. y alquileres (146)",32,16,9,7,
"Admin.pub. y defensa; p. segur soc.afil (147)",130,,,,130
"Enseñanza (148)",227,99,104,21,3
"Servicios sociales y de salud (149)",33,11,1,,21
"Otras activ. serv.comun.soc y personales (150)",20,12,4,4,
"Hogares privados con servicio doméstico (151)",70,70,,,
"Actividad economica no especificada (153)",221,183,27,8,3
"Hombres (154)",10346,9270,649,229,198
"Agric., ganadería, caza y silvicultura (155)",8065,7893,151,20,1
"Pesca (156)",7,7,,,
"Explotación de minas y canteras (157)",1218,800,283,84,51
"Industrias manufactureras (158)",45,31,7,6,1
"Suministro de electricidad, gas y agua (159)",21,1,1,16,3
"Construcción (160)",260,123,78,50,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",191,182,7,2,
"Venta, mant.y rep. veh.autom y motoc. (162)",7,3,3,1,
"Comercio al por mayor (163)",8,7,1,,
"Comercio al por menor (164)",176,172,3,1,
"Hoteles y restaurantes (165)",25,21,1,3,
"Trans., almac. y comunicaciones (166)",90,57,16,15,2
"Activid.inmobil., empres. y alquileres (168)",26,12,7,7,
"Admin.pub. y defensa; p. segur soc.afil (169)",118,,,,118
"Enseñanza (170)",138,50,70,15,3
"Servicios sociales y de salud (171)",13,4,1,,8
"Otras activ. serv.comun.soc y personales (172)",14,9,1,4,
"Hogares privados con servicio doméstico (173)",14,14,,,
"Actividad economica no especificada (175)",101,66,26,7,2
"Mujeres (176)",6076,5881,143,20,32
"Agric., ganadería, caza y silvicultura (177)",5390,5303,85,2,
"Pesca (178)",1,1,,,
"Explotación de minas y canteras (179)",46,33,5,3,5
"Industrias manufactureras (180)",16,14,1,1,
"Suministro de electricidad, gas y agua (181)",3,,,3,
"Construcción (182)",7,1,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",206,201,4,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,,2,,
"Comercio al por mayor (185)",4,4,,,
"Comercio al por menor (186)",200,197,2,1,
"Hoteles y restaurantes (187)",97,91,4,1,1
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",6,4,2,,
"Admin.pub. y defensa; p. segur soc.afil (191)",12,,,,12
"Enseñanza (192)",89,49,34,6,
"Servicios sociales y de salud (193)",20,7,,,13
"Otras activ. serv.comun.soc y personales (194)",6,3,3,,
"Hogares privados con servicio doméstico (195)",56,56,,,
"Actividad economica no especificada (197)",120,117,1,1,1
