"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador familiar no remunerado (053)",2189,1821,310,51,7
"Trabajador del hogar (054)",242,242,,,
"De 06 a 14 años (056)",421,339,64,18,
"Empleado (057)",36,25,6,5,
"Obrero (058)",74,52,18,4,
"Trabajador independiente (059)",55,50,5,,
"Empleador o patrono (060)",4,3,,1,
"Trabajador familiar no remunerado (061)",224,181,35,8,
"Trabajador del hogar (062)",28,28,,,
"De 15 a 29 años (064)",7383,4498,1364,745,776
"Empleado (065)",1595,845,307,207,236
"Obrero (066)",2812,1039,734,506,533
"Trabajador independiente (067)",2087,1875,212,,
"Empleador o patrono (068)",86,60,13,9,4
"Trabajador familiar no remunerado (069)",652,528,98,23,3
"Trabajador del hogar (070)",151,151,,,
"De 30 a 44 años (072)",7741,5100,1293,699,649
"Empleado (073)",1279,465,221,273,320
"Obrero (074)",2375,980,672,401,322
"Trabajador independiente (075)",3235,2955,280,,
"Empleador o patrono (076)",188,136,35,12,5
"Trabajador familiar no remunerado (077)",625,525,85,13,2
"Trabajador del hogar (078)",39,39,,,
"De 45 a 64 años (080)",4566,3479,625,278,184
"Empleado (081)",444,173,65,95,111
"Obrero (082)",1092,599,253,169,71
"Trabajador independiente (083)",2371,2164,207,,
"Empleador o patrono (084)",147,110,28,7,2
"Trabajador familiar no remunerado (085)",491,412,72,7,
"Trabajador del hogar (086)",21,21,,,
"De 65 y más años (088)",1132,988,102,28,14
"Empleado (089)",28,18,2,4,4
"Obrero (090)",172,114,32,18,8
"Trabajador independiente (091)",681,638,43,,
"Empleador o patrono (092)",51,40,5,6,
"Trabajador familiar no remunerado (093)",197,175,20,,2
"Trabajador del hogar (094)",3,3,,,
,,,,,
"RURAL (096)",11668,9922,804,353,589
"Empleado (097)",609,226,106,92,185
"Obrero (098)",4223,3204,382,235,402
"Trabajador independiente (099)",3972,3780,192,,
"Empleador o patrono (100)",627,580,34,13,
"Trabajador familiar no remunerado (101)",2170,2065,90,13,2
"Trabajador del hogar (102)",67,67,,,
"De 06 a 14 años (104)",211,192,15,4,
"Empleado (105)",3,3,,,
"Obrero (106)",52,44,4,4,
"Trabajador independiente (107)",12,10,2,,
"Empleador o patrono (108)",1,1,,,
"Trabajador familiar no remunerado (109)",134,125,9,,
"Trabajador del hogar (110)",9,9,,,
"De 15 a 29 años (112)",3571,2855,307,154,255
"Empleado (113)",268,100,49,48,71
"Obrero (114)",1900,1445,170,101,184
"Trabajador independiente (115)",704,656,48,,
"Empleador o patrono (116)",34,30,4,,
"Trabajador familiar no remunerado (117)",626,585,36,5,
"Trabajador del hogar (118)",39,39,,,
"De 30 a 44 años (120)",3677,3015,272,133,257
"Empleado (121)",231,80,46,30,75
"Obrero (122)",1533,1111,148,93,181
"Trabajador independiente (123)",1190,1139,51,,
"Empleador o patrono (124)",132,118,9,5,
"Trabajador familiar no remunerado (125)",577,553,18,5,1
"Trabajador del hogar (126)",14,14,,,
"De 45 a 64 años (128)",3043,2736,175,56,76
"Empleado (129)",99,36,10,14,39
"Obrero (130)",632,508,52,35,37
"Trabajador independiente (131)",1425,1351,74,,
"Empleador o patrono (132)",306,286,14,6,
"Trabajador familiar no remunerado (133)",579,553,25,1,
"Trabajador del hogar (134)",2,2,,,
"De 65 y más años (136)",1166,1124,35,6,1
"Empleado (137)",8,7,1,,
"Obrero (138)",106,96,8,2,
"Trabajador independiente (139)",641,624,17,,
"Empleador o patrono (140)",154,145,7,2,
"Trabajador familiar no remunerado (141)",254,249,2,2,1
"Trabajador del hogar (142)",3,3,,,
