"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",21339,19397,60,5318,5255,3672,3383,1186,432,91,1942,53746
"De 12 a 14 años (021)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (022)",240,211,3,182,17,7,2,,,,29,245
"De 20 a 24 años (023)",1711,1134,5,877,204,41,5,2,,,577,1442
"De 25 a 29 años (024)",2700,2091,10,1178,647,199,53,3,1,,609,3318
"De 30 a 34 años (025)",3155,2840,14,1075,985,517,231,17,1,,315,5687
"De 35 a 39 años (026)",3253,3086,6,736,1146,654,467,70,6,1,167,7491
"De 40 a 44 años (027)",3057,2966,5,476,878,782,628,158,38,1,91,8639
"De 45 a 49 años (028)",2437,2373,2,297,565,565,626,245,66,7,64,8034
"De 50 y más años (029)",4783,4694,15,495,813,907,1371,691,320,82,89,18888
"Desocupada (030)",803,645,3,267,170,95,81,20,7,2,158,1450
"De 15 a 19 años (032)",25,19,1,18,,,,,,,6,18
"De 20 a 24 años (033)",169,99,,74,21,3,1,,,,70,129
"De 25 a 29 años (034)",164,121,,74,31,11,5,,,,43,190
"De 30 a 34 años (035)",135,115,,44,42,17,11,1,,,20,232
"De 35 a 39 años (036)",96,88,,27,31,17,11,2,,,8,199
"De 40 a 44 años (037)",79,71,,15,21,18,11,5,,1,8,203
"De 45 a 49 años (038)",53,53,,6,10,12,18,4,3,,,191
"De 50 y más años (039)",82,79,2,9,14,17,24,8,4,1,3,288
"No PEA (040)",33255,31418,127,7093,7200,5540,6385,3284,1327,462,1837,103380
"De 12 a 14 años (041)",54,26,1,24,1,,,,,,28,26
"De 15 a 19 años (042)",942,809,14,728,56,6,5,,,,133,878
"De 20 a 24 años (043)",3532,2899,19,2058,689,117,15,1,,,633,3857
"De 25 a 29 años (044)",3867,3480,8,1560,1315,459,133,4,1,,387,6158
"De 30 a 34 años (045)",3546,3384,10,838,1366,775,356,37,,2,162,7666
"De 35 a 39 años (046)",3156,3056,6,461,1020,825,618,104,19,3,100,8477
"De 40 a 44 años (047)",2702,2640,5,260,637,726,723,238,47,4,62,8818
"De 45 a 49 años (048)",2372,2317,8,195,432,521,730,324,90,17,55,8841
"De 50 y más años (049)",13084,12807,56,969,1684,2111,3805,2576,1170,436,277,58659
,,,,,,,,,,,,
"URBANA (060)",48596,44914,168,11291,11361,8250,8413,3608,1381,442,3682,135035
"De 12 a 14 años (061)",50,25,1,23,1,,,,,,25,25
"De 15 a 19 años (062)",992,835,17,743,59,10,6,,,,157,915
"De 20 a 24 años (063)",4616,3442,21,2557,727,117,17,3,,,1174,4452
"De 25 a 29 años (064)",5875,4897,17,2490,1703,530,149,6,2,,978,8166
"De 30 a 34 años (065)",6018,5549,24,1803,2130,1109,443,39,,1,469,11524
"De 35 a 39 años (066)",5724,5465,10,1141,2001,1306,862,129,13,3,259,13696
"De 40 a 44 años (067)",5222,5067,8,704,1443,1402,1145,297,63,5,155,15240
"De 45 a 49 años (068)",4258,4142,9,464,943,997,1181,419,114,15,116,14281
"De 50 y más años (069)",15841,15492,61,1366,2354,2779,4610,2715,1189,418,349,66736
"PEA (070)",20284,18287,59,5176,5076,3473,3089,983,354,77,1997,49244
"De 12 a 14 años (071)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (072)",228,195,4,171,14,5,1,,,,33,218
"De 20 a 24 años (073)",1675,1067,4,837,185,35,4,2,,,608,1341
"De 25 a 29 años (074)",2616,1991,10,1139,613,175,50,3,1,,625,3128
"De 30 a 34 años (075)",3032,2711,14,1048,958,482,197,12,,,321,5318
"De 35 a 39 años (076)",3077,2911,5,733,1106,608,398,56,4,1,166,6867
"De 40 a 44 años (077)",2894,2799,4,467,854,752,563,127,31,1,95,7950
"De 45 a 49 años (078)",2306,2242,2,294,559,543,589,198,51,6,64,7349
"De 50 y más años (079)",4453,4369,16,485,787,873,1287,585,267,69,84,17071
"Ocupada (080)",19520,17675,56,4927,4910,3379,3015,965,347,76,1845,47878
"De 12 a 14 años (081)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (082)",203,176,3,153,14,5,1,,,,27,200
"De 20 a 24 años (083)",1520,977,4,772,164,32,3,2,,,543,1221
"De 25 a 29 años (084)",2459,1876,10,1069,584,164,45,3,1,,583,2946
"De 30 a 34 años (085)",2901,2600,14,1007,916,465,187,11,,,301,5093
"De 35 a 39 años (086)",2983,2825,5,706,1075,591,389,54,4,1,158,6677
"De 40 a 44 años (087)",2820,2733,4,454,834,734,553,122,31,1,87,7768
"De 45 a 49 años (088)",2256,2192,2,288,549,532,572,195,48,6,64,7172
"De 50 y más años (089)",4375,4294,14,476,774,856,1265,578,263,68,81,16799
"Desocupada (090)",764,612,3,249,166,94,74,18,7,1,152,1366
"De 15 a 19 años (092)",25,19,1,18,,,,,,,6,18
"De 20 a 24 años (093)",155,90,,65,21,3,1,,,,65,120
"De 25 a 29 años (094)",157,115,,70,29,11,5,,,,42,182
"De 30 a 34 años (095)",131,111,,41,42,17,10,1,,,20,225
"De 35 a 39 años (096)",94,86,,27,31,17,9,2,,,8,190
"De 40 a 44 años (097)",74,66,,13,20,18,10,5,,,8,182
"De 45 a 49 años (098)",50,50,,6,10,11,17,3,3,,,177
"De 50 y más años (099)",78,75,2,9,13,17,22,7,4,1,3,272
"No PEA (100)",28312,26627,109,6115,6285,4777,5324,2625,1027,365,1685,85791
"De 12 a 14 años (101)",47,23,1,21,1,,,,,,24,23
"De 15 a 19 años (102)",764,640,13,572,45,5,5,,,,124,697
"De 20 a 24 años (103)",2941,2375,17,1720,542,82,13,1,,,566,3111
"De 25 a 29 años (104)",3259,2906,7,1351,1090,355,99,3,1,,353,5038
"De 30 a 34 años (105)",2986,2838,10,755,1172,627,246,27,,1,148,6206
"De 35 a 39 años (106)",2647,2554,5,408,895,698,464,73,9,2,93,6829
"De 40 a 44 años (107)",2328,2268,4,237,589,650,582,170,32,4,60,7290
"De 45 a 49 años (108)",1952,1900,7,170,384,454,592,221,63,9,52,6932
"De 50 y más años (109)",11388,11123,45,881,1567,1906,3323,2130,922,349,265,49665
,,,,,,,,,,,,
"RURAL (120)",6801,6546,22,1387,1264,1057,1436,882,385,113,255,23541
"De 12 a 14 años (121)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (122)",215,204,1,185,14,3,1,,,,11,226
"De 20 a 24 años (123)",796,690,3,452,187,44,4,,,,106,976
"De 25 a 29 años (124)",856,795,1,322,290,139,42,1,,,61,1500
"De 30 a 34 años (125)",818,790,,154,263,200,155,16,1,1,28,2061
"De 35 a 39 años (126)",781,765,2,83,196,190,234,47,12,1,16,2471
"De 40 a 44 años (127)",616,610,2,47,93,124,217,104,22,1,6,2420
"De 45 a 49 años (128)",604,601,1,34,64,101,193,154,45,9,3,2785
"De 50 y más años (129)",2108,2088,12,107,157,256,590,560,305,101,20,11099
"PEA (130)",1858,1755,4,409,349,294,375,223,85,16,103,5952
"De 15 a 19 años (132)",37,35,,29,3,2,1,,,,2,45
"De 20 a 24 años (133)",205,166,1,114,40,9,2,,,,39,230
"De 25 a 29 años (134)",248,221,,113,65,35,8,,,,27,380
"De 30 a 34 años (135)",258,244,,71,69,52,45,6,1,,14,601
"De 35 a 39 años (136)",272,263,1,30,71,63,80,16,2,,9,823
"De 40 a 44 años (137)",242,238,1,24,45,48,76,36,7,1,4,892
"De 45 a 49 años (138)",184,184,,9,16,34,55,51,18,1,,876
"De 50 y más años (139)",412,404,1,19,40,51,108,114,57,14,8,2105
"Ocupada (140)",1819,1722,4,391,345,293,368,221,85,15,97,5868
"De 15 a 19 años (142)",37,35,,29,3,2,1,,,,2,45
"De 20 a 24 años (143)",191,157,1,105,40,9,2,,,,34,221
"De 25 a 29 años (144)",241,215,,109,63,35,8,,,,26,372
"De 30 a 34 años (145)",254,240,,68,69,52,44,6,1,,14,594
"De 35 a 39 años (146)",270,261,1,30,71,63,78,16,2,,9,814
"De 40 a 44 años (147)",237,233,1,22,44,48,75,36,7,,4,871
"De 45 a 49 años (148)",181,181,,9,16,33,54,50,18,1,,862
"De 50 y más años (149)",408,400,1,19,39,51,106,113,57,14,8,2089
"Desocupada (150)",39,33,,18,4,1,7,2,,1,6,84
"De 20 a 24 años (153)",14,9,,9,,,,,,,5,9
"De 25 a 29 años (154)",7,6,,4,2,,,,,,1,8
"De 30 a 34 años (155)",4,4,,3,,,1,,,,,7
"De 35 a 39 años (156)",2,2,,,,,2,,,,,9
"De 40 a 44 años (157)",5,5,,2,1,,1,,,1,,21
"De 45 a 49 años (158)",3,3,,,,1,1,1,,,,14
"De 50 y más años (159)",4,4,,,1,,2,1,,,,16
"No PEA (160)",4943,4791,18,978,915,763,1061,659,300,97,152,17589
"De 12 a 14 años (161)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (162)",178,169,1,156,11,1,,,,,9,181
"De 20 a 24 años (163)",591,524,2,338,147,35,2,,,,67,746
"De 25 a 29 años (164)",608,574,1,209,225,104,34,1,,,34,1120
"De 30 a 34 años (165)",560,546,,83,194,148,110,10,,1,14,1460
"De 35 a 39 años (166)",509,502,1,53,125,127,154,31,10,1,7,1648
"De 40 a 44 años (167)",374,372,1,23,48,76,141,68,15,,2,1528
"De 45 a 49 años (168)",420,417,1,25,48,67,138,103,27,8,3,1909
"De 50 y más años (169)",1696,1684,11,88,117,205,482,446,248,87,12,8994
