"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",217,207,,50,81,49,24,2,1,,10,479
"De 35 a 39 años (026)",218,209,1,23,56,56,58,13,2,,9,652
"De 40 a 44 años (027)",179,173,,14,35,41,54,23,4,2,6,651
"De 45 a 49 años (028)",166,160,,18,27,36,50,18,6,5,6,617
"De 50 y más años (029)",512,503,2,41,62,62,150,110,58,18,9,2414
"Desocupada (030)",20,16,,5,3,4,,1,3,,4,55
"De 15 a 19 años (032)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (033)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (034)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (035)",2,2,,,,2,,,,,,6
"De 35 a 39 años (036)",2,1,,,,1,,,,,1,3
"De 45 a 49 años (038)",5,5,,,2,1,,1,1,,,22
"De 50 y más años (039)",3,3,,,1,,,,2,,,19
"No PEA (040)",2093,2007,7,402,388,340,437,246,130,57,86,7430
"De 12 a 14 años (041)",3,,,,,,,,,,3,
"De 15 a 19 años (042)",75,68,2,59,6,,1,,,,7,75
"De 20 a 24 años (043)",234,212,2,152,46,11,1,,,,22,281
"De 25 a 29 años (044)",238,226,,72,98,44,12,,,,12,450
"De 30 a 34 años (045)",189,183,,26,65,49,40,3,,,6,499
"De 35 a 39 años (046)",178,174,,16,41,51,55,9,2,,4,562
"De 40 a 44 años (047)",161,154,,8,26,42,48,25,3,2,7,604
"De 45 a 49 años (048)",134,133,,11,11,27,42,26,16,,1,598
"De 50 y más años (049)",881,857,3,58,95,116,238,183,109,55,24,4361
,,,,,,,,,,,,
"URBANA (060)",1916,1814,8,334,342,301,415,250,118,46,102,6861
"De 12 a 14 años (061)",2,,,,,,,,,,2,
"De 15 a 19 años (062)",39,33,2,29,1,,1,,,,6,35
"De 20 a 24 años (063)",146,120,1,91,20,6,2,,,,26,158
"De 25 a 29 años (064)",174,157,,63,64,25,5,,,,17,286
"De 30 a 34 años (065)",187,176,,43,59,38,31,4,1,,11,443
"De 35 a 39 años (066)",196,186,,24,49,52,53,8,,,10,558
"De 40 a 44 años (067)",165,157,,12,33,40,45,19,4,4,8,600
"De 45 a 49 años (068)",168,164,,10,24,31,51,28,16,4,4,725
"De 50 y más años (069)",839,821,5,62,92,109,227,191,97,38,18,4056
"PEA (070)",907,854,3,174,184,142,192,104,39,16,53,2983
"De 15 a 19 años (072)",10,8,1,6,1,,,,,,2,8
"De 20 a 24 años (073)",65,53,,43,7,2,1,,,,12,68
"De 25 a 29 años (074)",91,81,,39,29,11,2,,,,10,138
"De 30 a 34 años (075)",115,109,,32,40,23,12,1,1,,6,244
"De 35 a 39 años (076)",121,113,,17,32,28,31,5,,,8,331
"De 40 a 44 años (077)",95,91,,7,20,23,24,12,3,2,4,349
"De 45 a 49 años (078)",97,93,,7,16,20,30,12,4,4,4,381
"De 50 y más años (079)",313,306,2,23,39,35,92,74,31,10,7,1464
"Ocupada (080)",894,844,3,170,183,139,192,103,38,16,50,2954
"De 15 a 19 años (082)",9,7,1,5,1,,,,,,2,7
"De 20 a 24 años (083)",63,52,,42,7,2,1,,,,11,67
"De 25 a 29 años (084)",88,79,,37,29,11,2,,,,9,136
"De 30 a 34 años (085)",113,107,,32,40,21,12,1,1,,6,238
"De 35 a 39 años (086)",119,112,,17,32,27,31,5,,,7,328
"De 40 a 44 años (087)",95,91,,7,20,23,24,12,3,2,4,349
"De 45 a 49 años (088)",95,91,,7,15,20,30,11,4,4,4,373
"De 50 y más años (089)",312,305,2,23,39,35,92,74,30,10,7,1456
"Desocupada (090)",13,10,,4,1,3,,1,1,,3,29
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (094)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (095)",2,2,,,,2,,,,,,6
"De 35 a 39 años (096)",2,1,,,,1,,,,,1,3
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,8
"De 50 y más años (099)",1,1,,,,,,,1,,,8
"No PEA (100)",1009,960,5,160,158,159,223,146,79,30,49,3878
"De 12 a 14 años (101)",2,,,,,,,,,,2,
"De 15 a 19 años (102)",29,25,1,23,,,1,,,,4,27
"De 20 a 24 años (103)",81,67,1,48,13,4,1,,,,14,90
"De 25 a 29 años (104)",83,76,,24,35,14,3,,,,7,148
"De 30 a 34 años (105)",72,67,,11,19,15,19,3,,,5,199
"De 35 a 39 años (106)",75,73,,7,17,24,22,3,,,2,227
"De 40 a 44 años (107)",70,66,,5,13,17,21,7,1,2,4,251
"De 45 a 49 años (108)",71,71,,3,8,11,21,16,12,,,344
"De 50 y más años (109)",526,515,3,39,53,74,135,117,66,28,11,2592
,,,,,,,,,,,,
"RURAL (120)",1830,1756,4,400,387,315,364,164,86,36,74,5890
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",59,54,1,44,9,,,,,,5,62
"De 20 a 24 años (123)",228,205,2,147,43,12,,1,,,23,275
"De 25 a 29 años (124)",250,237,,95,90,40,12,,,,13,448
"De 30 a 34 años (125)",221,216,,33,87,62,33,1,,,5,541
"De 35 a 39 años (126)",202,198,1,15,48,56,60,14,4,,4,659
"De 40 a 44 años (127)",175,170,,10,28,43,57,29,3,,5,655
"De 45 a 49 años (128)",137,134,,19,16,33,41,17,7,1,3,512
"De 50 y más años (129)",557,542,,37,66,69,161,102,72,35,15,2738
"PEA (130)",746,709,2,158,157,134,150,64,35,9,37,2338
"De 15 a 19 años (132)",13,11,,8,3,,,,,,2,14
"De 20 a 24 años (133)",75,60,1,43,10,5,,1,,,15,84
"De 25 a 29 años (134)",95,87,,47,27,10,3,,,,8,146
"De 30 a 34 años (135)",104,100,,18,41,28,12,1,,,4,241
"De 35 a 39 años (136)",99,97,1,6,24,29,27,8,2,,2,324
"De 40 a 44 años (137)",84,82,,7,15,18,30,11,1,,2,302
"De 45 a 49 años (138)",74,72,,11,13,17,20,7,3,1,2,258
"De 50 y más años (139)",202,200,,18,24,27,58,36,29,8,2,969
"Ocupada (140)",739,703,2,157,155,133,150,64,33,9,36,2312
"De 15 a 19 años (142)",12,11,,8,3,,,,,,1,14
"De 20 a 24 años (143)",75,60,1,43,10,5,,1,,,15,84
"De 25 a 29 años (144)",94,86,,46,27,10,3,,,,8,145
"De 30 a 34 años (145)",104,100,,18,41,28,12,1,,,4,241
"De 35 a 39 años (146)",99,97,1,6,24,29,27,8,2,,2,324
"De 40 a 44 años (147)",84,82,,7,15,18,30,11,1,,2,302
"De 45 a 49 años (148)",71,69,,11,12,16,20,7,2,1,2,244
"De 50 y más años (149)",200,198,,18,23,27,58,36,28,8,2,958
"Desocupada (150)",7,6,,1,2,1,,,2,,1,26
"De 15 a 19 años (152)",1,,,,,,,,,,1,
"De 25 a 29 años (154)",1,1,,1,,,,,,,,1
"De 45 a 49 años (158)",3,3,,,1,1,,,1,,,14
"De 50 y más años (159)",2,2,,,1,,,,1,,,11
"No PEA (160)",1084,1047,2,242,230,181,214,100,51,27,37,3552
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",46,43,1,36,6,,,,,,3,48
"De 20 a 24 años (163)",153,145,1,104,33,7,,,,,8,191
"De 25 a 29 años (164)",155,150,,48,63,30,9,,,,5,302
"De 30 a 34 años (165)",117,116,,15,46,34,21,,,,1,300
"De 35 a 39 años (166)",103,101,,9,24,27,33,6,2,,2,335
"De 40 a 44 años (167)",91,88,,3,13,25,27,18,2,,3,353
"De 45 a 49 años (168)",63,62,,8,3,16,21,10,4,,1,254
"De 50 y más años (169)",355,342,,19,42,42,103,66,43,27,13,1769
