"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",23,2,13,5,3,
"Actividad economica no especificada (043)",190,3,56,80,42,9
"Mujeres (045)",4442,173,1596,1667,853,153
"Agric., ganadería, caza y silvicultura (046)",1814,100,641,599,389,85
"Industrias manufactureras (049)",92,,22,43,21,6
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",11,,3,4,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",741,25,226,323,153,14
"Venta, mant.y rep. veh.autom.y motoc. (053)",19,,14,2,3,
"Comercio al por mayor (054)",22,1,7,8,6,
"Comercio al por menor (055)",700,24,205,313,144,14
"Hoteles y restaurantes (056)",411,18,142,147,92,12
"Trans., almac. y comunicaciones (057)",23,1,13,8,1,
"Intermediación financiera (058)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (059)",28,,13,12,2,1
"Admin.pub. y defensa; p. segur.soc.afil (060)",78,,31,38,9,
"Enseñanza (061)",356,,102,203,51,
"Servicios sociales y de salud (062)",68,,20,37,11,
"Otras activ. serv.comun.soc y personales (063)",72,,33,34,5,
"Hogares privados con servicio doméstico (064)",389,29,207,92,53,8
"Actividad economica no especificada (066)",353,,139,125,62,27
,,,,,,
"URBANA (067)",10841,376,3518,4065,2418,464
"Agric., ganadería, caza y silvicultura (068)",5798,260,1855,1969,1386,328
"Pesca (069)",5,,3,1,1,
"Explotación de minas y canteras (070)",2,,,2,,
"Industrias manufactureras (071)",363,2,105,153,88,15
"Suministro de electricidad, gas y agua (072)",27,1,9,10,7,
"Construcción (073)",332,2,119,123,80,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1472,65,450,582,325,50
"Venta, mant.y rep. veh.autom.y motoc. (075)",181,1,83,66,28,3
"Comercio al por mayor (076)",57,1,21,21,13,1
"Comercio al por menor (077)",1234,63,346,495,284,46
"Hoteles y restaurantes (078)",395,12,134,139,96,14
"Trans., almac. y comunicaciones (079)",572,6,238,227,101,
"Intermediación financiera (080)",22,,13,8,1,
"Activid.inmobil., empres. y alquileres (081)",131,,50,52,25,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",235,,63,109,62,1
"Enseñanza (083)",592,,114,364,111,3
"Servicios sociales y de salud (084)",126,,31,67,25,3
"Otras activ. serv.comun.soc y personales (085)",162,1,66,74,14,7
"Hogares privados con servicio doméstico (086)",327,26,179,73,42,7
"Actividad economica no especificada (088)",280,1,89,112,54,24
"Hombres (089)",7790,274,2516,2843,1794,363
"Agric., ganadería, caza y silvicultura (090)",4829,209,1561,1629,1151,279
"Pesca (091)",5,,3,1,1,
"Explotación de minas y canteras (092)",2,,,2,,
"Industrias manufactureras (093)",279,2,88,110,67,12
"Suministro de electricidad, gas y agua (094)",26,1,8,10,7,
"Construcción (095)",322,2,116,119,77,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",820,44,257,299,183,37
"Venta, mant.y rep. veh.autom.y motoc. (097)",162,1,69,64,25,3
"Comercio al por mayor (098)",36,,15,13,7,1
"Comercio al por menor (099)",622,43,173,222,151,33
"Hoteles y restaurantes (100)",89,6,39,20,20,4
"Trans., almac. y comunicaciones (101)",551,6,226,219,100,
"Intermediación financiera (102)",17,,10,6,1,
"Activid.inmobil., empres. y alquileres (103)",103,,37,40,23,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",162,,35,73,53,1
"Enseñanza (105)",294,,45,185,61,3
"Servicios sociales y de salud (106)",65,,14,32,16,3
"Otras activ. serv.comun.soc y personales (107)",95,1,37,40,10,7
"Hogares privados con servicio doméstico (108)",19,2,10,5,2,
"Actividad economica no especificada (110)",112,1,30,53,22,6
"Mujeres (112)",3051,102,1002,1222,624,101
"Agric., ganadería, caza y silvicultura (113)",969,51,294,340,235,49
"Industrias manufactureras (116)",84,,17,43,21,3
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",10,,3,4,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",652,21,193,283,142,13
"Venta, mant.y rep. veh.autom.y motoc. (120)",19,,14,2,3,
"Comercio al por mayor (121)",21,1,6,8,6,
"Comercio al por menor (122)",612,20,173,273,133,13
"Hoteles y restaurantes (123)",306,6,95,119,76,10
"Trans., almac. y comunicaciones (124)",21,,12,8,1,
"Intermediación financiera (125)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (126)",28,,13,12,2,1
"Admin.pub. y defensa; p. segur.soc.afil (127)",73,,28,36,9,
"Enseñanza (128)",298,,69,179,50,
"Servicios sociales y de salud (129)",61,,17,35,9,
"Otras activ. serv.comun.soc y personales (130)",67,,29,34,4,
"Hogares privados con servicio doméstico (131)",308,24,169,68,40,7
"Actividad economica no especificada (133)",168,,59,59,32,18
,,,,,,
"RURAL (134)",8256,365,3325,2680,1494,392
"Agric., ganadería, caza y silvicultura (135)",7221,322,2911,2289,1334,365
"Pesca (136)",1,,1,,,
"Industrias manufactureras (138)",67,2,25,24,9,7
"Suministro de electricidad, gas y agua (139)",1,,,,1,
"Construcción (140)",36,,9,19,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",240,17,72,106,41,4
"Venta, mant.y rep. veh.autom.y motoc. (142)",9,,4,2,2,1
"Comercio al por mayor (143)",8,,3,3,2,
"Comercio al por menor (144)",223,17,65,101,37,3
"Hoteles y restaurantes (145)",107,12,48,29,16,2
"Trans., almac. y comunicaciones (146)",70,1,34,29,6,
"Activid.inmobil., empres. y alquileres (148)",6,,5,,1,
"Admin.pub. y defensa; p. segur.soc.afil (149)",13,,5,4,4,
"Enseñanza (150)",115,,53,56,6,
"Servicios sociales y de salud (151)",16,,9,4,3,
"Otras activ. serv.comun.soc y personales (152)",15,4,6,3,2,
"Hogares privados con servicio doméstico (153)",85,5,41,24,14,1
"Actividad economica no especificada (155)",263,2,106,93,50,12
"Hombres (156)",6865,294,2731,2235,1265,340
"Agric., ganadería, caza y silvicultura (157)",6376,273,2564,2030,1180,329
"Pesca (158)",1,,1,,,
"Industrias manufactureras (160)",59,2,20,24,9,4
"Suministro de electricidad, gas y agua (161)",1,,,,1,
"Construcción (162)",35,,9,19,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",151,13,39,66,30,3
"Venta, mant.y rep. veh.autom.y motoc. (164)",9,,4,2,2,1
"Comercio al por mayor (165)",7,,2,3,2,
"Comercio al por menor (166)",135,13,33,61,26,2
"Hoteles y restaurantes (167)",2,,1,1,,
"Trans., almac. y comunicaciones (168)",68,,33,29,6,
"Activid.inmobil., empres. y alquileres (170)",6,,5,,1,
"Admin.pub. y defensa; p. segur.soc.afil (171)",8,,2,2,4,
"Enseñanza (172)",57,,20,32,5,
"Servicios sociales y de salud (173)",9,,6,2,1,
"Otras activ. serv.comun.soc y personales (174)",10,4,2,3,1,
"Hogares privados con servicio doméstico (175)",4,,3,,1,
"Actividad economica no especificada (177)",78,2,26,27,20,3
"Mujeres (179)",1391,71,594,445,229,52
"Agric., ganadería, caza y silvicultura (180)",845,49,347,259,154,36
"Industrias manufactureras (183)",8,,5,,,3
"Construcción (185)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",89,4,33,40,11,1
"Comercio al por mayor (188)",1,,1,,,
"Comercio al por menor (189)",88,4,32,40,11,1
"Hoteles y restaurantes (190)",105,12,47,28,16,2
"Trans., almac. y comunicaciones (191)",2,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,3,2,,
"Enseñanza (195)",58,,33,24,1,
"Servicios sociales y de salud (196)",7,,3,2,2,
"Otras activ. serv.comun.soc y personales (197)",5,,4,,1,
"Hogares privados con servicio doméstico (198)",81,5,38,24,13,1
"Actividad economica no especificada (200)",185,,80,66,30,9
