"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",18,50,49,1,98,2,
"De 40 a 44 años (037)",9,29,29,,100,,
"De 45 a 49 años (038)",6,17,17,,100,,
"De 50 y más años (039)",8,58,40,,69,,
"No PEA (040)",15136,36749,32275,599,87.8,1.6,
"De 12 a 14 años (041)",2986,5,5,1,100,20,
"De 15 a 19 años (042)",2544,286,277,102,96.9,35.7,
"De 20 a 24 años (043)",1538,1093,1073,164,98.2,15,
"De 25 a 29 años (044)",1156,1732,1684,132,97.2,7.6,
"De 30 a 34 años (045)",1004,2208,2137,93,96.8,4.2,
"De 35 a 39 años (046)",996,3107,2973,62,95.7,2,
"De 40 a 44 años (047)",842,3296,3086,39,93.6,1.2,
"De 45 a 49 años (048)",694,3415,3104,6,90.9,0.2,
"De 50 y más años (049)",3376,21607,17936,,83,,
,,,,,,,
"URBANA (060)",7707,18075,16174,315,89.5,1.7,
"De 12 a 14 años (061)",651,1,1,,100,,
"De 15 a 19 años (062)",1012,139,133,46,95.7,33.1,
"De 20 a 24 años (063)",1032,623,611,82,98.1,13.2,
"De 25 a 29 años (064)",907,1060,1028,72,97,6.8,
"De 30 a 34 años (065)",807,1519,1473,68,97,4.5,
"De 35 a 39 años (066)",748,1983,1901,29,95.9,1.5,
"De 40 a 44 años (067)",553,1887,1757,15,93.1,0.8,
"De 45 a 49 años (068)",501,2062,1870,3,90.7,0.1,
"De 50 y más años (069)",1496,8801,7400,,84.1,,
"PEA (070)",2632,5560,5159,93,92.8,1.7,
"De 12 a 14 años (071)",41,,,,,,
"De 15 a 19 años (072)",209,22,22,8,100,36.4,
"De 20 a 24 años (073)",365,180,178,16,98.9,8.9,
"De 25 a 29 años (074)",421,389,381,24,97.9,6.2,
"De 30 a 34 años (075)",399,665,654,25,98.3,3.8,
"De 35 a 39 años (076)",352,830,806,14,97.1,1.7,
"De 40 a 44 años (077)",245,758,719,5,94.9,0.7,
"De 45 a 49 años (078)",218,750,702,1,93.6,0.1,
"De 50 y más años (079)",382,1966,1697,,86.3,,
"Ocupada (080)",2473,5339,4958,91,92.9,1.7,
"De 12 a 14 años (081)",37,,,,,,
"De 15 a 19 años (082)",179,19,19,8,100,42.1,
"De 20 a 24 años (083)",331,166,164,15,98.8,9,
"De 25 a 29 años (084)",391,374,366,24,97.9,6.4,
"De 30 a 34 años (085)",374,624,614,25,98.4,4,
"De 35 a 39 años (086)",335,780,757,13,97.1,1.7,
"De 40 a 44 años (087)",238,734,695,5,94.7,0.7,
"De 45 a 49 años (088)",213,734,686,1,93.5,0.1,
"De 50 y más años (089)",375,1908,1657,,86.8,,
"Desocupada (090)",159,221,201,2,91,0.9,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",30,3,3,,100,,
"De 20 a 24 años (093)",34,14,14,1,100,7.1,
"De 25 a 29 años (094)",30,15,15,,100,,
"De 30 a 34 años (095)",25,41,40,,97.6,,
"De 35 a 39 años (096)",17,50,49,1,98,2,
"De 40 a 44 años (097)",7,24,24,,100,,
"De 45 a 49 años (098)",5,16,16,,100,,
"De 50 y más años (099)",7,58,40,,69,,
"No PEA (100)",5075,12515,11015,222,88,1.8,
"De 12 a 14 años (101)",610,1,1,,100,,
"De 15 a 19 años (102)",803,117,111,38,94.9,32.5,
"De 20 a 24 años (103)",667,443,433,66,97.7,14.9,
"De 25 a 29 años (104)",486,671,647,48,96.4,7.2,
"De 30 a 34 años (105)",408,854,819,43,95.9,5,
"De 35 a 39 años (106)",396,1153,1095,15,95,1.3,
"De 40 a 44 años (107)",308,1129,1038,10,91.9,0.9,
"De 45 a 49 años (108)",283,1312,1168,2,89,0.2,
"De 50 y más años (109)",1114,6835,5703,,83.4,,
,,,,,,,
"RURAL (120)",26935,76599,66524,1203,86.8,1.6,
"De 12 a 14 años (121)",2781,12,12,4,100,33.3,
"De 15 a 19 años (122)",3810,530,522,173,98.5,32.6,
"De 20 a 24 años (123)",3440,2579,2523,314,97.8,12.2,
"De 25 a 29 años (124)",2826,4301,4146,280,96.4,6.5,
"De 30 a 34 años (125)",2453,5688,5386,184,94.7,3.2,
"De 35 a 39 años (126)",2230,7344,6874,157,93.6,2.1,
"De 40 a 44 años (127)",1911,8376,7649,78,91.3,0.9,
"De 45 a 49 años (128)",1533,7989,7137,13,89.3,0.2,
"De 50 y más años (129)",5951,39780,32275,,81.1,,
"PEA (130)",16874,52365,45264,827,86.4,1.6,
"De 12 a 14 años (131)",405,8,8,3,100,37.5,
"De 15 a 19 años (132)",2069,361,356,109,98.6,30.2,
"De 20 a 24 años (133)",2569,1929,1883,216,97.6,11.2,
"De 25 a 29 años (134)",2156,3240,3109,196,96,6,
"De 30 a 34 años (135)",1857,4334,4068,134,93.9,3.1,
"De 35 a 39 años (136)",1630,5390,4996,110,92.7,2,
"De 40 a 44 años (137)",1377,6209,5601,49,90.2,0.8,
"De 45 a 49 años (138)",1122,5886,5201,10,88.4,0.2,
"De 50 y más años (139)",3689,25008,20042,,80.1,,
"Ocupada (140)",16825,52341,45240,826,86.4,1.6,
"De 12 a 14 años (141)",399,8,8,3,100,37.5,
"De 15 a 19 años (142)",2050,360,355,108,98.6,30,
"De 20 a 24 años (143)",2557,1925,1879,216,97.6,11.2,
"De 25 a 29 años (144)",2151,3234,3103,196,95.9,6.1,
"De 30 a 34 años (145)",1855,4327,4061,134,93.9,3.1,
"De 35 a 39 años (146)",1629,5390,4996,110,92.7,2,
"De 40 a 44 años (147)",1375,6204,5596,49,90.2,0.8,
"De 45 a 49 años (148)",1121,5885,5200,10,88.4,0.2,
"De 50 y más años (149)",3688,25008,20042,,80.1,,
"Desocupada (150)",49,24,24,1,100,4.2,
"De 12 a 14 años (151)",6,,,,,,
"De 15 a 19 años (152)",19,1,1,1,100,100,
"De 20 a 24 años (153)",12,4,4,,100,,
"De 25 a 29 años (154)",5,6,6,,100,,
"De 30 a 34 años (155)",2,7,7,,100,,
"De 35 a 39 años (156)",1,,,,,,
"De 40 a 44 años (157)",2,5,5,,100,,
"De 45 a 49 años (158)",1,1,1,,100,,
"De 50 y más años (159)",1,,,,,,
"No PEA (160)",10061,24234,21260,376,87.7,1.6,
"De 12 a 14 años (161)",2376,4,4,1,100,25,
"De 15 a 19 años (162)",1741,169,166,64,98.2,37.9,
"De 20 a 24 años (163)",871,650,640,98,98.5,15.1,
"De 25 a 29 años (164)",670,1061,1037,84,97.7,7.9,
"De 30 a 34 años (165)",596,1354,1318,50,97.3,3.7,
"De 35 a 39 años (166)",600,1954,1878,47,96.1,2.4,
"De 40 a 44 años (167)",534,2167,2048,29,94.5,1.3,
"De 45 a 49 años (168)",411,2103,1936,3,92.1,0.1,
"De 50 y más años (169)",2262,14772,12233,,82.8,,
