"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hogares privados con servicio doméstico (157)",6,,,,,,,,,6,,,
"Actividad economica no especificada (159)",56,,,,,,,,,,,56,
"Desocupado (160)",91,,,,,,,,,,,,91
"Hombres (161)",832,8,31,7,1,22,333,36,25,260,,35,74
"Agric., ganadería, caza y silvicultura (162)",556,,,,,,333,,,223,,,
"Explotación de minas y canteras (164)",28,,,,,,,21,1,6,,,
"Industrias manufactureras (165)",14,,,2,,,,11,,1,,,
"Construcción (167)",36,,2,,,,,1,17,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",28,,,1,,20,,3,1,3,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,1,,,,1,,,,,
"Comercio al por mayor (170)",1,,,,,,,,1,,,,
"Comercio al por menor (171)",25,,,,,20,,2,,3,,,
"Hoteles y restaurantes (172)",2,,,,,2,,,,,,,
"Trans., almac. y comunicaciones (173)",7,,,1,,,,,6,,,,
"Activid.inmobil., empres. y alquileres (175)",3,,1,1,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",12,5,1,,,,,,,6,,,
"Enseñanza (177)",30,3,25,,,,,,,2,,,
"Servicios sociales y de salud (178)",4,,2,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",3,,,1,,,,,,2,,,
"Actividad economica no especificada (182)",35,,,,,,,,,,,35,
"Desocupado (183)",74,,,,,,,,,,,,74
"Mujeres (184)",265,4,21,6,1,33,51,2,,109,,21,17
"Agric., ganadería, caza y silvicultura (185)",144,,,,,,51,,,93,,,
"Industrias manufactureras (188)",3,,,,,1,,2,,,,,
"Construcción (190)",2,,,,,,,,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",28,,,1,,25,,,,2,,,
"Comercio al por menor (194)",28,,,1,,25,,,,2,,,
"Hoteles y restaurantes (195)",9,,,,,7,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,1,1,,1,,,,,2,,,
"Enseñanza (200)",25,3,19,1,,,,,,2,,,
"Servicios sociales y de salud (201)",2,,1,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,3,,,,,,,,,
"Hogares privados con servicio doméstico (203)",6,,,,,,,,,6,,,
"Actividad economica no especificada (205)",21,,,,,,,,,,,21,
"Desocupado (206)",17,,,,,,,,,,,,17
