"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",14,,7,3,4,
"Actividad economica no especificada (044)",114,1,43,39,24,7
"Desocupado (045)",171,13,76,50,23,9
"Mujeres (046)",3865,317,1414,1207,753,174
"Agric., ganadería, caza y silvicultura (047)",2680,275,985,733,554,133
"Industrias manufactureras (050)",40,1,10,16,12,1
"Construcción (052)",4,,1,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",258,6,83,109,50,10
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,2,2,,
"Comercio al por mayor (055)",16,,5,10,1,
"Comercio al por menor (056)",238,6,76,97,49,10
"Hoteles y restaurantes (057)",148,4,52,54,31,7
"Trans., almac. y comunicaciones (058)",10,,8,2,,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",10,,5,4,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",19,,5,9,5,
"Enseñanza (062)",173,,37,114,22,
"Servicios sociales y de salud (063)",37,,15,19,3,
"Otras activ. serv.comun.soc y personales (064)",26,,6,15,4,1
"Hogares privados con servicio doméstico (065)",261,22,121,73,37,8
"Actividad economica no especificada (067)",151,,58,49,31,13
"Desocupado (068)",46,9,26,8,2,1
,,,,,,
"URBANA (069)",5612,303,1871,1885,1261,292
"Agric., ganadería, caza y silvicultura (070)",3632,264,1202,1068,863,235
"Pesca (071)",2,,,2,,
"Industrias manufactureras (073)",127,4,40,48,32,3
"Suministro de electricidad, gas y agua (074)",9,,5,4,,
"Construcción (075)",116,1,40,46,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",434,8,134,173,101,18
"Venta, mant.y rep. veh.autom.y motoc. (077)",43,1,22,11,8,1
"Comercio al por mayor (078)",38,1,11,17,8,1
"Comercio al por menor (079)",353,6,101,145,85,16
"Hoteles y restaurantes (080)",141,3,42,54,34,8
"Trans., almac. y comunicaciones (081)",160,,86,57,16,1
"Intermediación financiera (082)",6,,4,1,1,
"Activid.inmobil., empres. y alquileres (083)",32,,9,18,5,
"Admin.pub. y defensa; p. segur.soc afil (084)",77,,24,36,17,
"Enseñanza (085)",290,,36,186,68,
"Servicios sociales y de salud (086)",64,,20,31,13,
"Otras activ. serv.comun.soc y personales (087)",51,,21,22,7,1
"Hogares privados con servicio doméstico (088)",195,14,93,57,25,6
"Actividad economica no especificada (090)",174,,68,53,38,15
"Desocupado (091)",102,9,47,29,14,3
"Hombres (092)",3759,192,1248,1250,866,203
"Agric., ganadería, caza y silvicultura (093)",2689,180,893,802,635,179
"Pesca (094)",2,,,2,,
"Industrias manufactureras (096)",92,3,32,33,22,2
"Suministro de electricidad, gas y agua (097)",9,,5,4,,
"Construcción (098)",112,1,39,44,26,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",225,3,67,88,58,9
"Venta, mant.y rep. veh.autom.y motoc. (100)",39,1,20,9,8,1
"Comercio al por mayor (101)",25,1,7,9,7,1
"Comercio al por menor (102)",161,1,40,70,43,7
"Hoteles y restaurantes (103)",20,,4,7,7,2
"Trans., almac. y comunicaciones (104)",150,,78,55,16,1
"Intermediación financiera (105)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (106)",22,,4,14,4,
"Admin.pub. y defensa; p. segur.soc afil (107)",58,,19,27,12,
"Enseñanza (108)",164,,18,99,47,
"Servicios sociales y de salud (109)",30,,6,14,10,
"Otras activ. serv.comun.soc y personales (110)",29,,16,9,4,
"Hogares privados con servicio doméstico (111)",4,,2,2,,
"Actividad economica no especificada (113)",73,,31,24,12,6
"Desocupado (114)",76,5,32,25,12,2
"Mujeres (115)",1853,111,623,635,395,89
"Agric., ganadería, caza y silvicultura (116)",943,84,309,266,228,56
"Industrias manufactureras (119)",35,1,8,15,10,1
"Construcción (121)",4,,1,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",209,5,67,85,43,9
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,2,2,,
"Comercio al por mayor (124)",13,,4,8,1,
"Comercio al por menor (125)",192,5,61,75,42,9
"Hoteles y restaurantes (126)",121,3,38,47,27,6
"Trans., almac. y comunicaciones (127)",10,,8,2,,
"Intermediación financiera (128)",2,,2,,,
"Activid.inmobil., empres. y alquileres (129)",10,,5,4,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",19,,5,9,5,
"Enseñanza (131)",126,,18,87,21,
"Servicios sociales y de salud (132)",34,,14,17,3,
"Otras activ. serv.comun.soc y personales (133)",22,,5,13,3,1
"Hogares privados con servicio doméstico (134)",191,14,91,55,25,6
"Actividad economica no especificada (136)",101,,37,29,26,9
"Desocupado (137)",26,4,15,4,2,1
,,,,,,
"RURAL (138)",8313,597,3344,2514,1483,375
"Agric., ganadería, caza y silvicultura (139)",7654,572,3088,2263,1385,346
"Explotación de minas y canteras (141)",2,,1,,,1
"Industrias manufactureras (142)",29,1,8,7,10,3
"Construcción (144)",40,,11,18,7,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",108,1,35,50,17,5
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,,2,,
"Comercio al por mayor (147)",6,,1,4,1,
"Comercio al por menor (148)",100,1,34,44,16,5
"Hoteles y restaurantes (149)",31,1,18,7,4,1
"Trans., almac. y comunicaciones (150)",22,,8,10,4,
"Activid.inmobil., empres. y alquileres (152)",4,,2,2,,
"Admin.pub. y defensa; p. segur.soc afil (153)",9,,5,3,1,
"Enseñanza (154)",115,,41,64,10,
"Servicios sociales y de salud (155)",7,,2,5,,
"Otras activ. serv.comun.soc y personales (156)",6,,2,2,1,1
"Hogares privados con servicio doméstico (157)",80,8,35,19,16,2
"Actividad economica no especificada (159)",91,1,33,35,17,5
"Desocupado (160)",115,13,55,29,11,7
"Hombres (161)",6301,391,2553,1942,1125,290
"Agric., ganadería, caza y silvicultura (162)",5917,381,2412,1796,1059,269
"Explotación de minas y canteras (164)",2,,1,,,1
"Industrias manufactureras (165)",24,1,6,6,8,3
"Construcción (167)",40,,11,18,7,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",59,,19,26,10,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,2,,
"Comercio al por mayor (170)",3,,,2,1,
"Comercio al por menor (171)",54,,19,22,9,4
"Hoteles y restaurantes (172)",4,,4,,,
"Trans., almac. y comunicaciones (173)",22,,8,10,4,
"Activid.inmobil., empres. y alquileres (175)",4,,2,2,,
"Admin.pub. y defensa; p. segur.soc afil (176)",9,,5,3,1,
"Enseñanza (177)",68,,22,37,9,
"Servicios sociales y de salud (178)",4,,1,3,,
"Otras activ. serv.comun.soc y personales (179)",2,,1,,,1
"Hogares privados con servicio doméstico (180)",10,,5,1,4,
"Actividad economica no especificada (182)",41,1,12,15,12,1
"Desocupado (183)",95,8,44,25,11,7
"Mujeres (184)",2012,206,791,572,358,85
"Agric., ganadería, caza y silvicultura (185)",1737,191,676,467,326,77
"Industrias manufactureras (188)",5,,2,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",49,1,16,24,7,1
"Comercio al por mayor (193)",3,,1,2,,
"Comercio al por menor (194)",46,1,15,22,7,1
"Hoteles y restaurantes (195)",27,1,14,7,4,1
"Enseñanza (200)",47,,19,27,1,
"Servicios sociales y de salud (201)",3,,1,2,,
"Otras activ. serv.comun.soc y personales (202)",4,,1,2,1,
"Hogares privados con servicio doméstico (203)",70,8,30,18,12,2
"Actividad economica no especificada (205)",50,,21,20,5,4
"Desocupado (206)",20,5,11,4,,
