"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1597,,,7,311,758,247,274
"De 50 y más años (049)",6052,156,539,1276,1592,908,70,1511
,,,,,,,,
"URBANA (060)",14340,134,437,1024,1637,3042,4416,3650
"De 12 a 14 años (061)",14,,,,,,1,13
"De 15 a 19 años (062)",373,,,,,,227,146
"De 20 a 24 años (063)",1328,,,,,2,741,585
"De 25 a 29 años (064)",1716,,,,,75,1033,608
"De 30 a 34 años (065)",1780,,,,,291,1034,455
"De 35 a 39 años (066)",1796,,,,18,630,782,366
"De 40 a 44 años (067)",1626,,,,108,775,422,321
"De 45 a 49 años (068)",1371,,,8,313,666,145,239
"De 50 y más años (069)",4336,134,437,1016,1198,603,31,917
"PEA (070)",4041,6,31,142,398,1033,1208,1223
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",35,,,,,,21,14
"De 20 a 24 años (073)",309,,,,,1,137,171
"De 25 a 29 años (074)",572,,,,,29,264,279
"De 30 a 34 años (075)",605,,,,,107,304,194
"De 35 a 39 años (076)",678,,,,9,237,266,166
"De 40 a 44 años (077)",555,,,,32,247,151,125
"De 45 a 49 años (078)",485,,,2,96,229,56,102
"De 50 y más años (079)",801,6,31,140,261,183,9,171
"Ocupada (080)",3799,6,30,141,387,999,1131,1105
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",26,,,,,,14,12
"De 20 a 24 años (083)",266,,,,,,125,141
"De 25 a 29 años (084)",507,,,,,26,242,239
"De 30 a 34 años (085)",561,,,,,106,281,174
"De 35 a 39 años (086)",647,,,,8,227,258,154
"De 40 a 44 años (087)",533,,,,32,237,147,117
"De 45 a 49 años (088)",472,,,2,92,224,55,99
"De 50 y más años (089)",786,6,30,139,255,179,9,168
"Desocupada (090)",242,,1,1,11,34,77,118
"De 15 a 19 años (092)",9,,,,,,7,2
"De 20 a 24 años (093)",43,,,,,1,12,30
"De 25 a 29 años (094)",65,,,,,3,22,40
"De 30 a 34 años (095)",44,,,,,1,23,20
"De 35 a 39 años (096)",31,,,,1,10,8,12
"De 40 a 44 años (097)",22,,,,,10,4,8
"De 45 a 49 años (098)",13,,,,4,5,1,3
"De 50 y más años (099)",15,,1,1,6,4,,3
"No PEA (100)",10299,128,406,882,1239,2009,3208,2427
"De 12 a 14 años (101)",13,,,,,,1,12
"De 15 a 19 años (102)",338,,,,,,206,132
"De 20 a 24 años (103)",1019,,,,,1,604,414
"De 25 a 29 años (104)",1144,,,,,46,769,329
"De 30 a 34 años (105)",1175,,,,,184,730,261
"De 35 a 39 años (106)",1118,,,,9,393,516,200
"De 40 a 44 años (107)",1071,,,,76,528,271,196
"De 45 a 49 años (108)",886,,,6,217,437,89,137
"De 50 y más años (109)",3535,128,406,876,937,420,22,746
,,,,,,,,
"RURAL (120)",10776,31,137,441,900,1843,4414,3010
"De 12 a 14 años (121)",33,,,,,,3,30
"De 15 a 19 años (122)",405,,,,,,233,172
"De 20 a 24 años (123)",1340,,,,,1,834,505
"De 25 a 29 años (124)",1459,,,,,51,1002,406
"De 30 a 34 años (125)",1319,,,,,140,898,281
"De 35 a 39 años (126)",1278,,,,9,296,732,241
"De 40 a 44 años (127)",1058,,,1,39,344,445,229
"De 45 a 49 años (128)",876,,,2,107,380,207,180
"De 50 y más años (129)",3008,31,137,438,745,631,60,966
"PEA (130)",2029,3,4,39,112,375,790,706
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",53,,,,,,29,24
"De 20 a 24 años (133)",232,,,,,,128,104
"De 25 a 29 años (134)",259,,,,,7,148,104
"De 30 a 34 años (135)",297,,,,,29,172,96
"De 35 a 39 años (136)",283,,,,1,67,146,69
"De 40 a 44 años (137)",244,,,,8,70,106,60
"De 45 a 49 años (138)",165,,,1,13,59,49,43
"De 50 y más años (139)",491,3,4,38,90,143,12,201
"Ocupada (140)",2000,3,4,39,112,372,782,688
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",50,,,,,,28,22
"De 20 a 24 años (143)",225,,,,,,127,98
"De 25 a 29 años (144)",254,,,,,7,148,99
"De 30 a 34 años (145)",292,,,,,29,169,94
"De 35 a 39 años (146)",277,,,,1,65,144,67
"De 40 a 44 años (147)",242,,,,8,70,105,59
"De 45 a 49 años (148)",164,,,1,13,58,49,43
"De 50 y más años (149)",491,3,4,38,90,143,12,201
"Desocupada (150)",29,,,,,3,8,18
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",7,,,,,,1,6
"De 25 a 29 años (154)",5,,,,,,,5
"De 30 a 34 años (155)",5,,,,,,3,2
"De 35 a 39 años (156)",6,,,,,2,2,2
"De 40 a 44 años (157)",2,,,,,,1,1
"De 45 a 49 años (158)",1,,,,,1,,
"No PEA (160)",8747,28,133,402,788,1468,3624,2304
"De 12 a 14 años (161)",28,,,,,,3,25
"De 15 a 19 años (162)",352,,,,,,204,148
"De 20 a 24 años (163)",1108,,,,,1,706,401
"De 25 a 29 años (164)",1200,,,,,44,854,302
"De 30 a 34 años (165)",1022,,,,,111,726,185
"De 35 a 39 años (166)",995,,,,8,229,586,172
"De 40 a 44 años (167)",814,,,1,31,274,339,169
"De 45 a 49 años (168)",711,,,1,94,321,158,137
"De 50 y más años (169)",2517,28,133,400,655,488,48,765
