"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",17,,7,7,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1489,85,578,436,297,93
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",159,1,48,55,36,19
"Desocupado (038)",209,10,148,39,11,1
,,,,,,
"URBANA (039)",5333,75,1595,1948,1304,411
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",29,,4,15,8,2
"Profes., científicos e intelectuales (041)",773,,135,460,173,5
"Técnicos de nivel medio y trab.asimilados (042)",206,,64,80,56,6
"Jefes y empleados de oficina (043)",178,,66,68,43,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",736,5,190,251,226,64
"Agricult.trabaj. calif. agrop. y pesqueros (045)",966,8,166,281,317,194
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",342,2,139,113,70,18
"Obreros construc., conf., papel, fab., instr. (047)",388,,138,157,80,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1321,53,517,384,277,90
"Otra (049)",34,,10,19,5,
"Ocupación no especificada (050)",92,,22,39,18,13
"Desocupado (051)",268,7,144,81,31,5
"Hombres (052)",3319,53,1024,1138,827,277
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,,1,11,8,1
"Profes., científicos e intelectuales (054)",389,,59,216,110,4
"Técnicos de nivel medio y trab.asimilados (055)",112,,40,42,28,2
"Jefes y empleados de oficina (056)",77,,26,26,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",248,,74,84,67,23
"Agricult.trabaj. calif. agrop. y pesqueros (058)",817,8,149,225,268,167
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",297,2,124,93,62,16
"Obreros construc., conf., papel, fab., instr. (060)",375,,134,150,79,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",740,37,311,203,145,44
"Otra (062)",33,,9,19,5,
"Ocupación no especificada (063)",23,,7,8,5,3
"Desocupado (064)",187,6,90,61,25,5
"Mujeres (065)",2014,22,571,810,477,134
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,3,4,,1
"Profes., científicos e intelectuales (067)",384,,76,244,63,1
"Técnicos de nivel medio y trab.asimilados (068)",94,,24,38,28,4
"Jefes y empleados de oficina (069)",101,,40,42,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",488,5,116,167,159,41
"Agricult.trabaj. calif. agrop. y pesqueros (071)",149,,17,56,49,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",45,,15,20,8,2
"Obreros construc., conf., papel, fab., instr. (073)",13,,4,7,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",581,16,206,181,132,46
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",69,,15,31,13,10
"Desocupado (077)",81,1,54,20,6,
,,,,,,
"RURAL (078)",12179,269,4204,3814,2790,1102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",20,,3,9,8,
"Profes., científicos e intelectuales (080)",259,,62,162,33,2
"Técnicos de nivel medio y trab.asimilados (081)",70,1,30,33,5,1
"Jefes y empleados de oficina (082)",56,,28,19,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",396,,112,161,87,36
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6364,12,1554,2131,1836,831
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",252,2,118,66,52,14
"Obreros construc., conf., papel, fab., instr. (086)",306,1,117,112,70,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3738,231,1814,933,590,170
"Otra (088)",5,,,4,1,
"Ocupación no especificada (089)",115,1,46,30,27,11
"Desocupado (090)",598,21,320,154,72,31
"Hombres (091)",10175,188,3453,3211,2391,932
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,,1,7,7,
"Profes., científicos e intelectuales (093)",165,,33,105,25,2
"Técnicos de nivel medio y trab.asimilados (094)",44,1,16,23,3,1
"Jefes y empleados de oficina (095)",28,,9,12,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,,50,55,32,15
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5927,10,1461,2014,1703,739
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",212,2,88,60,48,14
"Obreros construc., conf., papel, fab., instr. (099)",302,1,114,112,69,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2830,162,1442,678,425,123
"Otra (101)",5,,,4,1,
"Ocupación no especificada (102)",25,,13,6,4,2
"Desocupado (103)",470,12,226,135,67,30
"Mujeres (104)",2004,81,751,603,399,170
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,,2,2,1,
"Profes., científicos e intelectuales (106)",94,,29,57,8,
"Técnicos de nivel medio y trab.asimilados (107)",26,,14,10,2,
"Jefes y empleados de oficina (108)",28,,19,7,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",244,,62,106,55,21
"Agricult.trabaj. calif. agrop. y pesqueros (110)",437,2,93,117,133,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",40,,30,6,4,
"Obreros construc., conf., papel, fab., instr. (112)",4,,3,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",908,69,372,255,165,47
"Ocupación no especificada (115)",90,1,33,24,23,9
"Desocupado (116)",128,9,94,19,5,1
