"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",288,254,1,153,82,14,3,1,,,34,377
"De 25 a 29 años (024)",348,318,2,111,125,46,33,1,,,30,645
"De 30 a 34 años (025)",363,351,1,74,115,75,64,19,2,1,12,952
"De 35 a 39 años (026)",367,358,1,38,66,98,117,32,6,,9,1235
"De 40 a 44 años (027)",338,337,1,26,42,63,118,65,21,1,1,1442
"De 45 a 49 años (028)",263,257,1,17,24,44,80,63,24,4,6,1195
"De 50 y más años (029)",797,790,4,62,58,82,235,206,107,36,7,4086
"Desocupada (030)",31,28,,11,6,3,6,1,1,,3,73
"De 15 a 19 años (032)",2,2,,2,,,,,,,,2
"De 20 a 24 años (033)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (034)",12,10,,6,2,1,1,,,,2,17
"De 30 a 34 años (035)",4,3,,1,1,,1,,,,1,8
"De 35 a 39 años (036)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (037)",4,4,,1,,,2,,1,,,18
"De 45 a 49 años (038)",2,2,,,,,1,1,,,,11
"De 50 y más años (039)",2,2,,,1,1,,,,,,5
"No PEA (040)",6743,6523,33,1045,975,891,1646,1173,595,165,220,27295
"De 12 a 14 años (041)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (042)",204,175,2,158,12,3,,,,,29,191
"De 20 a 24 años (043)",627,567,4,339,164,50,9,1,,,60,861
"De 25 a 29 años (044)",701,666,,175,256,150,77,6,2,,35,1509
"De 30 a 34 años (045)",688,663,3,91,152,181,190,41,4,1,25,2059
"De 35 a 39 años (046)",595,585,1,51,97,134,197,84,19,2,10,2215
"De 40 a 44 años (047)",551,542,2,36,38,82,193,132,45,14,9,2604
"De 45 a 49 años (048)",492,485,2,23,33,32,146,143,81,25,7,2707
"De 50 y más años (049)",2876,2838,19,170,223,259,834,766,444,123,38,15147
,,,,,,,,,,,,
"URBANA (060)",3311,3169,16,571,560,479,786,475,216,66,142,12161
"De 12 a 14 años (061)",4,,,,,,,,,,4,
"De 15 a 19 años (062)",99,85,1,73,9,1,1,,,,14,98
"De 20 a 24 años (063)",286,257,2,162,71,16,5,1,,,29,379
"De 25 a 29 años (064)",377,343,,119,121,63,37,2,1,,34,723
"De 30 a 34 años (065)",412,391,2,69,120,97,85,16,1,1,21,1074
"De 35 a 39 años (066)",388,381,1,38,83,101,115,37,6,,7,1290
"De 40 a 44 años (067)",333,328,1,28,38,60,125,57,15,4,5,1385
"De 45 a 49 años (068)",233,227,1,9,23,30,78,48,27,11,6,1144
"De 50 y más años (069)",1179,1157,8,73,95,111,340,314,166,50,22,6068
"PEA (070)",1136,1074,3,221,234,177,260,122,45,12,62,3648
"De 15 a 19 años (072)",19,17,,14,2,,1,,,,2,22
"De 20 a 24 años (073)",91,79,,51,24,2,1,1,,,12,115
"De 25 a 29 años (074)",141,120,,54,45,10,10,1,,,21,223
"De 30 a 34 años (075)",176,163,,40,63,30,20,8,1,1,13,406
"De 35 a 39 años (076)",173,169,1,25,40,50,41,11,1,,4,509
"De 40 a 44 años (077)",142,141,1,13,22,31,50,18,6,,1,543
"De 45 a 49 años (078)",100,95,,6,13,21,39,12,4,,5,374
"De 50 y más años (079)",294,290,1,18,25,33,98,71,33,11,4,1456
"Ocupada (080)",1117,1058,3,214,231,175,257,121,45,12,59,3610
"De 15 a 19 años (082)",19,17,,14,2,,1,,,,2,22
"De 20 a 24 años (083)",91,79,,51,24,2,1,1,,,12,115
"De 25 a 29 años (084)",131,112,,49,44,9,9,1,,,19,209
"De 30 a 34 años (085)",173,161,,39,62,30,20,8,1,1,12,403
"De 35 a 39 años (086)",171,167,1,25,39,49,41,11,1,,4,504
"De 40 a 44 años (087)",139,138,1,12,22,31,48,18,6,,1,533
"De 45 a 49 años (088)",99,94,,6,13,21,39,11,4,,5,368
"De 50 y más años (089)",294,290,1,18,25,33,98,71,33,11,4,1456
"Desocupada (090)",19,16,,7,3,2,3,1,,,3,38
"De 25 a 29 años (094)",10,8,,5,1,1,1,,,,2,14
"De 30 a 34 años (095)",3,2,,1,1,,,,,,1,3
"De 35 a 39 años (096)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (097)",3,3,,1,,,2,,,,,10
"De 45 a 49 años (098)",1,1,,,,,,1,,,,6
"No PEA (100)",2175,2095,13,350,326,302,526,353,171,54,80,8513
"De 12 a 14 años (101)",4,,,,,,,,,,4,
"De 15 a 19 años (102)",80,68,1,59,7,1,,,,,12,76
"De 20 a 24 años (103)",195,178,2,111,47,14,4,,,,17,264
"De 25 a 29 años (104)",236,223,,65,76,53,27,1,1,,13,500
"De 30 a 34 años (105)",236,228,2,29,57,67,65,8,,,8,668
"De 35 a 39 años (106)",215,212,,13,43,51,74,26,5,,3,781
"De 40 a 44 años (107)",191,187,,15,16,29,75,39,9,4,4,842
"De 45 a 49 años (108)",133,132,1,3,10,9,39,36,23,11,1,770
"De 50 y más años (109)",885,867,7,55,70,78,242,243,133,39,18,4612
,,,,,,,,,,,,
"RURAL (120)",6297,6109,29,1022,937,837,1517,1086,540,141,188,25207
"De 12 a 14 años (121)",7,4,,3,1,,,,,,3,5
"De 15 a 19 años (122)",175,152,2,142,6,2,,,,,23,160
"De 20 a 24 años (123)",631,566,3,331,176,48,7,1,,,65,862
"De 25 a 29 años (124)",684,651,2,173,262,134,74,5,1,,33,1448
"De 30 a 34 años (125)",643,626,2,97,148,159,170,44,5,1,17,1945
"De 35 a 39 años (126)",577,565,1,51,81,132,200,79,19,2,12,2169
"De 40 a 44 años (127)",560,555,2,35,42,85,188,140,52,11,5,2679
"De 45 a 49 años (128)",524,517,2,31,34,46,149,159,78,18,7,2769
"De 50 y más años (129)",2496,2473,15,159,187,231,729,658,385,109,23,13170
"PEA (130)",1729,1681,9,327,288,248,397,266,116,30,48,6425
"De 12 a 14 años (131)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (132)",51,45,1,43,1,,,,,,6,45
"De 20 a 24 años (133)",199,177,1,103,59,12,2,,,,22,265
"De 25 a 29 años (134)",219,208,2,63,82,37,24,,,,11,439
"De 30 a 34 años (135)",191,191,1,35,53,45,45,11,1,,,554
"De 35 a 39 años (136)",197,192,,13,27,49,77,21,5,,5,735
"De 40 a 44 años (137)",200,200,,14,20,32,70,47,16,1,,917
"De 45 a 49 años (138)",165,164,1,11,11,23,42,52,20,4,1,832
"De 50 y más años (139)",505,502,3,44,34,50,137,135,74,25,3,2635
"Ocupada (140)",1717,1669,9,323,285,247,394,266,115,30,48,6390
"De 12 a 14 años (141)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (142)",49,43,1,41,1,,,,,,6,43
"De 20 a 24 años (143)",197,175,1,102,58,12,2,,,,22,262
"De 25 a 29 años (144)",217,206,2,62,81,37,24,,,,11,436
"De 30 a 34 años (145)",190,190,1,35,53,45,44,11,1,,,549
"De 35 a 39 años (146)",196,191,,13,27,49,76,21,5,,5,731
"De 40 a 44 años (147)",199,199,,14,20,32,70,47,15,1,,909
"De 45 a 49 años (148)",164,163,1,11,11,23,41,52,20,4,1,827
"De 50 y más años (149)",503,500,3,44,33,49,137,135,74,25,3,2630
"Desocupada (150)",12,12,,4,3,1,3,,1,,,35
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (154)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (155)",1,1,,,,,1,,,,,5
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 40 a 44 años (157)",1,1,,,,,,,1,,,8
"De 45 a 49 años (158)",1,1,,,,,1,,,,,5
"De 50 y más años (159)",2,2,,,1,1,,,,,,5
"No PEA (160)",4568,4428,20,695,649,589,1120,820,424,111,140,18782
"De 12 a 14 años (161)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (162)",124,107,1,99,5,2,,,,,17,115
"De 20 a 24 años (163)",432,389,2,228,117,36,5,1,,,43,597
"De 25 a 29 años (164)",465,443,,110,180,97,50,5,1,,22,1009
"De 30 a 34 años (165)",452,435,1,62,95,114,125,33,4,1,17,1391
"De 35 a 39 años (166)",380,373,1,38,54,83,123,58,14,2,7,1434
"De 40 a 44 años (167)",360,355,2,21,22,53,118,93,36,10,5,1762
"De 45 a 49 años (168)",359,353,1,20,23,23,107,107,58,14,6,1937
"De 50 y más años (169)",1991,1971,12,115,153,181,592,523,311,84,20,10535
